,Old_WScore,Position_Weight,SCScore,Words
46,35247.766884531586,1.0234820994131355,36075.45845060518,evalu
65,31650.82352941176,0.5394239341952455,17073.211748754737,conserv-algorithm
10,47482.53633217993,0.21693608607640857,10300.675588883983,perform
201,21742.470588235294,0.3941303035613451,8569.366533114793,parallel-simul-languag
2,59118.982922201154,0.14188976671339726,8388.378695164438,algorithm
1,61037.611655773406,0.11206513693879315,6840.188308621124,model
0,62862.329873125724,0.0878176017853287,5520.419052096127,ideal-simul-protocol
108,27176.792387543253,0.17547720382242366,4768.907537028619,conserv
49,34711.30920060332,0.12745402304302814,4424.09600270737,high
17,40614.685121107264,0.10211279753780014,4147.27911883313,simul
123,26051.63488843813,0.15696474772452246,4089.188298075059,synchron-algorithm
27,37823.384168482204,0.10412538209318743,3938.374328600626,paper
341,15772.013456362936,0.21630837667334546,3411.6186276160274,discret-event-simul
11,46608.97719087635,0.07119447501414175,3318.301662050549,comput
97,27780.53633217993,0.11005178790207548,3057.2976922349676,sequenti
38,36093.77828054299,0.08430146691870166,3042.7584556881475,maisi
33,36730.466531440165,0.07405586113212273,2720.1063287704146,compar
5,51530.09487666034,0.04925757459301452,2538.247492172212,simul-model
12,46078.65111561866,0.04920236990017986,2267.1788366920046,includ
51,34059.962706651284,0.06604823879542493,2249.6005502121716,synchron
18,40371.372549019616,0.054395065396101436,2196.0034499342964,execut
698,8718.534640522876,0.25,2179.633660130719,abstractparallel
32,36902.14932126698,0.058145013717055986,2145.675978473917,null-messag-algorithm
100,27645.691876750698,0.0745331705691236,2060.5210681512945,examin
14,44697.408688965785,0.04322543424239477,1932.0649000903352,lookahead
3,54455.49387254902,0.03370790195484884,1835.580448358754,effici
281,18011.4,0.10150784042922016,1828.298317106856,altern
53,33405.38159879336,0.05428251224477331,1813.3280356778257,condit-event-algorithm
16,42792.6050420168,0.04148157406018408,1775.1046152786266,protocol
15,43825.07883153261,0.03813836699457299,1671.416940043083,messag
74,30754.76509034986,0.05207430383525008,1601.5329816966212,parallel
68,31286.380090497743,0.050902349095359276,1592.5502412966143,asynchron
110,26969.19007603041,0.05675962577944456,1530.761136290196,acceler-null-messag
22,39461.906762705075,0.03710565427213049,1464.2598692559825,number
4,53456.4068627451,0.026037592507439002,1391.8761388040227,overhead
20,39691.35134053621,0.03459389726126823,1373.0785304354106,entiti
220,20709.362318840576,0.06318216745629794,1308.462397942132,perform-algorithm
8,48208.11764705882,0.025829032475096735,1245.169036269166,time
25,38857.12669683258,0.029103613689802767,1130.8828044803372,implement
282,18002.281947261665,0.06040628334192498,1087.450944107509,algorithm-includ
28,37776.597839135655,0.028445777500284895,1074.584696849796,section
296,17475.810246679317,0.06039609142729069,1055.4706334244274,parallel-conserv
7,51135.07169117648,0.02021574972598038,1033.733811528888,process
277,18145.203619909506,0.056883578897986266,1032.1641217331482,algorithm-implement
170,23462.082887700537,0.04308080866660156,1010.7655038049734,combin
72,30967.752156862738,0.03113493436451641,964.1789308205329,architectur
52,33823.053414469236,0.028312042359354517,957.5997209931635,refer
9,47966.834347532116,0.017736134649116865,850.7462326797133,event
67,31616.37707390649,0.026422895907720158,835.3962404030611,studi
30,37170.95605138607,0.021977050154308567,816.9079654249113,optimist
35,36620.02111613876,0.02177437919441669,797.3782258903518,connect
58,32264.788838612367,0.023732114869942745,765.7116749723953,characterist
13,45747.076923076915,0.016304653133116114,745.8902210847499,processor
104,27463.965309200605,0.02700358952977759,741.6256460697044,develop
57,32272.81192476991,0.022972295491225377,741.3805718685563,server
44,35378.1201771031,0.02053757016359615,726.5806253933914,provid
21,39627.421931735655,0.01789066755654468,708.9610319036102,assum
59,32185.56170703576,0.021993489591232908,707.8728163916754,comput-granular
145,24668.555294117647,0.028360240861957185,699.6061698576855,tight
140,24708.098765432096,0.028188949934588373,696.4953590776302,synchron-overhead
349,15635.359477124184,0.04425203240989668,691.8964343220847,parallel-discret-event
55,32864.22222222222,0.020268933167441022,666.1227238221522,construct
50,34681.430065359484,0.017355906370428605,601.9276530069468,separ
54,33010.48164906989,0.01786472803197225,589.7232768650443,defin
225,20629.915966386554,0.02803675389018207,578.3958767247175,base
69,31044.42757748261,0.018602387524580922,577.5004722751185,metric
34,36696.43577430971,0.015378858038150896,564.349276279231,figur
469,12564.825396825396,0.04342797183532252,545.6648834490784,call
198,21840.470588235294,0.02497158733282197,545.3912186840473,benchmark
231,20308.80123029604,0.026423141942416788,536.622337588441,distribut
260,18844.586666666666,0.02830185311159631,533.3367237887463,lower-bound-execut
218,20782.390648567118,0.025145167537757213,522.5766946933389,serv
6,51368.975490196084,0.010023645342294218,514.9043919107298,experi
259,18844.72222222222,0.026468899223753593,498.79905339962977,time-simul
468,12564.825396825396,0.03869876108901805,486.24317615697237,preced
232,20284.31070889894,0.02384300054339144,483.63883125459824,function
37,36181.905591866365,0.012800496676073242,463.1463622626813,comparison
29,37712.6395173454,0.012209509028601134,460.45281267940857,depend
48,34716.92609351433,0.013160703376621884,456.8991664648465,commun
47,34880.771241830065,0.012605237460825975,439.6804043200177,order
36,36566.65743944636,0.011804442525410935,431.64900609033475,speedup
136,24978.310457516334,0.017133545079342408,427.967008229666,program
43,35514.70114942528,0.011461316647979383,407.04523553192047,specif
114,26851.583151779232,0.014851208721648515,398.77846589377407,parallel-model
253,19110.956521739132,0.020586904585234187,393.43543844560253,design
85,29057.6049382716,0.013001059283933464,377.7796444515869,perform-studi
39,35939.97647058823,0.010377060922329947,372.9513253823989,chang
193,22151.050802139038,0.01636781357970067,362.56427012389076,synchron-protocol
80,29687.955182072834,0.011886382003106008,352.8823761852083,ecot
175,23381.438634713144,0.014859539467428913,347.4374101977872,earliest
56,32296.631372549018,0.010615091627654718,342.8317012841958,primari
236,20094.959331880902,0.016852425180598554,338.64879864769364,exist
216,20888.42307692308,0.016205572776646984,338.5088603624693,overhead-parallel
280,18032.28657616893,0.018713427382568423,337.4458853848007,varieti
174,23385.091118800457,0.01392725499056888,325.69012698922165,phase
715,8467.941176470591,0.038461538461538464,325.6900452488689,hybrid
19,39722.74816176471,0.008186756907086421,325.20048288178174,cond-protocol
90,28476.054298642528,0.011179470219738936,318.3472010073431,factor
132,25424.16879795397,0.011855906090354496,301.42655769386323,timestamp
26,38191.04152249135,0.007846965397498263,299.683781321409,case
24,39107.294117647056,0.007656749387001868,299.43475026259586,context-switch
133,25335.270990447458,0.01120015447004507,283.75894863346326,instanc
117,26499.746803069054,0.010546220552645792,279.47217437443646,messag-timestamp
