,Old_WScore,Position_Weight,SCScore,Words
115,14358.399935907708,1.0784679365948033,15485.073951681343,bounded
77,16487.98782246435,0.5232904761195616,8628.006997870903,problem
9,26943.760159893398,0.2649693994670812,7139.271948952021,datalog
39,19576.07743857037,0.2817033608216006,5514.646806149183,languag
2,34460.128215598204,0.11113028295238057,3829.563799174742,proof
211,10883.08276533593,0.33573397435897434,3653.820630083889,small-datalog-program
55,17565.927305605783,0.15546004313333825,2730.799816606559,function
11,26751.141905396402,0.0874470944204169,2339.3096320551704,datalog-program-empti
4,33797.75604142693,0.06831830260642134,2309.00532465621,program
78,16269.92469155584,0.14013849896130806,2280.042824488158,databas
221,10665.897131869893,0.17801579426299638,1898.698149457234,logic-program
84,15940.126582278479,0.11910786581839213,1898.5944580902105,consid
5,28999.374391431364,0.06047427015699494,1753.7160013312612,improv
109,14701.273674090691,0.1140786276598625,1677.1011255923306,recurs
152,12899.763521288838,0.12632188616632356,1629.5224591087417,symbol
131,13619.529113924053,0.11579113905974706,1577.0207895586536,queri
23,21558.864654333007,0.06460336879829984,1392.7752841365061,call
24,21536.083037974684,0.05777995470416463,1244.3539024393056,constant
6,27936.03943524829,0.04344640340088722,1213.720438726891,marcinkowski
0,35232.205063291134,0.033057751924497364,1164.6974947352983,prove
146,13104.708860759492,0.07622685479625331,998.930739476288,paper
41,19321.749367088607,0.051376334582947596,992.6806602114002,time
128,13758.980932542863,0.07134747084866,981.6684909918707,bound
38,19580.243958573075,0.049614761267281496,971.4691295597339,possibl
1,34651.67211106574,0.02709794219793311,938.9890079273902,empti-deal-weak
20,22949.151537070524,0.040360649180766706,926.2426541839565,achil-turtl-machin
3,34279.495189873414,0.027016051864047905,926.0966199230008,fact
45,18823.197404262137,0.04687094476846704,882.2610459011228,rule
16,24211.20607594937,0.03518942620181404,851.978449466532,graph
241,10219.80253164557,0.08195955468985065,837.6104645118792,elimin
21,22886.205569620248,0.03475511385689862,795.412680324539,kind
119,14258.817031070195,0.055297994127869315,788.4839804544827,execut
90,15584.535811568658,0.04949091242659869,771.2928970595356,relat
13,24390.860759493666,0.031622054866171354,771.2891371698546,node
60,17179.014064697607,0.0427483331434916,734.374216314421,syntact-restrict
415,7292.692405063292,0.1,729.2692405063293,paradigmat
100,15004.214039125432,0.04812190918569005,722.0314253934498,studi
18,23462.83217639853,0.02964669778986894,695.5954948281002,show
93,15488.575548790259,0.04393734622946997,680.5269064885005,result
7,27086.86582278481,0.021487622484398124,582.032347085546,predic
88,15616.214709181218,0.03605986964104737,563.1186666996812,undecid
222,10637.189552956255,0.05289895749331548,562.6962380101725,parallel
32,20455.916345624657,0.025479244903785964,521.201302301529,input
113,14537.927502876873,0.030075706351546216,437.2384385365924,techniqu
34,20323.198040016334,0.02146351525415946,436.2072711451942,exist
447,6893.715189873418,0.06309703368526898,434.9729795520935,deal-weak-bound
17,24021.160578661842,0.017886194393255374,429.64714766154844,initi
15,24219.414683544303,0.01773539539083796,429.54089554732485,case
31,20477.65280289331,0.02053246263033391,420.45664093235933,construct
19,23041.22820976492,0.01816777874413215,418.6079361080652,machin
30,20485.51336146273,0.02032431775602862,416.3540829537385,idb-predic
44,18933.63037974684,0.021733961408267135,411.50279199181205,order
27,21373.682097649184,0.019001585825899916,406.1338547939815,section
