,Old_WScore,Position_Weight,SCScore,Words
19,17652.824761904758,1.050452104552792,18543.44692244449,uncertainti
26,16472.4935064935,0.42319372817002493,6971.055939269511,work
18,17952.339002267574,0.380642791258799,6833.428427447332,control
122,9141.510204081633,0.7394535484015883,6759.72215815749,discret-event-system
28,15989.393333333332,0.25995581050893035,4156.535703512754,correct-model
31,15282.687074829932,0.27172279223162177,4152.654404774905,system
3,21749.80541871921,0.1618873943078622,3521.0193259394746,algorithm
21,17333.63809523809,0.17033632326795126,2952.54818200015,assum
1,23652.58666666667,0.11274962982101931,2666.820390976244,result
0,25728.25862068965,0.08033087319988821,2066.773480912551,model
236,6070.190476190475,0.3333333333333333,2023.396825396825,earlier
16,18212.850476190477,0.09129993571992498,1662.8320777527956,finit-state-machin
23,16750.09435626102,0.09768865343446718,1636.2941625634073,determin
24,16601.25,0.09400184338033984,1560.5481024178669,languag
11,19502.803809523808,0.07878990056316115,1536.6239728552214,event
5,20804.99118165785,0.05280805344490285,1098.6710862417203,string
10,19695.22398589065,0.053811031097723394,1059.8203103813894,distinguish
71,11693.63142857143,0.08893824940933534,1040.0111084951282,provid
45,12954.408163265305,0.07837659788503128,1015.3224394508114,finit
7,20234.969523809523,0.048154000822848445,974.394739099837,transit
2,22901.564373897705,0.0412466431689787,944.6126537415537,state
9,19753.14,0.04646704102425963,917.8699667379439,denot
67,11772.734126984124,0.06741637376683225,793.6750441623033,set-model
14,18753.02857142857,0.037791400527836444,708.7032138528176,defin
132,8925.242063492064,0.07889667803460906,704.1719494642832,model-control
164,7696.682539682539,0.09090909090909091,699.6984126984127,goal
27,16188.444444444443,0.041181995874953116,666.6724523330188,machin
59,12239.060755336615,0.05062611808745399,619.6161350791954,test
8,19891.37238095238,0.027238038814221766,541.8019729805197,plant
12,19056.719047619048,0.027239470951627667,519.0949449309487,requir
4,20885.252204585537,0.023589466299957198,492.6719530461773,proposit
42,13349.422619047617,0.035820331638656555,478.1807453988688,relat
80,11026.44,0.04099046825365553,451.9789387708375,present
17,18006.95414462081,0.0247237789281209,445.1999534404153,product-machin
64,11956.444444444442,0.03650065018692874,436.4179961461141,uncontrol-event
20,17627.87037037037,0.024040794668868527,423.7880120235054,region-weak-attract
61,12111.75308641975,0.03421330994490069,414.3831623217865,occur
83,10953.30476190476,0.0359944938945797,394.2586613778516,exampl
15,18386.029523809524,0.020614027499700118,379.0101182141078,supervisor
55,12430.588435374151,0.030303677959288466,376.69254879003375,section
174,7522.597883597885,0.04765469061876247,358.48707479221457,notif
6,20277.82857142857,0.017337862682524352,351.5742072711975,gener
173,7526.781609195402,0.04343783245073041,326.94707843346885,remain
94,10430.72,0.0313433186219656,326.933380416509,includ
60,12123.048701298703,0.02461875073896986,298.45431417366507,prefix
130,8966.121031746032,0.03326525701834284,298.260320578601,model-system
36,14803.183421516755,0.019889219872175228,294.4237698786859,figur
190,7028.126984126982,0.04075868547375809,286.4572172156637,theori
25,16561.314285714285,0.017020743675062962,281.88588537930127,remov
34,14920.502976190475,0.018411397931539956,274.7073176333691,describ
38,14013.20238095238,0.019497456733179038,273.2218071159005,distinguish-languag
63,11970.918367346938,0.022117819052293194,264.77060633875266,discuss
13,18767.899047619052,0.013067046840010258,245.24101594382208,construct
76,11091.666666666664,0.021774005764982982,241.5100139432695,momega
68,11734.312629399587,0.020230330088587843,237.3890178554388,approach
90,10588.555555555555,0.022327171982044938,236.41250093032625,assumpt
105,9924.628571428571,0.02355612851426507,233.78582608491837,develop
32,15278.77551020408,0.015089715399122692,230.55237409606517,graph
48,12766.904761904761,0.016626955987965455,212.27476357873707,set-state
29,15852.361552028218,0.013202295404424556,209.28756006761867,initi-state
92,10514.958592132503,0.019729705946370277,207.4570410610339,system-model
50,12661.491428571431,0.015153826793076116,191.87004805058933,singl
39,13927.716553287983,0.013564214080937931,188.91852898742115,definit
40,13555.014492753624,0.013802195413017733,187.08895885527295,chosen
163,7716.275510204081,0.023172956317430757,178.8089153312199,uncertainti-model
225,6238.920238095238,0.02835249042145594,176.88892629082287,recent
82,10958.047619047618,0.016074045213812956,176.14015288368682,oper
262,5590.396825396825,0.03125,174.69990079365078,ramadg
22,17025.4375,0.010227335940850263,174.12486885244985,satisfi
30,15488.894409937888,0.011143535428943268,172.60104361230418,behavior
51,12594.933333333334,0.01348167660799487,169.80081809925485,condit
261,5590.396825396825,0.030303030303030304,169.4059644059644,wonham
207,6593.059523809525,0.02567172120244746,169.25518596637912,time
33,15078.20857142857,0.011160357397584543,168.2781965724655,exist
154,7944.409523809524,0.020555101152356824,163.29814135765167,presenc
41,13375.628571428571,0.012103798245344162,161.89590963323238,consider
56,12397.700176366843,0.012800201112139422,158.69305558550198,uncontrol
220,6306.729024943311,0.025016623154750624,157.77306335613466,comput
100,10291.390476190476,0.015198233771678489,156.41095829276844,concept
118,9442.80612244898,0.01645069802066723,155.34075198811584,desir
79,11048.571428571428,0.013920444866151219,153.80102942116216,extens
46,12925.954451345757,0.011579685845538448,149.67849180032314,execut
294,4878.628117913831,0.02987796517208282,145.7634809945734,introduct
168,7593.171428571428,0.01911132653850419,145.1155786342689,type
62,12108.634920634919,0.011690419775276375,141.55502512779253,set-potenti-correct
81,11000.064039408868,0.01273310991366727,140.06502447117188,techniqu
49,12688.698412698413,0.010995320736492356,139.51630877624052,languag-gener
117,9521.128571428571,0.014491076343066919,137.9714010007271,determinist
58,12300.049382716048,0.011177842774269121,137.48801811574594,represent
239,6028.1392857142855,0.022433333333333333,135.23125797619048,manufactur
121,9147.314285714288,0.014573063326899428,133.30439035676613,subgraph
35,14848.228571428574,0.008903896224507522,132.2070863177676,fact
137,8760.444444444443,0.014881270100925138,130.36653998192682,manner
206,6618.164682539681,0.018233990774036538,120.675553762483,success
47,12837.731527093594,0.009340976066901117,119.9169429478832,calcul
78,11076.321428571431,0.01072251317742037,118.76600247520078,defin-state
276,5312.114285714286,0.022149202872094438,117.65909699403676,learn
70,11702.318840579706,0.00995675813920484,116.51715836351214,finit-number-transit
97,10377.392857142857,0.010856747374716171,112.66473265818406,tupl
57,12317.737012987016,0.00901126475528949,110.99838941005474,note
54,12437.706666666667,0.008921420639658242,110.96201296601492,empti
214,6461.684210526316,0.017079288490627453,110.36096876691124,refer
155,7889.142857142857,0.013931704264841544,109.90920518880134,complet
151,7975.932142857144,0.01368138478114027,109.12179663469323,part
102,10112.712215320911,0.010676031239571298,107.96363152756031,paper
119,9385.687074829932,0.01134956740432352,106.52348809167036,regular-languag
85,10923.057142857144,0.00974557016534954,106.45141980583676,tomega
87,10818.835317460316,0.009557276605720698,103.39860168070834,least
390,3779.8833333333337,0.02702702702702703,102.15900900900903,respond
156,7871.200000000002,0.012920625335960615,101.70082614441321,mark-state
150,8036.700280112044,0.012635600759497032,101.54853616323375,control-uncontrol
98,10322.520703933747,0.00981506312174791,101.3161922846594,respect
203,6728.499999999999,0.014870689655172414,100.05743534482757,identif
389,3779.8833333333337,0.02631578947368421,99.47061403508772,distinct
69,11712.083850931675,0.008429872440524554,98.73137287608161,control-respect
131,8946.6,0.010713666801677285,95.85089140788601,repres
95,10410.612433862432,0.00920147764419531,95.7930175725669,notat
221,6282.183673469387,0.015188275020572628,95.41553336240428,interest
178,7396.21142857143,0.012852208966109554,95.05765483752768,cycl
93,10490.337301587302,0.008994563385356397,94.35600379289558,subset
43,13332.333333333332,0.007048763866495351,93.97646945607151,product
391,3779.8833333333337,0.024390243902439025,92.19227642276424,asynchron
77,11081.44,0.0081897114927733,90.75379652447776,specif
347,4297.523809523809,0.02045977011494253,87.9263492063492,dynam
53,12528.42028985507,0.006980160462723336,87.4503839676272,consist
84,10939.458128078815,0.007835386633274976,85.71488399202003,complex
175,7519.7922077922085,0.011004515306350455,82.75166845122423,found
401,3698.171428571429,0.02127659574468085,78.68449848024316,network
44,13168.778325123154,0.005970225121344732,78.62057117407026,demonstr
245,5887.897959183671,0.013300443893699351,78.31165645794934,infer
37,14122.463054187192,0.005478606320053316,77.3714153433894,correct
108,9786.22222222222,0.007824721083024564,76.57445934538572,method
144,8249.761904761903,0.009248906568121478,76.30127706639072,iter
142,8416.468944099379,0.0089308466809558,75.16619373477751,action
96,10393.253968253968,0.007166394004746262,74.48215292790053,mark
188,7062.910714285716,0.010237141985108734,72.30401981028862,descript
134,8874.739417989416,0.008074234620201303,71.65672825399531,lemma
