Name,IF,IFDenseRank,IFMinRank
paramet,152114.61868207037,1.0,1.0
singl,151043.52411297298,2.0,2.0
arbitr,148409.5265441921,3.0,3.0
buffer,148189.48621735687,4.0,4.0
logic-arriv-time,148070.4413500118,5.0,5.0
reduc,146365.24267238576,6.0,6.0
tabl,146182.75784753365,7.0,7.0
time-constrain-packet,146091.80549327354,8.0,8.0
share,145885.8567092101,9.0,9.0
effort-packet,145838.58760701178,10.0,10.0
small,145640.95588235292,11.0,11.0
increas,145088.7995515695,12.0,12.0
latenc,143678.6885750619,13.0,13.0
deadlin,143460.99173024285,14.0,14.0
access,141818.44109253975,15.0,15.0
select,141729.88789237666,16.0,16.0
time-constrain-traffic,141677.99654587323,17.0,17.0
time,141252.94645212343,18.0,18.0
port,141134.40081532818,19.0,19.0
outgo,141029.84198940074,20.0,20.0
addit,140933.09829111624,21.0,21.0
limit,140460.2048314769,22.0,22.0
outgo-link,140199.6936258808,23.0,23.0
satisfi,140078.82014734144,24.0,24.0
polici,140039.02722613708,25.0,25.0
effect,139873.89237668162,26.0,26.0
packet-schedul,139849.1003905685,27.0,27.0
flit,139530.4189622037,28.0,28.0
permit,139377.69829035873,29.0,29.0
oper,138842.05788830004,30.0,30.0
logic,138745.7187117815,31.0,31.0
number,138454.5292999924,32.0,32.0
shown-figur,138331.64888846484,33.0,33.0
complex,138314.25033632288,34.0,34.0
improv,137616.34492391386,35.0,35.0
packet,137546.86344851842,36.0,36.0
model,137328.72769920665,37.0,37.0
connect,137299.50672645742,38.0,38.0
employ,137246.75837956983,39.0,39.0
byte,137046.2225845903,40.0,40.0
section,136853.67779166362,41.0,41.0
ensur,136642.0754993885,42.0,42.0
includ,136435.20666796647,43.0,43.0
time-constrain-connect,135781.95067264573,44.0,44.0
handl,135542.36386931455,45.0,45.0
size,134298.9934850664,46.0,46.0
separ,134191.6066623959,47.0,47.0
link,133939.3166877095,48.0,48.0
run-time,132697.65902360604,49.0,49.0
reach,132693.15617079352,50.0,50.0
depend,132284.00466016002,51.0,51.0
tight,132108.66092539747,52.0,52.0
approach,131896.62193859954,53.0,53.0
real-time-router,130560.60164424512,54.0,54.0
avoid,130518.50884631062,55.0,55.0
larger,129204.37668161433,56.0,56.0
resourc,128977.81208224046,57.0,57.0
experi,128855.68789237669,58.0,58.0
impos,128044.02425601304,59.0,59.0
predict,128003.65321375185,60.0,60.0
throughput,127180.2273950265,61.0,61.0
store,126936.25063187933,62.0,62.0
sourc,126731.19258051364,63.0,63.0
perform-requir,126687.75053103609,64.0,64.0
introduc,126675.07303010889,65.0,65.0
