Name,IF,IFDenseRank,IFMinRank
result,65781.92592592591,1.0,1.0
equat,65290.43072702331,2.0,2.0
singular,56967.26289034132,3.0,3.0
form,56687.42592592592,4.0,4.0
jacobian,56143.97119341564,5.0,5.0
system,55271.1111111111,6.0,6.0
case,55090.13834422657,7.0,7.0
requir,54256.97677836567,8.0,8.0
term,51985.42483660131,9.0,9.0
coeffici,50027.73333333332,10.0,10.0
entri,49786.50205761317,11.0,11.0
properti,49362.0853909465,12.0,12.0
function,49045.181554103125,13.0,13.0
characterist-polynomi,48203.474426807756,14.0,14.0
gamma,48064.32970225127,15.0,15.0
theorem,47348.80097268987,16.0,16.0
express,46514.31372549019,17.0,17.0
section,46305.08533042847,18.0,18.0
product,46052.74418604651,19.0,19.0
symmetr,45990.22222222222,20.0,20.0
defin,45904.230210602764,21.0,21.0
dimens,45728.33304622452,22.0,22.0
structur,45726.58585858585,23.0,23.0
base,44695.91446208112,24.0,24.0
comput,43657.082761774116,25.0,25.0
proof,43580.80808080808,26.0,26.0
simpl,42834.666666666664,27.0,27.0
point,42511.39409722222,28.0,28.0
discuss,42228.1874298541,29.0,29.0
eigenvalu,41804.97222222222,30.0,30.0
directli,41802.333333333336,31.0,31.0
algorithm,41696.84377381496,32.0,32.0
pair,41689.33333333333,33.0,33.0
equilibrium,41438.06172839506,34.0,34.0
approach,40430.590295722075,35.0,35.0
vanish,40427.96109240554,36.0,36.0
construct,40161.907594463155,37.0,37.0
matrix,39837.79058070416,38.0,38.0
subresult,39820.4683875795,39.0,39.0
valu,39768.8241493526,40.0,40.0
space,39736.52885443583,41.0,41.0
condit,39705.17878372199,42.0,42.0
establish,39563.544268077596,43.0,43.0
method,39222.567901234564,44.0,44.0
show,39167.90123456791,45.0,45.0
augment,39154.6378600823,46.0,46.0
similar,38984.45833333333,47.0,47.0
vector,38355.011223344554,48.0,48.0
augment-system,38353.77632534495,49.0,49.0
obtain,38254.21922933034,50.0,50.0
matric,37777.35528120713,51.0,51.0
pair-pure-imaginari,37558.73999251777,52.0,52.0
polynomi,37285.43667123914,53.0,53.0
provid,37101.63422337065,54.0,54.0
appli,37099.84391534392,55.0,55.0
equilibrium-point,36720.87145969499,56.0,56.0
lemma,36637.05594135803,57.0,57.0
locat,36558.16982836495,58.0,58.0
deriv,36473.8683127572,59.0,59.0
determin,35900.975461057766,60.0,60.0
paramet,35738.51851851851,61.0,61.0
explicit,35620.07407407407,62.0,62.0
bifurc,35614.42508763908,63.0,63.0
propos,35430.86045641601,64.0,64.0
element,35135.81069958848,65.0,65.0
fast,34726.62551440329,66.0,66.0
vector-field,34452.04629629629,67.0,67.0
algebra,34341.2600308642,68.0,68.0
posit,34117.48904818798,69.0,69.0
formula,33946.25,70.0,70.0
detail,33877.74389893769,71.0,71.0
augment-equat,33861.04601571268,72.0,72.0
root,33714.49474165523,73.0,73.0
pure-imaginari-eigenvalu,33700.26711560045,74.0,74.0
solut,33691.625,75.0,75.0
problem,33642.43460648148,76.0,76.0
squar,33635.666666666664,77.0,77.0
classic,33596.15039281706,78.0,78.0
solv,33258.267832647456,79.0,79.0
occur,33249.05723905724,80.0,80.0
denot,33170.98765432099,81.0,81.0
exploit,33080.91212781409,82.0,82.0
satisfi,32932.09218106996,83.0,83.0
dimension,32915.90828924162,84.0,84.0
sparsiti,32846.23243933589,85.0,85.0
gener,32556.977594878826,86.0,86.0
numer,32422.9733272367,87.0,87.0
involv,32374.237472766883,88.0,88.0
tensor-product,32361.19212962963,89.0,89.0
equival,32227.16049382716,90.0,90.0
effect,32033.59012345679,91.0,91.0
evalu,32022.616064624293,92.0,92.0
criteria,31936.93327454438,93.0,93.0
suggest,31923.6571920758,94.0,94.0
linear,31902.551440329218,95.0,95.0
continu,31674.266203703704,96.0,96.0
paper,31600.339506172837,97.0,97.0
factor,31553.88812680994,98.0,98.0
relat,31431.25837742504,99.0,99.0
observ,31247.955300127713,100.0,100.0
extend,31072.37962962963,101.0,101.0
lead,30920.961199294532,102.0,102.0
iter,30858.9647696477,103.0,103.0
impli,30741.367283950614,104.0,104.0
multipl,30590.015873015873,105.0,105.0
column,30280.175925925927,106.0,106.0
bezout,30246.116898148146,107.0,107.0
biproduct,30142.819517930624,108.0,108.0
imaginari,30130.813610358327,109.0,109.0
seek,30025.390946502055,110.0,110.0
techniqu,30007.715277777777,111.0,111.0
calcul,29930.693644261548,112.0,112.0
hopf,29903.28303612254,113.0,113.0
criterion,29871.417989417987,114.0,114.0
aris,29821.55185185185,115.0,115.0
present,29803.52727996814,116.0,116.0
stabil,29784.17037037037,117.0,117.0
extens,29652.22222222222,118.0,118.0
desir,29574.25925925926,119.0,119.0
yield,29448.484269215453,120.0,120.0
suppos,29396.915708812256,121.0,121.0
curv-hopf-bifurc,29296.126984126982,122.0,122.0
common,29194.834567901235,123.0,123.0
final,28934.60772600557,124.0,124.0
polynomi-equat,28930.611111111113,125.0,125.0
substitut,28781.983024691355,126.0,126.0
