Name,IF,IFDenseRank,IFMinRank
rigid-check-point,94042.25271317828,1.0,1.0
rigid-check-method,89876.0290909091,2.0,2.0
stabil,89639.95512195122,3.0,3.0
rotat,89624.79020408163,4.0,4.0
observ,89193.47219512195,5.0,5.0
minim,88155.60813008131,6.0,6.0
equat,87926.37515151517,7.0,7.0
recoveri,86836.44390243903,8.0,8.0
valu,86819.07073170732,9.0,9.0
converg,86791.13853658538,10.0,10.0
formul,86747.19136363638,11.0,11.0
result,86364.89777777776,12.0,12.0
improv,85984.56081632653,13.0,13.0
coordin,85200.25495934961,14.0,14.0
translat,85113.03138211383,15.0,15.0
condit,84854.90303030304,16.0,16.0
point-correspond,84795.93484848485,17.0,17.0
reduc,84780.89255813953,18.0,18.0
larg,84640.53528455284,19.0,19.0
camera,84410.80163265305,20.0,20.0
assum,84383.9356097561,21.0,21.0
small,84293.64065040652,22.0,22.0
case,83024.17199999999,23.0,23.0
system,83022.65756097561,24.0,24.0
epipolar-constraint,83009.8219047619,25.0,25.0
frame,82339.29724637682,26.0,26.0
iter,82191.79756097561,27.0,27.0
object,82105.35225806452,28.0,28.0
residu-error,81948.45666666667,29.0,29.0
space,81934.99066666666,30.0,30.0
simultan,81902.4857142857,31.0,31.0
earlier,81711.55280701754,32.0,32.0
reliabl,81657.91707317073,33.0,33.0
dispar,81506.46764227643,34.0,34.0
transform,81266.3740229885,35.0,35.0
note,81196.94358974359,36.0,36.0
perform,81038.53658536586,37.0,37.0
refer,80980.77073170732,38.0,38.0
work,80536.96355555554,39.0,39.0
nonlinear-estim,80477.09170731707,40.0,40.0
correct,80471.70800000001,41.0,41.0
initi,80403.77268292682,42.0,42.0
pair,80381.94468085105,43.0,43.0
comparison,80252.85918699187,44.0,44.0
verifi,80162.23414634148,45.0,45.0
scale-orthograph-project,80076.24666666667,46.0,46.0
verif,79930.88943089431,47.0,47.0
deriv,79779.6675,48.0,48.0
requir,79754.58533333334,49.0,49.0
kontsevich,79489.6925170068,50.0,50.0
number,78960.29658536587,51.0,51.0
discuss,78661.1272072072,52.0,52.0
similar,78582.29228070176,53.0,53.0
relat,78468.11008547008,54.0,54.0
contribut,78424.77807017544,55.0,55.0
scale,78256.98736842105,56.0,56.0
yield,77929.50000000001,57.0,57.0
approach,77667.31666666667,58.0,58.0
appli,77596.16785714283,59.0,59.0
linear-algorithm,77429.83631578946,60.0,60.0
match-condit,77342.68428571428,61.0,61.0
close,77171.48088888888,62.0,62.0
function,76304.50081300813,63.0,63.0
error,76149.26470588236,64.0,64.0
includ,76091.61801801802,65.0,65.0
address,76058.09444444445,66.0,66.0
approxim,75949.00422764228,67.0,67.0
vector,75400.51851851853,68.0,68.0
independ,75282.24407407407,69.0,69.0
scene-structur,75253.58731707318,70.0,70.0
accur,75098.47828571429,71.0,71.0
initi-estim,74817.71111111112,72.0,72.0
configur,74772.57333333333,73.0,73.0
nois,74645.25247311826,74.0,74.0
term,74506.64525252525,75.0,75.0
find,74247.9264367816,76.0,76.0
residu,74226.73904761905,77.0,77.0
defin,73813.2775,78.0,78.0
multipl,73660.512,79.0,79.0
make,73651.05142857142,80.0,80.0
segment,73589.1857142857,81.0,81.0
order,73446.58266666667,82.0,82.0
motion-paramet,73359.25463414635,83.0,83.0
bound,72894.42388888888,84.0,84.0
effect,72868.19649122805,85.0,85.0
data,72797.84129032258,86.0,86.0
direct,72732.90980392156,87.0,87.0
trial,72585.424,88.0,88.0
stereo,72387.92313725491,89.0,89.0
rotat-compon,72356.59261261261,90.0,90.0
ambigu,72297.9743859649,91.0,91.0
factor,72295.91374999999,92.0,92.0
equal,72044.61432098765,93.0,93.0
actual,71393.49384615385,94.0,94.0
varianc,71185.41300813008,95.0,95.0
consist,70990.90285714285,96.0,96.0
least,70917.76473118279,97.0,97.0
involv,70876.40341463414,98.0,98.0
unknown,70725.68444444444,99.0,99.0
standard,70595.09647058824,100.0,100.0
recoveri-equat,70594.17700000001,101.0,101.0
rigid-assumpt,70497.99428571427,102.0,102.0
compon,70339.96034188033,103.0,103.0
scene-point,70326.4588235294,104.0,104.0
