Name,IF,IFDenseRank,IFMinRank
scheme,113367.84001136686,1.0,1.0
recal,112954.28246660983,2.0,2.0
perform,112258.40772946858,3.0,3.0
number,110767.40740740742,4.0,4.0
clindex,110128.67914653783,5.0,5.0
disk,108942.21879382888,6.0,6.0
experi,108380.12622720898,7.0,7.0
retriev,107169.05212306126,8.0,8.0
studi,106492.02431042542,9.0,9.0
result,106471.17793880837,10.0,10.0
similar,104590.34328795198,11.0,11.0
high-dimension-space,100251.13292815958,12.0,12.0
approach,99286.49088359046,13.0,13.0
queri-object,97008.54106280193,14.0,14.0
dimens,96979.88139263702,15.0,15.0
find,95954.97335203364,16.0,16.0
block,91880.75424653264,17.0,17.0
effect,91705.41592644538,18.0,18.0
show,90987.58048932524,19.0,19.0
figur,88344.11344865202,20.0,20.0
structur,86720.28266486913,21.0,21.0
compar,86384.31977559607,22.0,22.0
accuraci,85885.51192145862,23.0,23.0
measur,85290.78260869565,24.0,24.0
figur-show,85155.9420289855,25.0,25.0
divid,84697.62412342215,26.0,26.0
build,84399.07246376811,27.0,27.0
propos,84167.79336138381,28.0,28.0
cluster-algorithm,83858.55633473585,29.0,29.0
cost,83417.57363253857,30.0,30.0
design,82371.5053763441,31.0,31.0
space,81798.51554295316,32.0,32.0
addit,81745.5294117647,33.0,33.0
tree-structur,81560.26710300765,34.0,34.0
high,81441.28845254793,35.0,35.0
search-space,81275.86473429951,36.0,36.0
section,81089.98000224693,37.0,37.0
achiev,80872.61711079943,38.0,38.0
size,80654.51223313074,39.0,39.0
number-cluster,80447.82537126499,40.0,40.0
take,79929.4595605423,41.0,41.0
sequenti,79708.79098228663,42.0,42.0
search-perform,79602.45183290707,43.0,43.0
pre-process,78613.3731884058,44.0,44.0
point,78592.48624238605,45.0,45.0
cluster-centroid,78555.62265163714,46.0,46.0
paramet,78485.0384684201,47.0,47.0
tabl,78314.12463768116,48.0,48.0
file,78275.5766684559,49.0,49.0
adapt,78159.06846576712,50.0,50.0
cell,78153.90135939783,51.0,51.0
comput,78117.71066252587,52.0,52.0
distanc,78116.25431331953,53.0,53.0
averag,77699.87117552334,54.0,54.0
cluster-form-algorithm,77125.4511732229,55.0,55.0
improv,76768.94311983795,56.0,56.0
produc,76635.32608695651,57.0,57.0
small,76491.67601683029,58.0,58.0
includ,76080.02012882446,59.0,59.0
fraction,76079.32052089897,60.0,60.0
similar-queri,75336.43378310846,61.0,61.0
distribut,75177.04877668693,62.0,62.0
work,75051.16284868318,63.0,63.0
qualiti,74910.92865105909,64.0,64.0
obtain,74732.40499194848,65.0,65.0
valu,74028.6716833891,66.0,66.0
index-high-dimension,74016.52898550725,67.0,67.0
discuss,73950.36543556179,68.0,68.0
effect-cluster,73672.77591973245,69.0,69.0
elaps-time,73475.90982286634,70.0,70.0
remark,73385.29855072465,71.0,71.0
insert,73136.01291745431,72.0,72.0
map-tabl,73054.2967563837,73.0,73.0
cluster-directori,72861.05314009661,74.0,74.0
employ,72392.85178743962,75.0,75.0
paper,72391.28814087581,76.0,76.0
dimension,71969.31445904954,77.0,77.0
smaller,71937.83238815375,78.0,78.0
resid,71552.28985507246,79.0,79.0
featur-vector,70118.4757033248,80.0,80.0
read,70065.2865497076,81.0,81.0
clindex-cluster-form,69739.35963499731,82.0,82.0
higher,69731.0540691193,83.0,83.0
nearest,69676.192431562,84.0,84.0
separ,69378.70017141967,85.0,85.0
approxim-similar-search,69127.60495558672,86.0,86.0
increas,69001.74189095928,87.0,87.0
region,68982.93080420574,88.0,88.0
imag-dataset,68977.91434411,89.0,89.0
featur,68960.43741765482,90.0,90.0
help,68620.13623188405,91.0,91.0
block-size,68614.8230273752,92.0,92.0
compress,68168.98027375201,93.0,93.0
treat,67911.07890499194,94.0,94.0
build-index,67732.8722002635,95.0,95.0
evalu,67534.58212560386,96.0,96.0
present,67330.75442834139,97.0,97.0
versu,66995.32218506132,98.0,98.0
queri-time,66440.31207729469,99.0,99.0
golden,66383.57655954632,100.0,100.0
improv-recal,66309.64646464647,101.0,101.0
line,66111.65217391304,102.0,102.0
suffer,66003.47826086957,103.0,103.0
exact,65943.34621578098,104.0,104.0
differ,65923.961352657,105.0,105.0
high-recal,65917.33333333334,106.0,106.0
center,65845.56602254428,107.0,107.0
centroid,65704.39186176143,108.0,108.0
step,65587.06684642176,109.0,109.0
make,65479.10018903592,110.0,110.0
local,65367.19181585678,111.0,111.0
linear,65315.29319955407,112.0,112.0
test,65263.42772203643,113.0,113.0
built,65152.32246376812,114.0,114.0
analysi,65098.66899883391,115.0,115.0
final,65071.76,116.0,116.0
nearest-neighbor-queri,64748.02520478891,117.0,117.0
cluster-index,64615.84229390681,118.0,118.0
cluster,64572.15795001049,119.0,119.0
access,64311.49915984038,120.0,120.0
implement,63823.2774557166,121.0,121.0
reduc,63521.742128935526,122.0,122.0
procedur,63254.885024154595,123.0,123.0
shown,62759.857630008526,124.0,124.0
tree-index-structur,62700.2508361204,125.0,125.0
initi,62640.0,126.0,126.0
tradit,62541.27284183995,127.0,127.0
instanc,62348.3655394525,128.0,128.0
deal,62318.859903381635,129.0,129.0
conduct,62294.87318840579,130.0,130.0
return,62135.88812611238,131.0,131.0
document,62134.05871423263,132.0,132.0
search,61933.829027515225,133.0,133.0
algorithm,61795.49004644215,134.0,134.0
