Name,IF,IFDenseRank,IFMinRank
solv,31009.229604709843,1.0,1.0
subproblem,28836.13508442777,2.0,2.0
algorithm,28754.465199286144,3.0,3.0
direct,27188.23385939742,4.0,4.0
gener,25985.280094413847,5.0,5.0
sagastizab-solodov,25266.10506566604,6.0,6.0
function,24773.788617886177,7.0,7.0
constraint,24398.718495934954,8.0,8.0
obtain,23959.984990619138,9.0,9.0
problem,23870.88518738846,10.0,10.0
result,23739.62851782364,11.0,11.0
comput,22957.11600237954,12.0,12.0
parallel-variabl-distribut,22897.763236168947,13.0,13.0
approxim,22705.367729831145,14.0,14.0
method,22151.676977989293,15.0,15.0
case,22101.957106812446,16.0,16.0
solut,21781.857410881803,17.0,17.0
assum,21512.81425891182,18.0,18.0
implement,21471.557794273594,19.0,19.0
feasibl-set,20990.341463414632,20.0,20.0
approach,20682.040296924708,21.0,21.0
karush-kuhn-tucker,20380.91707317073,22.0,22.0
parallel,20289.21832242713,23.0,23.0
iter,20221.606186793575,24.0,24.0
feasibl,19807.82338099243,25.0,25.0
variabl,19740.80774748924,26.0,26.0
point,19735.566714490673,27.0,27.0
note,19623.1628638867,28.0,28.0
compar,19556.00375234522,29.0,29.0
secondari-variabl,19326.3456686291,30.0,30.0
processor,19183.286795626576,31.0,31.0
convex,18771.50505651398,32.0,32.0
converg,18581.90957763236,33.0,33.0
serial,18349.21658536585,34.0,34.0
framework,17466.53107789142,35.0,35.0
structur,17465.72949002217,36.0,36.0
propos,17423.59024390244,37.0,37.0
introduc,17355.308589607634,38.0,38.0
dene,17224.949784791967,39.0,39.0
system,16962.593495934958,40.0,40.0
project,16866.43902439024,41.0,41.0
notat,16836.5243902439,42.0,42.0
inequ,16752.160975609757,43.0,43.0
number,16664.682926829268,44.0,44.0
time,16438.07707317073,45.0,45.0
origin,16432.565853658536,46.0,46.0
sqp-method,16415.80044345898,47.0,47.0
pvd-direct,16384.767899291895,48.0,48.0
base,16374.626341463414,49.0,49.0
relat,16238.641951219513,50.0,50.0
nonconvex,16162.256627783669,51.0,51.0
parallel-subproblem,16139.499469777305,52.0,52.0
project-gradient-direct,15978.37539766702,53.0,53.0
term,15751.409756097562,54.0,54.0
lemma,15660.990619136961,55.0,55.0
block,15630.588235294115,56.0,56.0
show,15551.54188759279,57.0,57.0
