Name,IF,IFDenseRank,IFMinRank
guard,43770.8064516129,1.0,1.0
model,40261.24069478908,2.0,2.0
code,39862.153846153844,3.0,3.0
compar,39035.06451612903,4.0,4.0
differ,34831.21413721414,5.0,5.0
perform,34391.915384615386,6.0,6.0
process,34262.22222222222,7.0,7.0
structur,33045.43846153846,8.0,8.0
execut,32617.761904761897,9.0,9.0
program,32569.67455621302,10.0,10.0
comparison,31968.789743589747,11.0,11.0
data,31595.74505494505,12.0,12.0
error,31198.892307692306,13.0,13.0
version,30932.307692307688,14.0,14.0
assert,29824.415384615386,15.0,15.0
mpmm,29491.464190981435,16.0,16.0
parallel,29383.274161735695,17.0,17.0
comput,28891.510848126236,18.0,18.0
valu,28468.3,19.0,19.0
result,28357.87094017094,20.0,20.0
debug,28044.244575936882,21.0,21.0
rel-debug,27969.17948717949,22.0,22.0
appli,27707.1282051282,23.0,23.0
array,27665.36538461538,24.0,24.0
support,27133.246886446886,25.0,25.0
number,27025.90570719603,26.0,26.0
data-structur,26983.009523809524,27.0,27.0
user,26813.9326007326,28.0,28.0
column,26728.48806366048,29.0,29.0
develop,26560.34294871795,30.0,30.0
time,26210.87758478081,31.0,31.0
call,26155.74358974359,32.0,32.0
debugg,25870.386587771205,33.0,33.0
numer,25772.868486352356,34.0,34.0
point,25076.555260831123,35.0,35.0
discrep,25003.43418803419,36.0,36.0
atmospher,24809.31600831601,37.0,37.0
experi,24730.42928039702,38.0,38.0
report,24726.088417329796,39.0,39.0
techniqu,24461.897435897434,40.0,40.0
account,24454.315963606285,41.0,41.0
state,23994.681318681316,42.0,42.0
introduc,23899.763313609466,43.0,43.0
examin,23889.846153846152,44.0,44.0
command,23878.79045092838,45.0,45.0
figur,23851.017369727044,46.0,46.0
machin,23305.97802197802,47.0,47.0
invok,22785.13200379867,48.0,48.0
rel-debugg,22732.45811965812,49.0,49.0
loop,22728.77747252747,50.0,50.0
refer,22223.484615384616,51.0,51.0
visual,22179.36883629191,52.0,52.0
function,22145.353846153845,53.0,53.0
approach,22085.8382642998,54.0,54.0
requir,21959.562393162392,55.0,55.0
languag,21875.65934065934,56.0,56.0
case,21647.816714150045,57.0,57.0
describ,21411.255583126553,58.0,58.0
tradit,21377.758352758352,59.0,59.0
identifi,21230.213399503726,60.0,60.0
modifi,21101.20595533499,61.0,61.0
sourc,20916.14003944773,62.0,62.0
problem,20846.08271298594,63.0,63.0
correct,20703.897435897434,64.0,64.0
provid,20332.048534798534,65.0,65.0
paper,20109.166666666668,66.0,66.0
make,20098.076923076922,67.0,67.0
breakpoint,19742.81828316611,68.0,68.0
locat,19228.418213969937,69.0,69.0
address,19158.30680813439,70.0,70.0
sequenti,18957.15483234714,71.0,71.0
exist,18813.72870140612,72.0,72.0
oper,18728.783723522854,73.0,73.0
small,18586.65187376726,74.0,74.0
commun,18338.273846153847,75.0,75.0
larg-scientif-code,18243.39601139601,76.0,76.0
signific,18047.780219780216,77.0,77.0
system,18028.161735700196,78.0,78.0
dynam,17891.50381150381,79.0,79.0
addit,17850.42899408284,80.0,80.0
ident,17779.861932938857,81.0,81.0
physic,17776.216216216217,82.0,82.0
output,17670.552268244577,83.0,83.0
written,17618.358974358976,84.0,84.0
limit,17584.704142011833,85.0,85.0
inform,17557.44230769231,86.0,86.0
guard-support,17421.644688644687,87.0,87.0
modif,17363.076923076926,88.0,88.0
implement,17341.459566074947,89.0,89.0
grid,17295.211045364893,90.0,90.0
file,17245.45230769231,91.0,91.0
set-breakpoint,17208.64957264957,92.0,92.0
allow,17151.242603550298,93.0,93.0
determin,17101.76331360947,94.0,94.0
valid,17036.043076923077,95.0,95.0
move,17032.67521367521,96.0,96.0
variabl,17024.38095238095,97.0,97.0
prove,17020.397435897437,98.0,98.0
parallel-version,16925.279398762155,99.0,99.0
isol,16908.12923076923,100.0,100.0
power,16907.414392059552,101.0,101.0
expect,16885.230769230766,102.0,102.0
handl,16856.098461538466,103.0,103.0
equival,16783.6317016317,104.0,104.0
line,16749.43032329989,105.0,105.0
control,16602.615384615387,106.0,106.0
express,16563.321678321678,107.0,107.0
show,16478.349112426036,108.0,108.0
toler,16418.818461538463,109.0,109.0
boundari,16416.637560637562,110.0,110.0
larg,16408.09377289377,111.0,111.0
independ,16361.875457875456,112.0,112.0
type,16327.102564102563,113.0,113.0
applic,16325.634451019065,114.0,114.0
util,16229.25925925926,115.0,115.0
interfac,16211.834319526628,116.0,116.0
vector-code,16174.286324786326,117.0,117.0
complex,16135.008791208791,118.0,118.0
port,16078.712985938793,119.0,119.0
indic,16046.143356643357,120.0,120.0
singl,16031.999013806708,121.0,121.0
parallel-code,15992.446153846156,122.0,122.0
erron,15963.64325529543,123.0,123.0
verifi,15826.641025641025,124.0,124.0
work,15809.792642140468,125.0,125.0
syntax,15801.919413919413,126.0,126.0
refer-program,15732.595441595442,127.0,127.0
intern,15708.019943019943,128.0,128.0
parallel-comput,15675.23745819398,129.0,129.0
import,15585.980769230768,130.0,130.0
argonn,15471.60794044665,131.0,131.0
distribut,15388.61098901099,132.0,132.0
assign,15313.087719298243,133.0,133.0
paradigm,15299.989316239313,134.0,134.0
standard,15256.923076923076,135.0,135.0
sequenti-version,15219.354838709678,136.0,136.0
respons,15212.157342657345,137.0,137.0
extens,15150.153846153846,138.0,138.0
float,15086.134615384613,139.0,139.0
issu,15052.900641025639,140.0,140.0
assist,15008.412587412588,141.0,141.0
mesoscal,14996.043010752686,142.0,142.0
refer-develop-version,14970.233974358975,143.0,143.0
routin,14944.689826302729,144.0,144.0
advanc,14933.110367892974,145.0,145.0
