Name,IF,IFDenseRank,IFMinRank
present,49193.93425605536,1.0,1.0
paramet,48547.24769319492,2.0,2.0
point,48266.28338001866,3.0,3.0
delta,47564.70152505446,4.0,4.0
function,45788.54181084198,5.0,5.0
model,45672.16386554621,6.0,6.0
defin,44498.05128205128,7.0,7.0
result,44478.6660130719,8.0,8.0
theorem,44010.69780853517,9.0,9.0
show,43121.22577854671,10.0,10.0
size,42617.94896193771,11.0,11.0
modifi,42144.561919504646,12.0,12.0
accuraci,41500.382929642445,13.0,13.0
assum,40952.14814814815,14.0,14.0
proof,40783.11303344867,15.0,15.0
section,40578.36793540946,16.0,16.0
denot,40441.07727797001,17.0,17.0
nasti-nois,40210.343713956165,18.0,18.0
label,39671.778244631176,19.0,19.0
definit,39513.094290657435,20.0,20.0
sampl-point,39490.686274509804,21.0,21.0
fact,38307.648212226064,22.0,22.0
choos,37915.83026960784,23.0,23.0
base,37830.802083333336,24.0,24.0
target-function,37649.653979238756,25.0,25.0
note,37414.6568627451,26.0,26.0
number,37194.951286764706,27.0,27.0
requir,36385.83210784314,28.0,28.0
exist,36376.98039215687,29.0,29.0
concept,36144.10322952711,30.0,30.0
chosen,35920.13264129181,31.0,31.0
remov,35904.61601307189,32.0,32.0
lower-bound,35732.001838235294,33.0,33.0
oracl,35404.24142156863,34.0,34.0
specif,35270.619544592024,35.0,35.0
polynomi,34756.01256127451,36.0,36.0
least,34408.74019607843,37.0,37.0
pair,34212.62975778547,38.0,38.0
power,34106.211258697025,39.0,39.0
model-learn,34036.84117647059,40.0,40.0
confid,33614.80968858132,41.0,41.0
instanc-space,33123.699095022625,42.0,42.0
request,32980.10380622838,43.0,43.0
sampl-size,32774.04382929643,44.0,44.0
shown,32728.587962962964,45.0,45.0
provid,32628.436078431376,46.0,46.0
prove,32283.1568627451,47.0,47.0
algorithm-learn-class,31959.585192697767,48.0,48.0
restrict,31617.426470588238,49.0,49.0
classif,31243.301470588234,50.0,50.0
work,31086.056644880176,51.0,51.0
hold,31082.9885620915,52.0,52.0
independ,31074.43050749712,53.0,53.0
algorithm,30988.86524413687,54.0,54.0
satisfi,30988.175893886964,55.0,55.0
random,30624.729225023344,56.0,56.0
sampl,30488.84381007305,57.0,57.0
proce,30395.2151416122,58.0,58.0
input,30381.3025210084,59.0,59.0
boolean,30292.12981744422,60.0,60.0
adversari-choos,30220.48549019608,61.0,61.0
distribut-binomi-distribut,30185.514705882353,62.0,62.0
rate,30178.633217993083,63.0,63.0
posit-result,30176.789915966387,64.0,64.0
target,30155.641868512106,65.0,65.0
probabl-distribut,30046.97260668973,66.0,66.0
adversari,30017.249327181853,67.0,67.0
form,29970.809111880044,68.0,68.0
consist-algorithm,29855.98976982097,69.0,69.0
depend,29823.932098765432,70.0,70.0
origin-sampl,29532.77124183006,71.0,71.0
exampl,29306.289215686276,72.0,72.0
gamma,28958.92156862745,73.0,73.0
output,28877.332720588234,74.0,74.0
probabl,28806.527297193385,75.0,75.0
distribut,28702.9354094579,76.0,76.0
nois,28682.005959246442,77.0,77.0
learn,28485.825836216838,78.0,78.0
introduc,28469.799253034544,79.0,79.0
make,28438.442906574393,80.0,80.0
appli,28394.903921568628,81.0,81.0
nasti-adversari,28361.960784313727,82.0,82.0
point-sampl,28272.951797385616,83.0,83.0
model-adversari,28250.954022988506,84.0,84.0
coin,28051.11111111111,85.0,85.0
nasti,27808.583333333332,86.0,86.0
space,27753.610748002902,87.0,87.0
half,27718.77269426289,88.0,88.0
hypothesi,27618.98961937716,89.0,89.0
final,27607.3717948718,90.0,90.0
major,27434.53125,91.0,91.0
wide,27364.18823529412,92.0,92.0
gener,27165.183391003462,93.0,93.0
size-sampl,27108.994553376902,94.0,94.0
target-concept,27037.167755991282,95.0,95.0
high,27006.018099547513,96.0,96.0
class,26927.671280276812,97.0,97.0
bound,26919.233948481353,98.0,98.0
flip,26904.809731299923,99.0,99.0
subset,26899.587719298248,100.0,100.0
model-call,26845.084967320257,101.0,101.0
examin,26779.36881419234,102.0,102.0
view,26714.944272445817,103.0,103.0
nasti-sampl-nois,26691.56254225828,104.0,104.0
weight,26642.857843137255,105.0,105.0
inform-theoret,26566.0,106.0,106.0
