Name,IF,IFDenseRank,IFMinRank
theorem,47491.58474362213,1.0,1.0
satisfi,44528.62162883845,2.0,2.0
error,42491.314641744546,3.0,3.0
proof,40322.51511819681,4.0,4.0
result,38967.970794392524,5.0,5.0
assumpt,38886.984312416556,6.0,6.0
approxim-solut,38598.808136338645,7.0,7.0
estim,38334.166025288614,8.0,8.0
paper,37783.06123954746,9.0,9.0
constant,37540.13991989319,10.0,10.0
step,37088.35514018692,11.0,11.0
defin,36397.26031456576,12.0,12.0
natalini,35740.749037932925,13.0,13.0
properti,35543.432782171105,14.0,14.0
deltax,35522.439875389406,15.0,15.0
continu,35356.786252637925,16.0,16.0
note,34925.689511941855,17.0,17.0
introduc,34838.88964773544,18.0,18.0
initi,34581.04465212876,19.0,19.0
main,34547.78816199376,20.0,20.0
uniqu,34023.53271028037,21.0,21.0
take,33824.40539979232,22.0,22.0
data,33811.80868609126,23.0,23.0
lemma,33796.17681232635,24.0,24.0
base,33683.5601635514,25.0,25.0
condit,32918.83966770509,26.0,26.0
riemann-invari,32708.431983385257,27.0,27.0
total,32433.134178905202,28.0,28.0
rewritten,32341.323235578468,29.0,29.0
time,32108.113603322952,30.0,30.0
establish,32082.642603931676,31.0,31.0
type,31855.146328437917,32.0,32.0
section,31798.46010064702,33.0,33.0
aregba-driollet-natalini,31704.474212530284,34.0,34.0
inequ,31602.347663551398,35.0,35.0
prove,31469.461363118306,36.0,36.0
point,31267.81566226232,37.0,37.0
argument,31243.509865005188,38.0,38.0
form,30967.21578400831,39.0,39.0
fact,30481.297965915335,40.0,40.0
refer,30473.438560055383,41.0,41.0
exist,30455.607476635512,42.0,42.0
monoton,30238.82284527518,43.0,43.0
combin,29970.356429262003,44.0,44.0
grid,29804.24839044652,45.0,45.0
gener,29715.242367601248,46.0,46.0
theta,29393.781452192667,47.0,47.0
purpos,28915.864485981307,48.0,48.0
tadmor,28905.575433911876,49.0,49.0
independ,28813.85842852198,50.0,50.0
flux,28741.328181164634,51.0,51.0
hold,28443.270280373832,52.0,52.0
analog,28437.082777036045,53.0,53.0
state,28127.41017653167,54.0,54.0
work,28119.605807743657,55.0,55.0
limit,27999.89360172538,56.0,56.0
pertham,27967.13951935914,57.0,57.0
easili,27960.974838245867,58.0,58.0
previou,27753.023364485984,59.0,59.0
solut,27745.090662939994,60.0,60.0
class,27679.02336448598,61.0,61.0
piecewis-constant,27468.392523364488,62.0,62.0
converg-rate-relax,27453.682242990653,63.0,63.0
obtain,27406.198445279064,64.0,64.0
kind,27293.525441329177,65.0,65.0
scheme,27272.215215302644,66.0,66.0
relax-scheme-approxim,27249.128105767042,67.0,67.0
wang-warneck,27004.303219106954,68.0,68.0
function,26903.17145602236,69.0,69.0
deltat,26611.17921935129,70.0,70.0
yong,26474.51505711319,71.0,71.0
system,26451.49427897633,72.0,72.0
global,26247.502803738316,73.0,73.0
order,26194.390077736047,74.0,74.0
discret,26178.1266486156,75.0,75.0
bound,25960.66861734649,76.0,76.0
converg,25705.594724430077,77.0,77.0
uniform,25603.753894080994,78.0,78.0
desir,25311.498664886512,79.0,79.0
approxim,25044.809590357232,80.0,80.0
yield,25016.661394680086,81.0,81.0
depend,24883.959366111336,82.0,82.0
discret-error,24863.401201602137,83.0,83.0
relax,24815.09275919294,84.0,84.0
assum,24711.595597868807,85.0,85.0
relat,24520.232334701715,86.0,86.0
rewrit,24371.447352024923,87.0,87.0
relax-error-discret,24262.44859813084,88.0,88.0
equat,24237.881736396186,89.0,89.0
error-bound,24219.461699711763,90.0,90.0
detail,23668.35945363048,91.0,91.0
size,23554.275975810884,92.0,92.0
investig,23443.68884002199,93.0,93.0
includ,23438.367156208278,94.0,94.0
analysi,23436.855969953707,95.0,95.0
flux-function,23428.140905823147,96.0,96.0
studi,23367.356742323096,97.0,97.0
sourc,23297.755451713394,98.0,98.0
relax-model,23293.542056074766,99.0,99.0
valu,23247.33457943925,100.0,100.0
measur,23224.742990654206,101.0,101.0
problem,23109.280640854467,102.0,102.0
norm,23105.60747663551,103.0,103.0
choos,23100.077881619934,104.0,104.0
numer,23014.77211983579,105.0,105.0
ffl-ffl,22881.541337167502,106.0,106.0
variat,22845.21198357935,107.0,107.0
entropi,22833.87553498122,108.0,108.0
relax-system,22771.422482312864,109.0,109.0
error-estim,22733.597432090137,110.0,110.0
posit-constant,22668.545306785858,111.0,111.0
tzavara,22630.293724966617,112.0,112.0
regular,22610.025161754136,113.0,113.0
equilibrium,22574.74085072932,114.0,114.0
