Name,IF,IFDenseRank,IFMinRank
nlia,54210.40128,1.0,1.0
exact,49715.997866666665,2.0,2.0
command,49620.4848,3.0,3.0
planner,48444.72154838709,4.0,4.0
action,47302.88651851851,5.0,5.0
reliabl,46428.479999999996,6.0,6.0
user,45056.50432,7.0,7.0
model,42268.48888888888,8.0,8.0
state,41964.226559999996,9.0,9.0
databas,41906.526967741935,10.0,10.0
languag,39157.785333333326,11.0,11.0
problem,38928.46038709678,12.0,12.0
implement,38862.11840000001,13.0,13.0
sound,38344.08361290322,14.0,14.0
nlidb,38000.28,15.0,15.0
design,37371.015999999996,16.0,16.0
execut,36952.384,17.0,17.0
precis,36286.0992,18.0,18.0
satisfi,36261.33037037037,19.0,19.0
natur,35629.736999999994,20.0,20.0
pddl,35301.72148148148,21.0,21.0
specif,34807.371333333336,22.0,22.0
translat,33868.62336,23.0,23.0
case,33770.96474074074,24.0,24.0
unix-consult,33689.102222222224,25.0,25.0
assumpt,33533.1872,26.0,26.0
project,33513.293333333335,27.0,27.0
step,33106.531200000005,28.0,28.0
modul,33101.973333333335,29.0,29.0
phone,32775.872,30.0,30.0
blackbox,32557.224960000003,31.0,31.0
sentenc,32433.169103448272,32.0,32.0
includ,32067.414193548382,33.0,33.0
gather,32056.37217391304,34.0,34.0
sql-statement,32052.739840000006,35.0,35.0
compon,31952.671333333332,36.0,36.0
dialogu,31900.494000000002,37.0,37.0
portabl,31648.736,38.0,38.0
creat,31599.836160000003,39.0,39.0
make,31404.431999999993,40.0,40.0
complet,30666.592551724134,41.0,41.0
describ,30561.34033333333,42.0,42.0
number,30209.386580645158,43.0,43.0
updat,29758.238,44.0,44.0
singl,29746.605,45.0,45.0
puccini,29675.54117647059,46.0,46.0
messag,29595.946666666663,47.0,47.0
input,28873.475333333332,48.0,48.0
capabl,28858.66442105263,49.0,49.0
speech,28795.583999999995,50.0,50.0
interpret,28490.66333333333,51.0,51.0
paper,28407.820000000003,52.0,52.0
final,28109.39733333333,53.0,53.0
multipl,27681.055999999997,54.0,54.0
safeti,27652.37419354839,55.0,55.0
sql-queri,27589.199360000002,56.0,56.0
dialog,27370.544,57.0,57.0
household-applianc,27317.392000000003,58.0,58.0
sequenc,27202.757760000004,59.0,59.0
room,27140.749333333333,60.0,60.0
goal,27111.155904,61.0,61.0
handl,27012.268387096778,62.0,62.0
plan,26925.372416,63.0,63.0
domain,26855.62666666667,64.0,64.0
simpler,26809.155047619046,65.0,65.0
built,26784.605000000003,66.0,66.0
applianc,26683.763584,67.0,67.0
attribut,26615.04331034483,68.0,68.0
show,26578.864516129033,69.0,69.0
context,26514.098181818183,70.0,70.0
function,26461.20055172414,71.0,71.0
recognit,26417.173333333336,72.0,72.0
requir,26338.144000000004,73.0,73.0
interfac-applianc,26332.58133333333,74.0,74.0
system,26224.169599999997,75.0,75.0
relat,26189.31744,76.0,76.0
extens,25929.670000000002,77.0,77.0
