Name,IF,IFDenseRank,IFMinRank
strategi,99100.39074410163,1.0,1.0
section,96572.78072502211,2.0,2.0
figur,95961.85027223232,3.0,3.0
result,95181.25217391305,4.0,4.0
invalid,92583.20353669317,5.0,5.0
memori-subsystem,90603.08765880218,6.0,6.0
case,89361.65950280674,7.0,7.0
workload,87114.86177549523,8.0,8.0
increas,86137.15988740324,9.0,9.0
load,86067.40834845735,10.0,10.0
high,85449.3444646098,11.0,11.0
effect,85229.59310344826,12.0,12.0
topopt,84034.52723434201,13.0,13.0
speedup,83710.92558983665,14.0,14.0
cycl,83694.46715063522,15.0,15.0
make,83375.77718832892,16.0,16.0
effect-prefetch,83197.15281306714,17.0,17.0
signific,82788.500907441,18.0,18.0
content,82632.3450090744,19.0,19.0
share,82373.59931034483,20.0,20.0
cach-line,81503.98352490421,21.0,21.0
uniprocessor,81279.56426332289,22.0,22.0
invalid-miss,81197.36643678162,23.0,23.0
observ,80686.67931034483,24.0,24.0
pverifi,79848.31474688188,25.0,25.0
simul,78097.31450465243,26.0,26.0
exclus-prefetch,76622.37931034483,27.0,27.0
issu,76438.67940886698,28.0,28.0
current,76292.00431034483,29.0,29.0
cpu-miss-rate,75478.49945553539,30.0,30.0
conflict-miss,75477.28532019704,31.0,31.0
instanc,75221.9396551724,32.0,32.0
line,75129.8255839822,33.0,33.0
caus,75120.57931034482,34.0,34.0
total,75092.00881226054,35.0,35.0
potenti,74947.74629049112,36.0,36.0
memori-architectur,73613.75940886699,37.0,37.0
execut,72605.85852216749,38.0,38.0
work,72517.47648902822,39.0,39.0
protocol,72052.81034482758,40.0,40.0
type,71933.51276794035,41.0,41.0
prefetch-instruct,71927.05279429251,42.0,42.0
degrad,71911.01488203266,43.0,43.0
present,71701.57993730408,44.0,44.0
shown,71511.62068965517,45.0,45.0
victim-cach,71402.2709359606,46.0,46.0
addit,71193.48029556649,47.0,47.0
identifi,71149.98916256157,48.0,48.0
total-miss-rate,71103.28275862068,49.0,49.0
gener,70935.32818073721,50.0,50.0
import,70753.58620689655,51.0,51.0
accur,70700.04469987228,52.0,52.0
address,69548.10027958994,53.0,53.0
high-memori-latenc,69465.65992865636,54.0,54.0
affect,68832.3925729443,55.0,55.0
tabl,68755.24578136465,56.0,56.0
speed,68327.5233716475,57.0,57.0
combin,68169.82620689656,58.0,58.0
write-share-data,67833.66852057842,59.0,59.0
modifi,67625.4327586207,60.0,60.0
number,67387.06896551725,61.0,61.0
prefetch-access,67164.4,62.0,62.0
mowri,67043.82695924766,63.0,63.0
difficult,66500.7176141659,64.0,64.0
short,66357.56870026526,65.0,65.0
avoid,66335.61724137931,66.0,66.0
write,66162.96296296296,67.0,67.0
word,66108.33293697977,68.0,68.0
factor,66080.65103448275,69.0,69.0
occur,65447.81830238727,70.0,70.0
provid,65437.43642241379,71.0,71.0
requir,65358.04367816092,72.0,72.0
improv-perform,65329.93207941484,73.0,73.0
extra,65242.27135278515,74.0,74.0
