Name,IF,IFDenseRank,IFMinRank
oper,34924.04060150376,1.0,1.0
graph,32665.22686025409,2.0,2.0
secur,31561.59615384616,3.0,3.0
protect,30875.783400809716,4.0,4.0
result,28537.413255360618,5.0,5.0
node,27706.905263157892,6.0,6.0
comput,25043.884615384617,7.0,7.0
figur,25008.60902255639,8.0,8.0
execut,24421.693984962403,9.0,9.0
pass,24239.554824561405,10.0,10.0
order,24128.224137931036,11.0,11.0
schedul,23951.581203007518,12.0,12.0
system,23944.86,13.0,13.0
tripl-manag-schedul,22470.03203661327,14.0,14.0
permiss,22255.380193905818,15.0,15.0
fire,22158.74736842105,16.0,16.0
propos,22065.91304347826,17.0,17.0
sequenc,21911.57894736842,18.0,18.0
author,21726.82057416268,19.0,19.0
operand,21518.608695652172,20.0,20.0
domain,21506.97744360902,21.0,21.0
defin,21107.421052631576,22.0,22.0
connect,21058.41148325359,23.0,23.0
input-port,21036.54,24.0,24.0
illustr,20721.87044534413,25.0,25.0
base,20691.0,26.0,26.0
term,19292.363844393592,27.0,27.0
valid,19275.724137931036,28.0,28.0
repres,18915.228070175435,29.0,29.0
control,18564.283400809716,30.0,30.0
mechan,18560.712550607288,31.0,31.0
constraint,18510.717391304344,32.0,32.0
manag,18491.621052631577,33.0,33.0
wrap,18197.91990846682,34.0,34.0
protect-oper,18110.804347826084,35.0,35.0
requir,17930.0,36.0,36.0
paper,17821.97142857143,37.0,37.0
part,17791.44182825485,38.0,38.0
node-graph,17591.61654135338,39.0,39.0
network,17572.95652173913,40.0,40.0
condens-node,17524.457142857143,41.0,41.0
output,17427.105263157893,42.0,42.0
fireabl,17362.087719298244,43.0,43.0
parallel,17353.98736842105,44.0,44.0
gener,17210.092105263157,45.0,45.0
provid,17180.288088642657,46.0,46.0
manner,16999.09090909091,47.0,47.0
protect-mechan,16763.459141274237,48.0,48.0
protect-node,16711.88215102975,49.0,49.0
input,16625.72180451128,50.0,50.0
altern,16477.565217391304,51.0,51.0
payment,16367.013157894735,52.0,52.0
ifel,16272.090225563908,53.0,53.0
secur-domain,16085.248538011696,54.0,54.0
avail,16021.0020242915,55.0,55.0
permiss-attribut,15990.523923444976,56.0,56.0
program,15894.98105263158,57.0,57.0
singl,15678.752436647172,58.0,58.0
depend,15534.260869565216,59.0,59.0
evalu,15507.932330827067,60.0,60.0
implement,15501.353684210528,61.0,61.0
driven,15346.947368421052,62.0,62.0
strict,15296.357531760435,63.0,63.0
andor,15141.650969529086,64.0,64.0
port,15095.275862068964,65.0,65.0
trust,15033.315789473683,66.0,66.0
flow,14975.760233918129,67.0,67.0
tripl,14933.238157894739,68.0,68.0
workstat,14902.062200956938,69.0,69.0
mediat,14880.889889196675,70.0,70.0
data,14781.084392014522,71.0,71.0
number,14715.32581453634,72.0,72.0
model,14678.495126705651,73.0,73.0
graft,14677.132486388386,74.0,74.0
ancillari-processor,14605.483253588516,75.0,75.0
separ-duti,14583.098947368422,76.0,76.0
suitabl,14579.03992740472,77.0,77.0
dynam,14528.087044534415,78.0,78.0
rise,14507.763157894737,79.0,79.0
behaviour,14491.73076923077,80.0,80.0
return,14440.382066276805,81.0,81.0
fire-domain,14336.046315789474,82.0,82.0
take,14298.888888888887,83.0,83.0
style,14223.846153846154,84.0,84.0
oper-mediat,14077.647129186604,85.0,85.0
enforc,14054.526315789473,86.0,86.0
flexibl,13998.947368421053,87.0,87.0
assign,13951.876430205948,88.0,88.0
input-node,13895.999999999998,89.0,89.0
