Name,IF,IFDenseRank,IFMinRank
obtain,42303.19975713418,1.0,1.0
vertic,41895.00000000001,2.0,2.0
note,41159.64590163935,3.0,3.0
result,39948.9884638737,4.0,4.0
bipartit-draw,39784.39726775957,5.0,5.0
theorem,38238.28714965626,6.0,6.0
denot,38123.78825136612,7.0,7.0
lower-bound,37250.91393442623,8.0,8.0
gener,35891.66771752838,9.0,9.0
vertex,35616.93820933165,10.0,10.0
order,34531.70901639345,11.0,11.0
import,33712.81210592686,12.0,12.0
planar-cross-number,33691.093676814984,13.0,13.0
consist,33386.498360655736,14.0,14.0
deriv,33345.10088272383,15.0,15.0
provid,32616.271122320304,16.0,16.0
observ,31730.401639344265,17.0,17.0
show,31699.48486759143,18.0,18.0
proof,31677.95712484237,19.0,19.0
studi,31288.193568726358,20.0,20.0
paper,31231.335154826957,21.0,21.0
call,31194.99795081967,22.0,22.0
bisect,31040.779319041616,23.0,23.0
line,30984.828499369483,24.0,24.0
connect,30197.57704918033,25.0,25.0
small,29481.45491803279,26.0,26.0
defin,29205.626402070746,27.0,27.0
upper-bound,29140.39092055485,28.0,28.0
largest-biplanar-subgraph,28600.670836928384,29.0,29.0
lemma,28446.35704918033,30.0,30.0
relat,28174.697250132205,31.0,31.0
place-vertic,28071.243852459018,32.0,32.0
polynomi-time-algorithm,27966.411475409837,33.0,33.0
draw-edg,27842.79508196721,34.0,34.0
assum,27660.99418297197,35.0,35.0
section,27562.195081967217,36.0,36.0
perform-guarante,27559.682756527018,37.0,37.0
linear-arrang-problem,27461.43098889477,38.0,38.0
number-cross,27055.90520313614,39.0,39.0
solut,27019.665195460282,40.0,40.0
point,26904.03005464481,41.0,41.0
acycl-graph,26816.176229508197,42.0,42.0
vertex-set,26302.41960907945,43.0,43.0
divid-conquer-algorithm,25894.598045397226,44.0,44.0
optim-solut,25775.853770491805,45.0,45.0
finish-proof,25726.666885245904,46.0,46.0
planar,25038.32065573771,47.0,47.0
minimum-number,25025.991803278688,48.0,48.0
term,24891.944514501887,49.0,49.0
