Name,IF,IFDenseRank,IFMinRank
assum,94039.3823076923,1.0,1.0
preemption,92887.5726,2.0,2.0
number,92673.42000000001,3.0,3.0
explain,87536.70107142857,4.0,4.0
propos-techniqu,81149.62772727275,5.0,5.0
techniqu,79284.92863636363,6.0,6.0
block,78767.55714285714,7.0,7.0
task-set,76642.77545454547,8.0,8.0
experi,74798.70568181819,9.0,9.0
point,74223.32142857143,10.0,10.0
preempt,73197.81086956522,11.0,11.0
equat,72031.10869565218,12.0,12.0
predict,71909.08045454546,13.0,13.0
extens,71545.96119047618,14.0,14.0
section,71195.44269230771,15.0,15.0
larg,68558.07037037038,16.0,16.0
address,68405.11326923077,17.0,17.0
preemption-cost-tabl,67793.40136363637,18.0,18.0
worst-case-execut,67451.19499999999,19.0,19.0
problem,67377.71130434783,20.0,20.0
time-task,66877.70826086956,21.0,21.0
step,66857.67340909092,22.0,22.0
deriv,66800.3,23.0,23.0
cost-task,66627.83958333333,24.0,24.0
note,66422.76666666666,25.0,25.0
obtain,64969.68260869564,26.0,26.0
assumpt,64507.240454545456,27.0,27.0
method,63815.07652173913,28.0,28.0
cycl,63618.122500000005,29.0,29.0
occur,62660.70880952381,30.0,30.0
respons-time-task,61653.04,31.0,31.0
unpredict,61073.0775,32.0,32.0
show,60936.123809523815,33.0,33.0
tabl,59468.525,34.0,34.0
figur,59385.147777777776,35.0,35.0
case,58973.22172727272,36.0,36.0
worst-case-respons,58931.32796296296,37.0,37.0
gener,58775.28586956522,38.0,38.0
task-execut-time,58465.534736842106,39.0,39.0
perform,58205.69563636364,40.0,40.0
approach,57640.62199999999,41.0,41.0
memori,56221.048888888894,42.0,42.0
upper-bound,55975.17391304348,43.0,43.0
conserv,55110.81523809524,44.0,44.0
addit,54720.370833333334,45.0,45.0
task-preempt,54606.07891304348,46.0,46.0
unlik,54466.92,47.0,47.0
task,53981.8402,48.0,48.0
guarante,53794.338749999995,49.0,49.0
comput,53679.466400000005,50.0,50.0
number-cach-block,53537.66181818183,51.0,51.0
schedul,53351.909999999996,52.0,52.0
cach,53203.2102,53.0,53.0
give,53173.54285714286,54.0,54.0
time,53171.54640000001,55.0,55.0
task-analysi,53024.8275,56.0,56.0
final,52916.126190476185,57.0,57.0
task-preemption,52907.708125,58.0,58.0
analysi,52906.912800000006,59.0,59.0
cost,52726.248224999996,60.0,60.0
pessimist-assumpt,52643.06568181818,61.0,61.0
recent,52532.94625,62.0,62.0
main-memori,52404.95368421053,63.0,63.0
cach-relat-preemption,51921.955475,64.0,64.0
complet,51748.71428571429,65.0,65.0
studi,51729.041000000005,66.0,66.0
cach-reload,51530.82166666666,67.0,67.0
delay,51227.5665,68.0,68.0
execut,50951.22955,69.0,69.0
base,50930.665499999996,70.0,70.0
program,50914.726275,71.0,71.0
worst-case-preemption,50860.7853,72.0,72.0
wcet,50737.721052631576,73.0,73.0
system,50575.180949999994,74.0,74.0
process,50517.279475,75.0,75.0
constraint,50478.06855,76.0,76.0
accur,50416.586774999996,77.0,77.0
machin,50392.95416666666,78.0,78.0
measur,50357.076575,79.0,79.0
account,50351.557025,80.0,80.0
real-time-system,50181.946200000006,81.0,81.0
path,50120.919550000006,82.0,82.0
disabl,50039.494,83.0,83.0
execut-point,49975.946428571435,84.0,84.0
algorithm,49973.980125,85.0,85.0
processor,49922.25944444445,86.0,86.0
higher-prioriti-task,49876.43800000001,87.0,87.0
cach-block-preempt,49815.200000000004,88.0,88.0
previou,49735.989130434784,89.0,89.0
data,49705.694950000005,90.0,90.0
state,49576.935600000004,91.0,91.0
defin,49551.362413793104,92.0,92.0
initi,49471.59130434783,93.0,93.0
linear-program-techniqu,49388.48068181818,94.0,94.0
comput-worst-case,49357.689545454545,95.0,95.0
purpos,49205.51727272727,96.0,96.0
time-estim,49158.44130434782,97.0,97.0
code,48988.776625,98.0,98.0
compil,48976.216550000005,99.0,99.0
unit,48955.5215,100.0,100.0
estim-cach-relat,48932.4735,101.0,101.0
direct,48849.521125,102.0,102.0
time-analysi,48804.780524999995,103.0,103.0
satisfi,48651.119125000005,104.0,104.0
dynam,48646.92525,105.0,105.0
queue,48579.80416666667,106.0,106.0
safe,48421.70934782609,107.0,107.0
adapt,48418.2704,108.0,108.0
maximum-number-cach,48396.88403846154,109.0,109.0
period,48311.93386363636,110.0,110.0
interfer,48311.14735000001,111.0,111.0
implement,48215.33217391305,112.0,112.0
comput-system,48149.507325,113.0,113.0
prioriti-schedul,48043.356400000004,114.0,114.0
iter,48008.31428571429,115.0,115.0
time-need,47883.40272727273,116.0,116.0
effici,47837.03814999999,117.0,117.0
increas,47813.374814814815,118.0,118.0
softwar,47780.1201,119.0,119.0
propos,47671.357619047616,120.0,120.0
consid,47432.809375,121.0,121.0
issu,47429.72538461539,122.0,122.0
limit,47369.53725,123.0,123.0
chang,47288.52975,124.0,124.0
hardwar,47223.05900000001,125.0,125.0
propos-approach,47191.79368421053,126.0,126.0
local,47020.469925,127.0,127.0
correct,46962.11558823529,128.0,128.0
erat,46962.11558823529,128.0,128.0
introduct,46962.11558823529,128.0,128.0
requir,46852.322045454544,129.0,131.0
architectur,46769.68765,130.0,132.0
