Name,IF,IFDenseRank,IFMinRank
signal,32540.171428571426,1.0,1.0
system,32458.60779220779,2.0,2.0
control,31718.44897959184,3.0,3.0
properti,26794.374384236453,4.0,4.0
oper,25990.697142857145,5.0,5.0
state,25900.218367346937,6.0,6.0
process,25412.985714285714,7.0,7.0
behavior,25080.533333333333,8.0,8.0
true,24606.276923076923,9.0,9.0
control-object,24550.48163265306,10.0,10.0
equat,23573.751020408163,11.0,11.0
specif,23423.44137931034,12.0,12.0
event,23208.12,13.0,13.0
polynomi-dynam-system,22342.4,14.0,14.0
obtain,22133.02857142857,15.0,15.0
model,21856.746938775508,16.0,16.0
relat,21492.701863354036,17.0,17.0
cell,21239.18620689655,18.0,18.0
requir,21110.194285714286,19.0,19.0
order,21054.659340659342,20.0,20.0
note,20916.96149068323,21.0,21.0
fault,20276.84734693877,22.0,22.0
express,20185.502857142856,23.0,23.0
describ,19767.897959183672,24.0,24.0
sigali,19646.154679802956,25.0,25.0
solut,19641.942857142854,26.0,26.0
time,19596.553142857145,27.0,27.0
level,19516.979591836734,28.0,28.0
instant,18999.66857142857,29.0,29.0
control-system,18509.408163265303,30.0,30.0
check,18506.89120879121,31.0,31.0
order-relat,18453.760000000002,32.0,32.0
state-variabl,18395.556390977443,33.0,33.0
power-transform-station,18349.68489795918,34.0,34.0
exist,18048.105494505493,35.0,35.0
produc,17884.89350649351,36.0,36.0
fals,17773.23076923077,37.0,37.0
verif,17732.866666666665,38.0,38.0
code,17589.846153846156,39.0,39.0
problem,17442.72,40.0,40.0
algebra,17268.457142857143,41.0,41.0
present,17260.495714285717,42.0,42.0
program,17212.46108374384,43.0,43.0
introduc,17149.02857142857,44.0,44.0
polynomi,16836.685714285715,45.0,45.0
control-control,16808.288198757764,46.0,46.0
upstream,16700.21052631579,47.0,47.0
applic,16601.742857142857,48.0,48.0
consid,16586.449689440993,49.0,49.0
reach,16520.327142857146,50.0,50.0
object,16509.075324675327,51.0,51.0
defin,16429.206857142854,52.0,52.0
sensor,16417.065714285713,53.0,53.0
open-circuit-breaker,16408.884126984125,54.0,54.0
high,16393.393984962404,55.0,55.0
repres,16390.0873015873,56.0,56.0
result,16304.351552795031,57.0,57.0
section,16195.351836734691,58.0,58.0
call,16132.193103448277,59.0,59.0
name,16076.088,60.0,60.0
equal,16019.22077922078,61.0,61.0
physic,15986.777142857143,62.0,62.0
import,15970.165714285717,63.0,63.0
line,15958.979591836734,64.0,64.0
synchron,15786.733333333332,65.0,65.0
signal-languag,15761.335064935067,66.0,66.0
doubl-fault,15653.322857142857,67.0,67.0
definit,15241.349068322981,68.0,68.0
figur,15191.087142857143,69.0,69.0
boolean,15131.262857142858,70.0,70.0
environ,15051.933990147783,71.0,71.0
variabl,15025.479699248119,72.0,72.0
initi-state,15000.451190476188,73.0,73.0
compil,14990.186335403727,74.0,74.0
logic,14959.92244897959,75.0,75.0
fact,14930.537142857143,76.0,76.0
circuit,14791.424630541871,77.0,77.0
kind,14712.572857142857,78.0,78.0
case,14595.186335403725,79.0,79.0
aspect,14585.483516483519,80.0,80.0
circuit-breaker-close,14455.02857142857,81.0,81.0
encod,14410.776190476192,82.0,82.0
departur,14303.816748768471,83.0,83.0
theori,14279.565217391304,84.0,84.0
method,14147.704081632653,85.0,85.0
function,14100.843537414965,86.0,86.0
breaker,14033.82857142857,87.0,87.0
clock,14028.61607142857,88.0,88.0
comput,13875.860869565216,89.0,89.0
attract,13782.753246753247,90.0,90.0
appli,13733.630952380952,91.0,91.0
invari-reachabl,13718.268571428573,92.0,92.0
arriv,13694.80197044335,93.0,93.0
cost-function,13693.653781512605,94.0,94.0
vector,13657.20902255639,95.0,95.0
perform,13630.306122448977,96.0,96.0
appear,13616.720000000001,97.0,97.0
admiss,13614.114285714284,98.0,98.0
signal-program,13560.985221674877,99.0,99.0
close,13438.019047619047,100.0,100.0
automat,13436.715102040815,101.0,101.0
languag,13401.123076923077,102.0,102.0
construct,13389.744,103.0,103.0
presenc,13290.342857142856,104.0,104.0
input,13256.12244897959,105.0,105.0
verif-signal-program,13251.825396825396,106.0,106.0
valu,13210.326530612243,107.0,107.0
abstract,13160.918367346938,108.0,108.0
data-flow,13144.768,109.0,109.0
translat-signal-program,13000.311801242235,110.0,110.0
mean,12969.664285714285,111.0,111.0
synthes,12910.285714285714,112.0,112.0
translat,12825.030857142856,113.0,113.0
consist,12737.414285714285,114.0,114.0
check-properti,12728.198901098902,115.0,115.0
power,12724.339591836733,116.0,116.0
satisfi,12721.142857142859,117.0,117.0
global,12633.6,118.0,118.0
term-polynomi,12631.257142857145,119.0,119.0
respect,12615.892857142857,120.0,120.0
primit,12614.682352941178,121.0,121.0
illustr,12550.9243697479,122.0,122.0
synthesi,12532.445714285715,123.0,123.0
part,12447.619047619046,124.0,124.0
plant,12285.408163265305,125.0,125.0
classic,12278.15155279503,126.0,126.0
main,12208.463865546219,127.0,127.0
ensur,12182.04081632653,128.0,128.0
transform,12158.630952380952,129.0,129.0
boolean-prop,12121.30909090909,130.0,130.0
occur,12104.352,131.0,131.0
compos,12048.262857142858,132.0,132.0
handl,12045.085714285713,133.0,133.0
physic-fault,11991.93142857143,134.0,134.0
paper,11948.124223602485,135.0,135.0
partial,11944.718367346939,136.0,136.0
compat,11926.971428571427,137.0,137.0
base,11923.638095238095,138.0,138.0
number,11908.96163265306,139.0,139.0
techniqu,11870.680272108844,140.0,140.0
tool,11858.785714285714,141.0,141.0
specifi,11811.468253968253,142.0,142.0
concern,11709.851428571428,143.0,143.0
prove,11688.975824175825,144.0,144.0
dynam,11619.464039408867,145.0,145.0
initi,11612.07619047619,146.0,146.0
solv,11557.285714285716,147.0,147.0
real,11479.383999999998,148.0,148.0
detail,11409.6,149.0,149.0
voltag,11389.440000000002,150.0,150.0
optim-control,11379.126857142857,151.0,151.0
attract-set-state,11351.479591836734,152.0,152.0
state-circuit-breaker,11284.546218487394,153.0,153.0
determin,11239.52380952381,154.0,154.0
system-equat,11213.913043478262,155.0,155.0
formal,11185.47619047619,156.0,156.0
synthes-control,11179.547826086955,157.0,157.0
file,11154.817142857144,158.0,158.0
file-interpret-sigali,11051.770238095238,159.0,159.0
prop,11047.077922077922,160.0,160.0
circuit-breaker-open,11028.946583850931,161.0,161.0
reduc,11023.929411764704,162.0,162.0
delay,11006.870588235293,163.0,163.0
fault-propag,10825.187969924813,164.0,164.0
descript,10775.181224489796,165.0,165.0
gener,10765.27950310559,166.0,166.0
purpos,10701.517714285714,167.0,167.0
electr,10693.078260869564,168.0,168.0
open,10689.6,169.0,169.0
user,10633.424630541871,170.0,170.0
choos,10512.25,171.0,171.0
transform-station-network,10437.43448275862,172.0,172.0
