Name,IF,IFDenseRank,IFMinRank
object,59581.24458204334,1.0,1.0
disk-bandwidth,55142.65196078431,2.0,2.0
array,55055.43382352941,3.0,3.0
request,52111.72352941177,4.0,4.0
result,51706.23529411764,5.0,5.0
pattern,49405.92006033183,6.0,6.0
frame,49074.3891402715,7.0,7.0
section,48455.91553544495,8.0,8.0
assum,48447.67843137255,9.0,9.0
strategi,48347.808627450984,10.0,10.0
continu-media-object,48030.11853832442,11.0,11.0
client,47953.45528455284,12.0,12.0
video-stream,47414.942307692305,13.0,13.0
stream-model,46965.004705882355,14.0,14.0
store,46945.36549019607,15.0,15.0
impact,46435.47511312218,16.0,16.0
replic,46204.81969309463,17.0,17.0
figur,45994.666666666664,18.0,18.0
local-access-network,45641.37254901961,19.0,19.0
cach-object-replic,45314.35427807486,20.0,20.0
loss,45158.74193548387,21.0,21.0
focu,44256.961915535445,22.0,22.0
popular-object,44133.598039215685,23.0,23.0
admiss-control,43985.80392156863,24.0,24.0
model,43741.01715686274,25.0,25.0
observ,43717.49064171123,26.0,26.0
time,43436.58186274509,27.0,27.0
proxi-disk-array,42991.25602240896,28.0,28.0
cach-proxi,42062.87955182072,29.0,29.0
propos,41774.04859335038,30.0,30.0
work,40943.650420168065,31.0,31.0
estim,40771.0,32.0,32.0
retriev,40681.7949579832,33.0,33.0
increas,40653.97411764706,34.0,34.0
typic,40598.23529411764,35.0,35.0
placement,40139.1937254902,36.0,36.0
high,40103.541176470586,37.0,37.0
length,39895.00933706816,38.0,38.0
interact,39723.27352941177,39.0,39.0
paper,39270.717468805706,40.0,40.0
cach-strategi,39165.07126696833,41.0,41.0
improv,39159.08156862745,42.0,42.0
develop,38501.30467571644,43.0,43.0
motiv,38244.12785947713,44.0,44.0
number,38212.47768762677,45.0,45.0
obtain,38156.17170868347,46.0,46.0
block,38061.41456582633,47.0,47.0
interact-delay,37923.282679738564,48.0,48.0
base,37798.31274509804,49.0,49.0
studi-cach-strategi,37756.07294117648,50.0,50.0
problem,37706.590588235296,51.0,51.0
proxi-cach,37631.40417457306,52.0,52.0
specic,37504.44807552651,53.0,53.0
show,37493.40120663651,54.0,54.0
random,37483.97971602434,55.0,55.0
disk-model,37310.3631713555,56.0,56.0
total,37178.7660130719,57.0,57.0
consider,36828.40073529412,58.0,58.0
refer,36828.00000000001,59.0,59.0
proxi-perform,36582.05213903744,60.0,60.0
zipf-distribut,36522.75910364146,61.0,61.0
simplic,36512.87294117647,62.0,62.0
larg,36495.9630911188,63.0,63.0
architectur,36436.64086687306,64.0,64.0
plot,36429.081232493,65.0,65.0
replac-polici,36420.79411764706,66.0,66.0
simpl,36265.21568627451,67.0,67.0
idea,36226.5866873065,68.0,68.0
round,36215.38725490196,69.0,69.0
ongo-stream,35914.74352941177,70.0,70.0
numer,35739.47144075021,71.0,71.0
cient,35720.632002801125,72.0,72.0
overhead,35522.339705882354,73.0,73.0
number-simultan-stream,35008.82146542828,74.0,74.0
