Name,IF,IFDenseRank,IFMinRank
bound,21423.83092948718,1.0,1.0
result,20564.488636363636,2.0,2.0
order,19977.131868131866,3.0,3.0
object,19921.673076923074,4.0,4.0
proof,19894.49493927125,5.0,5.0
fact,19672.39644970414,6.0,6.0
gamma,19519.077797202797,7.0,7.0
select,19294.89627039627,8.0,8.0
accept-object,18815.276223776225,9.0,9.0
algorithm,16956.038461538465,10.0,10.0
constant,16922.19471153846,11.0,11.0
denot,16817.685897435895,12.0,12.0
probabl,16749.58695652174,13.0,13.0
open,16655.33653846154,14.0,14.0
case,16114.471153846154,15.0,15.0
execut,15814.346153846156,16.0,16.0
observ,15801.81818181818,17.0,17.0
interv,15760.370879120877,18.0,18.0
accept,15750.586956521742,19.0,19.0
show,15595.672494172495,20.0,20.0
item,15527.571488294316,21.0,21.0
gener,15287.215719063546,22.0,22.0
arriv,15281.06334841629,23.0,23.0
expect-sum-rank,15097.122596153844,24.0,24.0
requir,15047.223076923077,25.0,25.0
infin,14918.115384615385,26.0,26.0
random,14865.323076923076,27.0,27.0
sum-rank,14857.834134615383,28.0,28.0
previou,14715.51839464883,29.0,29.0
finit,14523.592657342659,30.0,30.0
independ,14437.41724941725,31.0,31.0
expect-rank-select,14344.242603550296,32.0,32.0
rank,14257.498327759198,33.0,33.0
depend,14250.144522144523,34.0,34.0
note,13745.989819004524,35.0,35.0
present,13537.221840659338,36.0,36.0
time,13510.011705685618,37.0,37.0
remain,13451.015734265733,38.0,38.0
problem,13382.163879598664,39.0,39.0
lemma,13377.990384615385,40.0,40.0
event,13148.673913043478,41.0,41.0
deriv,13123.53076923077,42.0,42.0
follow,12927.05048076923,43.0,43.0
establish,12862.694711538461,44.0,44.0
close,12830.375506072874,45.0,45.0
limit,12686.129807692309,46.0,46.0
power-rank-accept,12442.43881118881,47.0,47.0
goal-maxim-probabl,12434.777097902097,48.0,48.0
hold,12414.326923076922,49.0,49.0
choos,12392.740384615385,50.0,50.0
smaller,12389.876068376068,51.0,51.0
minim-expect,12344.112426035503,52.0,52.0
optim,12326.991124260356,53.0,53.0
secretari-problem,12264.1657239819,54.0,54.0
goal,12191.112426035503,55.0,55.0
made,12083.205128205127,56.0,56.0
section,12067.293639053256,57.0,57.0
reject,11998.332775919735,58.0,58.0
greater,11906.429487179486,59.0,59.0
threshold,11892.576923076924,60.0,60.0
probabl-object,11832.981643356645,61.0,61.0
least,11696.966346153844,62.0,62.0
zth-power-rank,11532.425213675213,63.0,63.0
approxim,11488.996655518395,64.0,64.0
optim-expect,11427.566433566433,65.0,65.0
make,11425.733173076924,66.0,66.0
expect-sum-zth,11376.937500000002,67.0,67.0
order-arriv,11353.03485576923,68.0,68.0
final,11341.406593406591,69.0,69.0
variant,11326.333612040135,70.0,70.0
rank-dth-object,11242.394796380091,71.0,71.0
object-interv,11198.182692307693,72.0,72.0
method,11163.641025641025,73.0,73.0
arriv-time,11117.625,74.0,74.0
addit,11060.686036789295,75.0,75.0
part,11043.736842105262,76.0,76.0
probabl-accept,11027.16742081448,77.0,77.0
suppos,10951.096153846154,78.0,78.0
obtain,10923.317307692309,79.0,79.0
tend-infin,10800.620879120877,80.0,80.0
select-item,10787.841783216783,81.0,81.0
algorithm-maxim-probabl,10782.13141025641,82.0,82.0
posit-integ,10729.212499999998,83.0,83.0
valu,10709.583333333332,84.0,84.0
worst,10623.370879120877,85.0,85.0
paper,10603.171597633136,86.0,86.0
condit-expect,10559.858974358973,87.0,87.0
rank-object,10547.096153846152,88.0,88.0
section-show,10537.916666666666,89.0,89.0
state,10420.981900452487,90.0,90.0
question,10375.87044534413,91.0,91.0
rank-rel,10275.181952662722,92.0,92.0
prob,10266.770833333332,93.0,93.0
elect,10259.160256410254,94.0,94.0
solut,10116.960702341137,95.0,95.0
explicit-solut,10103.819230769232,96.0,96.0
cffl,9915.588235294117,97.0,97.0
theorem,9910.874125874127,98.0,98.0
previous,9873.560606060606,99.0,99.0
appli,9860.540551839465,100.0,100.0
expect-number,9768.475961538461,101.0,101.0
probabl-least,9751.68325791855,102.0,102.0
dynam,9743.615384615385,103.0,103.0
program,9743.615384615385,103.0,103.0
prob-lem,9740.704807692307,104.0,105.0
trade,9716.773351648351,105.0,106.0
combin,9705.028846153846,106.0,107.0
shown,9675.379807692307,107.0,108.0
rule,9613.59430473373,108.0,109.0
yield,9592.265625,109.0,110.0
adversari,9592.265625,109.0,110.0
harder,9551.776223776225,110.0,112.0
complet-proof,9527.084935897436,111.0,113.0
smooth,9482.401821862348,112.0,114.0
recurr,9442.475708502023,113.0,115.0
contrast,9435.28021978022,114.0,116.0
impli,9383.024321266968,115.0,117.0
choic,9274.430473372782,116.0,118.0
probabl-select-object,9261.354395604396,117.0,119.0
distribut-uniformli,9247.307692307691,118.0,120.0
suffici-larg,9231.485859728506,119.0,121.0
backward-induct,9216.552514792898,120.0,122.0
comput,9188.167899408283,121.0,123.0
sum-zth-power,9181.192307692307,122.0,124.0
object-arriv-time,9144.411764705881,123.0,125.0
backtrack,9120.576923076922,124.0,126.0
mean,9112.846153846154,125.0,127.0
distribut,9078.084319526626,126.0,128.0
number,9003.75,127.0,129.0
accept-elect,8965.423076923076,128.0,130.0
recal,8949.115384615383,129.0,131.0
sequenc,8948.739644970416,130.0,132.0
top-object,8943.641025641024,131.0,133.0
partit,8938.82967032967,132.0,134.0
algorithm-select-object,8891.807692307691,133.0,135.0
analog,8868.852272727272,134.0,136.0
minimum-number,8865.13076923077,135.0,137.0
form,8833.939393939394,136.0,138.0
appear,8812.538461538461,137.0,139.0
dth-item,8779.236111111111,138.0,140.0
hand,8773.716346153846,139.0,141.0
arriv-random,8710.005494505493,140.0,142.0
exce,8688.635198135198,141.0,143.0
larger,8688.434389140271,142.0,144.0
analysi,8670.699999999999,143.0,145.0
resolv,8647.245475113123,144.0,146.0
sketch,8623.44674556213,145.0,147.0
algorithm-accept-object,8592.55870445344,146.0,148.0
pick-object,8587.5,147.0,149.0
high-probabl,8586.1012145749,148.0,150.0
properti,8580.821266968325,149.0,151.0
lower-bound,8541.579013377926,150.0,152.0
obviou,8541.57894736842,151.0,153.0
equal-number-item,8511.743589743588,152.0,154.0
number-slot,8511.743589743588,152.0,154.0
classic,8507.184782608694,153.0,156.0
work,8475.803167420814,154.0,157.0
data,8453.370629370631,155.0,158.0
condit,8436.96321070234,156.0,159.0
stop,8430.950226244344,157.0,160.0
open-interv,8367.524038461539,158.0,161.0
algorithm-select-item,8264.86153846154,159.0,162.0
applic,8203.523298816568,160.0,163.0
basi,8192.619047619048,161.0,164.0
intuit,8172.224080267558,162.0,165.0
dth-object-arriv,8014.803418803418,163.0,166.0
definit,7939.704142011835,164.0,167.0
item-accept,7933.541666666666,165.0,168.0
assumpt,7933.0576923076915,166.0,169.0
vanderbei,7915.22850678733,167.0,170.0
approach,7910.5641025641025,168.0,171.0
ffln,7901.248868778282,169.0,172.0
accept-expect-number,7880.098557692308,170.0,173.0
rank-select-object,7860.495475113122,171.0,174.0
posit,7819.555944055944,172.0,175.0
tend,7808.6809954751125,173.0,176.0
absolut,7757.484949832776,174.0,177.0
power-rank-select,7754.35294117647,175.0,178.0
simultan,7746.337912087911,176.0,179.0
larg,7733.538461538462,177.0,180.0
impract,7733.538461538462,177.0,180.0
object-select,7703.241758241757,178.0,182.0
critic,7669.552447552448,179.0,183.0
studi,7644.158653846153,180.0,184.0
process,7612.816742081448,181.0,185.0
surprisingli,7610.840236686391,182.0,186.0
decis,7606.440217391304,183.0,187.0
number-accept,7597.059440559441,184.0,188.0
analog-lemma,7560.531249999999,185.0,189.0
inequ,7558.538461538462,186.0,190.0
fill,7556.028846153845,187.0,191.0
expect-sum-bound,7505.452797202797,188.0,192.0
rememb,7502.433566433567,189.0,193.0
lemma-exist-constant,7496.00080128205,190.0,194.0
accept-requir,7452.268269230769,191.0,195.0
prefix-execut-prior,7447.720588235294,192.0,196.0
includ,7419.371237458194,193.0,197.0
loos,7393.520361990951,194.0,198.0
conflict,7383.715976331362,195.0,199.0
part-lemma,7373.4358974358975,196.0,200.0
allow,7344.226588628762,197.0,201.0
opt-accept-object,7325.558528428092,198.0,202.0
explicit,7313.117307692308,199.0,203.0
back,7305.1224916387955,200.0,204.0
earlier,7303.608516483516,201.0,205.0
chosen,7300.5,202.0,206.0
claim,7262.89592760181,203.0,207.0
notic,7219.8146853146845,204.0,208.0
tive,7202.277327935221,205.0,209.0
prior-begin,7174.01809954751,206.0,210.0
dth-object-accept,7170.871794871795,207.0,211.0
exclud,7169.157692307691,208.0,212.0
handl,7169.157692307691,208.0,212.0
find,7150.110576923075,209.0,214.0
time-accept,7123.088628762542,210.0,215.0
exist,7103.384615384616,211.0,216.0
probabl-select-item,7089.7170329670325,212.0,217.0
polici,7076.391025641026,213.0,218.0
provid,7067.298913043478,214.0,219.0
number-item,7054.671328671329,215.0,220.0
interest,7030.0,216.0,221.0
upper,6993.801003344482,217.0,222.0
group,6942.307692307691,218.0,223.0
determin,6931.853365384615,219.0,224.0
algorithm-accept-dth,6912.753393665157,220.0,225.0
base,6893.979933110367,221.0,226.0
object-accept-opt,6887.6373626373625,222.0,227.0
prefix,6841.973684210526,223.0,228.0
expect-rank-accept,6834.085897435896,224.0,229.0
object-least,6817.629807692308,225.0,230.0
statist,6777.305288461539,226.0,231.0
distinguish,6774.2307692307695,227.0,232.0
remark,6773.978021978021,228.0,233.0
coincid,6771.606334841628,229.0,234.0
mention,6750.656882591093,230.0,235.0
object-arriv-random,6747.761705685619,231.0,236.0
differ,6729.049773755656,232.0,237.0
memori,6652.743311036788,233.0,238.0
abil,6648.153846153847,234.0,239.0
rank-select-item,6630.958579881658,235.0,240.0
import,6624.798913043478,236.0,241.0
succe,6616.605029585799,237.0,242.0
mandatori,6591.329670329671,238.0,243.0
object-accept-time,6544.062937062938,239.0,244.0
object-arriv-accept,6544.062937062938,239.0,244.0
easi,6537.276785714285,240.0,246.0
object-object,6522.35294117647,241.0,247.0
begin,6514.525961538461,242.0,248.0
famili,6493.058653846154,243.0,249.0
maximum,6486.857988165681,244.0,250.0
main,6484.153846153846,245.0,251.0
till,6483.548076923076,246.0,252.0
slot-fill,6461.3959276018095,247.0,253.0
least-gamma,6438.18665158371,248.0,254.0
refer,6435.559954751131,249.0,255.0
solv,6405.131578947367,250.0,256.0
varieti,6391.575883575883,251.0,257.0
probfiag,6369.261312217194,252.0,258.0
extend,6328.724696356275,253.0,259.0
directli,6328.724696356275,253.0,259.0
proce,6266.264102564103,254.0,261.0
object-independ,6202.694110576923,255.0,262.0
expect-rank-case,6138.096153846153,256.0,263.0
situat,6125.788461538461,257.0,264.0
spectiv,6110.307692307692,258.0,265.0
algorithm-select-algorithm,6094.134615384615,259.0,266.0
purpos,6092.130177514793,260.0,267.0
sampl,6092.130177514793,260.0,267.0
select-object-set,6073.339160839161,261.0,269.0
review,6036.008012820513,262.0,270.0
argument,6005.596153846153,263.0,271.0
select-object-yield,6005.596153846153,263.0,271.0
fflp,6003.475961538461,264.0,273.0
power-rank-mandatorili,5993.8009049773755,265.0,274.0
contrari,5969.3629807692305,266.0,275.0
assert,5969.3629807692305,266.0,275.0
integ,5953.25641025641,267.0,277.0
survey,5936.340301003345,268.0,278.0
irrevoc,5891.024725274725,269.0,279.0
probabl-select-deriv,5887.608391608393,270.0,280.0
scienc,5886.176470588235,271.0,281.0
improv,5872.388461538462,272.0,282.0
immedi,5844.493589743589,273.0,283.0
theori,5828.835164835165,274.0,284.0
moment,5828.099358974358,275.0,285.0
highest,5825.619658119658,276.0,286.0
equat,5798.47963800905,277.0,287.0
speak,5781.911764705882,278.0,288.0
roughli,5781.911764705882,278.0,288.0
object-arriv-interv,5775.204326923077,279.0,290.0
mandatorili,5767.208144796379,280.0,291.0
suggest,5735.294117647059,281.0,292.0
number-object-accept,5709.223557692308,282.0,293.0
good,5637.224080267558,283.0,294.0
exact,5637.224080267558,283.0,294.0
slightli,5636.447368421052,284.0,296.0
robert,5617.640902366865,285.0,297.0
half,5617.0089285714275,286.0,298.0
equal,5595.511312217194,287.0,299.0
higher,5537.49773755656,288.0,300.0
consecut,5534.197552447552,289.0,301.0
grade,5519.130434782609,290.0,302.0
number-object-advanc,5519.130434782609,290.0,302.0
exampl,5519.130434782609,290.0,302.0
featur,5519.130434782609,290.0,302.0
drawn,5519.130434782609,290.0,302.0
receiv,5519.130434782609,290.0,302.0
track,5519.130434782609,290.0,302.0
lead,5501.999999999999,291.0,309.0
call,5501.999999999999,291.0,309.0
expect-sum-least,5500.222527472527,292.0,311.0
oblivi,5500.222527472527,292.0,311.0
probfbag,5495.313348416289,293.0,313.0
expect-rank-object,5495.313348416289,293.0,313.0
close-interv,5483.128205128205,294.0,315.0
select-object-gener,5471.184615384615,295.0,316.0
special,5458.741258741258,296.0,317.0
core,5458.741258741258,296.0,317.0
choicesoptim,5458.741258741258,296.0,317.0
task,5458.741258741258,296.0,317.0
prefer,5415.593406593407,297.0,321.0
equal-number-predecessor,5415.593406593407,297.0,321.0
pass,5414.776442307692,298.0,323.0
construct,5414.776442307692,298.0,323.0
start,5414.776442307692,298.0,323.0
restrict,5390.356275303643,299.0,326.0
opt-accept-inequ,5329.865384615385,300.0,327.0
object-accept-elect,5298.324786324786,301.0,328.0
samuel,5292.716063348416,302.0,329.0
consid,5260.508741258742,303.0,330.0
holzag,5260.508741258742,303.0,330.0
glasser,5260.508741258742,303.0,330.0
barron,5260.508741258742,303.0,330.0
wors,5260.508741258742,303.0,330.0
element,5254.307692307692,304.0,335.0
respect,5245.723981900452,305.0,336.0
defin,5243.974358974358,306.0,337.0
secretari,5236.828402366864,307.0,338.0
probfbrg,5224.902714932126,308.0,339.0
popul,5187.9363905325445,309.0,340.0
select-object-problem,5080.8,310.0,341.0
unbound,5049.35294117647,311.0,342.0
select-object-result,5049.35294117647,311.0,342.0
interv-algorithm-comput,5008.892307692307,312.0,344.0
describ,4996.100427350427,313.0,345.0
ensur,4941.623076923076,314.0,346.0
nonsmooth,4927.824175824176,315.0,347.0
prior-end,4896.3056680161935,316.0,348.0
schedul,4895.149038461539,317.0,349.0
invest,4895.149038461539,317.0,349.0
opportun,4895.149038461539,317.0,349.0
fellowship,4895.149038461539,317.0,349.0
meet,4886.945701357466,318.0,353.0
number-object-algorithm,4886.945701357466,318.0,353.0
prefix-execut-algorithm,4886.945701357466,318.0,353.0
happen,4874.21314102564,319.0,356.0
proven,4866.701183431952,320.0,357.0
variabl,4843.233333333334,321.0,358.0
distinct,4841.861538461538,322.0,359.0
standard,4820.353550295858,323.0,360.0
expect-sum-power,4820.353550295858,323.0,360.0
assum,4817.287625418059,324.0,362.0
background,4806.021634615385,325.0,363.0
literatur,4806.021634615385,325.0,363.0
extens,4806.021634615385,325.0,363.0
dynkin,4792.095588235294,326.0,366.0
minimumnumb,4781.153846153846,327.0,367.0
significantli,4754.618778280543,328.0,368.0
expect-sum-mandatorili,4721.701923076923,329.0,369.0
power-rank-elect,4712.814102564102,330.0,370.0
expect-rank-larger,4698.3257918552035,331.0,371.0
contradict,4698.3257918552035,331.0,371.0
partial,4695.639140271493,332.0,373.0
common,4680.3009049773755,333.0,374.0
rest,4649.574519230769,334.0,375.0
give,4642.211538461538,335.0,376.0
author,4642.211538461538,335.0,376.0
fourth,4629.230769230769,336.0,378.0
factor,4616.371794871795,337.0,379.0
fraction,4616.371794871795,337.0,379.0
suboptim,4616.371794871795,337.0,379.0
total,4611.807692307692,338.0,382.0
long,4606.817307692308,339.0,383.0
object-arriv-risk,4606.817307692308,339.0,383.0
wait,4606.817307692308,339.0,383.0
balanc,4606.817307692308,339.0,383.0
desir,4606.817307692308,339.0,383.0
turn,4606.817307692308,339.0,383.0
