Name,IF,IFDenseRank,IFMinRank
subspac,25365.14354395604,1.0,1.0
projector,23626.761675824175,2.0,2.0
gener,22694.05769230769,3.0,3.0
function,21876.313846153844,4.0,4.0
section,20860.36813186813,5.0,5.0
constant,20372.5,6.0,6.0
remark,20055.065934065933,7.0,7.0
denit,19571.673076923074,8.0,8.0
inher-regular-ode,19486.576236263736,9.0,9.0
formul,19185.19230769231,10.0,10.0
solvabl,19046.72507122507,11.0,11.0
result,18841.54945054945,12.0,12.0
form,18692.403846153848,13.0,13.0
decoupl,18326.46703296703,14.0,14.0
condit,18174.065705128203,15.0,15.0
term,18173.36675824176,16.0,16.0
coe-cient,17990.741538461538,17.0,17.0
denot,17699.30563186813,18.0,18.0
hold,17289.48433048433,19.0,19.0
equat,17094.08875739645,20.0,20.0
obtain,16730.42857142857,21.0,21.0
dene,16424.950549450547,22.0,22.0
hand,16357.88118131868,23.0,23.0
case,16223.85798816568,24.0,24.0
abstract,16193.957264957262,25.0,25.0
space,16082.061538461538,26.0,26.0
dae-index,16078.116220735785,27.0,27.0
match,15965.177514792902,28.0,28.0
consid,15935.743006993005,29.0,29.0
lead-term,15902.10989010989,30.0,30.0
theorem,15861.187869822485,31.0,31.0
index,15847.138313609468,32.0,32.0
oper,15823.079999999998,33.0,33.0
respect,15642.179487179486,34.0,34.0
solut,15624.618713017751,35.0,35.0
index-case,15618.832417582415,36.0,36.0
sens,15467.433048433048,37.0,37.0
construct,15416.07076923077,38.0,38.0
initi-condit,15083.506153846154,39.0,39.0
time,14921.923076923078,40.0,40.0
system,14892.257396449704,41.0,41.0
numer-formul,14817.34949832776,42.0,42.0
suppos,14710.9375,43.0,43.0
problem,14689.144970414201,44.0,44.0
hessenberg,14463.988294314378,45.0,45.0
trivial,14258.03076923077,46.0,46.0
properti,14100.811036789295,47.0,47.0
boundari,13923.966555183946,48.0,48.0
continu,13913.332417582418,49.0,49.0
stepsiz-restrict,13738.025083612038,50.0,50.0
abstract-dae,13689.811965811965,51.0,51.0
lead,13675.290969899666,52.0,52.0
dierenti,13595.609467455623,53.0,53.0
index-dae,13447.30177514793,54.0,54.0
recal,13432.853678929765,55.0,55.0
matrix,13397.089285714286,56.0,56.0
point,13371.943438914026,57.0,57.0
proof,13335.000000000002,58.0,58.0
standard,13267.596153846154,59.0,59.0
coupl,13128.717948717947,60.0,60.0
numer-integr-method,13072.357287449393,61.0,61.0
linear,13065.286612426036,62.0,62.0
bound,12960.024725274723,63.0,63.0
lemma,12959.87108262108,64.0,64.0
