Name,IF,IFDenseRank,IFMinRank
thread,103360.45550239233,1.0,1.0
number,102144.05056252427,2.0,2.0
requir,99769.14559125085,3.0,3.0
introduc,99558.76207046543,4.0,4.0
result,99360.4871330661,5.0,5.0
path,97835.88154661839,6.0,6.0
execut,96601.08133971292,7.0,7.0
appli,95748.0619834711,8.0,8.0
java-pathfind,95655.04270334929,9.0,9.0
limit,95412.17268377556,10.0,10.0
heurist-search,95164.21596346237,11.0,11.0
present,94995.6943267259,12.0,12.0
model-checker,94715.5980861244,13.0,13.0
space,93787.71082535885,14.0,14.0
call,91858.92523923445,15.0,15.0
error,91770.23660287082,16.0,16.0
coverag,91526.46553730764,17.0,17.0
behavior,91503.65642846118,18.0,18.0
checker,90702.55568388055,19.0,19.0
check,90131.59298939047,20.0,20.0
java,90091.03923444977,21.0,21.0
tabl,89063.94116125695,22.0,22.0
memori,88851.65056335856,23.0,23.0
branch,86857.50446139919,24.0,24.0
approach,86522.83608581571,25.0,25.0
nding,86171.6944801027,26.0,26.0
specic,86030.13533834586,27.0,27.0
size,85541.72587233048,28.0,28.0
deadlock,85152.24588633447,29.0,29.0
interest,84703.47665401749,30.0,30.0
figur,84490.00247483913,31.0,31.0
case,83353.53368679686,32.0,32.0
return,83351.27027027027,33.0,33.0
includ,83243.80223285485,34.0,34.0
class,83058.40654421979,35.0,35.0
paper,83022.94561403508,36.0,36.0
strategi,82533.68421052632,37.0,37.0
tradit,81993.14443779904,38.0,38.0
uncov,81955.19407894736,39.0,39.0
bytecod,81297.54097854608,40.0,40.0
problem,81060.09696969697,41.0,41.0
choic,80517.92905461145,42.0,42.0
concentr,80382.5950413223,43.0,43.0
relat,80158.13067150634,44.0,44.0
branch-coverag,79756.55295486875,45.0,45.0
measur,79702.90391827236,46.0,46.0
choos-free,79463.98169336385,47.0,47.0
work,79063.95215311006,48.0,48.0
success,79063.80223285485,49.0,49.0
java-virtual-machin,77699.19555486957,50.0,50.0
produc,77598.9029605263,51.0,51.0
coverag-heurist,76958.41573631048,52.0,52.0
futur,76663.8812077215,53.0,53.0
veric,75934.0,54.0,54.0
show,75845.12918660288,55.0,55.0
basic,75747.4548040864,56.0,56.0
increas,75205.81578947368,57.0,57.0
written,75144.23274094326,58.0,58.0
possibl,75015.42275042443,59.0,59.0
deadlock-assert-violat,74159.69253942938,60.0,60.0
cover,74135.06645401382,61.0,61.0
valu,73602.18086124402,62.0,62.0
order,73292.62854475435,63.0,63.0
experiment-result,73146.16681753524,64.0,64.0
depth,73032.2962021531,65.0,65.0
focu,72766.0592105263,66.0,66.0
attempt,72606.62527716185,67.0,67.0
approxim,72529.89889744124,68.0,68.0
function,71824.70033670033,69.0,69.0
fail,71508.7122720807,70.0,70.0
dene,71447.54682159945,71.0,71.0
made,71367.10227272726,72.0,72.0
improv,71066.93438140806,73.0,73.0
queue,70462.85447543471,74.0,74.0
option,69183.87606112054,75.0,75.0
addit,69082.78195488722,76.0,76.0
exhaust,68923.76223776223,77.0,77.0
termin,68883.27910685806,78.0,78.0
instanc,68780.9337860781,79.0,79.0
depth-rst-search,68547.58441558441,80.0,80.0
beam-search,68465.36978810662,81.0,81.0
featur,68423.88610106197,82.0,82.0
implement,68363.5034965035,83.0,83.0
practic,68158.12810618922,84.0,84.0
similar,68133.11095305832,85.0,85.0
depend,68111.4307387093,86.0,86.0
section,67981.01196172248,87.0,87.0
achiev,67671.36057416267,88.0,88.0
advantag,67417.14473684209,89.0,89.0
inter,67260.01385909916,90.0,90.0
lead,67203.40669856459,91.0,91.0
kind,67122.22222222222,92.0,92.0
part,66994.22392344498,93.0,93.0
languag,66950.25974025973,94.0,94.0
veri,66823.59728867623,95.0,95.0
length,66646.49230570284,96.0,96.0
explicit-state-model,66183.69704749678,97.0,97.0
examin,66084.6034228929,98.0,98.0
correct,66033.18865345181,99.0,99.0
model-check-valid,65736.25917065391,100.0,100.0
avenu,65571.51487414188,101.0,101.0
dierent,65076.50087524799,102.0,102.0
coverag-measur,64987.53024606971,103.0,103.0
search-algorithm,63998.27751196172,104.0,104.0
fact,63996.040404040396,105.0,105.0
heurist,63874.114054165424,106.0,106.0
reactiv,63207.85191387561,107.0,107.0
maxim,63008.55944055944,108.0,108.0
variabl,62974.25713273081,109.0,109.0
expand,62863.79425837321,110.0,110.0
model-check-heurist,62751.669421487604,111.0,111.0
found,62705.447368421046,112.0,112.0
literatur,62600.07575757575,113.0,113.0
search,62538.653098601215,114.0,114.0
experi,62478.82137161084,115.0,115.0
quickli,62470.52870813396,116.0,116.0
state,62338.7266775028,117.0,117.0
program,62312.94155353586,118.0,118.0
statement,62243.09020889252,119.0,119.0
version,62009.28389154705,120.0,120.0
prioriti-queue,61928.53446748183,121.0,121.0
typic,61884.21052631579,122.0,122.0
interleav-heurist,61631.76128281391,123.0,123.0
gener,61536.99228497515,124.0,124.0
dine-philosoph,61534.36558568138,125.0,125.0
perform,61525.30103668262,126.0,126.0
default,61458.897360703806,127.0,127.0
explor,61427.356791282255,128.0,128.0
take,61318.98635477582,129.0,129.0
time,61273.70234197935,130.0,130.0
system,61095.565028273166,131.0,131.0
structur,61050.03214212128,132.0,132.0
cult,60961.5716108453,133.0,133.0
interleav,60926.77685950413,134.0,134.0
state-space,60916.08596414918,135.0,135.0
counterexampl,60838.672077104464,136.0,136.0
block,60743.24425253822,137.0,137.0
test,60650.256495959344,138.0,138.0
behav,60634.56056408965,139.0,139.0
discuss,60544.33552631578,140.0,140.0
fall,60364.22753854333,141.0,141.0
innit,60257.61864256601,142.0,142.0
code-coverag,60185.336768494664,143.0,143.0
structur-heurist,60151.52345413337,144.0,144.0
properti,60048.51532703006,145.0,145.0
cycl,59961.58296650717,146.0,146.0
genet,59782.39483253588,147.0,147.0
cient,59770.756188891195,148.0,148.0
user,59702.556818181816,149.0,149.0
algorithm,59601.45124882672,150.0,150.0
notion,59560.43707093821,151.0,151.0
larg,59509.396305029644,152.0,152.0
larger,59503.03698435277,153.0,153.0
techniqu,59426.23950916875,154.0,154.0
store,59351.3625730994,155.0,155.0
schedul,59298.627435269336,156.0,156.0
state-storag,59240.349799560325,157.0,157.0
intend,59181.272103182855,158.0,158.0
softwar,59131.82303518693,159.0,159.0
origin,59058.699521531096,160.0,160.0
