Name,IF,IFDenseRank,IFMinRank
algorithm,65297.90277219767,1.0,1.0
perform,62173.774045801525,2.0,2.0
cascad,62109.08679672038,3.0,3.0
gener,62102.89782736347,4.0,4.0
dataset,61043.38334923664,5.0,5.0
local-cascad-gener,60581.38625954199,6.0,6.0
naiv-bay,58680.28272547357,7.0,7.0
extend,58542.757486788025,8.0,8.0
obtain,58309.91984732825,9.0,9.0
class,58157.157104161524,10.0,10.0
test,56784.28714034057,11.0,11.0
framework,55678.16470933648,12.0,12.0
point,55397.60187903699,13.0,13.0
boost,54998.92213740458,14.0,14.0
construct,54042.916030534354,15.0,15.0
present,54014.15223555071,16.0,16.0
singl,53234.47799730579,17.0,17.0
strategi,53233.638473282444,18.0,18.0
data,52041.31207903009,19.0,19.0
attribut,51860.30574527922,20.0,20.0
improv,51853.751767034206,21.0,21.0
error,50906.413873216065,22.0,22.0
problem,50876.18088284103,23.0,23.0
base-classifi,50778.274070426,24.0,24.0
paper,50594.34860050891,25.0,25.0
result,50565.16129032258,26.0,26.0
work,50393.370831659304,27.0,27.0
linear-discrimin,50111.736641221374,28.0,28.0
probabl,49645.384405670666,29.0,29.0
research,49139.21979468281,30.0,30.0
similar,48799.111450381686,31.0,31.0
behavior,48632.909060736805,32.0,32.0
previou,48491.3358778626,33.0,33.0
space,47867.56757970364,34.0,34.0
train-set,47789.155020551974,35.0,35.0
comput,46795.39195537288,36.0,36.0
increas,46756.15267175573,37.0,37.0
level,46580.80601706331,38.0,38.0
varianc,46091.017512348444,39.0,39.0
show,45889.84563189143,40.0,40.0
final,45613.35659760087,41.0,41.0
reduc,45126.88152671756,42.0,42.0
interest,44904.293186316085,43.0,43.0
search,44698.20463887259,44.0,44.0
exampl,43164.591603053435,45.0,45.0
local,43010.91811242194,46.0,46.0
decis,42702.69577907499,47.0,47.0
accuraci,42651.71105456601,48.0,48.0
explor,42651.622137404585,49.0,49.0
mean,42372.07091849298,50.0,50.0
discuss,42294.01366010446,51.0,51.0
brodley,42131.83969465649,52.0,52.0
origin,41980.278460006644,53.0,53.0
bia-varianc-analysi,41616.06637902423,54.0,54.0
probabl-class-distribut,41515.543746330004,55.0,55.0
featur,41231.76908396946,56.0,56.0
relat,41072.994910941474,57.0,57.0
number,40501.13964975303,58.0,58.0
low-level-classifi,40394.714343109685,59.0,59.0
section,40326.99910193085,60.0,60.0
linear,39787.584263065175,61.0,61.0
time,39754.87991779214,62.0,62.0
quinlan,39627.91030534351,63.0,63.0
aspect,39586.122137404585,64.0,64.0
evalu,39381.28521859819,65.0,65.0
affect,39344.256997455464,66.0,66.0
wolpert,39139.44881005838,67.0,67.0
lower,38995.882683808755,68.0,68.0
case,38947.13958560523,69.0,69.0
small,38911.520610687025,70.0,70.0
stack,38838.60642119443,71.0,71.0
refer,38837.748091603054,72.0,72.0
high-level-classifi,38598.53756528727,73.0,73.0
repres,38539.116265413984,74.0,74.0
analysi,38530.947291893855,75.0,75.0
statist,38331.93327678824,76.0,76.0
error-rate,38196.81605515883,77.0,77.0
learn-algorithm,38179.71755725191,78.0,78.0
chosen,38060.5758778626,79.0,79.0
complex,38005.16311771796,80.0,80.0
ffl-cascad-gener,37353.603053435116,81.0,81.0
provid,37293.71564885496,82.0,82.0
cgltree,37097.03889494729,83.0,83.0
build,36692.68503153003,84.0,84.0
restrict,36673.98320610687,85.0,85.0
built,36643.48157982078,86.0,86.0
method-combin-classifi,36627.10559796438,87.0,87.0
signific-level,36430.82924869425,88.0,88.0
lead,36397.73346055979,89.0,89.0
discret,36385.13875168388,90.0,90.0
process,36201.045801526714,91.0,91.0
implement,36016.62595419848,92.0,92.0
represent-languag,35938.5893129771,93.0,93.0
instanc-space,35868.899541984734,94.0,94.0
differ,35848.69211195928,95.0,95.0
instanc,35391.88058887677,96.0,96.0
applic,35311.75763358779,97.0,97.0
consist,35283.413167938925,98.0,98.0
classifi,35242.018646931996,99.0,99.0
task,35014.80916030535,100.0,100.0
construct-step,34625.89652247667,101.0,101.0
incorpor,34614.71851145038,102.0,102.0
take,34512.910158543746,103.0,103.0
train-data,34503.072225484444,104.0,104.0
hypothesi,34479.0096887845,105.0,105.0
region,34451.73282442748,106.0,106.0
iter,34100.50381679389,107.0,107.0
focu,34096.82018659881,108.0,108.0
loos,33922.880407124685,109.0,109.0
term,33918.04684247051,110.0,110.0
propos,33881.28244274809,111.0,111.0
output,33805.14423463238,112.0,112.0
step,33681.68734096692,113.0,113.0
discrim,33675.53358778627,114.0,114.0
correl,33667.64007633588,115.0,115.0
langley,33639.51389312977,116.0,116.0
famili,33585.251908396946,117.0,117.0
