Name,IF,IFDenseRank,IFMinRank
network,48013.217201166175,1.0,1.0
host,44742.204081632655,2.0,2.0
packet,44133.089532587226,3.0,3.0
address,38077.22448979592,4.0,4.0
rout,37295.49271137026,5.0,5.0
dierent,37187.142857142855,6.0,6.0
home,33189.788359788356,7.0,7.0
time,32297.80612244898,8.0,8.0
mobil-polici-tabl,30617.96445029625,9.0,9.0
tabl,30309.85714285714,10.0,10.0
mechan,30143.018950437316,11.0,11.0
commun,29762.309145880572,12.0,12.0
provid,29419.791383219952,13.0,13.0
extend,28769.50310559006,14.0,14.0
make,27930.01457725947,15.0,15.0
mobil,27679.883381924195,16.0,16.0
mobil-host-home,27236.589569160995,17.0,17.0
type,27093.673469387755,18.0,18.0
work,26623.98639455782,19.0,19.0
result,26384.381224489796,20.0,20.0
choos,25856.715173025732,21.0,21.0
characterist,25502.729591836734,22.0,22.0
exibl,25393.97667638484,23.0,23.0
method,25261.744897959183,24.0,24.0
protocol,25126.36163265306,25.0,25.0
interfac,24806.79300291545,26.0,26.0
agent,24565.19954648526,27.0,27.0
entri,24308.44387755102,28.0,28.0
correspond-host,24308.22185648453,29.0,29.0
layer,24236.557299843018,30.0,30.0
lookup,24132.841171251104,31.0,31.0
section,24058.045112781954,32.0,32.0
internet,23590.102040816324,33.0,33.0
cost,23379.3735581189,34.0,34.0
dynam,23122.9110787172,35.0,35.0
router,22985.714285714286,36.0,36.0
network-layer,22867.591836734697,37.0,37.0
select,22637.72206025267,38.0,38.0
cient,22419.36297376093,39.0,39.0
support-multipl-packet,22377.283770651116,40.0,40.0
simultan,22109.85568513119,41.0,41.0
case,21807.253061224492,42.0,42.0
tunnel,21711.745341614904,43.0,43.0
home-network,21671.342079689017,44.0,44.0
show,21463.586734693876,45.0,45.0
need,21320.087755102042,46.0,46.0
control,21301.487528344667,47.0,47.0
deliveri-method,21170.54443712969,48.0,48.0
incom,20774.948493683183,49.0,49.0
data,20619.438775510203,50.0,50.0
goal,20479.38629737609,51.0,51.0
natur,20323.056122448976,52.0,52.0
rout-lookup,20310.958296362023,53.0,53.0
place,20306.930029154515,54.0,54.0
chang,20301.122448979593,55.0,55.0
singl,20146.297959183674,56.0,56.0
desir,20093.66969009826,57.0,57.0
environ,19914.08241758242,58.0,58.0
choic,19913.853741496598,59.0,59.0
increas,19881.87463556851,60.0,60.0
experi,19839.142857142855,61.0,61.0
physic,19787.593984962405,62.0,62.0
inform,19669.44606413994,63.0,63.0
figur,19617.314022383147,64.0,64.0
connect,19270.85755935027,65.0,65.0
triangular-rout,19169.948979591834,66.0,66.0
support,18981.121199500205,67.0,67.0
back,18933.22448979592,68.0,68.0
registr,18833.05658627087,69.0,69.0
bind,18788.36142198815,70.0,70.0
packet-mobil-host,18778.5,71.0,71.0
oper,18534.427842565594,72.0,72.0
flow,18504.30612244898,73.0,73.0
latenc,18461.036208031597,74.0,74.0
flow-interfac-bind,18429.142101284957,75.0,75.0
extens,18308.860544217685,76.0,76.0
requir,18205.166180758017,77.0,77.0
regist,18176.793770139633,78.0,78.0
specic,18140.80357142857,79.0,79.0
function,18117.28893662728,80.0,80.0
point-attach,17821.658163265307,81.0,81.0
robust,17799.941437444544,82.0,82.0
gener,17741.448979591838,83.0,83.0
multipl-network-interfac,17645.41545189504,84.0,84.0
send,17565.720116618075,85.0,85.0
option,17558.029001074112,86.0,86.0
encapsul,17521.183673469386,87.0,87.0
consider,17468.150145772594,88.0,88.0
multicast,17440.51020408163,89.0,89.0
achiev,17422.060408163263,90.0,90.0
determin,17359.591836734693,91.0,91.0
correspond,17336.088077336197,92.0,92.0
speci,17331.384489795917,93.0,93.0
dierent-interfac,17327.331389698735,94.0,94.0
scenario,17182.178747361013,95.0,95.0
consult,17150.456400742118,96.0,96.0
simultan-multipl,16968.42448979592,97.0,97.0
destin,16939.874999999996,98.0,98.0
deliveri,16874.2,99.0,99.0
issu,16868.383458646615,100.0,100.0
identifi,16733.571428571428,101.0,101.0
port-number,16674.877551020407,102.0,102.0
support-mobil-host,16592.729370008874,103.0,103.0
decis,16565.06632653061,104.0,104.0
match,16540.731292517004,105.0,105.0
transport-layer,16519.500000000004,106.0,106.0
standard,16486.396313364054,107.0,107.0
process,16460.708454810494,108.0,108.0
take,16424.042274052474,109.0,109.0
attach,16406.85918367347,110.0,110.0
arriv,16301.635714285714,111.0,111.0
optim,16244.57142857143,112.0,112.0
import,16156.42857142857,113.0,113.0
shown,16145.727175080558,114.0,114.0
linux,16057.725477287688,115.0,115.0
travers,15978.21469387755,116.0,116.0
deal,15881.224489795917,117.0,117.0
implement,15840.778425655975,118.0,118.0
multipl-interfac,15808.863354037265,119.0,119.0
network-interfac-simultan,15779.700680272108,120.0,120.0
overhead,15660.545649838883,121.0,121.0
system,15650.904206580588,122.0,122.0
extra,15648.869387755101,123.0,123.0
resid,15518.857142857145,124.0,124.0
destin-address,15461.424927113701,125.0,125.0
maintain,15413.478260869564,126.0,126.0
user,15369.614431486878,127.0,127.0
illustr,15348.931034482757,128.0,128.0
reason,15247.398496240603,129.0,129.0
mobil-host-connect,15214.989795918369,130.0,130.0
receiv,15147.89504373178,131.0,131.0
stationari,15108.342565597666,132.0,132.0
made,15050.863354037267,133.0,133.0
packet-deliveri-method,14935.353383458647,134.0,134.0
directli,14924.225947521865,135.0,135.0
demultiplex,14890.793256433008,136.0,136.0
describ,14757.367346938776,137.0,137.0
network-support,14715.69970845481,138.0,138.0
similar,14684.142857142855,139.0,139.0
outgo,14622.57142857143,140.0,140.0
perform,14609.66697588126,141.0,141.0
default,14593.432521395654,142.0,142.0
list,14532.133190118151,143.0,143.0
origin,14528.861751152072,144.0,144.0
forward-packet,14514.71706864564,145.0,145.0
