Name,IF,IFDenseRank,IFMinRank
size,37469.54326923077,1.0,1.0
result,36028.142857142855,2.0,2.0
commun,29490.993303571428,3.0,3.0
proof,28389.838169642855,4.0,4.0
bound,28329.161658653848,5.0,5.0
theorem,27989.53125,6.0,6.0
accept,27489.475911458332,7.0,7.0
messag,26618.115234375,8.0,8.0
case,26290.234375,9.0,9.0
input,26082.463709677417,10.0,10.0
unambigu,25499.575,11.0,11.0
exponenti,25077.301339285714,12.0,12.0
nite-automata,24756.872159090908,13.0,13.0
dierent,24721.313179347828,14.0,14.0
unfa,24633.109375,15.0,15.0
polynomi,23808.455,16.0,16.0
protocol,23518.355846774193,17.0,17.0
leaf,22797.6325,18.0,18.0
show,22569.303013392855,19.0,19.0
observ,22483.14163306451,20.0,20.0
measur,22449.684244791664,21.0,21.0
nondeterminist-protocol,21486.9921875,22.0,22.0
fact,21245.73387096774,23.0,23.0
word,21077.546875,24.0,24.0
prove-lower-bound,20935.56589673913,25.0,25.0
order,20697.50744047619,26.0,26.0
length,20416.125,27.0,27.0
main,20393.829427083332,28.0,28.0
consist,20311.214843750004,29.0,29.0
structur,20188.55390625,30.0,30.0
least,20183.467500000002,31.0,31.0
comput,20053.58642578125,32.0,32.0
section,19712.497159090908,33.0,33.0
call,19692.562499999996,34.0,34.0
appli,19542.414375,35.0,35.0
constant,19493.197500000002,36.0,36.0
number-state,19362.9921875,37.0,37.0
nite,19285.917338709674,38.0,38.0
languag,19278.123046875,39.0,39.0
minim,19276.685,40.0,40.0
complex,19196.310546875,41.0,41.0
prove,19032.980769230773,42.0,42.0
state,18865.339033018867,43.0,43.0
work,18747.99519230769,44.0,44.0
nondeterminist-commun-complex,18690.37673611111,45.0,45.0
equival,18591.346153846156,46.0,46.0
advic,18581.850000000002,47.0,47.0
ambigu,18463.759765625,48.0,48.0
impli,18326.75,49.0,49.0
function,18256.1640625,50.0,50.0
simul,18062.983072916664,51.0,51.0
establish,18062.350000000002,52.0,52.0
commun-matrix,17972.010080645163,53.0,53.0
nontrivi,17813.858695652172,54.0,54.0
regular-languag,17736.258544921875,55.0,55.0
properti,17656.39559659091,56.0,56.0
number,17640.77734375,57.0,57.0
investig,17609.5,58.0,58.0
present,17402.072544642855,59.0,59.0
relat,17357.6806640625,60.0,60.0
compar,17294.14538043478,61.0,61.0
automata,17111.6162109375,62.0,62.0
uniform-protocol,16940.78125,63.0,63.0
nondeterminist,16871.859375,64.0,64.0
path,16864.31990131579,65.0,65.0
sequenc,16612.86495535714,66.0,66.0
dene,16600.577620967742,67.0,67.0
nfa-ambigu,16575.73995535714,68.0,68.0
cover,16227.196572580646,69.0,69.0
recogn,16206.494791666666,70.0,70.0
minim-nfa,16112.771634615385,71.0,71.0
gener,15956.811491935483,72.0,72.0
note,15881.858552631576,73.0,73.0
consid,15856.846217105262,74.0,74.0
special,15822.375000000002,75.0,75.0
poli,15821.309523809523,76.0,76.0
model,15790.317434210525,77.0,77.0
node,15754.782894736842,78.0,78.0
comput-tree,15716.350328947368,79.0,79.0
denot,15620.46875,80.0,80.0
trivial,15597.695723684208,81.0,81.0
uniform,15555.495967741936,82.0,82.0
give,15547.239583333332,83.0,83.0
specic,15451.025390625,84.0,84.0
lower-bound-size,15444.696428571428,85.0,85.0
studi,15434.184782608696,86.0,86.0
paper,15432.708333333332,87.0,87.0
theori,15423.60197368421,88.0,88.0
lemma,15403.569078947367,89.0,89.0
open,15363.967391304348,90.0,90.0
matric,15357.808894230771,91.0,91.0
leav,15353.293585526315,92.0,92.0
consequ,15300.665364583332,93.0,93.0
column,15228.092105263157,94.0,94.0
separ,15219.993750000001,95.0,95.0
determinist,15061.1337890625,96.0,96.0
problem,15019.332275390625,97.0,97.0
determin,14875.356689453125,98.0,98.0
matrix,14765.279737903225,99.0,99.0
complet,14760.862980769232,100.0,100.0
label,14737.434210526315,101.0,101.0
subset,14676.665364583332,102.0,102.0
size-minim-nfa,14628.930803571428,103.0,103.0
nondetermin,14574.053950471698,104.0,104.0
nite-function,14515.131578947367,105.0,105.0
comput-nite-function,14509.924342105262,106.0,106.0
assum,14484.426809210525,107.0,107.0
knsw,14453.229166666664,108.0,108.0
argument,14451.282894736842,109.0,109.0
innit,14386.774739583332,110.0,110.0
mean,14356.571572580646,111.0,111.0
question,14332.431884765625,112.0,112.0
dierenc,14320.916015625,113.0,113.0
provid,14316.97222222222,114.0,114.0
reject,14238.445833333331,115.0,115.0
base,14175.455163043478,116.0,116.0
small,14164.76171875,117.0,117.0
rank-commun,14162.277138157893,118.0,118.0
lower-bound-method,13946.006103515625,119.0,119.0
accept-comput,13868.53125,120.0,120.0
protocol-comput,13848.463815789471,121.0,121.0
introduc,13799.984879032258,122.0,122.0
tree,13762.782894736842,123.0,123.0
ambigu-nfa,13729.56332236842,124.0,124.0
