Name,IF,IFDenseRank,IFMinRank
result,18270.431972789112,1.0,1.0
function,16899.5670995671,2.0,2.0
coerciv,16163.888095238097,3.0,3.0
case,14733.265873015871,4.0,4.0
propos,13917.291666666668,5.0,5.0
proof,13724.912280701754,6.0,6.0
exist,13595.400000000001,7.0,7.0
fix-point-normal,13409.935897435898,8.0,8.0
perturb,13312.962962962964,9.0,9.0
paper,13127.289377289379,10.0,10.0
motiv,13031.851190476193,11.0,11.0
zhao,13030.149159663866,12.0,12.0
close-convex-set,12931.950680272108,13.0,13.0
monoton-fix-point,12649.85969387755,14.0,14.0
iter-algorithm,12612.314814814814,15.0,15.0
defin,12494.045031055899,16.0,16.0
project-oper,12414.347826086956,17.0,17.0
constant,12398.092105263157,18.0,18.0
interv,12134.679232804232,19.0,19.0
line-search-step,11650.575187969924,20.0,20.0
monoton,11357.12216553288,21.0,21.0
cost,10973.869047619046,22.0,22.0
properti,10829.421768707482,23.0,23.0
show,10792.45171957672,24.0,24.0
prove,10776.687343358395,25.0,25.0
solodov-svaiter,10758.465608465609,26.0,26.0
choos,10752.017857142857,27.0,27.0
comput,10658.80357142857,28.0,28.0
variat-inequ-problem,10577.397108843536,29.0,29.0
continu,10546.970804988661,30.0,30.0
scalar,10502.161490683231,31.0,31.0
strong-monoton,10495.375,32.0,32.0
theorem,10475.263888888889,33.0,33.0
condit,10465.552437641723,34.0,34.0
equat,10436.30612244898,35.0,35.0
solv,10374.023526077095,36.0,36.0
inequ,10350.767998866211,37.0,37.0
solut,10327.30612244898,38.0,38.0
base,10214.74603174603,39.0,39.0
algorithm,10205.805555555555,40.0,40.0
method,10166.361111111111,41.0,41.0
gener,10140.695153061226,42.0,42.0
system,10055.921768707483,43.0,43.0
monoton-equat,9898.884353741496,44.0,44.0
inexact-newton,9871.551020408164,45.0,45.0
applic,9837.589285714286,46.0,46.0
posit,9814.552277432711,47.0,47.0
class,9764.598639455782,48.0,48.0
section,9708.720238095239,49.0,49.0
converg,9649.907312925168,50.0,50.0
iter,9629.678146258504,51.0,51.0
studi,9518.857142857143,52.0,52.0
complementar-problem,9365.413690476189,53.0,53.0
problem,9348.774509803921,54.0,54.0
advantag,9337.39761904762,55.0,55.0
chosen,9319.134085213032,56.0,56.0
global-converg,9315.815476190473,57.0,57.0
sequenc,9280.609523809526,58.0,58.0
tikhonov,9208.253401360544,59.0,59.0
regular,9208.253401360544,59.0,59.0
feasibl,9202.9858276644,60.0,61.0
project,9181.081065759638,61.0,62.0
step,9123.259523809525,62.0,63.0
complementar,9086.342261904761,63.0,64.0
affin,9068.647817460316,64.0,65.0
matric,9068.647817460316,64.0,65.0
nonexpans,9055.17857142857,65.0,67.0
appli,8991.071428571428,66.0,68.0
impli,8932.20551378446,67.0,69.0
matrix,8900.892857142857,68.0,70.0
mathemat,8842.89880952381,69.0,71.0
point,8629.871428571429,70.0,72.0
obtain,8605.083333333334,71.0,73.0
nonexpans-contract,8605.083333333334,71.0,73.0
assumpt,8525.129166666666,72.0,75.0
recent,8483.756410256412,73.0,76.0
requir,8463.10064935065,74.0,77.0
zhou,8368.45238095238,75.0,78.0
dougla,8368.45238095238,75.0,78.0
control,8368.45238095238,75.0,78.0
homotopi,8368.45238095238,75.0,78.0
newton,8368.45238095238,75.0,78.0
pour,8368.45238095238,75.0,78.0
total,8368.45238095238,75.0,78.0
decomposit,8368.45238095238,75.0,78.0
lineari,8368.45238095238,75.0,78.0
karamardian,8368.45238095238,75.0,78.0
normal-map-induc,8368.45238095238,75.0,78.0
rachford,8368.45238095238,75.0,78.0
transform,8368.45238095238,75.0,78.0
variat-inequ-regular,8368.45238095238,75.0,78.0
variat-inequ-convex,8368.45238095238,75.0,78.0
multipli,8368.45238095238,75.0,78.0
type,8368.45238095238,75.0,78.0
stabil,8368.45238095238,75.0,78.0
strictli,8368.45238095238,75.0,78.0
complex,8368.45238095238,75.0,78.0
termin,8368.45238095238,75.0,78.0
variat-inequ-algorithm,8368.45238095238,75.0,78.0
framework,8368.45238095238,75.0,78.0
space,8368.45238095238,75.0,78.0
behavior,8368.45238095238,75.0,78.0
gradient,8368.45238095238,75.0,78.0
journal,8368.45238095238,75.0,78.0
novemb,8368.45238095238,75.0,78.0
program,8368.45238095238,75.0,78.0
theori,8368.45238095238,75.0,78.0
geometr,8368.45238095238,75.0,78.0
limit,8368.45238095238,75.0,78.0
split,8368.45238095238,75.0,78.0
weijun,8368.45238095238,75.0,78.0
zhang,8368.45238095238,75.0,78.0
spectral,8368.45238095238,75.0,78.0
nonlinear,8368.45238095238,75.0,78.0
unifi,8368.45238095238,75.0,78.0
variat-inequ-exist,8368.45238095238,75.0,78.0
