Name,IF,IFDenseRank,IFMinRank
time,29056.692951015528,1.0,1.0
state,24674.07596253902,2.0,2.0
durat,23322.657450076804,3.0,3.0
region,23248.264308012484,4.0,4.0
problem,22880.280957336105,5.0,5.0
finit,22707.66129032258,6.0,6.0
locat,21837.514934289127,7.0,7.0
constraint,21688.57258064516,8.0,8.0
clock,20302.99687825182,9.0,9.0
automaton,19324.967741935485,10.0,10.0
integr,19105.463059313213,11.0,11.0
durat-measur,18915.156327543427,12.0,12.0
interv,18626.264038231777,13.0,13.0
suppos,18607.551319648093,14.0,14.0
time-automata,18493.014193548388,15.0,15.0
reachabl,18366.230414746544,16.0,16.0
defin,17896.06451612903,17.0,17.0
durat-bound-reachabl,17343.284079084286,18.0,18.0
valu,17310.71592091571,19.0,19.0
measur,16957.73881373569,20.0,20.0
call,16712.779803646565,21.0,21.0
satisfi,16631.671809256663,22.0,22.0
transit,16428.561827956986,23.0,23.0
comput,16342.501560874089,24.0,24.0
properti,16208.316337148803,25.0,25.0
coeffici,16131.135483870969,26.0,26.0
open,16103.395585738539,27.0,27.0
bound-label-region,15771.475546305928,28.0,28.0
bound-express,15702.394265232972,29.0,29.0
graph,15047.02809573361,30.0,30.0
final,14849.324478178367,31.0,31.0
formal,14706.451612903225,32.0,32.0
number,14615.458064516128,33.0,33.0
clock-region,14346.096774193547,34.0,34.0
express,14337.927159209157,35.0,35.0
assum,14249.612903225807,36.0,36.0
increas,14226.612903225807,37.0,37.0
endpoint,14166.720430107527,38.0,38.0
extend,14152.645161290324,39.0,39.0
verif,14067.134235171696,40.0,40.0
case,13862.971904266387,41.0,41.0
infinit,13851.217481789801,42.0,42.0
system,13788.736732570238,43.0,43.0
relat,13776.075268817203,44.0,44.0
set-clock,13705.556451612903,45.0,45.0
form,13583.850156087407,46.0,46.0
initi,13530.84677419355,47.0,47.0
start-state,13447.032258064515,48.0,48.0
constant,13432.524193548386,49.0,49.0
accumul,13340.384707287933,50.0,50.0
gener,13241.055483870967,51.0,51.0
construct,13186.454685099847,52.0,52.0
denot,13096.747028862477,53.0,53.0
rate,13022.89677419355,54.0,54.0
requir,12786.274193548386,55.0,55.0
durat-bound-causal,12696.494623655912,56.0,56.0
final-region,12515.138590203105,57.0,57.0
predecessor,12487.428315412186,58.0,58.0
check,12402.986857825566,59.0,59.0
real-number,12379.5889698231,60.0,60.0
approach,12324.562903225808,61.0,61.0
show,12297.144212523719,62.0,62.0
figur,12180.346236559139,63.0,63.0
reset,12158.756272401431,64.0,64.0
standard,12128.741935483871,65.0,65.0
path,11998.437044745058,66.0,66.0
algorithm,11929.718040621266,67.0,67.0
model-check,11787.117419354838,68.0,68.0
pspace,11709.448387096774,69.0,69.0
label,11682.680107526881,70.0,70.0
constrain,11605.462365591397,71.0,71.0
equival,11583.145161290324,72.0,72.0
durat-constraint,11550.938605619147,73.0,73.0
upper-bound,11529.480749219561,74.0,74.0
definit,11510.05734767025,75.0,75.0
elaps,11450.927419354839,76.0,76.0
real-time-system,11342.929510155316,77.0,77.0
successor,11334.856304985336,78.0,78.0
decid,11317.0197710718,79.0,79.0
write,11310.241935483871,80.0,80.0
written,11279.489481065919,81.0,81.0
obtain,11239.102384291726,82.0,82.0
model,11129.463059313215,83.0,83.0
integ,11072.573476702508,84.0,84.0
time-state,10953.903225806453,85.0,85.0
clock-valu,10953.792114695341,86.0,86.0
solv,10949.051075268817,87.0,87.0
provid,10918.123655913978,88.0,88.0
durat-run,10845.347826086956,89.0,89.0
satisfi-constraint,10794.660341555977,90.0,90.0
real,10778.709677419354,91.0,91.0
final-state-durat,10766.645161290324,92.0,92.0
total,10749.897849462366,93.0,93.0
equival-relat,10697.861751152073,94.0,94.0
sigma,10604.354838709676,95.0,95.0
control,10601.83548387097,96.0,96.0
constrain-bound-label,10598.680491551459,97.0,97.0
remain,10480.910394265233,98.0,98.0
equival-class,10383.016129032258,99.0,99.0
largest,10376.050179211468,100.0,100.0
descript,10376.02664796634,101.0,101.0
close,10370.491039426523,102.0,102.0
combin,10309.475806451614,103.0,103.0
solv-durat-bound,10296.792626728111,104.0,104.0
fraction-part,10284.223790322581,105.0,105.0
transit-time,10155.802419354839,106.0,106.0
edg-region-graph,10093.427419354839,107.0,107.0
bound,10083.741935483871,108.0,108.0
solut,10008.849115504683,109.0,109.0
lemma,9994.396313364054,110.0,110.0
back-stabl,9968.63594470046,111.0,111.0
mean,9959.632019115888,112.0,112.0
run-automaton,9907.862903225805,113.0,113.0
compon,9906.940860215052,114.0,114.0
variabl,9883.858480749219,115.0,115.0
empti,9851.032258064517,116.0,116.0
verifi,9840.974910394265,117.0,117.0
reach,9784.531309297912,118.0,118.0
repres,9765.290322580644,119.0,119.0
answer-durat-bound,9760.294930875576,120.0,120.0
correspond,9708.505376344086,121.0,121.0
bound-graph-edg,9685.227598566307,122.0,122.0
specif,9680.595213319459,123.0,123.0
shown,9652.145161290324,124.0,124.0
assign,9565.45806451613,125.0,125.0
time-bound-reachabl,9436.466893039047,126.0,126.0
atom,9226.814516129032,127.0,127.0
delay,9216.713709677419,128.0,128.0
prove,9142.599620493358,129.0,129.0
valu-clock,9140.830294530153,130.0,130.0
singleton,9103.5821812596,131.0,131.0
successor-relat,9102.096774193547,132.0,132.0
exist,9098.940092165898,133.0,133.0
answer,9066.335067637878,134.0,134.0
essenti,8919.34547346514,135.0,135.0
analysi,8816.233870967742,136.0,136.0
lower-bound-integr,8809.21198156682,137.0,137.0
bound-interv,8795.315412186379,138.0,138.0
function,8788.688172043012,139.0,139.0
pair,8748.130376344086,140.0,140.0
time-automaton-durat,8739.403225806453,141.0,141.0
test,8683.029453015428,142.0,142.0
ringer-press,8665.716690042076,143.0,143.0
state-time,8523.210626185959,144.0,144.0
satisfact,8413.751612903226,145.0,145.0
predic,8413.751612903226,145.0,145.0
unit,8401.103942652331,146.0,147.0
durat-properti-real,8376.447817836812,147.0,148.0
start,8374.801843317971,148.0,149.0
automata,8367.646201873049,149.0,150.0
complet,8365.840725806453,150.0,151.0
complex,8350.091397849463,151.0,152.0
formula,8284.731182795698,152.0,153.0
boolean,8189.019771071799,153.0,154.0
chang,8158.790322580646,154.0,155.0
logic,8157.998597475455,155.0,156.0
respons,8130.064516129033,156.0,157.0
search,8119.397849462366,157.0,158.0
locat-clock,8108.8911290322585,158.0,159.0
time-spent,8094.403225806452,159.0,160.0
linear,7949.178980228928,160.0,161.0
reachabl-problem-affirm,7946.677419354839,161.0,162.0
lower,7936.524453694069,162.0,163.0
question,7802.685483870969,163.0,164.0
concept,7784.564516129033,164.0,165.0
number-constrain-bound,7775.1612903225805,165.0,166.0
choic,7753.225806451613,166.0,167.0
proposit,7721.645161290323,167.0,168.0
determin,7680.61186264308,168.0,169.0
consist,7651.913489736071,169.0,170.0
posit,7639.086021505376,170.0,171.0
target,7628.569892473118,171.0,172.0
step,7618.812061711079,172.0,173.0
clock-constraint,7613.022849462366,173.0,174.0
lower-bound-label,7576.200716845878,174.0,175.0
hold,7544.552995391704,175.0,176.0
nonneg-integ-constant,7539.884792626728,176.0,177.0
rule,7536.347248576851,177.0,178.0
recal,7510.813782991203,178.0,179.0
region-equival,7486.572580645161,179.0,180.0
decis,7484.294930875575,180.0,181.0
procedur,7484.294930875575,180.0,181.0
smallest-fraction-part,7480.921146953405,181.0,183.0
region-satisfi,7469.494057724957,182.0,184.0
pass,7465.645161290323,183.0,185.0
introduct,7431.232258064518,184.0,186.0
region-graph-time,7423.487903225806,185.0,187.0
analyz,7405.506912442396,186.0,188.0
possibl,7398.586789554531,187.0,189.0
ration,7390.729838709678,188.0,190.0
introduc,7376.580645161291,189.0,191.0
advanc,7335.798387096775,190.0,192.0
sequenc,7332.184331797234,191.0,193.0
result,7318.620187304891,192.0,194.0
sampl,7314.887096774194,193.0,195.0
left-close,7271.039426523297,194.0,196.0
smaller,7268.489736070381,195.0,197.0
replac,7262.202150537634,196.0,198.0
minimum,7199.2137096774195,197.0,199.0
optim,7098.224193548388,198.0,200.0
stabl,7097.1146953405005,199.0,201.0
irrelev,7056.064516129032,200.0,202.0
edg-bound-label,7004.245775729647,201.0,203.0
simpl,6984.648745519714,202.0,204.0
discret,6934.069892473118,203.0,205.0
bound-reachabl-problem,6929.5887096774195,204.0,206.0
state-region,6899.548387096775,205.0,207.0
finit-set,6894.686379928316,206.0,208.0
distinct,6890.4703433923,207.0,209.0
clock-clock,6849.758064516129,208.0,210.0
extend-state,6825.461876832845,209.0,211.0
instanc,6809.918757467144,210.0,212.0
symbol,6758.2851196670135,211.0,213.0
state-space,6674.612903225807,212.0,214.0
kpsi,6669.554531490015,213.0,215.0
edg-bound-graph,6665.806451612903,214.0,216.0
infimum,6638.007168458781,215.0,217.0
compar,6636.6107526881715,216.0,218.0
digit,6606.021505376343,217.0,219.0
dens,6599.806451612903,218.0,220.0
precis,6580.230414746544,219.0,221.0
vertic,6576.553590010405,220.0,222.0
singl,6570.629629629629,221.0,223.0
look,6561.714640198512,222.0,224.0
region-durat,6535.373569198751,223.0,225.0
part,6524.460978147762,224.0,226.0
supremum,6499.698924731183,225.0,227.0
quotient-graph-respect,6473.052995391705,226.0,228.0
special,6466.058467741936,227.0,229.0
hnsi,6458.924731182795,228.0,230.0
similar,6455.173237753883,229.0,231.0
time-system,6429.187855787476,230.0,232.0
similarli,6418.344651952461,231.0,233.0
nonneg-real-line,6404.721198156682,232.0,234.0
calculu,6388.365591397849,233.0,235.0
includ,6384.324970131421,234.0,236.0
condit,6357.459677419354,235.0,237.0
proof,6352.6612903225805,236.0,238.0
true,6349.14446002805,237.0,239.0
tupl,6327.225806451613,238.0,240.0
problem-time-automata,6274.8387096774195,239.0,241.0
unchang,6269.546594982078,240.0,242.0
set-valu,6257.004162330904,241.0,243.0
induct,6256.596774193549,242.0,244.0
characterist,6253.035330261136,243.0,245.0
termin,6245.537001897533,244.0,246.0
coeffici-bound,6218.728652751423,245.0,247.0
partit,6216.505376344085,246.0,248.0
transit-edg,6192.903225806451,247.0,249.0
reset-transit,6187.693548387097,248.0,250.0
open-region,6186.798387096775,249.0,251.0
reachabl-problem-neg,6151.823429541596,250.0,252.0
least,6146.451612903225,251.0,253.0
depend,6112.241935483871,252.0,254.0
length,6112.114695340501,253.0,255.0
hybrid,6095.182795698925,254.0,256.0
chosen,6084.273492286115,255.0,257.0
separ,6029.188345473464,256.0,258.0
proceed,6023.813782991202,257.0,259.0
occur,6020.404569892473,258.0,260.0
clock-valuat-assign,6004.841013824885,259.0,261.0
left-open,5968.548387096774,260.0,262.0
class,5938.764976958524,261.0,263.0
assumpt,5919.158485273491,262.0,264.0
valuat-satisfi,5892.1935483870975,263.0,265.0
current,5876.463560334528,264.0,266.0
region-clock,5863.125960061443,265.0,267.0
bound-graph-vertic,5830.012096774193,266.0,268.0
region-graph-suffic,5819.475268817204,267.0,269.0
quotient,5798.470588235295,268.0,270.0
valu-integr,5793.252861602497,269.0,271.0
left,5783.713261648745,270.0,272.0
solv-reachabl-problem,5766.05017921147,271.0,273.0
second,5742.955119214586,272.0,274.0
time-increment,5732.609970674486,273.0,275.0
region-region,5729.67448680352,274.0,276.0
bound-graph-collaps,5707.100806451613,275.0,277.0
tempor-logic,5653.52314165498,276.0,278.0
respect,5605.320967741936,277.0,279.0
lower-bound-bit,5604.724565756825,278.0,280.0
extrem,5597.0072840790845,279.0,281.0
amount,5583.549731182795,280.0,282.0
bound-graph-time,5578.36836628512,281.0,283.0
deriv,5560.98870967742,282.0,284.0
stop,5560.98870967742,282.0,284.0
watch,5560.98870967742,282.0,284.0
part-clock,5516.1411290322585,283.0,287.0
bound-graph-path,5486.898617511521,284.0,288.0
durat-properti-decid,5439.329032258065,285.0,289.0
space,5418.833333333332,286.0,290.0
clock-valuat-satisfi,5417.576612903226,287.0,291.0
good,5400.8351254480285,288.0,292.0
time-edg,5381.836917562724,289.0,293.0
contrast,5346.967741935484,290.0,294.0
