Name,IF,IFDenseRank,IFMinRank
point,80008.50370370371,1.0,1.0
execut,76193.06172839507,2.0,2.0
present,73902.09727922177,3.0,3.0
gener,72560.71491733949,4.0,4.0
show,72441.50961168781,5.0,5.0
solut,72226.39379084967,6.0,6.0
addit,71554.75893886967,7.0,7.0
result,71359.96283846872,8.0,8.0
requir,71141.69530949635,9.0,9.0
section,70215.88235294117,10.0,10.0
memori,68250.05347593583,11.0,11.0
interv,67188.80661284122,12.0,12.0
record,67105.73975044565,13.0,13.0
method,67022.48974008208,14.0,14.0
timestamp,66959.65823318575,15.0,15.0
order,66837.75649794802,16.0,16.0
refer,65877.12834224598,17.0,17.0
note,65511.58954248366,18.0,18.0
coast-forward,65434.2207697894,19.0,19.0
approach,64535.937716262975,20.0,20.0
featur,63725.955882352944,21.0,21.0
checkpoint-decis,63609.8743411343,22.0,22.0
case,62980.297312999275,23.0,23.0
checkpoint-techniqu,62880.85461147422,24.0,24.0
determin,62789.20107650902,25.0,25.0
deriv,62164.60784313725,26.0,26.0
introduc,61963.960976547474,27.0,27.0
discuss,61463.96716826265,28.0,28.0
simpl,61212.735486351405,29.0,29.0
previou,61162.758473932205,30.0,30.0
potenti,60896.47231833909,31.0,31.0
origin,60830.38736383442,32.0,32.0
compar,60731.526552287585,33.0,33.0
propos,60395.70934256055,34.0,34.0
obtain,59723.957219251344,35.0,35.0
select-posit-checkpoint,59549.94648692811,36.0,36.0
messag,58719.64349376114,37.0,37.0
granular,58575.6401384083,38.0,38.0
rollback-behavior,58036.775974757715,39.0,39.0
recal,57890.69767441861,40.0,40.0
execut-event,57103.881190994915,41.0,41.0
benchmark,56975.96078431373,42.0,42.0
final,56898.14071510957,43.0,43.0
number,56816.56702977487,44.0,44.0
configur,56777.063040269866,45.0,45.0
consid,56430.71101774043,46.0,46.0
cost,55668.6082788671,47.0,47.0
state-recoveri,55373.45098039216,48.0,48.0
length,55360.06746784735,49.0,49.0
behavior,54642.06946344429,50.0,50.0
observ,54362.950185479596,51.0,51.0
distribut,54143.536414565824,52.0,52.0
good,54122.578811369516,53.0,53.0
estim-probabl-valu,54062.44175317185,54.0,54.0
defin,53994.55344718532,55.0,55.0
paper,53870.74003795066,56.0,56.0
specif,53766.405228758165,57.0,57.0
valu,53670.71507352941,58.0,58.0
distinct,53247.777310924364,59.0,59.0
repres,52840.36769976808,60.0,60.0
roll-back,52805.9477124183,61.0,61.0
tackl,52574.1935483871,62.0,62.0
probabl,52251.23459383753,63.0,63.0
paramet,52177.991866376185,64.0,64.0
report,52177.3950617284,65.0,65.0
figur,52032.05426356588,66.0,66.0
shown,51765.22252621978,67.0,67.0
cost-model,51734.35357882991,68.0,68.0
provid,51408.92445213379,69.0,69.0
exist,51138.631016042775,70.0,70.0
case-kbyte-state,51050.72167755991,71.0,71.0
data,50991.947508169935,72.0,72.0
faster-execut,50879.74901960784,73.0,73.0
size,50855.38748832867,74.0,74.0
advantag,50553.08758169935,75.0,75.0
complex,50538.00285947713,76.0,76.0
recoveri,50439.96122004357,77.0,77.0
state-record,50119.87872185911,78.0,78.0
select-checkpoint-posit,50023.540305010894,79.0,79.0
rise,49917.6978939724,80.0,80.0
reli,49663.66666666667,81.0,81.0
adopt,49589.41993464052,82.0,82.0
monitor,48994.74912016089,83.0,83.0
allow,48511.0468409586,84.0,84.0
incur,47896.60808520939,85.0,85.0
checkpoint-recoveri-overhead,47821.8954248366,86.0,86.0
commun,47814.63567362429,87.0,87.0
execut-simul,47629.907563025205,88.0,88.0
copi,47602.771241830065,89.0,89.0
equal,47494.90988314518,90.0,90.0
amount-memori,47206.224004753414,91.0,91.0
period-basi,47157.744008714595,92.0,92.0
achiev,47086.628540305006,93.0,93.0
variabl,46809.158760278304,94.0,94.0
move,46804.91978609626,95.0,95.0
possibl,46661.621381886085,96.0,96.0
recoveri-overhead-state,46449.427766508896,97.0,97.0
recalcul,46400.14379084968,98.0,98.0
dynam,45899.01815541031,99.0,99.0
variat,45610.87855297158,100.0,100.0
proper,45592.153452685416,101.0,101.0
select,45495.59411764705,102.0,102.0
global-virtual-time,45450.78847296494,103.0,103.0
small,45207.6019013666,104.0,104.0
posit-checkpoint,45093.755368814185,105.0,105.0
take,45036.26310989511,106.0,106.0
state,45035.167456961,107.0,107.0
high-varianc-event,44946.01391524351,108.0,108.0
estim-probabl-restor,44621.117647058825,109.0,109.0
test,44532.109243697465,110.0,110.0
increas,44444.53889943074,111.0,111.0
simul,44055.61809560425,112.0,112.0
event,44009.94873766501,113.0,113.0
decis,43937.34006734007,114.0,114.0
checkpoint,43849.44145414157,115.0,115.0
prior,43797.10784313725,116.0,116.0
increment,43602.690087145966,117.0,117.0
basic,43471.09593837534,118.0,118.0
frequenc,43411.92810457517,119.0,119.0
memori-usag-problem,43172.0033806626,120.0,120.0
solv-problem,43151.15956727519,121.0,121.0
occur,43079.49593979005,122.0,122.0
basi,42866.028322440085,123.0,123.0
common,42747.529411764706,124.0,124.0
function,42708.440036479704,125.0,125.0
rollback,42611.41765987441,126.0,126.0
account,42555.999088007295,127.0,127.0
time,42547.81977017387,128.0,128.0
notion,42389.34196078432,129.0,129.0
slightli,42313.866607248965,130.0,130.0
signific,42218.23529411765,131.0,131.0
extens,42214.367647058825,132.0,132.0
simul-model,42004.29803921568,133.0,133.0
techniqu,41971.046178820114,134.0,134.0
perform,41838.70485710624,135.0,135.0
conf,41792.6977124183,136.0,136.0
push,41746.76235294117,137.0,137.0
happen,41723.13250148544,138.0,138.0
effect,41667.51070101243,139.0,139.0
produc,41627.17171717172,140.0,140.0
spars-checkpoint-techniqu,41587.234477124184,141.0,141.0
immedi,41504.63790849674,142.0,142.0
model,41484.1978726131,143.0,143.0
extend,41276.3137254902,144.0,144.0
throttl,41120.385076252714,145.0,145.0
base,40965.23858345081,146.0,146.0
simul-result,40845.079365079364,147.0,147.0
overhead,40658.89149472425,148.0,148.0
real,40544.90580545944,149.0,149.0
comput,40539.25229612542,150.0,150.0
granular-event,40527.914799253034,151.0,151.0
updat,40398.38850889193,152.0,152.0
result-report,40351.32026143791,153.0,153.0
import,40273.89775910364,154.0,154.0
integ,40165.12418300654,155.0,155.0
sequenc,40128.895666908735,156.0,156.0
max-dist,40073.90588235294,157.0,157.0
larg,39963.017429193904,158.0,158.0
uniformli,39862.052790346905,159.0,159.0
minim,39797.877124183,160.0,160.0
type,39785.239651416116,161.0,161.0
similar,39767.5642701525,162.0,162.0
restor-due-rollback,39661.38011695906,163.0,163.0
record-state,39396.48700410397,164.0,164.0
probabl-restor-due,39364.00301659126,165.0,165.0
estim,39293.153146225806,166.0,166.0
system,39091.04011277714,167.0,167.0
improv,39062.669467787106,168.0,168.0
period,38900.507881584,169.0,169.0
case-record,38897.3377684407,170.0,170.0
violat,38878.81900452489,171.0,171.0
problem,38775.27104959632,172.0,172.0
typic,38772.76,173.0,173.0
introduct,38746.86274509804,174.0,174.0
assumpt,38622.35902112783,175.0,175.0
granular-simul-event,38610.02788671024,176.0,176.0
easili,38605.47803617571,177.0,177.0
long,38582.61811391223,178.0,178.0
intermedi-event,38535.86928104575,179.0,179.0
procedur,38391.31450980392,180.0,180.0
connect,38389.04761904762,181.0,181.0
approxim,38369.67320261437,182.0,182.0
cpu-time,38274.61728395062,183.0,183.0
pass,38273.74509803922,184.0,184.0
intermedi,38141.69607843138,185.0,185.0
fossil-collect-procedur,38040.66129785248,186.0,186.0
express-checkpoint,37991.52142338417,187.0,187.0
relev,37835.56710239652,188.0,188.0
larger,37759.48207565855,189.0,189.0
relat,37734.567901234564,190.0,190.0
suit,37637.352941176476,191.0,191.0
processor,37626.81361869366,192.0,192.0
initi,37568.738772928526,193.0,193.0
main,37493.66297243535,194.0,194.0
lead,37386.85204991088,195.0,195.0
fast,37246.74074074074,196.0,196.0
forward,37225.529411764706,197.0,197.0
destin,37168.729253317484,198.0,198.0
simul-execut,37139.30806100218,199.0,199.0
checkpoint-interv,37102.43000555342,200.0,200.0
world,37089.16710239651,201.0,201.0
phenomena,37081.89300411523,202.0,202.0
class,36942.73039215686,203.0,203.0
period-checkpoint,36814.99423298731,204.0,204.0
averag,36698.26259985476,205.0,205.0
modifi-select-polici,36557.86928104575,206.0,206.0
studi,36381.31833910035,207.0,207.0
grain,36357.18243819266,208.0,208.0
causal,36296.174291939,209.0,209.0
recov,36242.10366317069,210.0,210.0
transit,36176.61616161616,211.0,211.0
experiment,36149.07407407408,212.0,212.0
event-checkpoint,36127.89460784314,213.0,213.0
perform-case,36073.83096686951,214.0,214.0
consist,35793.477551369135,215.0,215.0
collect,35759.9723183391,216.0,216.0
distanc,35757.410774410775,217.0,217.0
purpos,35698.47498825238,218.0,218.0
reduc,35669.36985774702,219.0,219.0
phase,35638.16034858388,220.0,220.0
step,35627.558307533545,221.0,221.0
express,35624.086639306886,222.0,222.0
analysi,35610.660515186464,223.0,223.0
measur,35546.014233841684,224.0,224.0
probabilist,35517.042932205564,225.0,225.0
load,35474.414652682775,226.0,226.0
neglig,35416.95328719723,227.0,227.0
differ,35319.17920656635,228.0,228.0
consecut,35162.87189542484,229.0,229.0
schedul,35088.50753983511,230.0,230.0
detriment,35049.63529411765,231.0,231.0
analyt-model,35038.09650134564,232.0,232.0
solut-cost-model,34981.4712885154,233.0,233.0
exact,34965.51851851852,234.0,234.0
cluster,34911.263616557735,235.0,235.0
undo,34813.05882352941,236.0,236.0
exhibit,34787.17167755991,237.0,237.0
simul-event,34722.941176470595,238.0,238.0
comparison,34710.2710068777,239.0,239.0
mechan,34569.780597206205,240.0,240.0
classic,34565.30954248366,241.0,241.0
futur,34542.81000151999,242.0,242.0
affect,34516.666013071896,243.0,243.0
high,34510.07441582297,244.0,244.0
popul,34509.23611111111,245.0,245.0
adapt,34499.9108035371,246.0,246.0
time-warp-simul,34474.371395617076,247.0,247.0
prevent,34466.64705882353,248.0,248.0
need,34448.39215686275,249.0,249.0
evalu,34316.19757358282,250.0,250.0
portion-simul,34311.65499533147,251.0,251.0
control,34307.079841086765,252.0,252.0
induc,34286.35038363171,253.0,253.0
carri,34272.4246112238,254.0,254.0
optim,34241.00841556666,255.0,255.0
applic,34223.268870947075,256.0,256.0
implicitli,34169.89898989899,257.0,257.0
synthet,34140.828976034856,258.0,258.0
state-save,34128.680934683245,259.0,259.0
semi,34105.455594002306,260.0,260.0
latenc,34082.97233622131,261.0,261.0
design,34075.873552907,262.0,262.0
descript,34075.46930667692,263.0,263.0
thrash,34031.7695473251,264.0,264.0
denot,34006.98951208391,265.0,265.0
space,33992.66435986159,266.0,266.0
preced,33966.78446572427,267.0,267.0
reduct,33954.797979797986,268.0,268.0
speed,33944.431842453756,269.0,269.0
due-rollback,33930.16739288307,270.0,270.0
hardwar,33752.04190695886,271.0,271.0
increment-state-save,33734.18548421547,272.0,272.0
recent,33650.43973856209,273.0,273.0
parallel,33599.2344397454,274.0,274.0
break,33594.336304218654,275.0,275.0
myrinet,33493.3595625614,276.0,276.0
interact,33490.08112264513,277.0,277.0
select-polici-produc,33481.753218459104,278.0,278.0
modifi,33481.16309469524,279.0,279.0
record-checkpoint,33417.38625856847,280.0,280.0
battlefield,33202.423093681915,281.0,281.0
implement,33202.2491349481,282.0,282.0
event-timestamp,33125.778371954846,283.0,283.0
statist,33082.461484593834,284.0,284.0
phold,33053.33155080214,285.0,285.0
commit,33023.95873382033,286.0,286.0
analyt,32970.71733094109,287.0,287.0
line,32951.739130434784,288.0,288.0
network,32911.97039600154,289.0,289.0
inform,32908.181818181816,290.0,290.0
machin,32885.94032395567,291.0,291.0
depend,32842.1986624107,292.0,292.0
state-variabl,32788.71937592241,293.0,293.0
optimist,32777.941817249775,294.0,294.0
architectur,32711.060703148363,295.0,295.0
histori,32674.26596608142,296.0,296.0
solv,32671.124183006537,297.0,297.0
higher,32635.57635175282,298.0,298.0
proceed,32552.14238113546,299.0,299.0
global,32528.614293647744,300.0,300.0
condit,32499.241701909523,301.0,301.0
block,32483.09026442821,302.0,302.0
determin-conveni-record,32437.430672268903,303.0,303.0
optimist-simul,32270.407022939893,304.0,304.0
heurist,32270.407022939893,304.0,304.0
digit,32270.407022939893,304.0,304.0
special,32269.01038062284,305.0,307.0
outcom,32257.607843137255,306.0,308.0
spars,32142.65440642488,307.0,309.0
penalti,32140.483091787442,308.0,310.0
record-record,32092.092937988204,309.0,311.0
oper,32089.52752360203,310.0,312.0
manag,32071.73792131232,311.0,313.0
obsolet,32030.08823529412,312.0,314.0
alloc,32030.08823529412,312.0,314.0
time-warp-parallel,32011.702422145332,313.0,316.0
softwar,31990.50536118587,314.0,317.0
ciciani,31911.50126019907,315.0,318.0
bruno,31911.50126019907,315.0,318.0
event-execut-time,31804.24420677362,316.0,320.0
fact,31793.014379084965,317.0,321.0
select-polici-introduc,31764.924183006537,318.0,322.0
execut-time,31738.27450980392,319.0,323.0
chosen,31707.901069518717,320.0,324.0
distribut-simul,31702.027254474775,321.0,325.0
remark,31687.564219486245,322.0,326.0
assum,31645.998405866412,323.0,327.0
technic,31558.267689684573,324.0,328.0
anytim,31532.684491978613,325.0,329.0
quantifi,31477.63235294118,326.0,330.0
correct-decis,31449.225589225593,327.0,331.0
knowledg,31198.286647992525,328.0,332.0
state-pass-simul,31198.219462599853,329.0,333.0
perform-gain,31113.14814814815,330.0,334.0
underli,31037.52450980392,331.0,335.0
term,30914.448603683897,332.0,336.0
decis-select-polici,30835.91045751634,333.0,337.0
latest-checkpoint,30790.21340629275,334.0,338.0
statist-data,30715.346405228756,335.0,339.0
current-state,30692.404316765464,336.0,340.0
cortellessa,30657.948481353324,337.0,341.0
vittorio,30657.948481353324,337.0,341.0
prepar,30657.948481353324,337.0,341.0
code,30657.948481353324,337.0,341.0
directli,30628.146526827783,338.0,345.0
event-execut-checkpoint,30605.679012345678,339.0,346.0
algorithm,30475.779738562094,340.0,347.0
profil,30475.779738562094,340.0,347.0
spars-checkpoint-perform,30435.517792302104,341.0,349.0
take-account,30258.448366013068,342.0,350.0
simul-time-increment,30248.96434937611,343.0,351.0
cucuzzo,30189.03267973856,344.0,352.0
francesco-quaglia-commun,30189.03267973856,344.0,352.0
jung,30189.03267973856,344.0,352.0
confer,30189.03267973856,344.0,352.0
winter,30189.03267973856,344.0,352.0
time-warp-distribut,30189.03267973856,344.0,352.0
santoro,30189.03267973856,344.0,352.0
abort,30189.03267973856,344.0,352.0
benefit,30189.03267973856,344.0,352.0
routin,30189.03267973856,344.0,352.0
journal,30189.03267973856,344.0,352.0
parallel-distribut,30189.03267973856,344.0,352.0
discret-event,30189.03267973856,344.0,352.0
januari,30189.03267973856,344.0,352.0
time-warp-base,30189.03267973856,344.0,352.0
supercomput,30189.03267973856,344.0,352.0
checkpoint-optimist-simul,30189.03267973856,344.0,352.0
time-warp-journal,30189.03267973856,344.0,352.0
francisco,30189.03267973856,344.0,352.0
intern,30189.03267973856,344.0,352.0
time-warp-space,30189.03267973856,344.0,352.0
chung,30189.03267973856,344.0,352.0
diego,30189.03267973856,344.0,352.0
cancel,30189.03267973856,344.0,352.0
symposium,30189.03267973856,344.0,352.0
moon,30189.03267973856,344.0,352.0
stefano,30189.03267973856,344.0,352.0
francesco-quaglia-andrea,30189.03267973856,344.0,352.0
june,30189.03267973856,344.0,352.0
francesco-quaglia-vittorio,30189.03267973856,344.0,352.0
checkpoint-optimist-parallel,30189.03267973856,344.0,352.0
framework,30189.03267973856,344.0,352.0
synchron,30189.03267973856,344.0,352.0
juli,30189.03267973856,344.0,352.0
arlington,30189.03267973856,344.0,352.0
dalessio,30189.03267973856,344.0,352.0
washington,30189.03267973856,344.0,352.0
instruct,30189.03267973856,344.0,352.0
time-warp-synthet,30189.03267973856,344.0,352.0
time-warp-combin,30189.03267973856,344.0,352.0
select-checkpoint-interv,30189.03267973856,344.0,352.0
asynchron,30189.03267973856,344.0,352.0
sixteenth,30189.03267973856,344.0,352.0
francesco-quaglia-paolo,30189.03267973856,344.0,352.0
francesco-quaglia-transpar,30189.03267973856,344.0,352.0
ieee,30189.03267973856,344.0,352.0
decemb,30189.03267973856,344.0,352.0
nonblock,30189.03267973856,344.0,352.0
semant,30189.03267973856,344.0,352.0
altern,30189.03267973856,344.0,352.0
lation,30189.03267973856,344.0,352.0
sensit,30189.03267973856,344.0,352.0
extern,30189.03267973856,344.0,352.0
embed,30189.03267973856,344.0,352.0
annual,30189.03267973856,344.0,352.0
simu,30189.03267973856,344.0,352.0
time-warp-compar,30189.03267973856,344.0,352.0
transact,30189.03267973856,344.0,352.0
lightweight,30189.03267973856,344.0,352.0
octob,30189.03267973856,344.0,352.0
time-warp-rollback,30189.03267973856,344.0,352.0
level,30189.03267973856,344.0,352.0
chip,30189.03267973856,344.0,352.0
andrea-santoro,30189.03267973856,344.0,352.0
parallel-discret-event,30189.03267973856,344.0,352.0
workshop,30189.03267973856,344.0,352.0
jinsheng,30189.03267973856,344.0,352.0
hybrid,30189.03267973856,344.0,352.0
time-warp-synchron,30189.03267973856,344.0,352.0
workload,30189.03267973856,344.0,352.0
virginia,30189.03267973856,344.0,352.0
romano,30189.03267973856,344.0,352.0
time-warp-virtual,30189.03267973856,344.0,352.0
undon,30076.978939724035,345.0,425.0
discard,30013.014705882353,346.0,426.0
averag-checkpoint-overhead,29959.76732026144,347.0,427.0
work,29928.370370370372,348.0,428.0
avoid,29870.03267973856,349.0,429.0
recogn,29861.437139561705,350.0,430.0
amplifi,29860.736154110768,351.0,431.0
select-polici-determin,29784.135746606335,352.0,432.0
highli,29643.030303030304,353.0,433.0
replay,29564.84941176471,354.0,434.0
begin,29460.671834625322,355.0,435.0
polici,29358.183574879225,356.0,436.0
drawback,29290.096256684497,357.0,437.0
invok,29280.442906574393,358.0,438.0
estim-probabl-state,29159.264898116107,359.0,439.0
checkpoint-figur,29081.794771241828,360.0,440.0
maximum,29077.652467883705,361.0,441.0
action,29075.59325125399,362.0,442.0
portion,29063.545751633985,363.0,443.0
