Name,IF,IFDenseRank,IFMinRank
lemma,41835.68561403509,1.0,1.0
obtain,35915.02716468591,2.0,2.0
norm,35764.42105263158,3.0,3.0
paramet,35131.13585526316,4.0,4.0
space,34156.24901315789,5.0,5.0
result,33774.70559210527,6.0,6.0
bound,32543.623684210528,7.0,7.0
show,31428.135526315793,8.0,8.0
hold,30872.194736842106,9.0,9.0
estim,30854.295789473683,10.0,10.0
establish,30160.320350877188,11.0,11.0
theorem,30123.522048364153,12.0,12.0
linear,29613.615362731154,13.0,13.0
continu,28889.454907539122,14.0,14.0
appli,28805.509210526317,15.0,15.0
constant,28655.61562998405,16.0,16.0
neighborhood,27949.907300509334,17.0,17.0
perturb,27595.42920203735,18.0,18.0
relat,27401.81684210526,19.0,19.0
point,27016.22275042445,20.0,20.0
close,26978.96095076401,21.0,21.0
coerciv-condit,26780.085614035088,22.0,22.0
chang,26656.76,23.0,23.0
interv,26517.85052631579,24.0,24.0
prove,26483.155555555553,25.0,25.0
deriv,26064.627631578947,26.0,26.0
choic,25402.150084889643,27.0,27.0
denot,25274.68140350877,28.0,28.0
refer,25029.173853989814,29.0,29.0
form,24815.551066856333,30.0,30.0
implicit-function-theorem,24796.574193548382,31.0,31.0
linear-quadrat-problem,24547.2,32.0,32.0
exist,24053.63556187767,33.0,33.0
state-constrain,23421.4044534413,34.0,34.0
yield,23300.94193548387,35.0,35.0
involv,22923.242105263158,36.0,36.0
complet,22691.915789473685,37.0,37.0
respect,22666.431239388792,38.0,38.0
proof,22643.031578947368,39.0,39.0
term,22305.456578947367,40.0,40.0
impli,22205.249122807018,41.0,41.0
lipschitz,22159.334586466164,42.0,42.0
definit,21931.22105263158,43.0,43.0
defin,21772.36187766714,44.0,44.0
approach,21732.029290617847,45.0,45.0
solut,21453.530969529085,46.0,46.0
section,21292.131748726657,47.0,47.0
assum,21181.62580645161,48.0,48.0
case,21025.631578947367,49.0,49.0
satisfi,20892.845065789472,50.0,50.0
problem,20685.720332409972,51.0,51.0
condit,20515.70083102493,52.0,52.0
nonlinear-space,19993.242105263158,53.0,53.0
posit,19862.475,54.0,54.0
analysi,19843.585595567867,55.0,55.0
exist-uniqu,19696.42884990253,56.0,56.0
constraint,19688.50592797784,57.0,57.0
seri,19580.4,58.0,58.0
uniform-independ-condit,19549.388157894737,59.0,59.0
solut-multipli,19483.894736842107,60.0,60.0
studi,19439.28199445983,61.0,61.0
differenti,19420.21052631579,62.0,62.0
properti,19364.27977839335,63.0,63.0
stabil-result,19281.429302987202,64.0,64.0
coerciv,19247.452347083927,65.0,65.0
substitut,19182.8156196944,66.0,66.0
combin,19128.283157894733,67.0,67.0
util,19097.785087719298,68.0,68.0
addit,19010.65730994152,69.0,69.0
observ,18900.772319688105,70.0,70.0
state,18878.143293718163,71.0,71.0
uniqu,18854.263157894737,72.0,72.0
take,18756.025837320576,73.0,73.0
chosen,18718.977589134123,74.0,74.0
regular,18586.051523545706,75.0,75.0
order,18524.316642958747,76.0,76.0
contact-separ-condit,18445.130050933785,77.0,77.0
theta,18430.47681365576,78.0,78.0
contact-point,18399.14047186933,79.0,79.0
contain,18365.519524617997,80.0,80.0
multipli,18299.06083102493,81.0,81.0
