Name,IF,IFDenseRank,IFMinRank
languag,24697.735191637632,1.0,1.0
proof,23054.131707317072,2.0,2.0
result,21077.615853658535,3.0,3.0
lemma,20165.029810298103,4.0,4.0
exist,19942.908536585364,5.0,5.0
definit,18144.157181571816,6.0,6.0
case,17732.917448405253,7.0,7.0
class,17713.205574912892,8.0,8.0
gener,17674.151643690348,9.0,9.0
theorem,17560.16954193932,10.0,10.0
paper,17560.075046904316,11.0,11.0
weak-stochast-theorem,17414.79907084785,12.0,12.0
interest,16773.711069418387,13.0,13.0
string,16721.53802008608,14.0,14.0
polynomi,16479.7918699187,15.0,15.0
bound,16214.277215942891,16.0,16.0
measur,15925.948839976205,17.0,17.0
reason,15743.972125435539,18.0,18.0
prove,15637.97268292683,19.0,19.0
queri,15427.522648083623,20.0,20.0
investig,15362.86532343584,21.0,21.0
complex,15273.728138013088,22.0,22.0
function,15232.404471544714,23.0,23.0
note,14941.606186793575,24.0,24.0
condit,14656.006097560976,25.0,25.0
section,14642.32873806999,26.0,26.0
hypothes,14635.400696864112,27.0,27.0
hard,14576.94229625223,28.0,28.0
infinit,14463.902439024389,29.0,29.0
power,14057.821138211379,30.0,30.0
hypothesi,14050.865556216539,31.0,31.0
dens,14046.647154471544,32.0,32.0
densiti,13589.946460440215,33.0,33.0
random,13586.179654967282,34.0,34.0
mean,13448.110694183866,35.0,35.0
main-theorem,13382.873983739835,36.0,36.0
complex-class,13327.785841760857,37.0,37.0
exponenti-time,13162.926829268292,38.0,38.0
theori,13128.174895895301,39.0,39.0
construct,13010.259512195122,40.0,40.0
prove-result-form,12937.243902439024,41.0,41.0
regard,12776.275466284073,42.0,42.0
write,12591.23069105691,43.0,43.0
fact,12575.54181184669,44.0,44.0
spars,12515.716835217132,45.0,45.0
reduc,12366.916121356335,46.0,46.0
fundament,12097.650834403079,47.0,47.0
real,12082.796747967477,48.0,48.0
sequenc,11960.69006543724,49.0,49.0
time,11839.485425342058,50.0,50.0
probabilist-method,11788.718619869125,51.0,51.0
choic,11694.031894934335,52.0,52.0
comput,11690.978584176086,53.0,53.0
select,11338.130731707317,54.0,54.0
proof-main,11205.076219512195,55.0,55.0
impli,11199.61951219512,56.0,56.0
independ,11154.395663956637,57.0,57.0
show,11132.960801393727,58.0,58.0
separ,11127.098155859607,59.0,59.0
properti,11072.865401987352,60.0,60.0
experi,11027.475609756097,61.0,61.0
linear,10986.10731707317,62.0,62.0
shown,10825.041463414633,63.0,63.0
set-languag,10723.436314363142,64.0,64.0
consist,10564.381707317074,65.0,65.0
order,10556.678048780488,66.0,66.0
specif,10541.853658536585,67.0,67.0
present,10485.550522648082,68.0,68.0
defin,10401.214092140921,69.0,69.0
main-result,10392.048780487807,70.0,70.0
stronger,10344.982578397212,71.0,71.0
yield,10339.254742547426,72.0,72.0
sequenti-frequent-queri,10183.36975609756,73.0,73.0
input,10176.413696060039,74.0,74.0
question,10157.578397212543,75.0,75.0
classic,10128.814422057263,76.0,76.0
resourc-bound-measur,10105.832449628844,77.0,77.0
real-number,10084.643902439024,78.0,78.0
dens-languag,9909.74337221633,79.0,79.0
conclus,9880.548780487805,80.0,80.0
uniform,9858.013682331946,81.0,81.0
complet,9847.90481856038,82.0,82.0
give,9769.152908067543,83.0,83.0
appear,9676.55487804878,84.0,84.0
immedi,9576.845528455282,85.0,85.0
spars-languag,9466.371951219513,86.0,86.0
notat,9446.517073170731,87.0,87.0
introduct,9435.212089077413,88.0,88.0
consequ,9353.900318133616,89.0,89.0
quantit,9340.517497348887,90.0,90.0
proven,9312.085365853656,91.0,91.0
exponenti,9291.465794170137,92.0,92.0
lebesgu,9290.805938494168,93.0,93.0
structur,9238.600832837596,94.0,94.0
techniqu,9179.203902439025,95.0,95.0
number,9121.073170731708,96.0,96.0
proof-theorem,9106.397212543554,97.0,97.0
discuss,9089.227380015735,98.0,98.0
algorithm,9069.01249256395,99.0,99.0
tool,9068.817603393425,100.0,100.0
reduct,9012.441998810233,101.0,101.0
explain,8969.788617886177,102.0,102.0
decid,8785.76219512195,103.0,103.0
probabl,8783.92364793213,104.0,104.0
state,8669.922764227642,105.0,105.0
lutz,8654.062901155328,106.0,106.0
alpha,8613.163956639566,107.0,107.0
signific,8602.0,108.0,108.0
polynomi-time-hierarchi,8563.738845925045,109.0,109.0
measur-subset,8521.5,110.0,110.0
weakli,8452.03780487805,111.0,111.0
conjectur,8430.247967479676,112.0,112.0
gener-purpos-random,8404.41056910569,113.0,113.0
densiti-function,8312.987087517933,114.0,114.0
extend,8294.986449864498,115.0,115.0
properti-languag,8193.831978319782,116.0,116.0
hold,8146.933797909408,117.0,117.0
immun,8142.126829268293,118.0,118.0
make,8137.966463414634,119.0,119.0
special,8121.4740190880175,120.0,120.0
current,8064.341463414634,121.0,121.0
neglig-small-subset,8021.634146341464,122.0,122.0
success,8019.394548063127,123.0,123.0
advic,8001.121951219511,124.0,124.0
denot,7992.987804878048,125.0,125.0
criterion,7911.841463414634,126.0,126.0
relax,7911.841463414634,126.0,126.0
term,7900.133694670279,127.0,128.0
measur-theoret,7852.828673408686,128.0,129.0
implic,7808.312717770034,129.0,130.0
membership,7797.015781922524,130.0,131.0
truth-tabl-reduc,7772.648780487805,131.0,132.0
languag-hard,7743.943089430893,132.0,133.0
intuit,7644.70189701897,133.0,134.0
uniformli-converg,7594.471544715448,134.0,135.0
measur-structur,7541.174973488864,135.0,136.0
method,7465.90243902439,136.0,137.0
review,7433.7432605905005,137.0,138.0
