Name,IF,IFDenseRank,IFMinRank
data,48605.19982394366,1.0,1.0
commun,47344.582159624406,2.0,2.0
process,43530.01019912578,3.0,3.0
provid,42030.86132177682,4.0,4.0
applic,41869.55492957747,5.0,5.0
system,41422.6238406046,6.0,6.0
gener,40448.053521126756,7.0,7.0
structur,38744.551238465276,8.0,8.0
solut,38497.69014084507,9.0,9.0
base,38103.74745021855,10.0,10.0
user,37782.314929577464,11.0,11.0
exist,35906.063921993504,12.0,12.0
requir,35773.64394366197,13.0,13.0
time,35384.001564945225,14.0,14.0
algorithm,34562.197668771245,15.0,15.0
geometr-data-represent,34372.5752979415,16.0,16.0
order,34315.034482758616,17.0,17.0
achiev,34026.288450704225,18.0,18.0
object,32902.61443661972,19.0,19.0
make,31810.131094257857,20.0,20.0
implement,31535.027386541467,21.0,21.0
call,31523.056338028164,22.0,22.0
interfac,30556.839111592635,23.0,23.0
employ,29684.677999028652,24.0,24.0
class-applic,29598.929577464787,25.0,25.0
featur,29247.846244131455,26.0,26.0
level,29231.251509054324,27.0,27.0
similar,29163.069295774647,28.0,28.0
processor,29129.01165614376,29.0,29.0
gure,28993.965094917326,30.0,30.0
refer,28882.46844027126,31.0,31.0
consist,28811.873725109275,32.0,32.0
task,28689.408450704224,33.0,33.0
account,28591.86565547129,34.0,34.0
architectur,28373.271126760563,35.0,35.0
scientic-applic,28187.925633802817,36.0,36.0
function,28132.042253521126,37.0,37.0
element,27438.73552425665,38.0,38.0
compon,27409.363098591548,39.0,39.0
address,27212.11795774648,40.0,40.0
domain,27015.61247484909,41.0,41.0
irregular,26784.61815336463,42.0,42.0
dierent,26647.225915492956,43.0,43.0
cienci,26210.006602112677,44.0,44.0
data-parallel,26142.956775133556,45.0,45.0
aspect,25990.077746478877,46.0,46.0
solut-process,25890.846907532148,47.0,47.0
global-address,25642.54647887324,48.0,48.0
model,25387.61039476294,49.0,49.0
dynam,25341.85110663984,50.0,50.0
dene,25080.0,51.0,51.0
discret,25048.16676056338,52.0,52.0
parallel,25045.20372941877,53.0,53.0
comput,24951.2937909145,54.0,54.0
paper,24738.75704225352,55.0,55.0
code,24713.029733959313,56.0,56.0
user-data,24676.41028781384,57.0,57.0
describ,24644.68563380282,58.0,58.0
worker,24642.66096579477,59.0,59.0
local,24502.18591549296,60.0,60.0
pde-solver,24468.332746478874,61.0,61.0
notion,24459.474178403754,62.0,62.0
numer-applic,24440.007042253525,63.0,63.0
part,24131.203219315896,64.0,64.0
approach,24037.635984923625,65.0,65.0
case,23986.87676056338,66.0,66.0
messag,23978.180281690144,67.0,67.0
resid,23881.601609657944,68.0,68.0
import,23847.377640845072,69.0,69.0
mesh,23616.63943661972,70.0,70.0
gener-program,23589.86929577465,71.0,71.0
distribut-comput-aspect,23409.58450704225,72.0,72.0
handl,23254.309859154928,73.0,73.0
transpar,23181.530089628683,74.0,74.0
hisher,23100.182427900734,75.0,75.0
show,23091.302376760563,76.0,76.0
phase,22983.478131949592,77.0,77.0
synchron,22896.59691482227,78.0,78.0
solv,22768.936990363232,79.0,79.0
illus-sequenti-program,22753.204225352114,80.0,80.0
framework,22617.3600476096,81.0,81.0
regular,22458.38535211268,82.0,82.0
distribut-solut-pde,22456.954366197184,83.0,83.0
contrast,22421.106639839036,84.0,84.0
build,22296.677062374245,85.0,85.0
encapsul,22163.920187793425,86.0,86.0
concurr,22088.60781590954,87.0,87.0
write,22080.957746478874,88.0,88.0
take,22054.036217303823,89.0,89.0
transpar-concurr,22031.389244558264,90.0,90.0
separ,21997.698189134804,91.0,91.0
global,21831.31338028169,92.0,92.0
spmd,21823.9628681178,93.0,93.0
space,21787.39730046948,94.0,94.0
result,21745.970550576185,95.0,95.0
fulll,21712.37022132797,96.0,96.0
depend,21709.457485654668,97.0,97.0
scientic-comput,21584.68285575522,98.0,98.0
independ,21482.87451984635,99.0,99.0
automat,21473.58386683739,100.0,100.0
goal,21092.15943661972,101.0,101.0
distribut,21031.09938504265,102.0,102.0
input,20967.11468812877,103.0,103.0
partit,20851.070422535213,104.0,104.0
hand,20790.551132884262,105.0,105.0
context,20693.70818661972,106.0,106.0
suitabl,20665.737323943664,107.0,107.0
load,20657.233034571065,108.0,108.0
balanc,20657.233034571065,108.0,108.0
analysi,20603.476786645802,109.0,110.0
dierenc,20434.24225352113,110.0,111.0
support,20319.50307478675,111.0,112.0
physic-domain,20310.98792756539,112.0,113.0
research,20302.191549295774,113.0,114.0
control,20290.92555331992,114.0,115.0
need,20271.494900437105,115.0,116.0
captur-concurr-infrastructur,20137.857234314983,116.0,117.0
transpar-user,20134.42743417024,117.0,118.0
prototyp,20038.45315370484,118.0,119.0
invis,19919.654342723003,119.0,120.0
librari,19844.58202737552,120.0,121.0
concurr-model,19834.149740548553,121.0,122.0
numer,19814.423923824637,122.0,123.0
observ,19809.697183098593,123.0,124.0
problem,19783.255306486808,124.0,125.0
singl,19669.404342723003,125.0,126.0
depend-data,19604.952624839952,126.0,127.0
geometri,19577.151549295777,127.0,128.0
complet,19516.05633802817,128.0,129.0
masterwork,19483.400402414485,129.0,130.0
construct,19398.8893360161,130.0,131.0
cient,19368.781690140848,131.0,132.0
autom,19258.314553990607,132.0,133.0
success,19243.786971830985,133.0,134.0
concurr-infrastructur,19149.540845070424,134.0,135.0
decomposit,19140.80633802817,135.0,136.0
parallel-process,19131.285211267605,136.0,137.0
object-orient,19127.49890894664,137.0,138.0
hide,19118.953722334005,138.0,139.0
view,19063.37348227295,139.0,140.0
languag,18886.69033921841,140.0,141.0
subclass,18860.070422535213,141.0,142.0
present,18825.63963088878,142.0,143.0
part-solut,18741.74647887324,143.0,144.0
applic-specic,18668.068198665675,144.0,145.0
solver,18637.82647887324,145.0,146.0
driven,18610.719051149,146.0,147.0
concurr-aspect,18608.559494900437,147.0,148.0
advantag,18554.66800804829,148.0,149.0
intend,18552.784037558682,149.0,150.0
document,18515.295774647886,150.0,151.0
data-access,18478.201356285863,151.0,152.0
design,18409.383058916883,152.0,153.0
numer-comput,18402.093249150075,153.0,154.0
extend,18346.508232493554,154.0,155.0
concentr,18328.876913655848,155.0,156.0
entir,18218.478873239434,156.0,157.0
parallel-applic,18179.338769458856,157.0,158.0
contribut,18174.54929577465,158.0,159.0
loos-synchron,18167.516725352114,159.0,160.0
techniqu,18163.298948621305,160.0,161.0
array,18090.9451189898,161.0,162.0
activ,18090.140845070422,162.0,163.0
abstract,18070.9938504265,163.0,164.0
issu,18063.824726134582,164.0,165.0
remot,17979.257362355955,165.0,166.0
commun-pattern,17974.482547458665,166.0,167.0
gener-solut,17953.559539052498,167.0,168.0
hard,17947.981971830985,168.0,169.0
involv,17939.64254492472,169.0,170.0
larg,17929.209810587665,170.0,171.0
consequ,17895.27200704225,171.0,172.0
compil,17674.05594128149,172.0,173.0
perform,17583.895094706168,173.0,174.0
limit,17572.00379198267,174.0,175.0
number,17547.537393374332,175.0,176.0
explor,17546.82042253521,176.0,177.0
subdomain,17538.162816901407,177.0,178.0
pointer,17382.700911350454,178.0,179.0
least,17377.621200889545,179.0,180.0
conjunct,17376.24295774648,180.0,181.0
data-algorithm,17370.41649899396,181.0,182.0
figur,17266.93014084507,182.0,183.0
detail,17239.973172367536,183.0,184.0
complex,17220.48006347947,184.0,185.0
futur,17121.35758998435,185.0,186.0
fashion,16999.065974796147,186.0,187.0
deal,16987.03739679456,187.0,188.0
updat,16836.167605633804,188.0,189.0
reus,16827.686768498315,189.0,190.0
give,16818.24166048925,190.0,191.0
