Name,IF,IFDenseRank,IFMinRank
result,141078.66410211576,1.0,1.0
rank,140730.32201597744,2.0,2.0
case,140724.83421052631,3.0,3.0
number,139482.8865642367,4.0,4.0
locat,139069.7176274018,5.0,5.0
size,138747.94604755132,6.0,6.0
figur,138513.16735386854,7.0,7.0
autocorrelogram,137698.14636021873,8.0,8.0
measur,137525.74362736108,9.0,9.0
perform,137414.3180778032,10.0,10.0
term,137017.55067669172,11.0,11.0
improv,136938.91700404856,12.0,12.0
frame,136717.69736842107,13.0,13.0
effect,135625.76200115675,14.0,14.0
addit,135398.82954337064,15.0,15.0
easi,134449.45279866332,16.0,16.0
experi,133654.6894736842,17.0,17.0
posit,133482.20594965675,18.0,18.0
simpl,132975.29432452098,19.0,19.0
shown,132796.9271003596,20.0,20.0
imag-subregion-queri,132667.18943700715,21.0,21.0
yield,132484.85326218774,22.0,22.0
section,132322.66683951256,23.0,23.0
experiment,132215.91275984078,24.0,24.0
small,132214.29161138137,25.0,25.0
requir,131720.20512820513,26.0,26.0
good,131420.4979258491,27.0,27.0
problem,131418.7863206403,28.0,28.0
scheme,130767.46411483255,29.0,29.0
manner,130674.72507355345,30.0,30.0
filter,130422.2185150376,31.0,31.0
correlogram,130288.66307072029,32.0,32.0
chang,130246.40768588138,33.0,33.0
pixel,130097.38134971577,34.0,34.0
defin,129984.60563172636,35.0,35.0
good-result,129787.4342105263,36.0,36.0
camera,129774.28195488724,37.0,37.0
handl,129770.19441460795,38.0,38.0
call,129743.36932849365,39.0,39.0
view-posit,129631.1735957541,40.0,40.0
solv,129629.7999462943,41.0,41.0
time,129507.55789473683,42.0,42.0
consist,129414.91212406015,43.0,43.0
task,129088.55764411026,44.0,44.0
work,128944.07453416148,45.0,45.0
algorithm,128870.27223230491,46.0,46.0
distanc-metric,128749.0835123523,47.0,47.0
spatial-inform,128612.11868958108,48.0,48.0
show,128556.21671826625,49.0,49.0
cut-detect,128494.94840825468,50.0,50.0
user,128321.72932330826,51.0,51.0
occur,128055.13784461153,52.0,52.0
absolut,127837.22180451127,53.0,53.0
divid-imag,127722.3984962406,54.0,54.0
process,127668.03206997082,55.0,55.0
compon,127592.83687479567,56.0,56.0
avoid,127194.42753435312,57.0,57.0
wide,127011.4858299595,58.0,58.0
repres,126816.01766917293,59.0,59.0
provid,126676.36288088642,60.0,60.0
brows,126669.64017185819,61.0,61.0
propos,126097.64173591875,62.0,62.0
featur-vector-imag,126084.58458646617,63.0,63.0
detail,126062.72368421052,64.0,64.0
success,125787.74796365915,65.0,65.0
practic,125755.44754744002,66.0,66.0
suggest,125238.10244360904,67.0,67.0
hard,125228.44259296892,68.0,68.0
move,125115.83530254208,69.0,69.0
viewpoint,124956.89962406016,70.0,70.0
databas,124765.59346642467,71.0,71.0
local-problem,124438.79135338347,72.0,72.0
note,124438.51364522417,73.0,73.0
properti,124233.85266049742,74.0,74.0
deal,124164.4117293233,75.0,75.0
sophist,123938.61876914508,76.0,76.0
make,123922.76479241582,77.0,77.0
segment,123835.6803874092,78.0,78.0
imag-featur,123809.76527255638,79.0,79.0
imag-retriev-video,123320.7490601504,80.0,80.0
augment,123294.41295546558,81.0,81.0
extens,123141.63837478311,82.0,82.0
similar-imag,122543.30165413534,83.0,83.0
studi,122400.17335004176,84.0,84.0
tradit,122226.15955329502,85.0,85.0
locat-problem,122077.53947368423,86.0,86.0
global,121242.75961331901,87.0,87.0
insensit,121186.95238095238,88.0,88.0
commonli,120576.18045112782,89.0,89.0
shown-figur,120413.02738990333,90.0,90.0
notion,120125.68577694235,91.0,91.0
norm,120001.33619763695,92.0,92.0
correlogram-intersect,119017.94736842102,93.0,93.0
object-local,118950.02586466164,94.0,94.0
detect-cut,118742.27138157895,95.0,95.0
instanc,118734.31527682843,96.0,96.0
refin,118266.67371553884,97.0,97.0
object-imag,117945.81635907952,98.0,98.0
partit,117233.45789473686,99.0,99.0
investig,117224.07236842104,100.0,100.0
graph,117179.73214285714,101.0,101.0
spatial-correl-color,116969.2869269949,102.0,102.0
real,116870.0491147223,103.0,103.0
histogram-base,116444.73441668687,104.0,104.0
discuss,116411.23923444975,105.0,105.0
difficult,116172.09557985875,106.0,106.0
subregion,115200.0,107.0,107.0
global-distribut,115161.08113024496,108.0,108.0
import,115006.4080656186,109.0,109.0
partial,114979.21648949961,110.0,110.0
light,114752.54847645429,111.0,111.0
sequenc,114171.00751879699,112.0,112.0
address,114153.99508386351,113.0,113.0
specif,113865.05263157896,114.0,114.0
correct-answer,113129.65263157894,115.0,115.0
sensit,112661.40873736066,116.0,116.0
step,112145.33082706768,117.0,117.0
histogram-backproject,112142.27443609024,118.0,118.0
construct,111549.84145709101,119.0,119.0
valu,111376.07881773399,120.0,120.0
close,111223.86560150376,121.0,121.0
princip,111205.95112781956,122.0,122.0
classif,110883.91115947763,123.0,123.0
adjac,110705.80944548873,124.0,124.0
suscept-fals,110572.04417293234,125.0,125.0
includ,110555.51249090469,126.0,126.0
correlogram-correct,110477.20784103114,127.0,127.0
problem-imag,110230.62728249194,128.0,128.0
heterogen,109711.15584415586,129.0,129.0
exhaust,109672.05827067669,130.0,130.0
incorpor,109618.09268363216,131.0,131.0
problem-aris,109080.78283945158,132.0,132.0
group,109077.90691013246,133.0,133.0
qualiti,108903.8566243194,134.0,134.0
common,108551.83136412459,135.0,135.0
inexpens,108377.69443609023,136.0,136.0
expens,108254.42579274272,137.0,137.0
show-correlogram,107911.5620300752,138.0,138.0
locat-object,107837.71428571429,139.0,139.0
fals-posit,107761.80451127818,140.0,140.0
intens,107264.443358396,141.0,141.0
obtain,107175.45374305328,142.0,142.0
straightforward,107103.82030075189,143.0,143.0
basic,107089.63007518798,144.0,144.0
amount,106255.7528604119,145.0,145.0
larg-appear,106015.5633727175,146.0,146.0
applic-correlogram,106010.37522377372,147.0,147.0
special,105919.48341441838,148.0,148.0
subset,105741.63157894736,149.0,149.0
compet,105591.77255639098,150.0,150.0
averag,105395.66338924234,151.0,151.0
imag-retriev-system,105304.03846153847,152.0,152.0
recent,105154.21671826624,153.0,153.0
tabl,105086.122556391,154.0,154.0
evalu,104739.74732884842,155.0,155.0
challeng,104567.96537396123,156.0,156.0
storag,104405.04605263156,157.0,157.0
compromis,103958.19110275689,158.0,158.0
occlus,103700.07789473684,159.0,159.0
verifi,103485.76127819548,160.0,160.0
easili,103450.24962406015,161.0,161.0
project,103306.76144907724,162.0,162.0
identifi,103144.10514923673,163.0,163.0
made,102992.77669172932,164.0,164.0
typic,102528.47484094853,165.0,165.0
present,102507.97406015039,166.0,166.0
superior,102406.73684210525,167.0,167.0
issu,101998.03563255965,168.0,168.0
model-imag,101666.64849624061,169.0,169.0
account,101385.82365003419,170.0,170.0
extend,101276.15126050421,171.0,171.0
describ,101020.33955857385,172.0,172.0
initi,100958.35667293232,173.0,173.0
view,100900.85864661654,174.0,174.0
pixel-color,100588.15755297334,175.0,175.0
imag,100363.78577081802,176.0,176.0
simpler,100163.06722689075,177.0,177.0
histogram,100138.01571598167,178.0,178.0
evid,99421.208536046,179.0,179.0
question,99217.26315789473,180.0,180.0
method,99052.76455706936,181.0,181.0
disadvantag,98451.42857142857,182.0,182.0
comput,98370.56094182824,183.0,183.0
perform-measur,98347.17866093807,184.0,184.0
color,98037.92619707162,185.0,185.0
tabl-show,97920.27731092436,186.0,186.0
queri,97917.56480015827,187.0,187.0
conveni,97721.61983082705,188.0,188.0
order,97488.02592688618,189.0,189.0
inform,97298.4582367573,190.0,190.0
local,97134.93583583015,191.0,191.0
color-histogram,97117.4139578269,192.0,192.0
object,96852.14008705974,193.0,193.0
video,96599.69065520944,194.0,194.0
idea,96583.59056732742,195.0,195.0
approach,96492.64797331674,196.0,196.0
retriev,96400.98337950137,197.0,197.0
effici,96389.35047204477,198.0,198.0
turn,96353.41197822141,199.0,199.0
forsyth,96261.46616541353,200.0,200.0
base,96132.84447962011,201.0,201.0
gener,96077.46283000732,202.0,202.0
compar,95988.269263384,203.0,203.0
featurebas,95840.88942183045,204.0,204.0
featur,95653.63228560121,205.0,205.0
consid,95523.22323049001,206.0,206.0
