Name,IF,IFDenseRank,IFMinRank
termin,35294.27777777778,1.0,1.0
embed,24900.397037037037,2.0,2.0
case,24633.49777777778,3.0,3.0
show,23602.789682539682,4.0,4.0
segment,22810.153439153437,5.0,5.0
defin,22512.623188405792,6.0,6.0
integr-gap,22270.182539682537,7.0,7.0
densiti,21662.615740740737,8.0,8.0
cut-scheme,21533.5847362514,9.0,9.0
gener,21342.931216931214,10.0,10.0
simplex,21131.713624338623,11.0,11.0
result,20921.478174603173,12.0,12.0
bound,20638.03086419753,13.0,13.0
random,20499.304347826084,14.0,14.0
note,20213.362654320987,15.0,15.0
corner-cut,20170.755555555555,16.0,16.0
upper-bound,20045.7619047619,17.0,17.0
side-parallel-cut,19904.166666666664,18.0,18.0
sparc,19468.966049382714,19.0,19.0
probabl,19318.666666666664,20.0,20.0
proof,19197.420634920632,21.0,21.0
discuss,19125.296296296296,22.0,22.0
fact,18912.271604938273,23.0,23.0
corner,18899.888888888887,24.0,24.0
distribut,18781.983024691355,25.0,25.0
linear-program,18211.001122334455,26.0,26.0
number,18180.637681159416,27.0,27.0
deriv,17840.88047138047,28.0,28.0
optim,17816.646464646463,29.0,29.0
length,17581.74222222222,30.0,30.0
give,17530.282267115603,31.0,31.0
work,17417.333333333332,32.0,32.0
solv,17354.262626262625,33.0,33.0
lemma,17182.180354267308,34.0,34.0
constraint,16826.571428571428,35.0,35.0
section,16734.39947089947,36.0,36.0
scheme,16722.936392914653,37.0,37.0
small,16722.51917989418,38.0,38.0
point,16704.629629629628,39.0,39.0
induc,16359.99194847021,40.0,40.0
minim,16235.163817663819,41.0,41.0
perform,16215.757716049382,42.0,42.0
order,16148.027375201285,43.0,43.0
slice,16139.053945249596,44.0,44.0
algorithm,15974.45781893004,45.0,45.0
graph,15915.301783264747,46.0,46.0
ball-cut,15847.333333333332,47.0,47.0
lower-bound,15812.004050925927,48.0,48.0
problem,15751.456790123455,49.0,49.0
cost,15598.552188552188,50.0,50.0
calinescu,15576.133597883596,51.0,51.0
minimum,15574.285714285712,52.0,52.0
path,15456.238518518521,53.0,53.0
call,15412.56843800322,54.0,54.0
experi,15397.83950617284,55.0,55.0
find,15393.535353535353,56.0,56.0
planar,15324.348148148147,57.0,57.0
hold,15188.119929453262,58.0,58.0
