Name,IF,IFDenseRank,IFMinRank
found,67215.18809523809,1.0,1.0
revers-cuthil-mckee,66586.77822299652,2.0,2.0
norm,64967.19696969697,3.0,3.0
tabl,63862.97925170067,4.0,4.0
condit,63790.92122448979,5.0,5.0
improv,62396.20173160174,6.0,6.0
accur,62346.81696428571,7.0,7.0
observ,62301.30652173913,8.0,8.0
instabl,61913.07478991597,9.0,9.0
fact,61569.02580645161,10.0,10.0
coe-cient-matrix,60912.502764976954,11.0,11.0
number,60703.56617647059,12.0,12.0
cuthil-mckee-reorder,60613.121938775505,13.0,13.0
appli,60518.211904761905,14.0,14.0
ectiv,60469.24489795918,15.0,15.0
result,60247.17675544794,16.0,16.0
natur,60094.617421602794,17.0,17.0
experi,60069.26006493507,18.0,18.0
produc,59903.29665178572,19.0,19.0
grid,59437.92046332047,20.0,20.0
pivot,59128.75428571428,21.0,21.0
fill,58728.11797235023,22.0,22.0
paramet,58684.300264550264,23.0,23.0
similar,58563.38333333334,24.0,24.0
matric-aris,58319.025,25.0,25.0
erent,58299.81142857143,26.0,26.0
mention,58121.48441558442,27.0,27.0
obtain,58018.09950738917,28.0,28.0
origin-order,57997.86650246305,29.0,29.0
present,57831.09327731092,30.0,30.0
valu,57679.55729166666,31.0,31.0
hand,57657.789162561574,32.0,32.0
part,57191.98058035715,33.0,33.0
case,56868.81578947368,34.0,34.0
unstabl,56540.39835164836,35.0,35.0
give,56382.18433179722,36.0,36.0
ilu-factor,56001.038520408154,37.0,37.0
partial,55738.30049261084,38.0,38.0
poor,55557.47826086955,39.0,39.0
node,55242.27738095238,40.0,40.0
failur,55133.37142857143,41.0,41.0
context,54830.81023166023,42.0,42.0
origin,54704.68421052631,43.0,43.0
choic,54607.511111111104,44.0,44.0
report,54567.31005291005,45.0,45.0
paper,54258.44314285714,46.0,46.0
reveal,54236.63809523809,47.0,47.0
reorder,54160.24864864865,48.0,48.0
note,53933.967091836734,49.0,49.0
strongli,53748.07142857143,50.0,50.0
symmetr-permut,53393.65306122449,51.0,51.0
turn,53119.83061224489,52.0,52.0
consid,53103.67222222222,53.0,53.0
strategi,53064.353571428575,54.0,54.0
numer,52710.243317972345,55.0,55.0
multipl-minimum-degre,52608.37551020408,56.0,56.0
increas,52367.14119047619,57.0,57.0
natur-order-cuthil,52268.4,58.0,58.0
triangular-factor,52001.13234126983,59.0,59.0
gain,51963.83793103449,60.0,60.0
iter,51356.47662337663,61.0,61.0
krylov-subspac-method,51314.301587301576,62.0,62.0
equival,51126.530102040815,63.0,63.0
inform,50992.198941798946,64.0,64.0
class-problem,50912.32486772486,65.0,65.0
form,50706.63341013825,66.0,66.0
complet,50360.498522167494,67.0,67.0
point-view,50355.82197802198,68.0,68.0
occur,50286.27967032968,69.0,69.0
result-experi,50177.19942857143,70.0,70.0
culti,50139.28198757764,71.0,71.0
ilu-ilut,49979.28742857143,72.0,72.0
frobeniu-norm,49643.23114285714,73.0,73.0
mckee-reorder,49616.811904761904,74.0,74.0
amount-fill,49614.52586206897,75.0,75.0
precondit-iter-method,49403.219428571436,76.0,76.0
combin,49228.932298136635,77.0,77.0
construct,48964.4474025974,78.0,78.0
show,48963.36,79.0,79.0
structur,48895.549999999996,80.0,80.0
fill-incomplet-factor,48725.23809523809,81.0,81.0
consider,48716.993506493505,82.0,82.0
smaller,48333.77738095238,83.0,83.0
degre,48315.919480519486,84.0,84.0
section,48254.75123152709,85.0,85.0
numer-experi,48116.603896103894,86.0,86.0
reorder-coe-cient,48071.125595238096,87.0,87.0
good,47951.01942857143,88.0,88.0
suggest,47847.05194805194,89.0,89.0
finit,47792.43333333333,90.0,90.0
report-tabl,47788.51868131868,91.0,91.0
troubl,47756.13265306123,92.0,92.0
refer,47698.986363636366,93.0,93.0
tabl-number-iter,47634.12605042016,94.0,94.0
erent-order-precondition,47634.12605042016,94.0,94.0
robust,47591.11309523809,95.0,96.0
accuraci,47410.944,96.0,97.0
maximum,47257.84642857143,97.0,98.0
situat,47202.18035714286,98.0,99.0
requir,47042.20714285714,99.0,100.0
qualiti,47021.31309523809,100.0,101.0
notic,47015.42222222222,101.0,102.0
final,46904.99642857143,102.0,103.0
measur,46855.11724137931,103.0,104.0
small,46836.470588235294,104.0,105.0
conclud,46539.67532467533,105.0,106.0
ilut-precondition,46417.885714285716,106.0,107.0
practic,46315.65372670808,107.0,108.0
level-set-reorder,46292.64000000001,108.0,109.0
elman,46262.532692307694,109.0,110.0
previou,45987.428571428565,110.0,111.0
convect-usion-equat,45801.68650793651,111.0,112.0
behavior,45620.95714285714,112.0,113.0
author,45327.17066326531,113.0,114.0
reduc,44916.09999999999,114.0,115.0
dimension,44871.643609022554,115.0,116.0
converg-precondit,44746.3577922078,116.0,117.0
simpl,44735.9625,117.0,118.0
tpablo,44460.518,118.0,119.0
remain,44332.555654761905,119.0,120.0
minimum-degre-reorder,44287.428571428565,120.0,121.0
highli,44063.15892857143,121.0,122.0
worth,44033.34642857143,122.0,123.0
larger,44017.20952380952,123.0,124.0
higher,43947.60173160173,124.0,125.0
cuthil-mckee-revers,43942.97142857143,125.0,126.0
compar,43715.333333333336,126.0,127.0
indic,43636.01948051948,127.0,128.0
reduct,43311.07045454545,128.0,129.0
addit,43209.29999999999,129.0,130.0
investig,43103.0768707483,130.0,131.0
expens,42960.80357142857,131.0,132.0
small-pivot,42644.94829931972,132.0,133.0
order,42576.31316326531,133.0,134.0
literatur,42460.92781954887,134.0,135.0
problem,42379.9056122449,135.0,136.0
main,41989.181954887215,136.0,137.0
interest,41894.54829931973,137.0,138.0
concern,41815.828571428574,138.0,139.0
stabl,41805.341871921184,139.0,140.0
subsect,41771.12195767195,140.0,141.0
initi,41533.38116883117,141.0,142.0
inaccur,41288.50745341615,142.0,143.0
instabl-occur,41151.30952380953,143.0,144.0
perform,41113.508265306125,144.0,145.0
due-fact,40912.96428571429,145.0,146.0
direct-solver-reorder,40876.28571428571,146.0,147.0
inaccuraci,40802.14523809523,147.0,148.0
matrix,40722.01596938775,148.0,149.0
precondition,40641.70306122449,149.0,150.0
simul,40593.253896103895,150.0,151.0
clear,40513.45178571429,151.0,152.0
stress,40480.61383928572,152.0,153.0
conclus,40346.914814814816,153.0,154.0
number-iter-obtain,40228.62337662338,154.0,155.0
allow,40216.125238095236,155.0,156.0
matric,40173.85102040816,156.0,157.0
lexicograph,39986.649999999994,157.0,158.0
nonzero,39742.053571428565,158.0,159.0
direct,39714.47783251232,159.0,160.0
make,39652.397321428565,160.0,161.0
precondit,39625.852040816324,161.0,162.0
converg,39614.88989795918,162.0,163.0
incomplet-factor-precondit,39576.80952380952,163.0,164.0
factor,39530.71224489796,164.0,165.0
solv,39510.82346938775,165.0,166.0
rate,39454.34642857143,166.0,167.0
deriv,39268.29437229437,167.0,168.0
lead,39259.89,168.0,169.0
ilut,39252.223469387754,169.0,170.0
size,39204.50420168067,170.0,171.0
cuthil-mckee-order,39183.32307692308,171.0,172.0
storag,39169.39897959184,172.0,173.0
denot,39160.80082417583,173.0,174.0
provid,38964.321428571435,174.0,175.0
larg,38850.949132653055,175.0,176.0
reliabl,38620.32428571429,176.0,177.0
comput,38577.3493877551,177.0,178.0
fail,38525.78181818182,178.0,179.0
permut,38441.10306122449,179.0,180.0
fidap,38343.846666666665,180.0,181.0
motiv,38192.574350649345,181.0,182.0
symmetr,38040.05433673469,182.0,183.0
import,38030.41168831169,183.0,184.0
incomplet,38026.69469387755,184.0,185.0
equal,37981.75333333334,185.0,186.0
meurant,37956.42207792208,186.0,187.0
residu,37849.71591836734,187.0,188.0
possibl,37830.276984126984,188.0,189.0
fairli,37783.03571428572,189.0,190.0
detail,37611.82463054187,190.0,191.0
nonsymmetr,37478.94306122449,191.0,192.0
benefici,37394.627586206894,192.0,193.0
open,37277.27857142857,193.0,194.0
number-nonzero,37261.90142857143,194.0,195.0
gener,37115.32867346938,195.0,196.0
drop,37013.68285714285,196.0,197.0
discret,36980.780102040815,197.0,198.0
iter-method,36834.30357142857,198.0,199.0
studi,36756.705357142855,199.0,200.0
inspect,36645.2330952381,200.0,201.0
decreas,36418.42946428571,201.0,202.0
nonsymmetr-problem,36376.70117346939,202.0,203.0
wide,36343.83333333333,203.0,204.0
diagon,36338.54530612245,204.0,205.0
caus,36170.95,205.0,206.0
linear-system,36099.579387755104,206.0,207.0
worst,36096.75584415584,207.0,208.0
discard,36059.23376623377,208.0,209.0
reason,36013.37777777777,209.0,210.0
speak,36003.46428571428,210.0,211.0
entri,35935.72306122449,211.0,212.0
appear,35918.159999999996,212.0,213.0
kind-instabl,35871.38134920635,213.0,214.0
insight,35829.705194805196,214.0,215.0
erenc,35826.58061224489,215.0,216.0
depend,35823.711764705884,216.0,217.0
prove,35821.294444444444,217.0,218.0
base,35738.93020408164,218.0,219.0
instabl-triangular,35674.68666666666,219.0,220.0
equat,35647.82852040816,220.0,221.0
least,35639.8869047619,221.0,222.0
applic,35564.08994897959,222.0,223.0
surpris,35554.63441558441,223.0,224.0
convect,35543.141758241756,224.0,225.0
undirect,35528.624285714286,225.0,226.0
simon,35455.9375,226.0,227.0
extrem,35435.881250000006,227.0,228.0
mckee,35375.94285714285,228.0,229.0
ilu-precondit,35367.75428571428,229.0,230.0
simultan,35357.439999999995,230.0,231.0
plasma,35352.06,231.0,232.0
product,35337.602857142854,232.0,233.0
convect-usion-problem,35301.63622448979,233.0,234.0
order-nonzero,35274.747767857145,234.0,235.0
stabil,35120.7943877551,235.0,236.0
vector,35110.03928571428,236.0,237.0
gmre,35108.631428571425,237.0,238.0
sever,35105.194805194806,238.0,239.0
direct-method,35076.40989795919,239.0,240.0
point,35068.52596938775,240.0,241.0
method,35008.60306122449,241.0,242.0
domin,34989.779120879124,242.0,243.0
standard,34898.42936507936,243.0,244.0
solut,34888.39785714286,244.0,245.0
diagon-domin,34813.817142857144,245.0,246.0
number-iter-erent,34716.514285714286,246.0,247.0
test,34678.350918367345,247.0,248.0
transpos-free-qmr,34663.357142857145,248.0,249.0
solver,34603.428,249.0,250.0
column,34557.04201680672,250.0,251.0
focu,34460.544708994705,251.0,252.0
approxim,34278.0006122449,252.0,253.0
unstructur,34181.602040816324,253.0,254.0
specif,34155.52380952381,254.0,255.0
common,34085.67226890757,255.0,256.0
number-iter-increas,34063.66071428572,256.0,257.0
sourc,34040.76142857143,257.0,258.0
design,34035.39239795918,258.0,259.0
develop,33983.75102040816,259.0,260.0
emphas,33956.67226890756,260.0,261.0
physic,33926.57602040816,261.0,262.0
deviat,33912.89428571428,262.0,263.0
algorithm,33825.532040816324,263.0,264.0
fine,33809.4472906404,264.0,265.0
flow,33777.92214285714,265.0,266.0
model,33772.415873015874,266.0,267.0
free,33753.53233082707,267.0,268.0
moder,33694.148571428566,268.0,269.0
iter-solver,33527.70882352941,269.0,270.0
implement,33422.58918367347,270.0,271.0
block,33354.002040816325,271.0,272.0
