Name,IF,IFDenseRank,IFMinRank
result,40971.43229813664,1.0,1.0
task,40390.85770750988,2.0,2.0
denit,38647.02173913043,3.0,3.0
number,37954.79468599033,4.0,4.0
assum,37292.168478260865,5.0,5.0
complet,37008.69565217391,6.0,6.0
solv,36890.71428571428,7.0,7.0
model,36735.04320652175,8.0,8.0
step,36595.1935483871,9.0,9.0
bound,36412.580124223605,10.0,10.0
specic,35840.42512077295,11.0,11.0
oracl,35748.26731078905,12.0,12.0
size,35310.23188405797,13.0,13.0
dene,35303.330917874395,14.0,14.0
solut,35255.739130434784,15.0,15.0
work-complex,35020.2198757764,16.0,16.0
simul,34903.79259694477,17.0,17.0
abstract,33731.63727858292,18.0,18.0
section,33730.28726708075,19.0,19.0
give,33524.553571428565,20.0,20.0
show,33388.44915848527,21.0,21.0
pattern,33024.707729468595,22.0,22.0
approach,32564.37267080745,23.0,23.0
perfect-load-balanc,32492.71364317841,24.0,24.0
failur-pattern,32474.717391304344,25.0,25.0
includ,32264.134057971012,26.0,26.0
algorithm-simul,32202.95893719807,27.0,27.0
number-processor,31510.35714285714,28.0,28.0
analysi,30525.270186335405,29.0,29.0
term,30455.001207729467,30.0,30.0
lemma,30325.080515297905,31.0,31.0
theorem,30310.26863354037,32.0,32.0
deriv,29983.574212893553,33.0,33.0
coordin,29844.059288537548,34.0,34.0
determinist,29783.13819875776,35.0,35.0
proof,29490.547101449276,36.0,36.0
adversari,28968.545962732922,37.0,37.0
upper-bound,28741.530434782606,38.0,38.0
obtain,28635.541806020068,39.0,39.0
studi,28459.346086956524,40.0,40.0
note,28405.129192546585,41.0,41.0
assumpt,28061.498059006208,42.0,42.0
load,28017.140179910046,43.0,43.0
set-task,27547.31195652174,44.0,44.0
cienci,27432.15458937198,45.0,45.0
memori,27336.954580745336,46.0,46.0
perform-task,26786.028827977312,47.0,47.0
ideal,26732.30267558528,48.0,48.0
paper,26592.928695652172,49.0,49.0
denot,26206.429800724633,50.0,50.0
prone-processor,25959.178894927536,51.0,51.0
rang,25822.84099378882,52.0,52.0
found,25817.194397993313,53.0,53.0
import,25785.833333333332,54.0,54.0
failur-prone-processor,25568.63879598662,55.0,55.0
failur-model,25471.46739130434,56.0,56.0
remain,25214.874581939803,57.0,57.0
refer,25161.42642140468,58.0,58.0
analys,25136.682419659737,59.0,59.0
work,25084.69813327032,60.0,60.0
present,25075.141304347828,61.0,61.0
algorithm,25043.454395085064,62.0,62.0
log-log-log,25029.395652173913,63.0,63.0
stop-failur,25004.83242753623,64.0,64.0
analyz,24954.914525691696,65.0,65.0
observ,24730.565217391304,66.0,66.0
iter-algorithm,24552.950310559005,67.0,67.0
contribut,24550.37217391304,68.0,68.0
processor,24546.17379489603,69.0,69.0
take,24402.335507246375,70.0,70.0
multipl,24370.465838509313,71.0,71.0
phase,24323.701923076922,72.0,72.0
synchron-processor,24168.285778985508,73.0,73.0
express,24023.34391304348,74.0,74.0
case,23817.55590062112,75.0,75.0
teach,23791.746047430835,76.0,76.0
denot-number,23762.078449905483,77.0,77.0
termin,23677.584239130432,78.0,78.0
processor-step,23660.419254658384,79.0,79.0
fact,23632.359531772574,80.0,80.0
activ,23504.743961352655,81.0,81.0
base,23423.099033816423,82.0,82.0
messag-pass-model,23367.17391304348,83.0,83.0
stand,23221.034897025173,84.0,84.0
assess,23024.9360367893,85.0,85.0
establish,22855.391304347828,86.0,86.0
measur,22797.62608695652,87.0,87.0
similarli,22759.662439613527,88.0,88.0
impact,22746.417769376178,89.0,89.0
part,22675.096701649178,90.0,90.0
develop,22660.534420289852,91.0,91.0
parallel-algorithm-algorithm,22649.782608695652,92.0,92.0
iter,22647.299976370512,93.0,93.0
synchron-share-memori,22627.911801242233,94.0,94.0
share-memori-model,22555.084239130436,95.0,95.0
product,22508.129940711464,96.0,96.0
understand,22488.426397515526,97.0,97.0
processor-perform-task,22334.467963386727,98.0,98.0
problem,22334.198369565216,99.0,99.0
problem-solv,22317.554347826084,100.0,100.0
failur,22298.079513232515,101.0,101.0
crash-prone-processor,22203.28922495274,102.0,102.0
processor-algorithm,22185.359999999997,103.0,103.0
comput,22167.479442344043,104.0,104.0
attend-phase,22078.490489130436,105.0,105.0
balanc,22037.46476761619,106.0,106.0
instanc,22010.158444816057,107.0,107.0
implement,21640.549475262367,108.0,108.0
arbitrari,21595.03043478261,109.0,109.0
local,21586.77926421405,110.0,110.0
model-comput,21570.77842809365,111.0,111.0
complet-analysi,21489.149068322982,112.0,112.0
inform,21388.090579710144,113.0,113.0
common,21299.47381422925,114.0,114.0
quantiti,21235.073122529644,115.0,115.0
crash,21109.877717391304,116.0,116.0
complex,20993.59310018904,117.0,117.0
requir,20980.680512422357,118.0,118.0
algorithm-solv-problem,20898.821304347828,119.0,119.0
time,20886.890122873345,120.0,120.0
consist,20727.978940217392,121.0,121.0
begin,20689.816576086956,122.0,122.0
exceed,20653.907608695652,123.0,123.0
figur,20632.843599033815,124.0,124.0
addit,20582.370401337794,125.0,125.0
function,20579.562290969905,126.0,126.0
analysi-work-complex,20563.917984189724,127.0,127.0
number-failur,20401.199999999997,128.0,128.0
singl,20329.807892249526,129.0,129.0
initi,20291.453416149066,130.0,130.0
detail,20265.892976588628,131.0,131.0
perform,20252.846880907367,132.0,132.0
dynam,20120.557065217392,133.0,133.0
cient,20058.869565217385,134.0,134.0
adversari-adv,20012.81739130435,135.0,135.0
round,19914.99611801242,136.0,136.0
processor-crash,19896.463354037263,137.0,137.0
depend,19818.64331285444,138.0,138.0
obviou,19778.10559006211,139.0,139.0
toler,19746.003373313346,140.0,140.0
match-upper,19716.460869565217,141.0,141.0
total,19673.15739130435,142.0,142.0
exist,19504.878881987577,143.0,143.0
system,19456.17857142857,144.0,144.0
gener,19447.949068322978,145.0,145.0
bound-work,19331.668241965974,146.0,146.0
avoid,19260.1254180602,147.0,147.0
repeat,19241.52591973244,148.0,148.0
hold,19221.684782608696,149.0,149.0
least,19190.41304347826,150.0,150.0
trivial,19183.213043478263,151.0,151.0
synchron,19166.55694706994,152.0,152.0
omnisci,19125.95108695652,153.0,153.0
asymptot,19120.666806020068,154.0,154.0
divid,19092.24100449775,155.0,155.0
shown,18999.52795031056,156.0,156.0
point,18874.97909698997,157.0,157.0
adequ,18806.09280936455,158.0,158.0
iter-problem,18747.19092627599,159.0,159.0
proce,18699.847826086956,160.0,160.0
introduct,18655.261548913044,161.0,161.0
work-log-log,18647.889328063244,162.0,162.0
full,18546.639492753624,163.0,163.0
uniqu-identi,18510.78804347826,164.0,164.0
messag-complex,18491.440689981097,165.0,165.0
round-theorem,18383.06046195652,166.0,166.0
execut,18378.763705103967,167.0,167.0
tell,18372.919732441474,168.0,168.0
sketch,18321.888586956524,169.0,169.0
call,18305.86231884058,170.0,170.0
respect,18214.423440453684,171.0,171.0
number-crash,18174.55034324943,172.0,172.0
consensu,18077.823122529644,173.0,173.0
sensit-analysi,18045.610822306237,174.0,174.0
doall,18016.01170568562,175.0,175.0
messag-pass-algorithm,18006.86561264822,176.0,176.0
undon,17950.524456521736,177.0,177.0
solv-problem,17924.56710775047,178.0,178.0
commun,17911.551630434784,179.0,179.0
subject,17885.03308128544,180.0,180.0
task-processor,17876.656010230177,181.0,181.0
typic,17855.59364548495,182.0,182.0
provid,17839.60420604915,183.0,183.0
maximum,17737.374011857708,184.0,184.0
write,17730.606568998108,185.0,185.0
fault-toler,17726.211129489602,186.0,186.0
independ,17711.45568561873,187.0,187.0
improv-analysi,17697.678638941397,188.0,188.0
faulti,17642.102402745993,189.0,189.0
leav,17631.3768115942,190.0,190.0
failur-work,17578.967391304348,191.0,191.0
character,17515.666666666668,192.0,192.0
messag-pass-share,17491.73145085066,193.0,193.0
failur-free,17483.210403726705,194.0,194.0
combin,17466.87972589792,195.0,195.0
descript,17438.526570048307,196.0,196.0
messag,17429.99645557656,197.0,197.0
execut-algorithm,17316.24524456522,198.0,198.0
introduc,17293.071946169774,199.0,199.0
made,17243.885869565216,200.0,200.0
aliv,17187.940503432492,201.0,201.0
binari-tree,17143.195652173912,202.0,202.0
crash-prone-synchron,17109.200310559005,203.0,203.0
presenc,17102.113894139886,204.0,204.0
stage,16993.379862700225,205.0,205.0
parallel-algorithm-simul,16965.880434782608,206.0,206.0
fail-stop,16955.939035916825,207.0,207.0
memori-model,16931.959593572778,208.0,208.0
yield,16925.742028985507,209.0,209.0
unit-work,16910.960302457464,210.0,210.0
parallel,16899.742320415877,211.0,211.0
level,16737.82372400756,212.0,212.0
distribut,16726.80623818525,213.0,213.0
loop,16686.316053511706,214.0,214.0
analysi-algorithm,16623.695652173912,215.0,215.0
multicast,16622.170480549197,216.0,216.0
abil,16549.039855072464,217.0,217.0
continu,16485.962732919255,218.0,218.0
effici,16440.21372873346,219.0,219.0
imprecis,16434.146739130436,220.0,220.0
signic,16434.146739130436,220.0,220.0
order,16417.5,221.0,222.0
restart,16401.195652173912,222.0,223.0
proof-lemma,16366.086956521738,223.0,224.0
tight,16265.236506746627,224.0,225.0
algorithm-solv-share,16242.51992753623,225.0,226.0
commun-complex,16178.70888468809,226.0,227.0
implic,16146.739130434782,227.0,228.0
asynchron,16129.620746691871,228.0,229.0
challeng,16128.316576086958,229.0,230.0
parallel-algorithm-crash,16090.414715719064,230.0,231.0
messag-pass-processor,16077.891304347824,231.0,232.0
parallel-algorithm-develop,16055.714673913044,232.0,233.0
