Name,IF,IFDenseRank,IFMinRank
static-parametr-automaton,21844.271020408163,1.0,1.0
call,18033.850105559464,2.0,2.0
time,17399.14410662224,3.0,3.0
parametr-comput-tree,17223.103448275862,4.0,4.0
express,16954.223032069967,5.0,5.0
satisfi,16903.677179962895,6.0,6.0
algorithm,16224.224489795919,7.0,7.0
comput,16170.37567680133,8.0,8.0
defin,15954.219512195123,9.0,9.0
condit,15328.612742658039,10.0,10.0
state,15324.484798000834,11.0,11.0
present,15104.23645320197,12.0,12.0
parametr-analysi-problem,14756.314584370335,13.0,13.0
parametr-region-graph,14581.724933451642,14.0,14.0
framework,14564.042759961125,15.0,15.0
interpret,14119.63406052076,16.0,16.0
region,14000.471243042672,17.0,17.0
condit-path-graph,13805.345701917131,18.0,18.0
automaton,13746.015306122448,19.0,19.0
complex,13691.765306122448,20.0,20.0
paramet-variabl,13654.58287705326,21.0,21.0
region-graph,13548.433895297248,22.0,22.0
show,13462.770186335401,23.0,23.0
label,13308.41723356009,24.0,24.0
variabl,13287.42857142857,25.0,25.0
tabl,13025.228818800248,26.0,26.0
true,12809.657920310981,27.0,27.0
extend,12535.641399416909,28.0,28.0
problem,12487.784256559766,29.0,29.0
system,12451.619325281132,30.0,30.0
label-algorithm,12429.011479591836,31.0,31.0
denot,12401.832298136645,32.0,32.0
comput-tree-logic,12343.141082519965,33.0,33.0
boolean,12318.524781341106,34.0,34.0
combin,12165.566502463053,35.0,35.0
transit,12161.897071872227,36.0,36.0
design,12138.169096209913,37.0,37.0
gener,12124.766550522647,38.0,38.0
linear-inequ-paramet,12120.566326530612,39.0,39.0
formula,12078.743138634763,40.0,40.0
case,11975.199999999999,41.0,41.0
specif,11966.312786339025,42.0,42.0
formal,11963.79492284719,43.0,43.0
parametr,11954.377342773845,44.0,44.0
conveni,11876.239950525665,45.0,45.0
develop,11792.89030612245,46.0,46.0
suppos,11704.039408866995,47.0,47.0
construct,11657.18491032777,48.0,48.0
mean,11622.729591836734,49.0,49.0
platform,11548.298603651987,50.0,50.0
discuss,11541.306122448977,51.0,51.0
notat,11503.871271585558,52.0,52.0
note,11425.941690962098,53.0,53.0
finit,11417.531445231152,54.0,54.0
wang,11359.50437317784,55.0,55.0
analysi,11305.004081632655,56.0,56.0
state-predic,11165.96165739023,57.0,57.0
procedur,11112.257653061224,58.0,58.0
section,11097.091836734693,59.0,59.0
solut,11061.289046230737,60.0,60.0
number,10962.207630878438,61.0,61.0
integ,10842.034632034633,62.0,62.0
languag,10783.191836734695,63.0,63.0
time-ctl,10763.892588614395,64.0,64.0
clock,10747.6586270872,65.0,65.0
paper,10614.773596938774,66.0,66.0
state-space,10575.314285714285,67.0,67.0
briefli,10506.379008746355,68.0,68.0
condit-time-express,10467.719609582964,69.0,69.0
part,10324.79748822606,70.0,70.0
real,10315.711299153807,71.0,71.0
requir,10312.59731209557,72.0,72.0
deriv,10195.035250463823,73.0,73.0
pair,10190.365714285714,74.0,74.0
static-parametr-automata,10174.304347826086,75.0,75.0
integ-set,10127.582076308783,76.0,76.0
work,10108.591338974617,77.0,77.0
calcul,10085.107871720114,78.0,78.0
decid,9955.102040816328,79.0,79.0
system-behavior,9819.7212543554,80.0,80.0
paramet,9796.647088103535,81.0,81.0
relat,9795.87973760933,82.0,82.0
solv,9732.108511697363,83.0,83.0
adopt,9600.301020408164,84.0,84.0
logic-parametr,9565.604259094944,85.0,85.0
figur,9534.127346938776,86.0,86.0
meta-state,9510.179344465058,87.0,87.0
liter,9502.668367346938,88.0,88.0
respect,9446.684081632653,89.0,89.0
evalu,9342.258503401361,90.0,90.0
period-normal-form,9216.729251700679,91.0,91.0
instanc,9211.247680890538,92.0,92.0
