Name,IF,IFDenseRank,IFMinRank
lock,106525.09919028339,1.0,1.0
mode,100564.18269230769,2.0,2.0
access,93998.04981684982,3.0,3.0
relat,93600.93435511856,4.0,4.0
level,93590.01745313511,5.0,5.0
kind,93359.0368131868,6.0,6.0
subtransact,92609.40792540794,7.0,7.0
control,92017.85540069688,8.0,8.0
appli,91596.18223443224,9.0,9.0
result,88429.85182559377,10.0,10.0
applic,88193.66943866944,11.0,11.0
execut,86411.45192307692,12.0,12.0
discuss,85344.54560439561,13.0,13.0
hierarchi,82573.71428571429,14.0,14.0
call,81867.28040924591,15.0,15.0
structur,81438.74618064861,16.0,16.0
support,81346.60466362906,17.0,17.0
requir,80708.28425985778,18.0,18.0
nest,79161.94708994708,19.0,19.0
gray,79069.29340659341,20.0,20.0
hierarch,78594.0934065934,21.0,21.0
work,78534.04102564104,22.0,22.0
moss,78495.95774914739,23.0,23.0
mechan,78319.41978021977,24.0,24.0
oper,77733.90423861852,25.0,25.0
read,76116.7883729174,26.0,26.0
approach,75308.25006105007,27.0,27.0
affect,74766.88549450549,28.0,28.0
gener,73850.29177718832,29.0,29.0
note,73694.27884615384,30.0,30.0
effect,73661.76582038651,31.0,31.0
properti,73575.34188034188,32.0,32.0
restrict,72531.43125167515,33.0,33.0
control-structur,72013.94285714286,34.0,34.0
share-data,71351.76434676434,35.0,35.0
guarante,71261.01098901099,36.0,36.0
impli,71143.81009615384,37.0,37.0
propos,71053.98105342932,38.0,38.0
allow,70657.07211538461,39.0,39.0
children,70493.66881394466,40.0,40.0
sphere,70174.2262443439,41.0,41.0
phase-lock,70114.2,42.0,42.0
problem,69880.14854111406,43.0,43.0
object-hierarchi,69522.34958791209,44.0,44.0
reason,69085.52967032966,45.0,45.0
control-downward-inherit,69051.30715625838,46.0,46.0
enhanc,68972.74120879121,47.0,47.0
failur,68713.67274725274,48.0,48.0
deadlock-detect-nest,68686.9010989011,49.0,49.0
construct,68678.9442700157,50.0,50.0
granul,68511.14798534798,51.0,51.0
tupl,67968.10250686813,52.0,52.0
cooper,67471.91538461538,53.0,53.0
multipl,67435.89918776875,54.0,54.0
essenti,66347.07918552037,55.0,55.0
defin,65967.06043956043,56.0,56.0
complex,65810.87443438914,57.0,57.0
concept-nest-transact,65669.60805860806,58.0,58.0
parent,65064.35695339144,59.0,59.0
cost,65013.72395604396,60.0,60.0
introduc,64712.87215223801,61.0,61.0
tran-action,64447.886904761894,62.0,62.0
scheme,63973.761726078796,63.0,63.0
case,63949.590754073506,64.0,64.0
eden,63674.693379790944,65.0,65.0
permit,63617.18995290424,66.0,66.0
intra-transact-parallel,63500.34285714286,67.0,67.0
unit,63433.398901098895,68.0,68.0
lock-rule,63063.94805194805,69.0,69.0
involv,63023.80138978668,70.0,70.0
lock-granul,62916.02493660186,71.0,71.0
tion,62908.46153846154,72.0,72.0
child,62712.91777188329,73.0,73.0
downward-inherit-lock,62641.63827838827,74.0,74.0
entir,62529.79788069073,75.0,75.0
potenti,62200.43537414965,76.0,76.0
parent-transact,61707.7773530817,77.0,77.0
rollback,59943.88461538462,78.0,78.0
nest-transact-engin,59765.14128728414,79.0,79.0
prevent,59658.12761432116,80.0,80.0
consider,59264.28914835165,81.0,81.0
interfac,59256.623626373635,82.0,82.0
hold,59217.28571428571,83.0,83.0
state,59183.60714285714,84.0,84.0
rule,58889.10704110704,85.0,85.0
detect,58838.836772983115,86.0,86.0
achiev,58674.670329670334,87.0,87.0
provid,58624.66698518873,88.0,88.0
ancestor,58432.09958791209,89.0,89.0
describ,58376.15521978022,90.0,90.0
releas,58350.69978021977,91.0,91.0
singl-level-transact,58290.136231415636,92.0,92.0
concurr-control-scheme,58242.9297488226,93.0,93.0
deadlock,58234.33395872419,94.0,94.0
singl,58201.05054945055,95.0,95.0
exploit,58188.750119445765,96.0,96.0
section,58127.49331103679,97.0,97.0
distribut-system,57476.875,98.0,98.0
obtain,57367.132999353584,99.0,99.0
occur,57159.63392857143,100.0,100.0
compar,57014.8635235732,101.0,101.0
subtransact-act-firewal,56845.97109412327,102.0,102.0
effici,56671.62466843501,103.0,103.0
investig,56474.79733727811,104.0,104.0
manag-system,56454.31711145997,105.0,105.0
sibl,56269.9532967033,106.0,106.0
refin,56240.41811846689,107.0,107.0
transact,56070.948647506346,108.0,108.0
