Name,IF,IFDenseRank,IFMinRank
algorithm,21540.9216,1.0,1.0
bound,19793.3824,2.0,2.0
rel-loss-bound,19560.643200000002,3.0,3.0
vector,18076.90086956522,4.0,4.0
instanc,17340.034782608695,5.0,5.0
trial,17333.2848,6.0,6.0
case,17281.2528,7.0,7.0
predict,16936.281600000002,8.0,8.0
tempor-differ-learn,16347.6096,9.0,9.0
note,16305.348571428573,10.0,10.0
show,16266.532173913043,11.0,11.0
linear-regress,15464.281600000002,12.0,12.0
vovk,15339.248000000003,13.0,13.0
theorem,15319.437999999998,14.0,14.0
learner,14784.594782608694,15.0,15.0
section,14506.665600000002,16.0,16.0
outcom,13949.052800000001,17.0,17.0
reinforc-signal,13451.692800000003,18.0,18.0
tempor-least-squar,13393.0848,19.0,19.0
learn,12777.182608695652,20.0,20.0
paramet,12648.705000000002,21.0,21.0
learn-algorithm,12354.368000000002,22.0,22.0
exampl,12205.7,23.0,23.0
depend,11922.576000000001,24.0,24.0
gamma,11884.243478260869,25.0,25.0
episod,11793.088000000002,26.0,26.0
squar,11753.664,27.0,27.0
hold,11650.2048,28.0,28.0
continu,11587.894736842105,29.0,29.0
warmuth,11234.18181818182,30.0,30.0
forster-warmuth,11137.2224,31.0,31.0
differ,10847.148000000001,32.0,32.0
linear,10812.176470588236,33.0,33.0
call,10791.469565217392,34.0,34.0
proof,10770.618000000002,35.0,35.0
paper,10755.732000000002,36.0,36.0
loss,10667.847272727275,37.0,37.0
function,10566.753600000002,38.0,38.0
matrix,10475.92,39.0,39.0
prove,10341.184000000001,40.0,40.0
lower-bound,10319.536000000002,41.0,41.0
valu,10224.853333333333,42.0,42.0
give,10195.52,43.0,43.0
definit,10069.800000000001,44.0,44.0
clip-predict,9804.928888888888,45.0,45.0
compar,9800.4,46.0,46.0
term,9710.232000000002,47.0,47.0
grow,9697.894736842105,48.0,48.0
discuss,9683.675200000001,49.0,49.0
propos,9663.9776,50.0,50.0
lemma,9566.611764705882,51.0,51.0
similar,9565.284000000001,52.0,52.0
equal,9537.912,53.0,53.0
gener,9491.64,54.0,54.0
total-loss-linear,9478.084444444443,55.0,55.0
appli,9431.314285714285,56.0,56.0
discount-rate-paramet,9374.544,57.0,57.0
linear-function,9351.6736,58.0,58.0
result,9329.6,59.0,59.0
choos,9295.71294117647,60.0,60.0
minim,9174.235200000001,61.0,61.0
arbitrari,9154.726000000002,62.0,62.0
assum,8633.82,63.0,63.0
obtain,8510.26909090909,64.0,64.0
pseudoinvers,8499.436666666666,65.0,65.0
