Name,IF,IFDenseRank,IFMinRank
function,49391.38347763348,1.0,1.0
algorithm,44007.6599702381,2.0,2.0
complet,43716.850793650796,3.0,3.0
independ,40691.10401002506,4.0,4.0
result-qualiti,40375.45196324144,5.0,5.0
assign,40023.80952380953,6.0,6.0
high-level-schedul,39835.007518796985,7.0,7.0
produc,39726.3514739229,8.0,8.0
specif,39723.47063492063,9.0,9.0
extend-mandatori-part,39715.77200577201,10.0,10.0
fraction-discard-work,39587.60504201681,11.0,11.0
readi-time-time,39200.666666666664,12.0,12.0
portion,37560.96992481202,13.0,13.0
paramet-compon-task,37124.705882352944,14.0,14.0
assum,37112.34163059163,15.0,15.0
make,36892.96428571429,16.0,16.0
processor-time,36688.37018140589,17.0,17.0
decis,36417.71428571428,18.0,18.0
small,36171.515625,19.0,19.0
iter,36128.153968253966,20.0,20.0
call,35691.78571428571,21.0,21.0
made,35566.17283950617,22.0,22.0
predecessor,35374.397619047624,23.0,23.0
section,35222.21031746032,24.0,24.0
step,34927.160997732426,25.0,25.0
composit,34754.57393483709,26.0,26.0
input,34430.94666666667,27.0,27.0
deadlin,34337.868686868685,28.0,28.0
readi-time-deadlin,34282.738512949036,29.0,29.0
qualiti-result,34226.307017543855,30.0,30.0
work,33849.03527336861,31.0,31.0
model,33212.47835497835,32.0,32.0
fraction,33160.2246031746,33.0,33.0
paramet,33082.17857142857,34.0,34.0
task-produc,32465.707792207795,35.0,35.0
exist-algorithm,32392.424242424247,36.0,36.0
extens,32111.830687830683,37.0,37.0
perform-algorithm,31585.253333333334,38.0,38.0
option-part,31408.354285714282,39.0,39.0
gener,31277.974720752496,40.0,40.0
valu,31267.30335097001,41.0,41.0
good,30963.301587301587,42.0,42.0
schedul-compon-task,30674.94166666667,43.0,43.0
successor-task,30373.350340136054,44.0,44.0
level,30219.444444444445,45.0,45.0
find,30091.063492063488,46.0,46.0
sole,29756.696969696968,47.0,47.0
preemptiv,29444.868326118325,48.0,48.0
experi,29264.096707818928,49.0,49.0
describ,29238.073696145122,50.0,50.0
accept,29093.559523809523,51.0,51.0
feasibl-schedul,29050.819047619047,52.0,52.0
task,28887.16402116402,53.0,53.0
compon-task-composit,28688.06349206349,54.0,54.0
time-task-produc,28656.940476190473,55.0,55.0
lower,28545.286375661377,56.0,56.0
addit,28432.285714285714,57.0,57.0
low-level-schedul,28308.61363636364,58.0,58.0
algorithm-distribut-time,28217.433333333334,59.0,59.0
mandatori-extens,28151.817129629628,60.0,60.0
option,28111.984126984127,61.0,61.0
compens,28045.83142857143,62.0,62.0
amount-time-assign,28008.20396825397,63.0,63.0
process-time-mandatori,27822.180555555555,64.0,64.0
consid,27720.37037037037,65.0,65.0
word,27711.430776014106,66.0,66.0
