Name,IF,IFDenseRank,IFMinRank
base-encrypt-scheme,50277.15492957746,1.0,1.0
encrypt,41933.967136150226,2.0,2.0
system,41055.84454877412,3.0,3.0
algorithm,40729.22535211267,4.0,4.0
adversari,39110.183098591544,5.0,5.0
forward-secur-hierarch,39098.699891657634,6.0,6.0
hierarchi,38346.70422535211,7.0,7.0
user,38189.209100758395,8.0,8.0
time,37578.75833951074,9.0,9.0
requir,37392.32394366197,10.0,10.0
achiev,37161.752112676055,11.0,11.0
decrypt,35560.59791004089,12.0,12.0
broadcast,35503.77464788732,13.0,13.0
node,34807.73943661971,14.0,14.0
ident-base-encrypt,34093.64788732394,15.0,15.0
base,34022.46478873239,16.0,16.0
make,33680.46881287726,17.0,17.0
entiti,33504.108169014085,18.0,18.0
tupl,33475.60924521487,19.0,19.0
ident,33087.88732394366,20.0,20.0
secret,32483.416628805084,21.0,21.0
forward-secur-public,32063.25352112676,22.0,22.0
hierarch-base-encrypt,31519.346334416754,23.0,23.0
messag,31174.73057701045,24.0,24.0
gener,30979.042253521126,25.0,25.0
period,30351.77464788732,26.0,26.0
section,29313.125906956895,27.0,27.0
scheme,28987.14501091053,28.0,28.0
updat,28906.403755868545,29.0,29.0
forward-secur-broadcast,27930.13723365836,30.0,30.0
organ,27757.975505205144,31.0,31.0
hierarch-ident-base,26427.972426105927,32.0,32.0
level,26376.29961587708,33.0,33.0
messag-encrypt,26338.975352112677,34.0,34.0
multipl-hierarch-ident,26200.26868905742,35.0,35.0
problem,26134.617077464787,36.0,36.0
order,26115.44718309859,37.0,37.0
output,26000.830985915494,38.0,38.0
key-encrypt-scheme,25915.906690140844,39.0,39.0
hospit,25793.312921004286,40.0,40.0
individu,25635.404929577468,41.0,41.0
join-time-oblivi,25537.767819035424,42.0,42.0
encrypt-messag,25485.501530924677,43.0,43.0
present,25445.89628681178,44.0,44.0
deriv,25315.30729833547,45.0,45.0
provid,25059.61267605634,46.0,46.0
larg,25045.172688303737,47.0,47.0
multipl,24962.49620801734,48.0,48.0
privat-key-gener,24763.760563380278,49.0,49.0
children,24602.183098591548,50.0,50.0
forward-secreci,24585.19436619718,51.0,51.0
