Name,IF,IFDenseRank,IFMinRank
equat,20275.753205128203,1.0,1.0
databas,19210.37721893491,2.0,2.0
express,18647.241124260356,3.0,3.0
relat,17918.739644970414,4.0,4.0
algebra,17371.75192307692,5.0,5.0
spars,17160.97027972028,6.0,6.0
solut,16851.121153846154,7.0,7.0
oper,14607.242914979755,8.0,8.0
proposit,14288.915750915749,9.0,9.0
nest-relat-algebra,13982.887573964495,10.0,10.0
equat-algebra-express,13669.948076923078,11.0,11.0
result,13177.63653846154,12.0,12.0
defin,12692.201183431955,13.0,13.0
comput,12593.292307692307,14.0,14.0
proof,12172.488461538462,15.0,15.0
gener,11954.902366863906,16.0,16.0
equival,11876.21794871795,17.0,17.0
evalu,11855.038461538461,18.0,18.0
show,11549.160000000002,19.0,19.0
flat,11523.272727272728,20.0,20.0
complex,11303.923076923078,21.0,21.0
definit,10965.923076923076,22.0,22.0
databas-schema,10867.810650887574,23.0,23.0
polynomi,10820.134615384617,24.0,24.0
natur,10760.8547008547,25.0,25.0
call,10615.353365384615,26.0,26.0
consist,10276.788461538461,27.0,27.0
space,10216.534188034188,28.0,28.0
enumer,10104.583333333332,29.0,29.0
finit,10094.612426035503,30.0,30.0
easili,10090.73076923077,31.0,31.0
nest,9922.834841628957,32.0,32.0
powerset,9868.943786982249,33.0,33.0
appendix,9803.986013986014,34.0,34.0
present,9663.489743589744,35.0,35.0
construct,9653.212669683257,36.0,36.0
empti,9647.797337278107,37.0,37.0
number,9644.067307692307,38.0,38.0
transit-closur,9530.030769230769,39.0,39.0
natur-evalu-strategi,9414.953846153845,40.0,40.0
section,9350.384615384615,41.0,41.0
remark,9346.33484162896,42.0,42.0
test,9259.901709401709,43.0,43.0
queri-languag,9123.51923076923,44.0,44.0
solut-set,8935.930288461539,45.0,45.0
theori,8879.544615384617,46.0,46.0
express-form,8739.226244343892,47.0,47.0
nest-relat-databas,8694.636094674557,48.0,48.0
form,8692.237556561086,49.0,49.0
type,8534.227810650887,50.0,50.0
suciu-paredaen,8479.585798816568,51.0,51.0
equal,8474.319526627218,52.0,52.0
time,8437.85,53.0,53.0
power,8431.332307692308,54.0,54.0
question,8395.23076923077,55.0,55.0
input-databas,8386.778280542987,56.0,56.0
start,8275.476923076925,57.0,57.0
finit-domain,8275.465976331361,58.0,58.0
primit,8253.615384615385,59.0,59.0
polynomi-space,8182.781065088757,60.0,60.0
fixpoint-queri,8140.6961538461555,61.0,61.0
free,8140.5,62.0,62.0
order-logic,8138.565705128205,63.0,63.0
relat-variabl,8120.977564102564,64.0,64.0
denot,8099.355203619909,65.0,65.0
input,8017.123076923079,66.0,66.0
fragment,7952.736686390534,67.0,67.0
powerset-algebra-express,7940.110946745562,68.0,68.0
schema,7934.755244755244,69.0,69.0
suppos,7916.113360323885,70.0,70.0
prove,7854.599999999999,71.0,71.0
exponenti,7851.666666666666,72.0,72.0
theta,7816.788461538461,73.0,73.0
studi,7728.576923076923,74.0,74.0
algebra-equat,7598.461538461538,75.0,75.0
size,7584.666666666666,76.0,76.0
model,7583.06334841629,77.0,77.0
solv,7556.775641025641,78.0,78.0
nonempti-problem,7532.795454545456,79.0,79.0
gebra,7463.282051282051,80.0,80.0
extend,7448.811965811967,81.0,81.0
queri,7415.088757396449,82.0,82.0
obviou,7400.940170940169,83.0,83.0
powerset-oper,7371.002262443439,84.0,84.0
intermedi-result,7331.470414201185,85.0,85.0
