Name,IF,IFDenseRank,IFMinRank
code,44508.70909090909,1.0,1.0
program,39132.857771261,2.0,2.0
section,38626.88484848485,3.0,3.0
gener,36986.68,4.0,4.0
show,36781.40869565217,5.0,5.0
improv,36042.69696969697,6.0,6.0
oper,35980.17617554859,7.0,7.0
perform,35141.2125,8.0,8.0
found,34688.69173553719,9.0,9.0
pack,34076.739160839155,10.0,10.0
result-experi,33970.441897233206,11.0,11.0
result,33550.31515151515,12.0,12.0
involv,32365.961090909088,13.0,13.0
bit-section-descriptor,32119.043478260868,14.0,14.0
multipl,31846.033838383835,15.0,15.0
narrow-width-data,30819.43709090909,16.0,16.0
bit-section-extens,30782.215272727273,17.0,17.0
relat,30764.65909090909,18.0,18.0
includ,30729.855731225296,19.0,19.0
time,30531.710971786837,20.0,20.0
support,29902.20971786834,21.0,21.0
select,29684.925391849527,22.0,22.0
execut,29529.03009404389,23.0,23.0
size,29203.99636363636,24.0,24.0
place,28697.4947368421,25.0,25.0
encod,28261.564593301435,26.0,26.0
paper,28250.87460815047,27.0,27.0
develop,28206.198347107438,28.0,28.0
manipul,27434.458307210032,29.0,29.0
valu,27234.436868686866,30.0,30.0
specif,27120.349431818184,31.0,31.0
processor,27099.445768025074,32.0,32.0
present,26956.228213166145,33.0,33.0
unpack-oper,26544.227272727276,34.0,34.0
number,26396.740082644632,35.0,35.0
reduc,26330.921943573667,36.0,36.0
addit,26246.715272727277,37.0,37.0
singl,25942.484848484848,38.0,38.0
regist-requir,25841.583253588517,39.0,39.0
propos,25830.4347826087,40.0,40.0
requir,25817.52,41.0,41.0
instruct,25617.590082644623,42.0,42.0
studi,24963.361904761903,43.0,43.0
mask,24820.616600790512,44.0,44.0
simul,24811.031225296443,45.0,45.0
make,24302.53527272727,46.0,46.0
implement,24255.94181818182,47.0,47.0
advantag,24222.86698564593,48.0,48.0
work,24158.88510638298,49.0,49.0
number-instruct,24038.63636363636,50.0,50.0
pack-unpack,23799.853436807094,51.0,51.0
import,23554.854545454546,52.0,52.0
michigan,23425.56818181818,53.0,53.0
dead,23294.31818181818,54.0,54.0
regist,23120.213553719004,55.0,55.0
transform,22993.57859504132,56.0,56.0
data,22948.56314049587,57.0,57.0
process,22909.30909090909,58.0,58.0
carri,22831.569454545453,59.0,59.0
move,22801.620158102767,60.0,60.0
dynam,22768.04727272727,61.0,61.0
temporari-regist,22760.88961038961,62.0,62.0
situat,22703.18181818182,63.0,63.0
bit-section-bit,22624.003246753247,64.0,64.0
final,22617.672727272726,65.0,65.0
repres,22560.21976284585,66.0,66.0
benchmark,22546.544628099175,67.0,67.0
cach,22317.053305785128,68.0,68.0
take,22054.468449197862,69.0,69.0
extract,21946.52479338843,70.0,70.0
shift,21934.128000000004,71.0,71.0
comput,21707.820855614973,72.0,72.0
unpack,21648.19958677686,73.0,73.0
applic,21642.639008264465,74.0,74.0
directli,21545.890909090907,75.0,75.0
extens,21460.169696969697,76.0,76.0
optim,21348.907190082642,77.0,77.0
arm-instruct-set,21333.300940438872,78.0,78.0
word,21238.914049586776,79.0,79.0
compil,21157.603636363634,80.0,80.0
bit-section-operand,21118.4856060606,81.0,81.0
determin,21062.499999999996,82.0,82.0
identifi,21012.562566844917,83.0,83.0
regist-bit-section,20956.634387351776,84.0,84.0
shown,20865.0,85.0,85.0
embed,20782.17561983471,86.0,86.0
memori,20370.90173553719,87.0,87.0
function,20301.927454545457,88.0,88.0
domain,20287.592727272728,89.0,89.0
coalesc,20263.15768595041,90.0,90.0
provid,20233.028213166144,91.0,91.0
instruct-set,20220.425454545453,92.0,92.0
bitwis,20218.90909090909,93.0,93.0
case,20215.547593582887,94.0,94.0
describ,20103.6395256917,95.0,95.0
exploit,20101.70752066116,96.0,96.0
form,19946.396363636366,97.0,97.0
subword-data,19910.329090909094,98.0,98.0
techniqu,19900.109917355374,99.0,99.0
variabl,19758.062004662002,100.0,100.0
automat,19687.6192513369,101.0,101.0
regist-alloc,19684.38512396694,102.0,102.0
type,19476.522314049587,103.0,103.0
incorpor-implement-bit,19438.320707070707,104.0,104.0
rang,19404.859090909093,105.0,105.0
presenc,19275.208016528926,106.0,106.0
elimin,19245.733884297522,107.0,107.0
design-bit-section,19220.237373737375,108.0,108.0
runtim,19130.434782608692,109.0,109.0
subword,19121.403471074384,110.0,110.0
larc,19084.713333333333,111.0,111.0
subset,19078.254545454543,112.0,112.0
illustr,19067.812500000004,113.0,113.0
level,18969.938512396693,114.0,114.0
code-size,18939.775609756096,115.0,115.0
qualiti,18929.020909090912,116.0,116.0
posit,18708.528,117.0,117.0
figur,18673.615584415584,118.0,118.0
version,18613.72933884297,119.0,119.0
multimedia,18613.481404958675,120.0,120.0
arm-code-setup,18581.66324110672,121.0,121.0
commonli,18522.894805194806,122.0,122.0
design,18457.613636363632,123.0,123.0
vari,18448.985454545455,124.0,124.0
simultan,18380.663101604277,125.0,125.0
precondit,18371.962679425837,126.0,126.0
length,18298.39338842975,127.0,127.0
evalu,18285.80859504132,128.0,128.0
system,18216.03041322314,129.0,129.0
instruct-regist,18190.725,130.0,130.0
benchmark-suit,18185.78380165289,131.0,131.0
start,18138.74025974026,132.0,132.0
mediabench,18102.024793388427,133.0,133.0
commbench,18102.024793388427,133.0,133.0
exist,18007.50545454545,134.0,135.0
access,17945.100247933886,135.0,136.0
consist,17926.711688311687,136.0,137.0
parallel,17924.51768595041,137.0,138.0
concern,17855.95,138.0,139.0
stage,17801.312396694215,139.0,140.0
analysi,17788.60958677686,140.0,141.0
architectur,17763.014876033056,141.0,142.0
opcod,17738.046280991734,142.0,143.0
relev-bit,17678.325757575756,143.0,144.0
store,17664.181818181816,144.0,145.0
