Name,IF,IFDenseRank,IFMinRank
medium-access-divers,97859.1604477612,1.0,1.0
packet,95138.83416252072,2.0,2.0
sender,93376.4286898839,3.0,3.0
receiv,91528.27500793902,4.0,4.0
time,90727.07403770622,5.0,5.0
result,84351.18610074626,6.0,6.0
transmiss,83201.09387274155,7.0,7.0
network-throughput,82265.86408864768,8.0,8.0
issu,79880.16744402985,9.0,9.0
mechan,79755.77075559703,10.0,10.0
figur,78567.27723880598,11.0,11.0
physic,77830.67230026338,12.0,12.0
divers,76952.86979575804,13.0,13.0
gain,76400.9337987482,14.0,14.0
node,76048.68199325951,15.0,15.0
achiev,75670.15503129513,16.0,16.0
increas,74547.66461808604,17.0,17.0
highest,73620.22532498796,18.0,18.0
propos,73396.60447761194,19.0,19.0
inform,72802.73573309921,20.0,20.0
flow,72759.04115784712,21.0,21.0
section,72461.87722676937,22.0,22.0
note,71046.19448213477,23.0,23.0
environ,71005.08618199326,24.0,24.0
throughput,70358.28063629221,25.0,25.0
rate,69851.06938710701,26.0,26.0
multipl,69378.08449687048,27.0,27.0
exploit-multius-divers,69195.13885119856,28.0,28.0
design,69122.37156323645,29.0,29.0
deriv,66919.52985074627,30.0,30.0
power,66237.17674783975,31.0,31.0
recent,66178.88980099502,32.0,32.0
simul,66163.90773405698,33.0,33.0
work,66017.27611940297,34.0,34.0
assum,65677.06227483273,35.0,35.0
recept,65354.34585692229,36.0,36.0
bound,64212.594381036,37.0,37.0
number,64120.11417910449,38.0,38.0
rate-adapt-scheme,63813.59412614348,39.0,39.0
physic-layer,63470.07089552239,40.0,40.0
content,63395.65527202697,41.0,41.0
order,63340.401441070506,42.0,42.0
averag,63055.71497351949,43.0,43.0
impact,63027.59749638901,44.0,44.0
compar,62861.89576311988,45.0,45.0
opportunist,62759.77085162423,46.0,46.0
condit,61462.35717961914,47.0,47.0
data-packet,60813.959083890884,48.0,48.0
time-vari,60779.8880597015,49.0,49.0
show,60516.91574386134,50.0,50.0
schedul-algorithm,60491.124626865676,51.0,51.0
larger,60355.99147121534,52.0,52.0
back,60211.631497683986,53.0,53.0
rayleigh-fade,60077.068097014926,54.0,54.0
singl,59458.59418425115,55.0,55.0
control,58822.4269095698,56.0,56.0
auto-rate-fallback,58601.60857005296,57.0,57.0
maximum,58463.011065362836,58.0,58.0
specif,57922.429224843516,59.0,59.0
includ,57620.57835820896,60.0,60.0
estim,57581.612712300564,61.0,61.0
analyz,57264.070646766166,62.0,62.0
enhanc,56611.84665382763,63.0,63.0
sender-receiv,56384.23057128152,64.0,64.0
found,56311.041459369815,65.0,65.0
observ,56276.54359780047,66.0,66.0
maintain,56221.14796706124,67.0,67.0
gener,56215.05443371379,68.0,68.0
choos,55790.234660033166,69.0,69.0
context,55732.41791044776,70.0,70.0
tempor-fair,55671.98713329902,71.0,71.0
transmitt,55120.422574626864,72.0,72.0
current,54706.41159586683,73.0,73.0
larg,54580.427860696516,74.0,74.0
user,54541.562189054726,75.0,75.0
obtain,54427.467575913535,76.0,76.0
cellular,54145.55721393035,77.0,77.0
sens,53893.97414712153,78.0,78.0
extens,53875.13975576663,79.0,79.0
exist-rate-adapt,53514.829850746275,80.0,80.0
space,53310.621461657225,81.0,81.0
goodput,53220.12352032939,82.0,82.0
erent,53078.97110193712,83.0,83.0
factor,52973.84472797304,84.0,84.0
research,52878.77883310719,85.0,85.0
relat,52859.18197474169,86.0,86.0
implement,52435.415503129516,87.0,87.0
link,52108.71135394456,88.0,88.0
expect,52021.78382282137,89.0,89.0
approxim,51961.57642820381,90.0,90.0
probabl,51871.31796375267,91.0,91.0
discuss,51403.407960199,92.0,92.0
chosen,51389.37373134329,93.0,93.0
refer,51290.20486278286,94.0,94.0
util,51210.388574369535,95.0,95.0
subsect,51149.82736318408,96.0,96.0
leverag,50943.94914317302,97.0,97.0
throughput-improv,50815.69186326432,98.0,98.0
randomli,50778.910160734784,99.0,99.0
employ,50720.329387545025,100.0,100.0
durat,50653.85169895205,101.0,101.0
begin,50556.523536165325,102.0,102.0
revenu-base-schedul,50389.2671641791,103.0,103.0
practic,50267.93933558016,104.0,104.0
address,49895.1724137931,105.0,105.0
concaten,49845.84738805971,106.0,106.0
identifi-address,49838.7593283582,107.0,107.0
individu,49787.034914712145,108.0,108.0
futur,49477.41791044776,109.0,109.0
backlog,49374.558523173604,110.0,110.0
transmit,49357.9625277866,111.0,111.0
instantan-channel-condit,48973.84701492537,112.0,112.0
maximum-rel-gain,48689.80890191898,113.0,113.0
theoret,48627.60696517412,114.0,114.0
super-frame,48475.77835820896,115.0,115.0
minor,48343.31343283582,116.0,116.0
applic,47907.82587064677,117.0,117.0
select-receiv,47852.10040705563,118.0,118.0
maintain-tempor-fair,47823.47636815921,119.0,119.0
contrast,47739.67820895522,120.0,120.0
favor,47735.59221748401,121.0,121.0
demonstr,47565.81426202321,122.0,122.0
exist,47468.20816967793,123.0,123.0
benefit,47393.071641791044,124.0,124.0
channel-coher-time,47335.85671641791,125.0,125.0
overhead,47128.5447761194,126.0,126.0
standard,47097.92346776755,127.0,127.0
bandwidth,46613.11013116237,128.0,128.0
multius,46557.62467076383,129.0,129.0
data-rate,46367.20752619879,130.0,130.0
guarante,46364.73134328359,131.0,131.0
approach,46328.67993366501,132.0,132.0
basic,46253.46011322697,133.0,133.0
independ,46245.75207296849,134.0,134.0
deriv-expect,46222.51865671641,135.0,135.0
conduct,46144.03793532337,136.0,136.0
channel-util,46081.397180762855,137.0,137.0
frame,45995.801899592945,138.0,138.0
support,45897.80739917434,139.0,139.0
feedback,45728.77431026685,140.0,140.0
variant-medium-access,45725.397896879236,141.0,141.0
send,45695.5223880597,142.0,142.0
network,45483.29995544665,143.0,143.0
maxim,45475.343283582086,144.0,144.0
select,45187.91241162607,145.0,145.0
close,45135.690637720494,146.0,146.0
vari,45039.910199004975,147.0,147.0
improv-network-throughput,44980.4776119403,148.0,148.0
rang,44959.65973324865,149.0,149.0
channel,44903.321675206054,150.0,150.0
behavior,44901.04776119404,151.0,151.0
fact,44676.74655568313,152.0,152.0
potenti,44641.97474167623,153.0,153.0
