Name,IF,IFDenseRank,IFMinRank
dataset,36612.87412891986,1.0,1.0
deepest-regress-estim,36199.66585365854,2.0,2.0
gener,34242.65808491418,3.0,3.0
theorem,31758.00585365854,4.0,4.0
obtain,31712.979196556673,5.0,5.0
observ,30212.034146341462,6.0,6.0
defin,30126.343902439028,7.0,7.0
case,28983.343339587245,8.0,8.0
yield,28660.796223446105,9.0,9.0
rdepth,28127.54006968641,10.0,10.0
origin,27560.14246119734,11.0,11.0
approxim,27271.640975609756,12.0,12.0
model,27113.211846689894,13.0,13.0
dimens,26807.38292682927,14.0,14.0
valu,25936.10881801126,15.0,15.0
rousseeuw,25571.25731707317,16.0,16.0
denot,25560.34878048781,17.0,17.0
residu,25427.48138639281,18.0,18.0
paramet,24860.201484623543,19.0,19.0
note,24390.341463414636,20.0,20.0
gamma,24361.384146341465,21.0,21.0
sampl,24281.50569105691,22.0,22.0
construct,24052.47804878049,23.0,23.0
linear-regress,23621.478658536587,24.0,24.0
vertic,23215.08589607635,25.0,25.0
figur,23055.365853658535,26.0,26.0
confid-region,22939.90243902439,27.0,27.0
origin-data,22639.765853658537,28.0,28.0
propos,22397.44483159117,29.0,29.0
result,22249.22764227642,30.0,30.0
equal,22087.10487804878,31.0,31.0
larg,22075.218403547675,32.0,32.0
smallest,22067.47086720867,33.0,33.0
rousseeuw-hubert,21910.05807200929,34.0,34.0
section,21301.4425087108,35.0,35.0
averag,21296.714634146345,36.0,36.0
hubert,20484.852374839535,37.0,37.0
hold,20228.823170731706,38.0,38.0
estim,20219.833283759668,39.0,39.0
intercept,19619.908536585364,40.0,40.0
slope,19580.959349593497,41.0,41.0
error,19530.003658536585,42.0,42.0
line,19386.430313588848,43.0,43.0
dimension,19326.05905006418,44.0,44.0
show-deepest,19266.412066752244,45.0,45.0
regress,19208.564544913745,46.0,46.0
sign,19187.743902439026,47.0,47.0
data,19183.714158239145,48.0,48.0
comput,19147.128048780487,49.0,49.0
illustr,19026.25914634146,50.0,50.0
versu,19023.88575096277,51.0,51.0
deepest-regress-deepest,19022.913992297817,52.0,52.0
give,19005.046829268293,53.0,53.0
depth,18965.88578227246,54.0,54.0
invari,18952.841463414632,55.0,55.0
bound,18898.31951219512,56.0,56.0
hand,18878.803001876175,57.0,57.0
final,18872.237127371274,58.0,58.0
simpl-regress,18684.91869918699,59.0,59.0
definit,18515.90022172949,60.0,60.0
comput-deepest-regress,18481.972428419936,61.0,61.0
transform,18441.916892502257,62.0,62.0
shown,18415.685365853657,63.0,63.0
fast,18374.50638792102,64.0,64.0
maxim-regress-depth,18326.428754813864,65.0,65.0
space,18271.17921527041,66.0,66.0
distribut,18137.500743605,67.0,67.0
test,18099.501840773122,68.0,68.0
linear,18066.489292088045,69.0,69.0
bootstrap,18040.784146341462,70.0,70.0
number,17979.25874867444,71.0,71.0
base,17969.033610945866,72.0,72.0
medsweep-algorithm,17853.234146341463,73.0,73.0
level,17846.521341463413,74.0,74.0
proof,17771.79268292683,75.0,75.0
approxim-algorithm,17704.560975609755,76.0,76.0
reject,17562.539634146342,77.0,77.0
point,17257.6494646044,78.0,78.0
equat,17000.268292682926,79.0,79.0
true,16930.606829268294,80.0,80.0
regress-depth-fit,16929.957582184517,81.0,81.0
degre,16918.863414634146,82.0,82.0
bootstrap-sampl,16688.074525745255,83.0,83.0
variabl,16585.67137355584,84.0,84.0
outlier,16555.498215348005,85.0,85.0
medsweep,16550.045365853657,86.0,86.0
determin,16500.506395002976,87.0,87.0
sure,16498.006418485238,88.0,88.0
algorithm,16428.411659726353,89.0,89.0
polynomi-fit,16362.146341463415,90.0,90.0
hypothesi,16330.212476547844,91.0,91.0
affin,16326.441145281016,92.0,92.0
replac,16095.075880758806,93.0,93.0
robust,15920.53807257585,94.0,94.0
maxim,15910.65468549422,95.0,95.0
deriv,15880.974671669794,96.0,96.0
breakdown,15803.298036882808,97.0,97.0
properti,15779.633700178467,98.0,98.0
time,15740.723825104104,99.0,99.0
polynomi-regress,15732.267832489644,100.0,100.0
shown-figur,15700.265243902439,101.0,101.0
direct,15692.193337299226,102.0,102.0
simul,15691.951219512195,103.0,103.0
median,15667.623438429506,104.0,104.0
iter,15662.079589216944,105.0,105.0
figur-show,15618.331707317073,106.0,106.0
cressi,15596.867208672085,107.0,107.0
leverag,15394.104878048782,108.0,108.0
easili,15211.729268292684,109.0,109.0
measur,15205.279024390245,110.0,110.0
tabl,15163.37268292683,111.0,111.0
appli,15153.139351576443,112.0,112.0
interest,15151.178433889601,113.0,113.0
semiparametr-model,15124.624390243902,114.0,114.0
method,15083.679060083285,115.0,115.0
hyperplan,15070.077334919692,116.0,116.0
signific,15039.7297817715,117.0,117.0
posit,15036.40975609756,118.0,118.0
educ-spend-data,15027.32,119.0,119.0
bivari,15021.15975609756,120.0,120.0
minimum-covari-determin,15013.370612730518,121.0,121.0
