Name,IF,IFDenseRank,IFMinRank
algorithm,31697.077040816326,1.0,1.0
case,31455.546016483524,2.0,2.0
present,29248.98214285714,3.0,3.0
approxim,28366.310586734693,4.0,4.0
construct,27153.81730769231,5.0,5.0
note,24497.630208333332,6.0,6.0
result,23019.641483516483,7.0,7.0
problem,22768.476530612246,8.0,8.0
form,21818.56456043956,9.0,9.0
transform,21789.50892857143,10.0,10.0
solv,21542.556122448976,11.0,11.0
matrix,21529.002717391304,12.0,12.0
develop,21465.590659340658,13.0,13.0
step,21455.235576923078,14.0,14.0
precondit,20160.040178571428,15.0,15.0
theoret,20158.043478260865,16.0,16.0
iter,19974.330357142855,17.0,17.0
rate,19759.195652173912,18.0,18.0
converg,19705.408163265307,19.0,19.0
interest,19586.634740259742,20.0,20.0
method,19163.645089285714,21.0,21.0
eigenvalu,18913.258928571428,22.0,22.0
demonstr,18732.631802721087,23.0,23.0
arnoldi-algorithm,18656.87285714286,24.0,24.0
incomplet-factor,18640.600000000002,25.0,25.0
section,18616.98979591837,26.0,26.0
test,18609.62637362637,27.0,27.0
factor,18593.66895604396,28.0,28.0
properti,18573.367346938776,29.0,29.0
implement,18555.23076923077,30.0,30.0
obtain,18535.395408163266,31.0,31.0
lead,18481.119047619046,32.0,32.0
discuss,18425.576923076922,33.0,33.0
lanczo,18282.209239130436,34.0,34.0
pencil,18227.791005291005,35.0,35.0
requir,18223.405714285713,36.0,36.0
hand,18173.162337662336,37.0,37.0
linear-converg,18148.040372670806,38.0,38.0
project,17737.724489795917,39.0,39.0
outer,17403.44917582418,40.0,40.0
figur,17354.318711180127,41.0,41.0
call,17302.153846153848,42.0,42.0
cient,17257.12980769231,43.0,43.0
symmetr,17174.553571428572,44.0,44.0
converg-properti,16955.935559006208,45.0,45.0
numer,16946.707908163266,46.0,46.0
lanczo-algorithm,16872.453125,47.0,47.0
easi,16840.350446428572,48.0,48.0
number-outer-iter,16831.214285714286,49.0,49.0
compar,16816.397321428572,50.0,50.0
theorem,16732.745192307695,51.0,51.0
comput,16718.35012755102,52.0,52.0
call-precondit,16619.199999999997,53.0,53.0
basi,16504.73511904762,54.0,54.0
total-number-iter,16480.64285714286,55.0,55.0
precondition,16139.732142857145,56.0,56.0
eigenvalu-problem,16089.73788265306,57.0,57.0
base,16051.209239130434,58.0,58.0
acceler-converg,15993.981632653062,59.0,59.0
equat,15808.809285714286,60.0,60.0
invers-free-krylov,15791.93543956044,61.0,61.0
dierenc,15758.424812030073,62.0,62.0
construct-basi,15691.557692307693,63.0,63.0
eectiv,15678.157857142858,64.0,64.0
larg,15591.063775510203,65.0,65.0
work,15572.435064935064,66.0,66.0
regard,15479.488636363638,67.0,67.0
rayleigh-ritz-project,15437.623626373628,68.0,68.0
basic,15425.648065476189,69.0,69.0
orthogon,15415.438244047618,70.0,70.0
appli,15254.97257653061,71.0,71.0
explicitli,15239.22857142857,72.0,72.0
