Name,IF,IFDenseRank,IFMinRank
requir,80426.27692307692,1.0,1.0
send,78773.12167832168,2.0,2.0
number,77691.57094017095,3.0,3.0
interfac,76034.94183864916,4.0,4.0
time,74673.5334841629,5.0,5.0
endpoint,73218.0628846154,6.0,6.0
applic,71876.15101214575,7.0,7.0
packet,71806.59763313609,8.0,8.0
receiv,68726.52680652682,9.0,9.0
resourc,67374.40986193295,10.0,10.0
provid,66671.35813953487,11.0,11.0
process,66584.17094017094,12.0,12.0
sender,64746.524852071016,13.0,13.0
cost,63842.311655011654,14.0,14.0
support,63198.08372093023,15.0,15.0
error,63056.50822898032,16.0,16.0
program,62557.82468694097,17.0,17.0
figur,61914.09038461538,18.0,18.0
handl,61837.90839160839,19.0,19.0
reliabl-messag-deliveri,60628.48484848485,20.0,20.0
mechan,60573.149999999994,21.0,21.0
host,60372.47521367522,22.0,22.0
schedul,60133.84615384615,23.0,23.0
oper,58304.16774193548,24.0,24.0
firmwar,57768.85161290323,25.0,25.0
access,57531.3752913753,26.0,26.0
address,57411.67552447553,27.0,27.0
load,57229.32021466905,28.0,28.0
back,57113.96153846154,29.0,29.0
channel,56912.538957816374,30.0,30.0
multipl,56553.491369606,31.0,31.0
acknowledg,55931.818181818184,32.0,32.0
addit,55840.653598014884,33.0,33.0
flow-control,55256.825806451605,34.0,34.0
rout,54889.730769230766,35.0,35.0
maximum,54581.6888337469,36.0,36.0
work,54451.960975609756,37.0,37.0
retransmiss,52846.545454545456,38.0,38.0
server,52678.740000000005,39.0,39.0
data,52640.60431519701,40.0,40.0
protect,52466.21597633136,41.0,41.0
free,51941.65504807692,42.0,42.0
limit,51922.81025641027,43.0,43.0
show,51606.840000000004,44.0,44.0
local,51576.093447293446,45.0,45.0
present,51381.05929487179,46.0,46.0
make,51319.46153846153,47.0,47.0
interconnect,51232.49580419581,48.0,48.0
case,51163.64,49.0,49.0
measur,50801.35186104219,50.0,50.0
virtual-network-interfac,50666.57777777778,51.0,51.0
automat,50467.58508158508,52.0,52.0
issu,50455.008188585605,53.0,53.0
current,50360.17564102564,54.0,54.0
previou,50270.36307692307,55.0,55.0
commun-system,50195.48391608392,56.0,56.0
transmiss,49945.616100178886,57.0,57.0
send-receiv,49884.54423076923,58.0,58.0
consist,49378.33025641026,59.0,59.0
distribut,49235.72189349112,60.0,60.0
timer-manag,49221.615384615376,61.0,61.0
destin,49162.03325062035,62.0,62.0
virtual-memori,49124.337692307694,63.0,63.0
optim,49059.28246153846,64.0,64.0
layer,48924.15,65.0,65.0
level,48871.28599605522,66.0,66.0
hardwar,48846.81923076923,67.0,67.0
import,48548.63872679045,68.0,68.0
singl,48475.78874296436,69.0,69.0
discuss,48415.6426035503,70.0,70.0
enabl,48297.42735042735,71.0,71.0
result,48277.29500000001,72.0,72.0
physic,48087.00716180372,73.0,73.0
activ,47931.48461538462,74.0,74.0
transfer,47818.55806451613,75.0,75.0
gener-activ-messag,47524.36097560976,76.0,76.0
request,47383.46666666666,77.0,77.0
paramet,46899.2076923077,78.0,78.0
higher,46701.09384615385,79.0,79.0
section,46622.189458689456,80.0,80.0
delta,46597.405384615384,81.0,81.0
host-memori,46499.62871794872,82.0,82.0
gigabit,46380.44013377926,83.0,83.0
queue,46377.518205128195,84.0,84.0
processor,45979.572232645405,85.0,85.0
receiv-buffer,45977.611242603554,86.0,86.0
storag,45954.348224852074,87.0,87.0
scale,45493.21745562131,88.0,88.0
retransmit,45447.81661538462,89.0,89.0
elimin,45123.31282051281,90.0,90.0
activ-messag-layer,45069.245913461535,91.0,91.0
cach,45032.92153846154,92.0,92.0
specif,44822.487533156505,93.0,93.0
node,44803.981395348834,94.0,94.0
function,44758.54807692307,95.0,95.0
outstand-messag,44709.797720797724,96.0,96.0
multiprogram,44641.18287841191,97.0,97.0
store,44262.1868945869,98.0,98.0
return,44172.84755244755,99.0,99.0
larg,44056.534748010614,100.0,100.0
area,43993.420512820514,101.0,101.0
round-trip-time,43985.76100178891,102.0,102.0
switch,43888.04400715564,103.0,103.0
topolog,43536.416710875324,104.0,104.0
medium-messag,43315.17333333334,105.0,105.0
messag,43295.81325443787,106.0,106.0
direct,43162.369230769225,107.0,107.0
accommod,43054.89171597633,108.0,108.0
repli,43039.399999999994,109.0,109.0
microsecond,43036.828980322,110.0,110.0
guarante,42779.95384615384,111.0,111.0
tion,42734.488205128204,112.0,112.0
rate,42728.58676207514,113.0,113.0
timeout,42676.20512820513,114.0,114.0
endpoint-nic,42648.94217506631,115.0,115.0
small,42624.13557692308,116.0,116.0
examin,42573.483870967735,117.0,117.0
network,42382.277928994095,118.0,118.0
reach,42371.422756410255,119.0,119.0
simpl,42192.11203155818,120.0,120.0
scheme,41903.28205128205,121.0,121.0
short,41734.7829059829,122.0,122.0
degrad,41731.28729874777,123.0,123.0
exchang,41701.37596153846,124.0,124.0
exist,41692.53846153846,125.0,125.0
benchmark,41668.70946745562,126.0,126.0
wait,41653.7,127.0,127.0
logp,41489.446153846155,128.0,128.0
destin-endpoint,41485.76923076923,129.0,129.0
tabl,41373.341880341875,130.0,130.0
endpoint-schedul,41103.58816568048,131.0,131.0
perform,40954.840236686396,132.0,132.0
drop,40911.76725838264,133.0,133.0
system,40911.08573964498,134.0,134.0
contribut,40867.10461538462,135.0,135.0
resid-endpoint,40837.36057692308,136.0,136.0
robust,40808.59812382739,137.0,137.0
entri,40733.471153846156,138.0,138.0
detect,40672.4358974359,139.0,139.0
figur-show,40507.956695156696,140.0,140.0
daemon,40448.0876068376,141.0,141.0
order,40410.034319526625,142.0,142.0
protocol,40349.83609467456,143.0,143.0
critic,40268.37559681698,144.0,144.0
client,40262.11076923078,145.0,145.0
commun,40253.54781065089,146.0,146.0
byte,40209.417435897434,147.0,147.0
net-work,40135.18934911242,148.0,148.0
overrun,40111.59109311741,149.0,149.0
reliabl,40032.56472795498,150.0,150.0
share,39931.82341137124,151.0,151.0
respons,39714.81656804734,152.0,152.0
effort,39593.10177514793,153.0,153.0
ment,39505.9008097166,154.0,154.0
unacknowledg,39484.40923076923,155.0,155.0
network-interfac,39479.09923076923,156.0,156.0
commun-model,39361.05384615385,157.0,157.0
error-model,39136.92307692307,158.0,158.0
trade,39046.56730769231,159.0,159.0
overhead,39042.281538461546,160.0,160.0
bulk,38831.616,161.0,161.0
hamlyn,38511.20216962525,162.0,162.0
paper,38367.63313609467,163.0,163.0
ack-nack,38314.64358974359,164.0,164.0
delay,38247.153846153844,165.0,165.0
send-messag,38178.223981900446,166.0,166.0
fast,38049.9947467167,167.0,167.0
nack,37897.583999999995,168.0,168.0
traffic,37854.37159763314,169.0,169.0
base,37798.09017094017,170.0,170.0
commun-resourc,37725.04704142012,171.0,171.0
relat,37655.33641025641,172.0,172.0
prevent,37599.053254437866,173.0,173.0
stream,37530.94358974359,174.0,174.0
band,37471.80473372781,175.0,175.0
width,37471.80473372781,175.0,175.0
link,37434.55576923077,176.0,177.0
microbenchmark,37433.80322003578,177.0,178.0
buffer-overrun,37099.99487179487,178.0,179.0
control,37066.17435897436,179.0,180.0
thread,36995.25,180.0,181.0
implement,36987.050414201185,181.0,182.0
outstand,36918.37851458886,182.0,183.0
multiplex,36746.12775919733,183.0,184.0
grace,36364.78998211092,184.0,185.0
posit-acknowledg,36282.32051282051,185.0,186.0
memori,36131.97289940829,186.0,187.0
isol,36094.76742081448,187.0,188.0
content,36029.83041144902,188.0,189.0
activ-endpoint,36015.58595317726,189.0,190.0
deliv,35926.66153846154,190.0,191.0
driver,35755.64265734266,191.0,192.0
state,35676.92781065089,192.0,193.0
credit,35648.36982248521,193.0,194.0
polici,35636.230769230766,194.0,195.0
independ-logic-channel,35489.46428571428,195.0,196.0
nic-nic-protocol,35438.090236686396,196.0,197.0
transport-protocol,35362.280341880345,197.0,198.0
problem,35280.69696969697,198.0,199.0
reli,35256.83431952663,199.0,200.0
destin-nic,35128.09090909091,200.0,201.0
write,35059.60615384616,201.0,202.0
aggreg,35054.64102564102,202.0,203.0
constant,35043.803418803414,203.0,204.0
endpoint-messag,34937.096832579184,204.0,205.0
ensur,34861.79487179487,205.0,206.0
berkeley,34726.46863905326,206.0,207.0
network-manag,34684.67972027972,207.0,208.0
address-space,34681.52097902098,208.0,209.0
messag-applic,34649.431501831496,209.0,210.0
bandwidth,34606.61153846154,210.0,211.0
buffer,34527.054832347145,211.0,212.0
section-present,34474.65811965812,212.0,213.0
back-pressur,34414.9407051282,213.0,214.0
increas,34378.658653846156,214.0,215.0
sequenc-number,34277.88461538462,215.0,216.0
nic-nic-transport,34251.82284382285,216.0,217.0
effect,34169.21025641025,217.0,218.0
properti,34115.92447552448,218.0,219.0
natur,34070.39903846154,219.0,220.0
end-point,34032.442735042736,220.0,221.0
receiv-queue,33976.108741258744,221.0,222.0
manag,33941.661538461536,222.0,223.0
check,33878.55288461538,223.0,224.0
demonstr,33840.01842576029,224.0,225.0
common,33799.40450928382,225.0,226.0
scenario,33771.62006688963,226.0,227.0
bisect,33734.55551839465,227.0,228.0
channel-tabl,33712.27810650888,228.0,229.0
myrinet,33680.71082840237,229.0,230.0
page,33454.05,230.0,231.0
endpoint-unload,33449.16185897436,231.0,232.0
comput,33420.10946745562,232.0,233.0
overcommit,33319.89230769231,233.0,234.0
hybrid,33214.14660633484,234.0,235.0
larger,33200.120615384614,235.0,236.0
flush,33176.76923076923,236.0,237.0
research,33139.84830053667,237.0,238.0
comparison,32978.65569230769,238.0,239.0
virtual-network-segment,32899.82377622378,239.0,240.0
cluster,32888.10142011835,240.0,241.0
neighbor,32869.353146853144,241.0,242.0
stand,32839.18321678322,242.0,243.0
header,32791.253146853145,243.0,244.0
request-receiv,32695.2,244.0,245.0
speed,32654.382840236685,245.0,246.0
call,32619.791638795985,246.0,247.0
portabl,32593.220066889633,247.0,248.0
round,32554.283475783475,248.0,249.0
stage,32517.811282051287,249.0,250.0
driven,32490.643589743584,250.0,251.0
infrequ,32462.151193633952,251.0,252.0
basic,32398.880419580422,252.0,253.0
indirect,32344.258076923084,253.0,254.0
virtual,32319.966666666664,254.0,255.0
latenc,32285.380118343197,255.0,256.0
word,32254.632095490717,256.0,257.0
design,32162.262130177514,257.0,258.0
short-messag,32109.112250712253,258.0,259.0
messag-deliveri,32095.08698224852,259.0,260.0
column,32091.121153846158,260.0,261.0
allow,32050.8339031339,261.0,262.0
mark,32038.67902097902,262.0,263.0
block,32007.233498759302,263.0,264.0
includ,31982.527644230766,264.0,265.0
suffici,31963.41748251748,265.0,266.0
pair,31957.480288461542,266.0,267.0
space,31921.153846153844,267.0,268.0
event,31911.975000000002,268.0,269.0
frame,31899.513043478262,269.0,270.0
directli,31849.952797202797,270.0,271.0
user,31837.752071005918,271.0,272.0
endpoint-virtual,31780.80692307692,272.0,273.0
occur,31769.698076923076,273.0,274.0
arpa,31757.52146690519,274.0,275.0
retransmiss-mechan,31745.01730769231,275.0,276.0
factor,31656.81818181818,276.0,277.0
trivial,31594.314230769232,277.0,278.0
high,31554.763313609466,278.0,279.0
compil,31524.007142857143,279.0,280.0
assum,31498.26641651032,280.0,281.0
catastroph,31451.174038461537,281.0,282.0
unload,31428.552777777775,282.0,283.0
inform,31404.034615384615,283.0,284.0
requir-gener,31303.214821763606,284.0,285.0
exploit,31257.365034965038,285.0,286.0
commun-layer,31231.87431952663,286.0,287.0
probe,31216.67863247863,287.0,288.0
discov,31166.282051282047,288.0,289.0
endpoint-endpoint,31090.739644970414,289.0,290.0
empti,30989.882517482518,290.0,291.0
full,30970.2127090301,291.0,292.0
parallel,30969.93704142012,292.0,293.0
data-structur,30874.3254180602,293.0,294.0
connect,30871.920279720278,294.0,295.0
potenti,30837.175325443794,295.0,296.0
minim,30833.073609467458,296.0,297.0
signific,30729.309890109886,297.0,298.0
type,30717.376035502963,298.0,299.0
user-level,30706.384615384613,299.0,300.0
activ-messag-applic,30682.691913214992,300.0,301.0
special,30615.51219512195,301.0,302.0
environ,30588.710059171597,302.0,303.0
impact,30572.693406593404,303.0,304.0
correct,30451.91973244147,304.0,305.0
character,30448.667307692307,305.0,306.0
fault,30426.68076923077,306.0,307.0
workstat,30322.8550295858,307.0,308.0
timer,30313.1358974359,308.0,309.0
similar,30306.479289940824,309.0,310.0
part,30249.82093023256,310.0,311.0
virtual-network-increas,30229.93504273504,311.0,312.0
virtual-network-system,30217.11538461538,312.0,313.0
stress,30172.372649572644,313.0,314.0
messag-rate,30157.560000000005,314.0,315.0
multi,30139.614201183434,315.0,316.0
network-topolog,30125.264423076922,316.0,317.0
model,30013.071794871794,317.0,318.0
decis,29973.499300699303,318.0,319.0
essenti,29877.69615384615,319.0,320.0
reduc,29805.99533799534,320.0,321.0
shrimp,29803.480528846154,321.0,322.0
cluster-interconnect,29799.20449704142,322.0,323.0
ultrasparc,29780.666666666668,323.0,324.0
fast-messag,29716.531952662725,324.0,325.0
tabl-entri,29681.044816053512,325.0,326.0
outgo,29633.08205128205,326.0,327.0
separ,29599.63455621302,327.0,328.0
core,29581.929344729342,328.0,329.0
machin,29578.294970414205,329.0,330.0
unreach,29546.804195804194,330.0,331.0
techniqu,29544.798816568044,331.0,332.0
refer,29493.474871794875,332.0,333.0
high-perform,29486.813905325445,333.0,334.0
stop,29433.923076923078,334.0,335.0
larg-number,29417.929615384615,335.0,336.0
librari,29341.212248520707,336.0,337.0
proport,29318.173426573427,337.0,338.0
highli,29285.11740890688,338.0,339.0
briefli,29279.44444444444,339.0,340.0
investig,29240.19378698225,340.0,341.0
architectur,29213.21331360947,341.0,342.0
corrupt,29165.708547008544,342.0,343.0
retri,29147.313461538462,343.0,344.0
implicit,29141.666863905324,344.0,345.0
hold,29133.23251748252,345.0,346.0
card,29115.956410256407,346.0,347.0
describ,29075.576689976693,347.0,348.0
mutual,29012.848557692305,348.0,349.0
region,29000.479230769233,349.0,350.0
steadi,28920.74448160535,350.0,351.0
handler,28893.862876254178,351.0,352.0
posit,28870.72115384615,352.0,353.0
arbitrari,28824.941814595662,353.0,354.0
care,28762.200549450547,354.0,355.0
sourc,28757.652991452993,355.0,356.0
cabl,28747.361888111885,356.0,357.0
permut,28688.803846153845,357.0,358.0
size,28647.11355311355,358.0,359.0
pass,28456.59853479853,359.0,360.0
determin,28425.384615384617,360.0,361.0
acquisit,28403.815915119365,361.0,362.0
experi,28247.578698224854,362.0,363.0
creat,28203.776627218936,363.0,364.0
bypass,28196.320735785954,364.0,365.0
read,28056.40427350427,365.0,366.0
support-multiprogram,27994.414452214456,366.0,367.0
