Name,IF,IFDenseRank,IFMinRank
store,50853.97745358089,1.0,1.0
order,49816.58333333333,2.0,2.0
task,48840.66683991684,3.0,3.0
program,47887.050397877974,4.0,4.0
cach-line,46144.007396449706,5.0,5.0
address,46048.303571428565,6.0,6.0
copi,45600.0,7.0,7.0
program-order,45309.48504273505,8.0,8.0
load,45210.096153846156,9.0,9.0
multipl,44866.875,10.0,10.0
line,44720.674208144796,11.0,11.0
commit,44591.00591715977,12.0,12.0
buffer,44062.11538461539,13.0,13.0
design,43904.903846153844,14.0,14.0
show,43798.764792899405,15.0,15.0
maintain,43575.99786324787,16.0,16.0
distribut,42500.333076923074,17.0,17.0
address-resolut-buffer,42317.290564903844,18.0,18.0
execut,41339.684389140275,19.0,19.0
result,41219.0625,20.0,20.0
state,40494.122411242606,21.0,21.0
level-memori,40010.71794871795,22.0,22.0
hierarch-execut-model,39283.70769230769,23.0,23.0
load-store,39248.0202991453,24.0,24.0
version-order-list,38281.45833333333,25.0,25.0
similar,38034.182692307695,26.0,26.0
figur,37827.76458885941,27.0,27.0
import,36467.593934911245,28.0,28.0
invalid,36245.0294117647,29.0,29.0
call,35979.36057692307,30.0,30.0
time,35894.691459276015,31.0,31.0
request,35885.104166666664,32.0,32.0
activ-task,35783.61769230769,33.0,33.0
model,35471.29982517483,34.0,34.0
section,35267.99158653846,35.0,35.0
squash,35100.23461538461,36.0,36.0
sequenti-program,35091.7792022792,37.0,37.0
processor-execut,33999.59152421652,38.0,38.0
track,33851.110207100595,39.0,39.0
task-assign,33668.769230769234,40.0,40.0
access,33436.19263925729,41.0,41.0
implement,33315.674749163874,42.0,42.0
assum,33191.959353146856,43.0,43.0
involv,33128.73228744939,44.0,44.0
simpl,33085.53846153846,45.0,45.0
storag,32767.025862068964,46.0,46.0
structur,32640.46474358974,47.0,47.0
inform,32536.67748397436,48.0,48.0
version-line,32364.090301003343,49.0,49.0
propos-gener,32258.27991452991,50.0,50.0
present,32172.02977667494,51.0,51.0
refer,31771.521935096152,52.0,52.0
copi-version,31433.846153846156,53.0,53.0
shown,31335.58222811671,54.0,54.0
ambigu-memori-depend,31307.024572649567,55.0,55.0
previou,31302.502622377626,56.0,56.0
locat,31288.344674556214,57.0,57.0
detect,31054.32967032967,58.0,58.0
multiscalar,30798.9391025641,59.0,59.0
snapshot,30563.18028846154,60.0,60.0
unit,30523.845238095237,61.0,61.0
determin,30508.530594405598,62.0,62.0
complet,30150.433566433567,63.0,63.0
effici-task-commit,29857.08235785953,64.0,64.0
list,29653.00360576923,65.0,65.0
buswrit-request,29425.232517482516,66.0,66.0
valid,29412.558894230773,67.0,67.0
pointer,29116.0,68.0,68.0
creat,29053.910502958584,69.0,69.0
shown-figur,28999.022189349114,70.0,70.0
extra,28977.15064102564,71.0,71.0
hit-latenc,28757.67572944297,72.0,72.0
instruct-level-parallel,28744.77090301003,73.0,73.0
provid,28723.1224916388,74.0,74.0
dirti-line,28664.834448160538,75.0,75.0
word,28419.000836120398,76.0,76.0
total,28403.11273209549,77.0,77.0
effici-task-squash,28347.933110367892,78.0,78.0
replic,28051.326923076922,79.0,79.0
requir,27972.061454849496,80.0,80.0
memori-system,27872.460702341137,81.0,81.0
solut,27723.190705128203,82.0,82.0
propos,27698.413003663005,83.0,83.0
cach,27683.786982248523,84.0,84.0
suppli,27620.328580901856,85.0,85.0
commit-version,27588.238636363636,86.0,86.0
memori-locat,27584.04431438127,87.0,87.0
predict,27555.60475708502,88.0,88.0
coher-cach,27483.688186813182,89.0,89.0
base,27270.988294314382,90.0,90.0
discuss,27260.584615384618,91.0,91.0
miss-rate,27207.41758241758,92.0,92.0
logic,27199.2995951417,93.0,93.0
processor,27112.328032544377,94.0,94.0
