Name,IF,IFDenseRank,IFMinRank
output,66696.98868458274,1.0,1.0
result,59874.343591115874,2.0,2.0
complex,59711.171145686,3.0,3.0
vector,58309.043564356434,4.0,4.0
requir,56408.11824611032,5.0,5.0
gener,53362.60567402895,6.0,6.0
local,53334.5099009901,7.0,7.0
oper,52928.17401740175,8.0,8.0
section,52583.243243243254,9.0,9.0
input,52478.382140137095,10.0,10.0
structur,49488.927864214995,11.0,11.0
case,48428.14041404141,12.0,12.0
column,47629.44284428443,13.0,13.0
time,47539.22911238492,14.0,14.0
row-array,46433.78217821783,15.0,15.0
addit,46172.47644764477,16.0,16.0
transposit,45664.63568856886,17.0,17.0
process-element,44775.634044173654,18.0,18.0
element,44227.29792979298,19.0,19.0
order,43571.81098109811,20.0,20.0
memori,43559.94666966697,21.0,21.0
appli,43358.02515386674,22.0,22.0
data,43173.02130213021,23.0,23.0
kernel,43045.841584158414,24.0,24.0
form,42899.3699369937,25.0,25.0
singl,42844.27602760276,26.0,26.0
separ-transform,42698.739873987404,27.0,27.0
propos,42579.38073807381,28.0,28.0
deriv,42197.42574257426,29.0,29.0
array,41812.93852175915,30.0,30.0
raster-scan-order,41252.8693069307,31.0,31.0
column-array,41006.9702970297,32.0,32.0
coeffici,40837.33369012577,33.0,33.0
number,40532.01584158416,34.0,34.0
shown,40405.10861086109,35.0,35.0
storag,40157.99040841584,36.0,36.0
multipli,39983.34078569147,37.0,37.0
fulli-pipelin,39539.992927864216,38.0,38.0
perform,39118.910891089115,39.0,39.0
parallel-architectur,38536.16810617232,40.0,40.0
scalar,38414.50353606789,41.0,41.0
schedul,38073.91683168317,42.0,42.0
basi,37918.37743774377,43.0,43.0
clock,37819.34560643564,44.0,44.0
figur,37814.488298829885,45.0,45.0
dimension-separ-transform,37614.86943069307,46.0,46.0
equival,37500.57369165488,47.0,47.0
total,37068.20099009901,48.0,48.0
paper,36904.857673267325,49.0,49.0
limit,36578.306589279615,50.0,50.0
produc,36430.60581683168,51.0,51.0
transform,36247.243015390646,52.0,52.0
theta,36149.43378712871,53.0,53.0
dimension-separ-convolut,36084.13641364136,54.0,54.0
small,35976.4099009901,55.0,55.0
size,35929.877362736275,56.0,56.0
show,35871.24624720537,57.0,57.0
time-step,35684.039603960395,58.0,58.0
depend-graph-node,35624.43564356436,59.0,59.0
