Name,IF,IFDenseRank,IFMinRank
processor,112449.86825396825,1.0,1.0
process,106692.54742547426,2.0,2.0
node,103673.04651780968,3.0,3.0
section,103292.03267973855,4.0,4.0
assembl,102037.74716865626,5.0,5.0
time,101137.58467023172,6.0,6.0
mump,99051.36831731953,7.0,7.0
pivot,96525.25237220692,8.0,8.0
work,94712.76795735129,9.0,9.0
provid,94419.57731157732,10.0,10.0
matrix,94083.57109557111,11.0,11.0
main,94042.29203802731,12.0,12.0
matric,94026.80684394969,13.0,13.0
assembl-tree,94018.99449035812,14.0,14.0
number,93695.09968102073,15.0,15.0
base,92606.86524334252,16.0,16.0
format,90631.31200897867,17.0,17.0
algorithm,90008.96666666667,18.0,18.0
term,89928.91083246257,19.0,19.0
initi,88961.18165526229,20.0,20.0
observ,88934.11616161616,21.0,21.0
user,88909.43261562998,22.0,22.0
obtain,88496.20185185186,23.0,23.0
result,88413.72629521016,24.0,24.0
local,88241.02150537634,25.0,25.0
paper,87018.96085858587,26.0,26.0
entri,86628.40736310474,27.0,27.0
note,86268.48924731184,28.0,28.0
reduc,85796.51515151515,29.0,29.0
graph,85239.72727272726,30.0,30.0
input-matrix,85140.9779614325,31.0,31.0
phase,84979.0,32.0,32.0
tabl,84896.30701754386,33.0,33.0
requir,84732.79100529099,34.0,34.0
routin,84711.98328108672,35.0,35.0
data,84695.17676767676,36.0,36.0
refer,84289.70012626261,37.0,37.0
number-processor,83798.28282828283,38.0,38.0
issu,83434.35483870967,39.0,39.0
discuss,81973.93521421106,40.0,40.0
dynam,80912.08946608946,41.0,41.0
symmetr-unsymmetr,79637.50156325156,42.0,42.0
larger,79324.53740530302,43.0,43.0
task,79286.67881192881,44.0,44.0
vector,79137.26592007026,45.0,45.0
part,79040.61658249157,46.0,46.0
illustr,79028.34918146986,47.0,47.0
oper,78640.08881922676,48.0,48.0
figur,78639.6182795699,49.0,49.0
actual,78564.30250783698,50.0,50.0
symmetr-posit-definit,77944.8421309873,51.0,51.0
root-node,77064.4200626959,52.0,52.0
elimin,76964.76666666668,53.0,53.0
tree,76912.87878787877,54.0,54.0
describ,76675.38505747127,55.0,55.0
limit,76610.33380681818,56.0,56.0
version,76373.31390831391,57.0,57.0
scalapack,75963.82192293303,58.0,58.0
approach,75786.68194136486,59.0,59.0
type,75668.53721424773,60.0,60.0
parasol,75573.75982042648,61.0,61.0
present,75409.84884559884,62.0,62.0
valu,75002.05278592373,63.0,63.0
project,74612.2479972135,64.0,64.0
significantli,73542.29521016618,65.0,65.0
analysi-phase,71806.71786833856,66.0,66.0
split,71034.80621025065,67.0,67.0
detail,71026.64718614718,68.0,68.0
estim,70977.43636363637,69.0,69.0
block,70890.24294670846,70.0,70.0
possibl,70730.9641577061,71.0,71.0
test-problem,70577.61983471076,72.0,72.0
maximum,70321.94560994561,73.0,73.0
test,70146.89001122334,74.0,74.0
complet,69709.70202020202,75.0,75.0
overlap,69632.14384586606,76.0,76.0
factor-phase,69571.72839506173,77.0,77.0
compress,69240.27777777778,78.0,78.0
assembl-process,68821.96782641226,79.0,79.0
origin,68779.9625566005,80.0,80.0
inform,68711.79310344828,81.0,81.0
alloc,68465.79519331244,82.0,82.0
collect,67567.86666666667,83.0,83.0
central,66994.85997910135,84.0,84.0
frontal-matrix,66984.56964380648,85.0,85.0
fulli-sum-row,66802.75974025973,86.0,86.0
influenc,66786.74451410658,87.0,87.0
type-parallel,66636.5710553814,88.0,88.0
store,65718.05555555555,89.0,89.0
assum,65682.21003134795,90.0,90.0
side,65541.56734006734,91.0,91.0
tabl-show,65318.12330198537,92.0,92.0
partit,65194.6425120773,93.0,93.0
scale,65146.9276094276,94.0,94.0
compar,64924.108672936265,95.0,95.0
send,64823.7316017316,96.0,96.0
addit,64624.41053391052,97.0,97.0
numer-pivot,64581.764069264056,98.0,98.0
depend,64241.41414141413,99.0,99.0
symbol,64235.81649831649,100.0,100.0
good,64107.31114718615,101.0,101.0
repres,63835.60028860029,102.0,102.0
show,63693.06666666667,103.0,103.0
remaind,63691.42380324989,104.0,104.0
multiprocessor,63402.03110047846,105.0,105.0
avoid,63330.548241031,106.0,106.0
guid,63273.08321308321,107.0,107.0
involv,63260.19841269841,108.0,108.0
amount,62988.60805422647,109.0,109.0
dens,62439.904040404035,110.0,110.0
root,62123.158307210026,111.0,111.0
element-matric,61944.82750582752,112.0,112.0
correspond,61728.62103796586,113.0,113.0
singl-processor,61569.940559440554,114.0,114.0
distribut-dynam-schedul,61552.326839826834,115.0,115.0
step,61481.27662993572,116.0,116.0
static-map,61331.92442947999,117.0,117.0
final,61246.94133644134,118.0,118.0
virtual,61191.73737373737,119.0,119.0
handl,61143.75757575757,120.0,120.0
largest,60846.69408369408,121.0,121.0
broadcast,60843.39848484848,122.0,122.0
frontal-matric,60791.72077922077,123.0,123.0
total,60720.188087774295,124.0,124.0
flop,60703.3391053391,125.0,125.0
packag,60641.12147793727,126.0,126.0
perform,60607.09835731048,127.0,127.0
small,60579.78638234193,128.0,128.0
factor,60532.19605142333,129.0,129.0
asynchron-commun,60462.1111111111,130.0,130.0
amd-order,60424.96969696969,131.0,131.0
differ,60415.24747474747,132.0,132.0
comput,60367.98898071626,133.0,133.0
reduct,60350.34965034966,134.0,134.0
particip,60332.20525252525,135.0,135.0
load-processor,60266.62848484849,136.0,136.0
memori-comput,60203.25252525253,137.0,137.0
studi,59942.58658008658,138.0,138.0
increas,59884.97643097643,139.0,139.0
tree-parallel,59624.853146853144,140.0,140.0
smaller,59546.717171717166,141.0,141.0
host,59541.89001122334,142.0,142.0
migrat,59541.380606060615,143.0,143.0
paramet,59425.104895104894,144.0,144.0
load,59298.59307359306,145.0,145.0
order,59244.20227527803,146.0,146.0
element-format,59102.04377104377,147.0,147.0
parallel,59070.63585348434,148.0,148.0
problem,58801.97979797981,149.0,149.0
larg,58598.77155392307,150.0,150.0
chosen,58564.404848484846,151.0,151.0
experi,58462.451313131314,152.0,152.0
size,58360.75278032855,153.0,153.0
memori,58254.46339659218,154.0,154.0
expect,58252.61204638982,155.0,155.0
distribut,58182.675441281506,156.0,156.0
cyclic,57953.79671717171,157.0,157.0
analysi,57845.66294255689,158.0,158.0
speedup,57817.57575757576,159.0,159.0
structur,57743.32407407408,160.0,160.0
symmetr,57431.45679012346,161.0,161.0
iter,57388.620689655174,162.0,162.0
variabl,57365.625901875894,163.0,163.0
master,57278.076628352486,164.0,164.0
solut,57265.02499744924,165.0,165.0
assembl-matric,57258.277318640954,166.0,166.0
number-entri,57134.97502805836,167.0,167.0
commun,57039.91977859402,168.0,168.0
balanc,56959.587600139326,169.0,169.0
unassembl,56863.35353535353,170.0,170.0
solut-phase,56788.459191919195,171.0,171.0
exploit,56787.1212121212,172.0,172.0
scalabl,56721.700668299156,173.0,173.0
effici,56519.940312213046,174.0,174.0
combin,56401.71840354767,175.0,175.0
design,56361.48303744516,176.0,176.0
implement,56209.19406183043,177.0,177.0
gener,56203.147944087345,178.0,178.0
case,56129.766414141406,179.0,179.0
numer,56120.31876849301,180.0,180.0
duplic-origin-matrix,56003.10586635587,181.0,181.0
nest-dissect,55981.157534945414,182.0,182.0
duplic,55957.34768740032,183.0,183.0
slave-process,55918.92969696969,184.0,184.0
directli,55874.9537037037,185.0,185.0
solv,55667.211560044896,186.0,186.0
distribut-memori-comput,55637.975614733194,187.0,187.0
theta,55547.42715617715,188.0,188.0
code,55458.18865421896,189.0,189.0
unsymmetr,55401.837287011534,190.0,190.0
comput-task,55400.311073699966,191.0,191.0
improv,55277.54269972453,192.0,192.0
sparsiti,55269.24386724386,193.0,193.0
multifront,55198.48591980411,194.0,194.0
schedul,55088.3185899398,195.0,195.0
element,55064.4353637384,196.0,196.0
sort,55054.754208754195,197.0,197.0
featur,55015.79161990273,198.0,198.0
unassembl-matric,54990.68446368446,199.0,199.0
factor-solut-phase,54704.088888888895,200.0,200.0
column,54538.92332415059,201.0,201.0
strategi,54498.29037853281,202.0,202.0
system,54444.2236251403,203.0,203.0
call,54261.24572649573,204.0,204.0
pool,54157.948717948726,205.0,205.0
hand,54086.36411736412,206.0,206.0
similar,54023.339160839154,207.0,207.0
point,53996.81545250485,208.0,208.0
receiv,53913.46697746698,209.0,209.0
fulli,53765.75872359964,210.0,210.0
updat,53657.56902356901,211.0,211.0
initi-matrix,53461.727272727265,212.0,212.0
solver,53408.75252525252,213.0,213.0
assign,53387.200000000004,214.0,214.0
multifront-method,53360.61218243037,215.0,215.0
share-memori,53327.665289256205,216.0,216.0
approxim-minimum-degre,53294.73319049077,217.0,217.0
distribut-input-matrix,53283.96134421135,218.0,218.0
address,53202.29978354978,219.0,219.0
inod,53125.74074074074,220.0,220.0
spars-matrix,52610.75030609122,221.0,221.0
method,52610.28665442302,222.0,222.0
rank-defici,52597.03511303511,223.0,223.0
host-process,52567.48071625344,224.0,224.0
split-node,52458.15151515151,225.0,225.0
direct,52306.94357718601,226.0,226.0
diagon,52302.61163357715,227.0,227.0
determin,52222.00484848485,228.0,228.0
messag,52152.08483828181,229.0,229.0
work-space,52125.99242424243,230.0,230.0
divid,52091.31705948372,231.0,231.0
hold,52071.94161616162,232.0,232.0
time-redistribut,52036.1189674523,233.0,233.0
refin,51881.38776655444,234.0,234.0
float,51753.46424242424,235.0,235.0
asynchron,51685.77405002405,236.0,236.0
pass,51675.67947148251,237.0,237.0
includ,51664.969696969696,238.0,238.0
class,51649.44286297318,239.0,239.0
spars,51612.33522089584,240.0,240.0
larg-spars,51602.75482093664,241.0,241.0
assembl-matrix,51598.44055944056,242.0,242.0
impact,51570.19834710744,243.0,243.0
supervari-detect,51532.81027667983,244.0,244.0
collabor,51525.35676767677,245.0,245.0
cost,51484.38458660681,246.0,246.0
comment,51131.57575757575,247.0,247.0
reason,51108.3380097269,248.0,248.0
techniqu,51015.78991939599,249.0,249.0
bbmat,50892.31526806527,250.0,250.0
occur,50871.50181818181,251.0,251.0
simpl,50802.54545454545,252.0,252.0
grid,50795.46882971126,253.0,253.0
physic,50781.065197428834,254.0,254.0
introduc,50744.793148880104,255.0,255.0
statist,50569.15555555555,256.0,256.0
comparison,50481.043464952556,257.0,257.0
demmel,50474.55892255893,258.0,258.0
multifront-approach,50434.11075036075,259.0,259.0
pattern,50396.09121518213,260.0,260.0
calcul,50372.61386593206,261.0,261.0
recurs,50265.917049280695,262.0,262.0
hybrid,50207.029537802264,263.0,263.0
halo,50207.029537802264,263.0,263.0
time-second-factor,50196.24363636364,264.0,265.0
level,50153.69829609224,265.0,266.0
bmwst,50103.00451887294,266.0,267.0
spars-direct-solver,50072.93799102133,267.0,268.0
