Name,IF,IFDenseRank,IFMinRank
vertic,20983.397849462363,1.0,1.0
vertex,20903.733870967742,2.0,2.0
found,18692.24633431085,3.0,3.0
cycl,18685.928571428572,4.0,4.0
time,18277.87903225806,5.0,5.0
graph,18027.683662851196,6.0,6.0
lemma,17886.563748079876,7.0,7.0
case,17153.370199692778,8.0,8.0
path,16526.414746543778,9.0,9.0
note,16387.827956989244,10.0,10.0
length,16353.450500556171,11.0,11.0
algorithm,15986.536151279199,12.0,12.0
undirect-graph,15583.611500701261,13.0,13.0
path-length,15477.150537634407,14.0,14.0
obtain,15270.844574780058,15.0,15.0
connect,15085.37634408602,16.0,16.0
exist,14866.649560117303,17.0,17.0
simpl,14527.419354838708,18.0,18.0
find,14449.862903225805,19.0,19.0
proof,14299.720430107525,20.0,20.0
theorem,14093.401759530792,21.0,21.0
selc,13112.131837307152,22.0,22.0
adjac,13049.585253456222,23.0,23.0
assum,12809.193548387095,24.0,24.0
endpoint,12551.587096774194,25.0,25.0
undirect,11836.682622268469,26.0,26.0
show,11813.848074921956,27.0,27.0
minim,11761.998387096775,28.0,28.0
disjoint,11716.494623655912,29.0,29.0
shortest-cycl,11694.322580645161,30.0,30.0
start,11315.401612903226,31.0,31.0
easili-found,11135.447580645161,32.0,32.0
fact,11080.988115449914,33.0,33.0
direct,11079.870967741934,34.0,34.0
least,10874.359447004606,35.0,35.0
direct-undirect-graph,10794.913978494624,36.0,36.0
solc,10619.830220713073,37.0,37.0
section,10540.241086587435,38.0,38.0
bipartit,10522.354838709676,39.0,39.0
complet,10482.913978494622,40.0,40.0
number,10383.157894736842,41.0,41.0
distanc,10356.896434634973,42.0,42.0
denot,10347.631578947367,43.0,43.0
describ,10281.74551971326,44.0,44.0
consequ,10233.317972350229,45.0,45.0
shortest,10141.516129032258,46.0,46.0
problem,10039.68854282536,47.0,47.0
shown,10038.74486803519,48.0,48.0
impli,10007.301542776997,49.0,49.0
present,9972.940577249576,50.0,50.0
length-cycl,9935.354838709676,51.0,51.0
time-algorithm,9860.841935483872,52.0,52.0
gamma,9818.956989247312,53.0,53.0
interest,9783.8357771261,54.0,54.0
part,9707.565072302557,55.0,55.0
monien,9634.163515016686,56.0,56.0
prove,9622.639784946236,57.0,57.0
delta,9596.712903225807,58.0,58.0
necessarili,9532.737096774194,59.0,59.0
shortcut,9495.151209677419,60.0,60.0
integ,9454.959677419354,61.0,61.0
construct,9383.575268817203,62.0,62.0
requir,9330.910394265233,63.0,63.0
