Name,IF,IFDenseRank,IFMinRank
result,48424.752380952385,1.0,1.0
phase,41980.85008818342,2.0,2.0
valu,39606.52190476191,3.0,3.0
dimension,39434.447496947505,4.0,4.0
paramet,38091.44761904762,5.0,5.0
order,36578.28444444445,6.0,6.0
unit,36015.126436781604,7.0,7.0
factor,35066.33904761905,8.0,8.0
show,34919.29523809524,9.0,9.0
present,33806.68190476191,10.0,10.0
assum,33046.43492063492,11.0,11.0
process-unit,32976.68253968254,12.0,12.0
section,32838.77333333333,13.0,13.0
requir,32547.44608648057,14.0,14.0
model,32076.478927203065,15.0,15.0
point,32051.485958485962,16.0,16.0
circgo,31849.95873015873,17.0,17.0
consist,31711.2,18.0,18.0
messag,31692.87356321839,19.0,19.0
gener,30555.827301587306,20.0,20.0
paragon,30533.981481481478,21.0,21.0
torgo,30136.121031746028,22.0,22.0
algorithm,30095.5666414714,23.0,23.0
step,29961.641534391532,24.0,24.0
practic,29934.12126984127,25.0,25.0
gossip-algorithm,29836.213333333333,26.0,26.0
perform,29748.831168831166,27.0,27.0
import,29677.44,28.0,28.0
connect,29376.84920634921,29.0,29.0
gamma,28991.990476190476,30.0,30.0
differ,28946.46857142857,31.0,31.0
paper,28838.506666666668,32.0,32.0
total,28240.812698412698,33.0,33.0
time,28226.62282690854,34.0,34.0
packet,28215.787603930457,35.0,35.0
implement,27780.219198790623,36.0,36.0
figur,27265.473015873016,37.0,37.0
gossip,27090.230536659106,38.0,38.0
develop,27079.36,39.0,39.0
obtain,26888.469206349204,40.0,40.0
data,26659.63718820861,41.0,41.0
start,26645.38412698413,42.0,42.0
delta,26507.26278659612,43.0,43.0
concentr,26193.78968253968,44.0,44.0
oper,25756.746666666666,45.0,45.0
rang,25729.20507936508,46.0,46.0
approach,25638.849584278156,47.0,47.0
cost,25532.25068418172,48.0,48.0
dimension-mesh,25502.379629629628,49.0,49.0
compar,25165.231111111112,50.0,50.0
small,24992.540229885057,51.0,51.0
denot,24952.88634920635,52.0,52.0
dimens,24802.59183673469,53.0,53.0
trivial,24801.277460317462,54.0,54.0
bridgehead,24659.966873706006,55.0,55.0
consid,24625.597883597882,56.0,56.0
color,24613.277777777774,57.0,57.0
round,24571.494824016558,58.0,58.0
achiev,24413.265306122445,59.0,59.0
time-consumpt,24350.14476190476,60.0,60.0
larger,24075.374999999993,61.0,61.0
case,23996.843915343914,62.0,62.0
work,23628.4099378882,63.0,63.0
call,23529.018062397372,64.0,64.0
contribut,23513.153439153437,65.0,65.0
previou,23254.378881987577,66.0,66.0
analyz,23217.96428571428,67.0,67.0
