Name,IF,IFDenseRank,IFMinRank
ratio,133668.3365949119,1.0,1.0
result,132867.87711522964,2.0,2.0
load,132106.510035043,3.0,3.0
request,131174.9691780822,4.0,4.0
competit-ratio,130965.55924657534,5.0,5.0
assum,130923.36596598962,6.0,6.0
machin,130273.04844883157,7.0,7.0
time,129684.7992442135,8.0,8.0
number,129529.83506407424,9.0,9.0
exist,128337.99602297832,10.0,10.0
techniqu,127679.6015981735,11.0,11.0
section,127406.07123287671,12.0,12.0
point-point,126660.50753424657,13.0,13.0
base,126544.16826484018,14.0,14.0
note,126514.50619699933,15.0,15.0
case,126350.04080443019,16.0,16.0
virtual-circuit-rout,125927.35273972602,17.0,17.0
increas,125903.31506849313,18.0,18.0
present,125680.93287671232,19.0,19.0
factor,125354.3207762557,20.0,20.0
perform-guarante,125074.2606849315,21.0,21.0
bound,125071.32067247819,22.0,22.0
show,124866.57534246575,23.0,23.0
consid,124358.9061390157,24.0,24.0
circuit,123210.49241682973,25.0,25.0
path,122190.44292237444,26.0,26.0
respect,121826.15547945203,27.0,27.0
paper,121439.08922621253,28.0,28.0
log-competit-algorithm,120970.8794031311,29.0,29.0
make,120827.17561643836,30.0,30.0
goal,118781.16127023661,31.0,31.0
shown,115849.44151738672,32.0,32.0
equal,115724.13728409767,33.0,33.0
previou-section,115140.05136986301,34.0,34.0
concentr,113496.87815428982,35.0,35.0
log-competit-ratio,113398.75605900948,36.0,36.0
durat,113026.16718555418,37.0,37.0
link,110498.5941146626,38.0,38.0
execut,109159.5565812984,39.0,39.0
decis,108801.8500285388,40.0,40.0
natur,108712.09291244787,41.0,41.0
chosen,107523.78287671233,42.0,42.0
minimum,107127.93929016188,43.0,43.0
develop,107106.63574097134,44.0,44.0
singl,106838.00659563673,45.0,45.0
choos,104281.0216894977,46.0,46.0
constant,104157.46259220231,47.0,47.0
throughput,102952.51775748351,48.0,48.0
view,102944.44053549191,49.0,49.0
defin,102845.8105022831,50.0,50.0
azar,102204.53576864536,51.0,51.0
rinnooy,101510.15279241306,52.0,52.0
extend,101105.59030948757,53.0,53.0
context,101075.69671232878,54.0,54.0
gener,100121.73407299681,55.0,55.0
line,100107.23348658285,56.0,56.0
rout,100062.21333739914,57.0,57.0
algorithm,99934.33371645711,58.0,58.0
bandwidth,99876.50273268907,59.0,59.0
assign,99702.62619628447,60.0,60.0
schedul,99692.89838618878,61.0,61.0
impli,99643.99315068492,62.0,62.0
problem,99438.49737286544,63.0,63.0
network,99388.81557280917,64.0,64.0
framework,98868.52602739727,65.0,65.0
maximum,98769.65284293487,66.0,66.0
arriv,98669.3413398386,67.0,67.0
lower-bound,98523.19339932445,68.0,68.0
onlin,98478.97846687933,69.0,69.0
approxim,98294.28815209233,70.0,70.0
tree,98281.167339088,71.0,71.0
direct,98125.57149559015,72.0,72.0
multicast,98002.30845374365,73.0,73.0
job-arriv,97903.91832191781,74.0,74.0
