Name,IF,IFDenseRank,IFMinRank
base,34393.05927835051,1.0,1.0
operand,34357.88339850693,2.0,2.0
instruct,34098.186173438444,3.0,3.0
program,33568.298969072166,4.0,4.0
current,32751.54982817869,5.0,5.0
model,32512.041237113404,6.0,6.0
schedul,31728.611683848794,7.0,7.0
tabl,31506.716288659794,8.0,8.0
develop,31022.503917525773,9.0,9.0
data,29163.94924662966,10.0,10.0
base-cost,28946.143917525776,11.0,11.0
pack,27836.172680412372,12.0,12.0
order,27371.040444091996,13.0,13.0
result,27223.555841924397,14.0,14.0
multipli,26856.514752932817,15.0,15.0
determin,26545.768713581358,16.0,16.0
effect,26457.789690721653,17.0,17.0
energi-reduct,26287.702693714666,18.0,18.0
code,25856.488284910967,19.0,19.0
show,25714.631013745704,20.0,20.0
reduc,25305.31567721294,21.0,21.0
execut,25157.829896907217,22.0,22.0
observ,25075.361806578298,23.0,23.0
addit,24584.5412371134,24.0,24.0
booth-multipli,23672.27657305368,25.0,25.0
gener,23368.33762886598,26.0,26.0
consumpt,23234.516288659797,27.0,27.0
regist,23131.313899751156,28.0,28.0
special,23057.087628865982,29.0,29.0
purpos,22994.94587628866,30.0,30.0
instruct-schedul,22817.159221076745,31.0,31.0
pair,22791.081615120274,32.0,32.0
dsp-processor,21942.197462331485,33.0,33.0
unpack,21896.992268041235,34.0,34.0
variat,21816.270986745218,35.0,35.0
class,21741.948453608245,36.0,36.0
instruct-pack,21616.872088583426,37.0,37.0
cost,21609.995876288664,38.0,38.0
overhead,21576.070820259974,39.0,39.0
issu,21546.130927835056,40.0,40.0
operand-swap,21523.102680412376,41.0,41.0
schedul-algorithm,21136.775538894097,42.0,42.0
reason,20996.755290287572,43.0,43.0
obtain,20519.02405498282,44.0,44.0
target-dsp-processor,20426.50171821306,45.0,45.0
overhead-cost-instruct,20356.086769759448,46.0,46.0
consum,20306.314948453608,47.0,47.0
estim,20065.847422680414,48.0,48.0
averag,20019.812558575446,49.0,49.0
target,19606.421613935298,50.0,50.0
instruct-level-power,19542.50859106529,51.0,51.0
perform,19094.60764099454,52.0,52.0
section,19065.692783505154,53.0,53.0
valu,19043.067010309278,54.0,54.0
time,18940.780206185565,55.0,55.0
consid,18891.76082474227,56.0,56.0
input,18872.2706185567,57.0,57.0
limit,18676.484917907597,58.0,58.0
lead,18582.73289597001,59.0,59.0
energi,18577.595706238706,60.0,60.0
sourc,18514.513554791905,61.0,61.0
case,18365.466893399935,62.0,62.0
power-cost-instruct,18246.205612829322,63.0,63.0
switch,18161.60824742268,64.0,64.0
chip,18086.30785638109,65.0,65.0
dsp-program,18022.107216494845,66.0,66.0
processor,17989.809756616007,67.0,67.0
verifi,17950.766525166768,68.0,68.0
applic,17813.739717291955,69.0,69.0
repres,17770.859468258277,70.0,70.0
paper,17570.792036971205,71.0,71.0
weight,17533.576337751594,72.0,72.0
evalu,17501.49742268041,73.0,73.0
measur,17447.647996599,74.0,74.0
number,17375.849779086893,75.0,75.0
minim,17227.82059730046,76.0,76.0
cycl,17207.04857051759,77.0,77.0
sequenc,17171.7188739096,78.0,78.0
techniqu,17050.943564672125,79.0,79.0
origin,17024.19243986254,80.0,80.0
physic,16907.74742268041,81.0,81.0
reduct,16784.732449680905,82.0,82.0
increas,16682.788931090614,83.0,83.0
studi,16618.845148262302,84.0,84.0
specif,16602.798665858092,85.0,85.0
power,16594.12732490169,86.0,86.0
call,16473.57671315949,87.0,87.0
experi,16420.688277181423,88.0,88.0
effect-circuit-state,16394.37525773196,89.0,89.0
fujitsu,16278.748857476883,90.0,90.0
save,16195.04984589223,91.0,91.0
chang,16157.860559039216,92.0,92.0
power-model,16130.39793814433,93.0,93.0
method,16129.694648993618,94.0,94.0
algorithm,16054.355670103092,95.0,95.0
energi-consumpt,15968.252524178977,96.0,96.0
embed-dsp,15961.977255818896,97.0,97.0
accur,15932.508661919439,98.0,98.0
signific,15930.217101273496,99.0,99.0
filter,15928.980174464712,100.0,100.0
low-power,15914.98055053672,101.0,101.0
discuss,15817.794026995432,102.0,102.0
list,15784.672914714152,103.0,103.0
benchmark,15764.845360824742,104.0,104.0
power-cost-program,15748.701030927834,105.0,105.0
larg,15628.498777765968,106.0,106.0
softwar,15577.472207460942,107.0,107.0
embed,15560.628122010841,108.0,108.0
differ,15525.40206185567,109.0,109.0
control,15424.523328727813,110.0,110.0
unit,15356.03039642895,111.0,111.0
altern,15326.672816060769,112.0,112.0
power-analysi,15306.98076309916,113.0,113.0
current-measur,15263.90225276823,114.0,114.0
earlier,15249.525773195875,115.0,115.0
digit,15084.749388882985,116.0,116.0
special-architectur-featur,15084.162104514753,117.0,117.0
swap,15028.41237113402,118.0,118.0
experiment,14980.072164948455,119.0,119.0
step,14936.019555744499,120.0,120.0
proport,14934.185567010307,121.0,121.0
featur,14929.163802978233,122.0,122.0
describ,14870.845360824744,123.0,123.0
abstract,14870.845360824744,123.0,123.0
system,14819.484323520031,124.0,125.0
vari,14751.292624900872,125.0,126.0
form,14706.446735395186,126.0,127.0
path,14702.121373153364,127.0,128.0
character,14697.616324795406,128.0,129.0
schedul-techniqu,14620.413433946222,129.0,130.0
pack-instruct,14606.581660336407,130.0,131.0
propos,14581.333608247425,131.0,132.0
microprocessor,14564.804973961101,132.0,133.0
shown,14555.36907216495,133.0,134.0
analyz,14544.758762886599,134.0,135.0
