Name,IF,IFDenseRank,IFMinRank
symmetri,20797.45256916996,1.0,1.0
constraint,16077.28922495274,2.0,2.0
method,15830.334593572778,3.0,3.0
case,15192.138716356108,4.0,4.0
solut,14822.079395085064,5.0,5.0
problem,14680.145557655953,6.0,6.0
permut,14076.443064182193,7.0,7.0
search,13715.413988657845,8.0,8.0
dene,13630.906832298137,9.0,9.0
exclud,13613.362318840578,10.0,10.0
gener,13514.3961352657,11.0,11.0
variabl,13497.391304347826,12.0,12.0
tree,12155.929951690821,13.0,13.0
exclus,11878.018903591681,14.0,14.0
denit,11714.291925465837,15.0,15.0
subset,11144.202898550724,16.0,16.0
appli,11121.398865784498,17.0,17.0
form,11047.56143667297,18.0,18.0
introduc,10930.136645962732,19.0,19.0
show,10886.030245746691,20.0,20.0
exclud-symmetri,10883.858695652174,21.0,21.0
transposit,10055.130434782606,22.0,22.0
impli,9985.217391304346,23.0,23.0
addit,9912.664031620554,24.0,24.0
simpl,9783.91304347826,25.0,25.0
valu,9670.005115089512,26.0,26.0
implement,9486.351966873704,27.0,27.0
give,9364.782608695652,28.0,28.0
note,9342.185255198488,29.0,29.0
order,9292.967863894139,30.0,30.0
rotat,9185.294685990339,31.0,31.0
proposit,9180.826086956522,32.0,32.0
node,9029.860113421548,33.0,33.0
symmetr-constraint,8867.101449275362,34.0,34.0
valuat,8623.711956521738,35.0,35.0
restrict,8613.985507246378,36.0,36.0
consid,8477.866666666665,37.0,37.0
point,8465.962732919254,38.0,38.0
path,8413.874680306906,39.0,39.0
constraint-set,8400.095108695652,40.0,40.0
domain,8232.823798627001,41.0,41.0
work,8190.717391304347,42.0,42.0
section,8149.166666666665,43.0,43.0
exist,8101.820289855073,44.0,44.0
condit,8100.789855072463,45.0,45.0
proof,8018.635265700484,46.0,46.0
handl,7944.792960662526,47.0,47.0
symmetr-solut,7922.173913043479,48.0,48.0
present,7758.108695652173,49.0,49.0
complet,7674.782608695651,50.0,50.0
equival,7645.6875,51.0,51.0
denot,7543.383742911154,52.0,52.0
symmetri-exclud-search,7504.680306905372,53.0,53.0
store,7501.277882797731,54.0,54.0
implic,7414.327122153209,55.0,55.0
satis,7413.204968944098,56.0,56.0
symmetr,7398.815217391304,57.0,57.0
describ,7308.51606805293,58.0,58.0
notion,7291.116847826087,59.0,59.0
posit,7230.378071833648,60.0,60.0
constraint-program,7212.347826086956,61.0,61.0
geometr-symmetri,7161.075514874142,62.0,62.0
search-strategi,7080.06324110672,63.0,63.0
color,6916.0786749482395,64.0,64.0
theorem,6764.9107551487405,65.0,65.0
eect,6739.975155279501,66.0,66.0
full-symmetri-group,6715.542028985507,67.0,67.0
valid,6707.1652173913035,68.0,68.0
transposit-exclud,6660.31469979296,69.0,69.0
result,6646.973534971644,70.0,70.0
permut-symmetri,6628.968944099379,71.0,71.0
boolean,6549.1608695652185,72.0,72.0
found,6535.3799621928165,73.0,73.0
dierent,6528.098550724637,74.0,74.0
case-symmetri,6514.374291115311,75.0,75.0
branch,6478.505928853755,76.0,76.0
group,6469.987212276215,77.0,77.0
function,6422.785326086957,78.0,78.0
search-problem,6278.898550724638,79.0,79.0
reason,6243.761814744801,80.0,80.0
satisfi,6122.02536231884,81.0,81.0
shown,6100.004140786749,82.0,82.0
declar,6086.730434782608,83.0,83.0
search-procedur,6034.798136645963,84.0,84.0
write,6002.679841897233,85.0,85.0
includ,5999.228260869565,86.0,86.0
complex,5988.782608695652,87.0,87.0
approach,5956.652173913043,88.0,88.0
exclud-search-tree,5937.018633540372,89.0,89.0
essenti,5926.207039337473,90.0,90.0
techniqu,5922.065217391304,91.0,91.0
interest,5920.157608695652,92.0,92.0
reduc,5880.190217391305,93.0,93.0
arbitrari,5869.610766045547,94.0,94.0
graph-color-problem,5841.070652173913,95.0,95.0
symmetri-group,5839.641943734015,96.0,96.0
intuit,5833.739130434782,97.0,97.0
assign,5649.138716356108,98.0,98.0
minim,5586.476370510396,99.0,99.0
partial,5575.315689981096,100.0,100.0
treat,5560.930434782608,101.0,101.0
part,5541.217391304348,102.0,102.0
nite,5515.057208237986,103.0,103.0
perm,5500.810276679843,104.0,104.0
protein-structur-predict,5484.090737240075,105.0,105.0
assum,5458.823188405797,106.0,106.0
queen,5454.44347826087,107.0,107.0
constraint-satisfact-problem,5449.444444444443,108.0,108.0
call,5447.715415019763,109.0,109.0
search-tree-branch,5439.391304347826,110.0,110.0
binari,5436.381642512077,111.0,111.0
knowledg,5433.521739130435,112.0,112.0
ection-axi,5409.148550724638,113.0,113.0
set-symmetri,5394.480676328502,114.0,114.0
special,5379.557971014492,115.0,115.0
calculu,5351.628762541806,116.0,116.0
strategi,5339.925465838508,117.0,117.0
constraint-store,5319.624505928854,118.0,118.0
closur,5264.132992327365,119.0,119.0
integ,5242.1212814645305,120.0,120.0
state,5203.913043478261,121.0,121.0
left,5174.194616977225,122.0,122.0
interchang,5163.162318840579,123.0,123.0
leaf,5160.664961636829,124.0,124.0
lattic,4998.109640831758,125.0,125.0
node-label,4993.935727788279,126.0,126.0
close,4981.333333333333,127.0,127.0
correct,4977.004830917875,128.0,128.0
encount,4973.673913043478,129.0,129.0
suppos,4965.13712374582,130.0,130.0
contain,4964.295652173913,131.0,131.0
symmetri-break,4836.869565217391,132.0,132.0
ecient,4819.673913043478,133.0,133.0
symm,4776.533333333333,134.0,134.0
tran,4763.233695652174,135.0,135.0
solut-found,4755.849275362319,136.0,136.0
induct,4746.0,137.0,137.0
step,4723.601134215502,138.0,138.0
constraint-base-search,4717.979296066253,139.0,139.0
algorithm,4711.552795031055,140.0,140.0
sucient,4692.937888198758,141.0,141.0
hold,4692.288043478261,142.0,142.0
exponenti,4680.935817805383,143.0,143.0
properti,4665.052173913044,144.0,144.0
squar,4655.222826086956,145.0,145.0
detail,4640.850241545893,146.0,146.0
propag,4624.091787439613,147.0,147.0
dimens,4597.8604118993135,148.0,148.0
modifi-search,4569.504830917874,149.0,149.0
frame,4567.707509881423,150.0,150.0
rise,4566.631884057971,151.0,151.0
instanc,4546.035805626599,152.0,152.0
construct,4526.361556064073,153.0,153.0
search-algorithm,4505.0,154.0,154.0
procedur,4468.661835748792,155.0,155.0
kind,4450.384615384616,156.0,156.0
singl,4440.625,157.0,157.0
resp,4392.555765595463,158.0,158.0
system,4357.425120772947,159.0,159.0
root,4338.359168241966,160.0,160.0
programm,4329.913043478261,161.0,161.0
solv,4329.043478260869,162.0,162.0
encod,4249.29061784897,163.0,163.0
full,4195.942028985507,164.0,164.0
contrast,4189.04347826087,165.0,165.0
method-exclud,4177.76397515528,166.0,166.0
preliminari,4173.739130434782,167.0,167.0
short,4165.043478260869,168.0,168.0
label,4153.639751552794,169.0,169.0
free,4112.430830039526,170.0,170.0
oper,4109.037267080745,171.0,171.0
geometr,4100.788043478261,172.0,172.0
specic,4100.328502415458,173.0,173.0
studi,4078.782608695652,174.0,174.0
excl,4070.367149758454,175.0,175.0
symmetri-constraint,4028.5279503105585,176.0,176.0
chang,4019.422924901186,177.0,177.0
similar,4009.9130434782605,178.0,178.0
comparison,4007.173913043478,179.0,179.0
symmetri-dene,4000.3451086956525,180.0,180.0
least,3996.5752508361206,181.0,181.0
branch-constraint,3990.8494983277587,182.0,182.0
investig,3990.608695652174,183.0,183.0
store-store,3969.546313799622,184.0,184.0
binari-node,3969.546313799622,184.0,184.0
board,3950.310559006211,185.0,186.0
structur,3943.8563327032134,186.0,187.0
remain,3930.2608695652175,187.0,188.0
applic,3929.420289855072,188.0,189.0
practic,3929.420289855072,188.0,189.0
contradict,3923.222222222222,189.0,191.0
interpret,3922.472826086957,190.0,192.0
notat,3921.6149068322975,191.0,193.0
solver,3903.4728260869565,192.0,194.0
object,3901.0297482837527,193.0,195.0
transform,3897.8164251207722,194.0,196.0
advanc,3880.5597826086955,195.0,197.0
predic,3870.595108695652,196.0,198.0
vector,3863.652173913043,197.0,199.0
search-tree-reduc,3852.391304347826,198.0,200.0
sequenc,3810.0189035916824,199.0,201.0
quadrat,3787.018633540373,200.0,202.0
modern,3750.692934782609,201.0,203.0
speedup,3743.4782608695655,202.0,204.0
queen-problem,3725.119565217391,203.0,205.0
base,3703.5051759834364,204.0,206.0
import,3682.8179347826085,205.0,207.0
base-search,3680.8695652173915,206.0,208.0
exampl,3624.695652173913,207.0,209.0
size,3584.9616368286447,208.0,210.0
prex,3574.6583850931675,209.0,211.0
model,3558.95652173913,210.0,212.0
literatur,3554.0248447204967,211.0,213.0
composit,3547.547826086957,212.0,214.0
lemma,3513.2762148337592,213.0,215.0
insert,3495.797101449275,214.0,216.0
symmetr-version,3495.797101449275,214.0,216.0
proven,3466.5188405797103,215.0,218.0
extens,3447.0434782608695,216.0,219.0
search-tree-symmetri,3440.1358695652175,217.0,220.0
thermor,3435.1918158567773,218.0,221.0
stem,3432.3478260869565,219.0,222.0
tractabl,3413.875,220.0,223.0
symmetri-exclud-complet,3401.3833992094865,221.0,224.0
search-tree-presenc,3386.3478260869565,222.0,225.0
naiv,3328.2228260869565,223.0,226.0
heurist,3328.2228260869565,223.0,226.0
number,3327.077504725898,224.0,228.0
runtim,3327.077504725898,224.0,228.0
tabl,3327.077504725898,224.0,228.0
dimension,3318.2608695652175,225.0,231.0
exemplifi,3315.091533180778,226.0,232.0
small,3310.4855072463765,227.0,233.0
symmetri-give,3286.6318840579706,228.0,234.0
want,3270.9316770186338,229.0,235.0
larg,3257.8202898550726,230.0,236.0
liter,3248.4322250639384,231.0,237.0
conveni,3246.463768115942,232.0,238.0
exclus-method,3245.1908212560384,233.0,239.0
rotat-symmetri,3234.256521739131,234.0,240.0
symmetri-exclus-frame,3201.806324110672,235.0,241.0
geometri,3189.2934782608695,236.0,242.0
concret,3189.2934782608695,236.0,242.0
influenc,3174.308300395257,237.0,244.0
immedi,3154.5130434782604,238.0,245.0
formula,3154.150197628459,239.0,246.0
engin,3144.6875,240.0,247.0
concurr,3144.6875,240.0,247.0
languag,3144.6875,240.0,247.0
graph,3133.350383631713,241.0,250.0
realist,3129.6521739130435,242.0,251.0
collect,3118.402173913043,243.0,252.0
fail,3110.3250517598344,244.0,253.0
plan,3098.608695652174,245.0,254.0
logic,3098.608695652174,245.0,254.0
symmetri-exclus-restrict,3085.9782608695655,246.0,256.0
anteced,3047.701863354037,247.0,257.0
unchang,3038.819875776397,248.0,258.0
analo,3015.7056856187287,249.0,259.0
respect,3006.123188405797,250.0,260.0
element,3005.895652173913,251.0,261.0
claim,2978.5166240409208,252.0,262.0
aguirr,2974.615384615385,253.0,263.0
alfonso,2974.615384615385,253.0,263.0
miguel,2974.615384615385,253.0,263.0
symmetri-exclus-add,2970.434782608696,254.0,266.0
expand,2969.906832298136,255.0,267.0
paper,2956.4961636828643,256.0,268.0
symmetri-set-theorem,2947.426086956522,257.0,269.0
determin,2944.0782608695654,258.0,270.0
produc,2934.0248447204967,259.0,271.0
complet-wrt,2934.0248447204967,259.0,271.0
suce,2933.171355498721,260.0,273.0
theo,2933.171355498721,260.0,273.0
full-symmetri-exclus,2933.171355498721,260.0,273.0
know,2928.447204968944,261.0,276.0
test,2898.3788819875776,262.0,277.0
equal,2896.5612648221345,263.0,278.0
compar,2882.536231884058,264.0,279.0
modif,2876.645962732919,265.0,280.0
reflect,2870.0676328502414,266.0,281.0
matrix,2866.981366459627,267.0,282.0
maintain,2864.869565217391,268.0,283.0
similarli,2856.671936758893,269.0,284.0
standard,2853.913043478261,270.0,285.0
theori,2853.913043478261,270.0,285.0
previou,2849.2028985507245,271.0,287.0
relat,2849.2028985507245,271.0,287.0
symmetri-exclus-modifi,2849.2028985507245,271.0,287.0
machineri,2848.927536231884,272.0,290.0
user,2848.927536231884,272.0,290.0
character,2840.645962732919,273.0,292.0
ident,2838.086956521739,274.0,293.0
assumpt,2833.4161490683227,275.0,294.0
search-tree-constraint,2833.4161490683227,275.0,294.0
graph-color-note,2833.4161490683227,275.0,294.0
occur,2832.648221343874,276.0,297.0
good,2824.1925465838513,277.0,298.0
harder,2811.195652173913,278.0,299.0
optim,2811.195652173913,278.0,299.0
conform,2811.195652173913,278.0,299.0
detect,2811.195652173913,278.0,299.0
symmetri-exclus-store,2780.365728900256,279.0,303.0
term,2751.159420289855,280.0,304.0
perform,2751.0028985507247,281.0,305.0
inequ,2750.3067632850243,282.0,306.0
distinct,2750.3067632850243,282.0,306.0
translat,2750.3067632850243,282.0,306.0
ection,2748.0000000000005,283.0,309.0
explain,2745.780051150895,284.0,310.0
start,2745.780051150895,284.0,310.0
leav,2742.8260869565215,285.0,312.0
invers,2725.6894409937886,286.0,313.0
symmetriesw,2711.850241545894,287.0,314.0
symmetri-exclus-properti,2711.850241545894,287.0,314.0
ratio,2689.043478260869,288.0,316.0
parallel,2653.342391304348,289.0,317.0
sequel,2653.342391304348,289.0,317.0
reduced,2639.1076604554864,290.0,319.0
tile,2635.7608695652175,291.0,320.0
guarante,2628.2608695652175,292.0,321.0
speci,2628.2608695652175,292.0,321.0
hypercub,2624.184782608696,293.0,323.0
symmetri-exclus-method,2613.5024154589373,294.0,324.0
express,2599.749163879599,295.0,325.0
random,2595.0485933503837,296.0,326.0
symmetri-exclus-prune,2593.577075098814,297.0,327.0
search-tree-uenc,2593.577075098814,297.0,327.0
depend,2593.577075098814,297.0,327.0
search-tree-queen,2593.577075098814,297.0,327.0
directli,2587.5051759834364,298.0,331.0
combinator,2579.4442344045365,299.0,332.0
hard,2579.4442344045365,299.0,332.0
identifi,2564.673913043478,300.0,334.0
sketch,2552.0579710144925,301.0,335.0
uniqu,2542.2434782608693,302.0,336.0
easili,2539.072463768116,303.0,337.0
obtain,2539.072463768116,303.0,337.0
descript,2539.072463768116,303.0,337.0
search-tree-exclud,2522.3596837944665,304.0,340.0
topmost,2519.1304347826085,305.0,341.0
vertic,2475.521739130435,306.0,342.0
admiss,2475.521739130435,306.0,342.0
symmetri-set-exclud,2472.845410628019,307.0,344.0
delay,2464.6376811594205,308.0,345.0
symmetri-exclud-test,2464.6376811594205,308.0,345.0
integr,2464.6376811594205,308.0,345.0
decid,2464.6376811594205,308.0,345.0
program,2452.8056265984656,309.0,349.0
symmetri-exclus-independ,2449.5019762845855,310.0,350.0
tripl,2417.0332480818415,311.0,351.0
well,2404.2557544757033,312.0,352.0
formal,2404.2557544757033,312.0,352.0
nition,2404.2557544757033,312.0,352.0
search-tree-label,2400.459239130435,313.0,355.0
labl,2400.459239130435,313.0,355.0
negat,2400.459239130435,313.0,355.0
symmetri-exclus-implement,2396.2826086956525,314.0,358.0
major,2395.967391304348,315.0,359.0
precis,2392.2360248447203,316.0,360.0
symmetri-exclus-small,2361.2608695652175,317.0,361.0
comput,2359.6024844720496,318.0,362.0
return,2348.133152173913,319.0,363.0
child,2328.826086956522,320.0,364.0
matric,2288.608695652174,321.0,365.0
linear,2279.768115942029,322.0,366.0
symmetri-exclus-mechan,2278.9565217391305,323.0,367.0
ativ,2277.7608695652175,324.0,368.0
distribut,2272.695652173913,325.0,369.0
class,2272.092391304348,326.0,370.0
true,2272.092391304348,326.0,370.0
smallest,2272.092391304348,326.0,370.0
solut-variabl-denit,2248.0434782608695,327.0,373.0
earlier,2235.521739130435,328.0,374.0
dier,2227.066496163683,329.0,375.0
randomli,2227.066496163683,329.0,375.0
secion,2220.230179028133,330.0,377.0
turn,2207.6565217391308,331.0,378.0
introductori,2207.2634271099746,332.0,379.0
world,2198.380434782609,333.0,380.0
real,2198.380434782609,333.0,380.0
interv,2197.6256038647343,334.0,382.0
make,2197.6256038647343,334.0,382.0
symmetri-exclud-form,2197.6256038647343,334.0,382.0
modi,2197.6256038647343,334.0,382.0
biject,2195.7971014492755,335.0,386.0
nalli,2170.9937888198756,336.0,387.0
init,2147.4184782608695,337.0,388.0
prerequisit,2139.1304347826085,338.0,389.0
vert,2135.906832298136,339.0,390.0
conclus,2135.906832298136,339.0,390.0
futur,2135.906832298136,339.0,390.0
clone,2135.906832298136,339.0,390.0
time,2135.906832298136,339.0,390.0
exchang,2132.429347826087,340.0,395.0
subnod,2126.0289855072465,341.0,396.0
compat,2077.4901185770755,342.0,397.0
nding,2076.890359168242,343.0,398.0
symmetri-exclus-part,2076.890359168242,343.0,398.0
energi,2076.890359168242,343.0,398.0
previous,2073.298676748582,344.0,401.0
distinguish,2073.298676748582,344.0,401.0
hypothes,2056.2210144927535,345.0,403.0
auxiliari,2056.0,346.0,404.0
syntact,2056.0,346.0,404.0
intend,2048.1739130434785,347.0,406.0
search-tree-nite,2009.6982097186701,348.0,407.0
impl,2006.588628762542,349.0,408.0
symmetri-exclus-straightforward,2006.588628762542,349.0,408.0
ment,2006.588628762542,349.0,408.0
signatur,1994.5375494071145,350.0,411.0
greater,1991.8695652173908,351.0,412.0
symmetri-exclus-algorithm,1991.8695652173908,351.0,412.0
subdivid,1989.0217391304345,352.0,414.0
inconsist,1984.272463768116,353.0,415.0
face,1965.0181159420288,354.0,416.0
introduct,1965.0181159420288,354.0,416.0
forc,1964.9338374291112,355.0,418.0
induc,1964.9338374291112,355.0,418.0
specif,1964.1471571906357,356.0,420.0
origin,1964.1471571906357,356.0,420.0
common,1964.1471571906357,356.0,420.0
ical,1964.1471571906357,356.0,420.0
captur,1941.0434782608695,357.0,424.0
xing,1939.5391304347825,358.0,425.0
type,1930.909090909091,359.0,426.0
analag,1930.909090909091,359.0,426.0
symmetri-exclus-fur,1927.9536231884058,360.0,428.0
symmetri-set-subset,1907.6086956521738,361.0,429.0
analog,1907.6086956521738,361.0,429.0
extend,1905.217391304348,362.0,431.0
xmin,1905.217391304348,362.0,431.0
understand,1843.3333333333333,363.0,433.0
concept,1843.1003344481608,364.0,434.0
main,1843.1003344481608,364.0,434.0
consist,1821.3260869565217,365.0,436.0
diagon,1821.3260869565217,365.0,436.0
symmetri-exclus-interpret,1796.8167701863351,366.0,438.0
total,1779.1304347826087,367.0,439.0
solut-variabl-set,1775.2173913043478,368.0,440.0
constraint-satisfact-prob,1763.147826086957,369.0,441.0
elimin,1763.147826086957,369.0,441.0
nnoex,1753.9565217391303,370.0,443.0
length,1753.9565217391303,370.0,443.0
noex,1753.9565217391303,370.0,443.0
tnoex,1753.9565217391303,370.0,443.0
mechan,1733.7391304347827,371.0,447.0
freeli,1729.4202898550725,372.0,448.0
conjunct,1729.4202898550725,372.0,448.0
thierri,1727.234782608696,373.0,450.0
tour,1727.234782608696,373.0,450.0
quantier,1723.8379446640317,374.0,452.0
overview,1698.5396419437338,375.0,453.0
basic,1698.5396419437338,375.0,453.0
idea,1698.5396419437338,375.0,453.0
