Name,IF,IFDenseRank,IFMinRank
candid-list-search,72287.16363636364,1.0,1.0
time,69329.41935483871,2.0,2.0
alloc-procedur-cooper,68966.77028347996,3.0,3.0
number,67923.10537634409,4.0,4.0
local-optim-procedur,66663.35806451613,5.0,5.0
subproblem,65617.34727474971,6.0,6.0
implement,64550.79677419355,7.0,7.0
centr,63759.21702127659,8.0,8.0
tabl,63600.53694068678,9.0,9.0
entiti,63213.59789947487,10.0,10.0
present,62932.50000000001,11.0,11.0
instanc,62891.63573200992,12.0,12.0
found,61751.360573476704,13.0,13.0
good,61526.68580645161,14.0,14.0
qualiti,60891.563870967744,15.0,15.0
result,59791.6765294772,16.0,16.0
paper,59455.877419354845,17.0,17.0
appli,58910.74562211981,18.0,18.0
show,58601.37741935484,19.0,19.0
set-entiti,58593.65734767025,20.0,20.0
small,58590.82322580645,21.0,21.0
propos,56918.320625610955,22.0,22.0
independ,56413.771669004214,23.0,23.0
initi-solut,55725.8,24.0,24.0
complex,55638.29051808406,25.0,25.0
find,55528.7870967742,26.0,26.0
subproblem-solv,54550.59689366786,27.0,27.0
decomposit-procedur-local,54505.284587813614,28.0,28.0
valu,53888.41129032258,29.0,29.0
view,53883.093677419354,30.0,30.0
provid,52810.485483870965,31.0,31.0
identifi,52482.105069124416,32.0,32.0
obtain,51890.06322580645,33.0,33.0
weight,51879.419870967744,34.0,34.0
compar,51450.066236559134,35.0,35.0
repeat,51042.03343108505,36.0,36.0
locat-centr,50779.289200561005,37.0,37.0
decomposit,50626.91032258065,38.0,38.0
practic,50441.54709677419,39.0,39.0
perform,49599.444903225805,40.0,40.0
paramet,49531.081720430106,41.0,41.0
hard,48858.106872370256,42.0,42.0
step,48613.19019354839,43.0,43.0
find-good,48434.915542521994,44.0,44.0
measur,47980.054590570726,45.0,45.0
expect,47889.013364055296,46.0,46.0
good-solut,47680.61109677419,47.0,47.0
mwp-instanc,47599.32927120668,48.0,48.0
variant,47271.012903225805,49.0,49.0
larger,47084.14658064516,50.0,50.0
shown,47019.574780058654,51.0,51.0
interest,46291.20368663594,52.0,52.0
involv,45870.22849462365,53.0,53.0
alloc,45705.64652981427,54.0,54.0
call,45619.06451612903,55.0,55.0
taillard,45559.37873357227,56.0,56.0
increas,45533.89051808407,57.0,57.0
decompos,45471.93828892006,58.0,58.0
initi,44765.47096774194,59.0,59.0
make,44573.585111662534,60.0,60.0
alloc-centr,44544.510263929624,61.0,61.0
subset,44367.18793828891,62.0,62.0
determin,44244.408602150535,63.0,63.0
consid,44243.64863523573,64.0,64.0
larg-number-centr,44144.14746543778,65.0,65.0
minim,44140.108835904626,66.0,66.0
order,44119.42451612903,67.0,67.0
higher,44048.02064516129,68.0,68.0
structur,43842.29247311828,69.0,69.0
procedur-produc-solut,43687.59382889201,70.0,70.0
proport,43497.21446725318,71.0,71.0
choos,43446.17521222411,72.0,72.0
section,43218.82494623656,73.0,73.0
nearest-centr,43170.03284457478,74.0,74.0
creat,42847.20997067449,75.0,75.0
execut,42667.60430107526,76.0,76.0
studi,42512.49032258064,77.0,77.0
irregular,42151.30529032258,78.0,78.0
applic,42129.135874877815,79.0,79.0
qualiti-solut,42048.55350389321,80.0,80.0
heurist-method,41919.8997311828,81.0,81.0
method-present,41893.2129032258,82.0,82.0
figur,41507.67999999999,83.0,83.0
size,41319.03225806451,84.0,84.0
multi-sourc-weber,41275.28471248246,85.0,85.0
made,41232.521806451616,86.0,86.0
centr-optim,41230.505032258065,87.0,87.0
adapt,41187.672580645165,88.0,88.0
solv-problem,40677.74032258064,89.0,89.0
refer,40547.966820276495,90.0,90.0
hansen-mladenov,40537.229390680994,91.0,91.0
basic,40465.79900744417,92.0,92.0
total,40249.63870967742,93.0,93.0
open,40239.87292277614,94.0,94.0
mean,39878.70568356375,95.0,95.0
origin,39876.082580645154,96.0,96.0
problem,39628.292778355884,97.0,97.0
estim-complex,39564.51850594227,98.0,98.0
averag,39455.38787096774,99.0,99.0
procedur,39386.051612903226,100.0,100.0
initi-problem,39361.324544179515,101.0,101.0
switzerland,39328.55913978494,102.0,102.0
requir,39265.60567741936,103.0,103.0
locat-alloc-procedur,39260.371182795694,104.0,104.0
exact,39184.02741935484,105.0,105.0
solut,39066.944516129035,106.0,106.0
decomposit-method,39047.849462365586,107.0,107.0
method,39006.904807492196,108.0,108.0
algorithm,39002.04387096774,109.0,109.0
high,38922.25607940446,110.0,110.0
greedi-procedur,38890.81626928471,111.0,111.0
median-problem-mwp,38823.23449131514,112.0,112.0
dissimilar-measur,38791.771397849465,113.0,113.0
mention,38781.54967741936,114.0,114.0
centroid-cluster-problem,38762.573632538566,115.0,115.0
weight-dissimilar,38716.03622828784,116.0,116.0
rose,38687.709677419356,117.0,117.0
beasley,38612.923870967745,118.0,118.0
start-solut,38591.357526881715,119.0,119.0
centr-entiti,38538.976344086026,120.0,120.0
literatur,38486.31412680756,121.0,121.0
consist,38484.62087286528,122.0,122.0
introduct,38405.2660341556,123.0,123.0
obtain-decomposit-procedur,38310.24193548387,124.0,124.0
solv,38167.23642039542,125.0,125.0
dynam-program,38139.22287390029,126.0,126.0
larg,38122.37985431842,127.0,127.0
version,38032.842636746136,128.0,128.0
improv-solut,38021.76573971078,129.0,129.0
cluster-problem,37962.68806451613,130.0,130.0
solut-qualiti,37962.68315412186,131.0,131.0
optim,37690.09281997918,132.0,132.0
neighbourhood,37644.93456221198,133.0,133.0
meta,37600.827188940086,134.0,134.0
input,37370.18129032258,135.0,135.0
consider,37042.85009487666,136.0,136.0
design,36992.997067448676,137.0,137.0
gener,36969.88536940687,138.0,138.0
ssc-mwp-median,36937.15721561969,139.0,139.0
close,36921.724731182796,140.0,140.0
alloc-entiti-centr,36856.95711574952,141.0,141.0
silicon-graphic,36840.47890818859,142.0,142.0
comput,36798.79779396462,143.0,143.0
lead,36767.162211981566,144.0,144.0
determinist,36745.54165497896,145.0,145.0
true,36673.0752688172,146.0,146.0
mwpm,36650.98016726404,147.0,147.0
cent,36648.56898263028,148.0,148.0
denot,36536.03394109397,149.0,149.0
typic,36462.17008797654,150.0,150.0
ordin,36462.17008797654,150.0,150.0
verifi,36445.978494623654,151.0,152.0
produc,36367.70197710719,152.0,153.0
observ,36298.240998959416,153.0,154.0
locat,36284.12262226847,154.0,155.0
numer-result,36270.24059139785,155.0,156.0
cluster,36202.626430801254,156.0,157.0
procedur-local-optim,36078.078541374474,157.0,158.0
produc-solut,36077.199784946235,158.0,159.0
memori,36019.18682795698,159.0,160.0
number-entiti,36014.028387096776,160.0,161.0
iter,35970.120582726326,161.0,162.0
complex-step,35851.88973607039,162.0,163.0
optimum,35558.84187304891,163.0,164.0
directli,35495.63612903226,164.0,165.0
case,35422.71791883455,165.0,166.0
evalu,35356.69094693028,166.0,167.0
local-optim-local,35338.64244482174,167.0,168.0
decreas,35321.324731182794,168.0,169.0
solv-subproblem,35284.59830220713,169.0,170.0
smaller,35241.4735483871,170.0,171.0
heurist,35152.288407908425,171.0,172.0
posit,35113.51359001041,172.0,173.0
improv,35089.59683662851,173.0,174.0
difficult,35061.314580645165,174.0,175.0
analysi,35027.762414151926,175.0,176.0
effici,35015.42322580645,176.0,177.0
problem-type,34994.04005376344,177.0,178.0
sketch,34972.78826979472,178.0,179.0
start,34964.745622119815,179.0,180.0
entiti-alloc-centr,34890.29776674938,180.0,181.0
distanc,34584.67279916753,181.0,182.0
partit,34545.1129032258,182.0,183.0
report,34471.27055150884,183.0,184.0
comparison,34442.21436004162,184.0,185.0
data,34371.631633714875,185.0,186.0
moder,34355.0662139219,186.0,187.0
