Name,IF,IFDenseRank,IFMinRank
callsit,41300.37135278514,1.0,1.0
procedur,38672.2733974359,2.0,2.0
techniqu,38623.68713017752,3.0,3.0
comput,37885.76223776224,4.0,4.0
statement,35236.060576923075,5.0,5.0
inform,34460.350132625994,6.0,6.0
light-weight-context,32909.182692307695,7.0,7.0
show,29691.76048951049,8.0,8.0
program-analys,29117.03365384615,9.0,9.0
graph,28782.30769230769,10.0,10.0
precis,28082.72527472528,11.0,11.0
contextrecoveri,27560.08205128205,12.0,12.0
recoveri,27133.834478021978,13.0,13.0
analys,27024.088541666664,14.0,14.0
identifi-memori-locat,25398.79807692307,15.0,15.0
modifi,25233.129310344826,16.0,16.0
support,25173.621794871793,17.0,17.0
case,24962.000739644973,18.0,18.0
condit,24945.291855203617,19.0,19.0
report,24786.302884615383,20.0,20.0
studi,24172.16105769231,21.0,21.0
approach,24096.49668435013,22.0,22.0
work,24037.417582417576,23.0,23.0
identifi,23921.829575596817,24.0,24.0
weight-context-recoveri,23516.296016483513,25.0,25.0
inform-provid-light,23516.296016483513,25.0,25.0
call,23424.200265251988,26.0,27.0
refer,23383.38221153846,27.0,28.0
variabl,22852.691346153846,28.0,29.0
reus-driven-slice,22725.778846153844,29.0,30.0
propag,22637.08262108262,30.0,31.0
improv,22614.716880341875,31.0,32.0
program,22251.665772929,32.0,33.0
ectiv,22022.81730769231,33.0,34.0
modif-side-ect,22017.707417582416,34.0,35.0
requir,21761.81517094017,35.0,36.0
result,21596.797733516483,36.0,37.0
appli,21571.39871794872,37.0,38.0
slice,21249.07655325444,38.0,39.0
process,20985.04182692308,39.0,40.0
set-memori-locat,20898.955570291775,40.0,41.0
comput-interprocedur,20689.99519230769,41.0,42.0
algorithm,20546.20155325444,42.0,43.0
depend,20505.28926282051,43.0,44.0
check,20469.419230769232,44.0,45.0
cient,20315.359203296703,45.0,46.0
program-analysi,20283.125,46.0,47.0
section,20073.19951923077,47.0,48.0
figur,20016.414787798407,48.0,49.0
compar,19782.47596153846,49.0,50.0
analysi,19590.456268491125,50.0,51.0
memori-locat-modifi,19506.076923076922,51.0,52.0
referenc,19469.276856763925,52.0,53.0
criterion,19219.395673076928,53.0,54.0
alia-inform-provid,19104.789148351647,54.0,55.0
propag-procedur,19065.6877090301,55.0,56.0
point,19041.28143491124,56.0,57.0
figur-show,18820.45512820513,57.0,58.0
interprocedur-slice,18714.784208579884,58.0,59.0
access-procedur-specif,18629.027851458886,59.0,60.0
signific,18542.869871794872,60.0,61.0
object,18531.72725591716,61.0,62.0
specif-callsit,18508.380566801618,62.0,63.0
data,18418.920673076926,63.0,64.0
inform-program,18352.875,64.0,65.0
includ,18275.89966555184,65.0,66.0
debug,18269.060897435895,66.0,67.0
time,18034.265734265733,67.0,68.0
time-requir,18029.05594405594,68.0,69.0
avoid,18003.20625,69.0,70.0
alias,17921.771819526628,70.0,71.0
line,17831.180769230767,71.0,72.0
perform,17615.66764214047,72.0,73.0
provid,17536.73504273504,73.0,74.0
cost,17461.715315934067,74.0,75.0
algorithm-comput,17430.910714285714,75.0,76.0
techniqu-improv,17428.977054195806,76.0,77.0
modifi-procedur-specif,17295.769230769227,77.0,78.0
result-comput,17275.829751131223,78.0,79.0
liang,17182.768121301775,79.0,80.0
andersen,17182.768121301775,79.0,80.0
harrold,17182.768121301775,79.0,80.0
suggest,17100.700480769232,80.0,83.0
flow,17096.10096153846,81.0,84.0
similar,17054.60136217949,82.0,85.0
main,16997.50824175824,83.0,86.0
studi-evalu,16872.57294429708,84.0,87.0
depend-graph,16853.99278846154,85.0,88.0
system,16853.99278846154,85.0,88.0
context,16831.52829142012,86.0,90.0
control-depend,16779.779647435895,87.0,91.0
pointer,16718.742603550294,88.0,92.0
program-slice,16688.979844674555,89.0,93.0
call-graph,16585.680011094675,90.0,94.0
landi-ryder,16546.153846153844,91.0,95.0
inform-comput,16532.83173076923,92.0,96.0
construct,16525.739922337278,93.0,97.0
gener,16480.63374125874,94.0,98.0
interprocedur,16460.290865384613,95.0,99.0
research,16436.023076923077,96.0,100.0
improv-precis-cienci,16429.56334841629,97.0,101.0
singl,16377.253975591717,98.0,102.0
alia-analysi-algorithm,16343.559752747253,99.0,103.0
equival-analysi,16281.356971153848,100.0,104.0
printf,16270.999999999998,101.0,105.0
zhang,16254.032451923078,102.0,106.0
significantli,16207.817307692309,103.0,107.0
partial-slice-standard,16078.7479757085,104.0,108.0
base,16076.725684171599,105.0,109.0
erent,16075.822516025639,106.0,110.0
softwar,15998.433431952664,107.0,111.0
access,15990.850202429147,108.0,112.0
sensit,15980.542344674557,109.0,113.0
continu,15970.999999999998,110.0,114.0
invok,15965.423913043478,111.0,115.0
condit-alia-inform,15880.23076923077,112.0,116.0
effici,15879.959689349114,113.0,117.0
provid-light-weight,15776.372252747253,114.0,118.0
tabl,15708.736737400532,115.0,119.0
reduc-spuriou-inform,15700.46321070234,116.0,120.0
paper-present,15698.250343406593,117.0,121.0
safe,15695.73206360947,118.0,122.0
improv-program,15671.727071005918,119.0,123.0
filter,15658.662955465588,120.0,124.0
definit,15647.66379310345,121.0,125.0
specif,15637.3474801061,122.0,126.0
reus-driven-interprocedur,15612.972633136094,123.0,127.0
tool,15611.952662721895,124.0,128.0
callsit-comput,15530.34168956044,125.0,129.0
note,15399.185743343194,126.0,130.0
present-light-weight,15399.04052197802,127.0,131.0
context-recoveri-algorithm,15399.04052197802,127.0,131.0
problem,15363.736686390532,128.0,133.0
solv,15363.736686390532,128.0,133.0
engin,15306.291789940831,129.0,135.0
softwar-engin,15297.009338017751,130.0,136.0
impact,15240.975776627221,131.0,137.0
revers,15061.624038461538,132.0,138.0
recurs,15057.258875739644,133.0,139.0
presenc,15057.258875739644,133.0,139.0
precis-cienci-program,14989.472826086956,134.0,141.0
union,14957.121794871795,135.0,142.0
effect,14943.42030325444,136.0,143.0
test,14922.880434782608,137.0,144.0
techniqu-inform,14921.691620879119,138.0,145.0
invok-partial-slicer,14907.70850202429,139.0,146.0
languag,14880.933431952662,140.0,147.0
state,14827.02921597633,141.0,148.0
number,14792.523209549072,142.0,149.0
empti,14754.784254807691,143.0,150.0
node,14711.180371352782,144.0,151.0
reus-driven-slicer,14710.603632478631,145.0,152.0
group,14619.375,146.0,153.0
return,14580.58023872679,147.0,154.0
function,14478.357427055702,148.0,155.0
input,14451.525641025642,149.0,156.0
orient,14445.6744637574,150.0,157.0
tion,14426.185344827587,151.0,158.0
comput-slice,14421.103365384615,152.0,159.0
access-procedur-context,14351.053254437871,153.0,160.0
size-slice,14320.917832167834,154.0,161.0
program-pointer-variabl,14243.665551839464,155.0,162.0
loc-referenc,14222.96321070234,156.0,163.0
modif-side-equival,14042.49825174825,157.0,164.0
program-inform,14033.446618037135,158.0,165.0
transact,14005.798816568047,159.0,166.0
craig,14005.798816568047,159.0,166.0
novemb,14005.798816568047,159.0,166.0
charleston,14005.798816568047,159.0,166.0
modif-side-effect,14005.798816568047,159.0,166.0
hind,14005.798816568047,159.0,166.0
jean,14005.798816568047,159.0,166.0
evalu,14005.798816568047,159.0,166.0
java,14005.798816568047,159.0,166.0
maikel,14005.798816568047,159.0,166.0
informatica,14005.798816568047,159.0,166.0
carolina,14005.798816568047,159.0,166.0
south,14005.798816568047,159.0,166.0
framework,14005.798816568047,159.0,166.0
presis,14005.798816568047,159.0,166.0
approxim,14005.798816568047,159.0,166.0
applic,14005.798816568047,159.0,166.0
proceed,14005.798816568047,159.0,166.0
marku,14005.798816568047,159.0,166.0
atkinson,14005.798816568047,159.0,166.0
foundat,14005.798816568047,159.0,166.0
mock,14005.798816568047,159.0,166.0
acm-sigsoft,14005.798816568047,159.0,166.0
ruslan,14005.798816568047,159.0,166.0
mari,14005.798816568047,159.0,166.0
shevchenko,14005.798816568047,159.0,166.0
doroshenko,14005.798816568047,159.0,166.0
donglin,14005.798816568047,159.0,166.0
level,14005.798816568047,159.0,166.0
chamber,14005.798816568047,159.0,166.0
rewrit,14005.798816568047,159.0,166.0
august,14005.798816568047,159.0,166.0
fundamenta,14005.798816568047,159.0,166.0
symposium,14005.798816568047,159.0,166.0
associ,14005.798816568047,159.0,166.0
susan,14005.798816568047,159.0,166.0
egger,14005.798816568047,159.0,166.0
rule,14005.798816568047,159.0,166.0
ieee,14005.798816568047,159.0,166.0
dynam,14005.798816568047,159.0,166.0
fragment,14005.798816568047,159.0,166.0
januari,14005.798816568047,159.0,166.0
darren,14005.798816568047,159.0,166.0
michael,14005.798816568047,159.0,166.0
anatoliy,14005.798816568047,159.0,166.0
make,13886.25910931174,160.0,211.0
reach,13884.05669761273,161.0,212.0
consid,13804.071153846155,162.0,213.0
candid,13799.739743589744,163.0,214.0
field,13688.051282051281,164.0,215.0
exam,13673.698489010987,165.0,216.0
understand,13673.698489010987,165.0,216.0
extract,13635.472633136094,166.0,218.0
call-site,13614.472826086956,167.0,219.0
qian,13596.490384615385,168.0,220.0
zhongqiang,13596.490384615385,168.0,220.0
workshop,13596.490384615385,168.0,220.0
sigplan,13596.490384615385,168.0,220.0
xiaofang,13596.490384615385,168.0,220.0
chen,13596.490384615385,168.0,220.0
june,13596.490384615385,168.0,220.0
unit,13596.490384615385,168.0,220.0
baowen,13596.490384615385,168.0,220.0
march,13596.490384615385,168.0,220.0
utah,13596.490384615385,168.0,220.0
survey,13596.490384615385,168.0,220.0
snowbird,13596.490384615385,168.0,220.0
sigsoft,13596.490384615385,168.0,220.0
addit,13548.847527472526,169.0,234.0
mark-obj,13479.572368421052,170.0,235.0
develop,13356.883289124666,171.0,236.0
relev-input,13246.99855769231,172.0,237.0
respect,13210.326923076922,173.0,238.0
exist,13208.775641025642,174.0,239.0
memori,13195.774038461539,175.0,240.0
attach,13189.197115384617,176.0,241.0
pointer-derefer,13051.995951417004,177.0,242.0
reduc,13038.700174825177,178.0,243.0
cienci,13031.175066312997,179.0,244.0
distinguish-memori-locat,12784.31772575251,180.0,245.0
increas,12782.383585164835,181.0,246.0
cientli,12633.168103448277,182.0,247.0
improv-perform,12596.21052631579,183.0,248.0
repres,12489.782692307694,184.0,249.0
fact,12487.626518218623,185.0,250.0
formal-paramet,12446.069628647216,186.0,251.0
larger,12402.992216117216,187.0,252.0
tabl-show,12383.286858974358,188.0,253.0
derefer,12368.025000000001,189.0,254.0
futur,12357.807692307693,190.0,255.0
conclus,12357.807692307693,190.0,255.0
alia,12224.174825174827,191.0,257.0
partial-slice-comput,12192.923076923076,192.0,258.0
nonloc-memori-locat,12085.191471571907,193.0,259.0
subject,12023.789835164835,194.0,260.0
markp-loc-objp,11990.533444816054,195.0,261.0
recoveri-algorithm,11920.45673076923,196.0,262.0
memori-locat-loc,11914.756631299733,197.0,263.0
updat,11909.34449602122,198.0,264.0
alia-inform-program,11879.342657342657,199.0,265.0
bound,11859.0,200.0,266.0
workstat,11829.798076923076,201.0,267.0
virtual,11829.798076923076,201.0,267.0
ultra,11829.798076923076,201.0,267.0
physic,11829.798076923076,201.0,267.0
gather,11829.798076923076,201.0,267.0
tive,11804.447368421052,202.0,272.0
valid,11758.384615384615,203.0,273.0
memori-locat-support,11730.131578947367,204.0,274.0
