Name,IF,IFDenseRank,IFMinRank
point,29733.899999999998,1.0,1.0
continu,26237.267904509285,2.0,2.0
result,22574.146153846155,3.0,3.0
independ,21266.993846153848,4.0,4.0
singular,21160.31725571726,5.0,5.0
procedur,20308.27267904509,6.0,6.0
mesh,20166.304273504273,7.0,7.0
assumpt,20097.54945054945,8.0,8.0
comput,19934.176153846158,9.0,9.0
gamma,19905.238253638257,10.0,10.0
bifurc-point,19851.124324324326,11.0,11.0
predict,19538.561330561333,12.0,12.0
solut,19012.001893491128,13.0,13.0
factor,18868.298076923078,14.0,14.0
gener-eigenvalu-problem,18829.76657824934,15.0,15.0
condit,18827.46230769231,16.0,16.0
differ,18732.502729528533,17.0,17.0
regular-point,18575.917307692307,18.0,18.0
mesh-independ,18419.952527472527,19.0,19.0
paper,18416.605714285713,20.0,20.0
depend,18353.509355509355,21.0,21.0
nonsingular,18286.36340956341,22.0,22.0
linear,18238.411834319526,23.0,23.0
section,18087.824532224535,24.0,24.0
requir,17516.07977207977,25.0,25.0
method,17513.937041420122,26.0,26.0
equat,17438.451538461537,27.0,27.0
solv,17407.001183431956,28.0,28.0
branch,17154.802494802494,29.0,29.0
approach,17134.51193633952,30.0,30.0
detect,16870.179310344825,31.0,31.0
simpl,16858.753846153846,32.0,32.0
perform,16827.09576923077,33.0,33.0
problem,16825.855621301776,34.0,34.0
approxim,16731.22934911243,35.0,35.0
iter,16649.823905325444,36.0,36.0
theorem,16647.35076923077,37.0,37.0
arnoldi-iter,16566.38956043956,38.0,38.0
jacobian,16319.151193633952,39.0,39.0
continu-method,16130.339454094292,40.0,40.0
eigenvalu-problem,16053.653254437872,41.0,41.0
norm,15970.721611721612,42.0,42.0
path,15902.631479289941,43.0,43.0
differenti,15901.024725274723,44.0,44.0
nonlinear,15898.218224852071,45.0,45.0
make,15870.0,46.0,46.0
show,15797.457692307691,47.0,47.0
arnoldi-method,15760.805538461538,48.0,48.0
impli,15639.024175824174,49.0,49.0
simpl-fold,15520.999584199586,50.0,50.0
primari-branch,15469.054945054944,51.0,51.0
simpl-bifurc,15425.902702702704,52.0,52.0
bound,15325.330484330485,53.0,53.0
discret,15245.574065934068,54.0,54.0
eigenvalu,15140.498461538464,55.0,55.0
matrix-free,14954.578461538462,56.0,56.0
converg,14814.697278106509,57.0,57.0
largest-eigenvalu,14808.34760914761,58.0,58.0
denot,14763.100265251991,59.0,59.0
sequenc,14666.87956043956,60.0,60.0
predictor,14648.442679900745,61.0,61.0
case,14606.286057692309,62.0,62.0
vector,14561.864903846155,63.0,63.0
newton,14545.013399503721,64.0,64.0
mean,14526.82564102564,65.0,65.0
switch,14508.007692307692,66.0,66.0
paramet,14483.481758241758,67.0,67.0
arclength,14445.046153846155,68.0,68.0
precondit-gmre,14363.66858974359,69.0,69.0
standard,14320.07854251012,70.0,70.0
normal,14311.62175066313,71.0,71.0
bifurc,14104.008284023668,72.0,72.0
corrector,14049.753846153846,73.0,73.0
fold,14047.849336870026,74.0,74.0
algorithm,14017.880236686393,75.0,75.0
step,14015.47153846154,76.0,76.0
gmre,13989.339644970416,77.0,77.0
turn-point,13929.774535809021,78.0,78.0
primari,13736.036263736261,79.0,79.0
space,13729.838241758242,80.0,80.0
appli,13660.472662721893,81.0,81.0
equat-newton-step,13511.82576923077,82.0,82.0
matrix,13485.186272189349,83.0,83.0
strongli,13409.894017094017,84.0,84.0
tabl,13378.615384615385,85.0,85.0
system,13345.138224852073,86.0,86.0
singlar,13203.295022624436,87.0,87.0
secondari-branch,12923.137499999999,88.0,88.0
tangent-vector,12906.60673076923,89.0,89.0
obtain,12861.59278846154,90.0,90.0
refer,12846.149875930521,91.0,91.0
base,12801.051692307692,92.0,92.0
magnitud,12718.408731808733,93.0,93.0
smooth,12667.346153846152,94.0,94.0
arclength-continu,12652.473846153845,95.0,95.0
residu,12544.302248520711,96.0,96.0
separ,12470.161943319836,97.0,97.0
boundari,12456.94358974359,98.0,98.0
newton-gmre,12428.436263736265,99.0,99.0
collect-compact,12420.587928994082,100.0,100.0
branch-switch,12346.785325443787,101.0,101.0
gmre-iter,12020.518461538464,102.0,102.0
precondition,12009.7006993007,103.0,103.0
path-detect,11944.577130977132,104.0,104.0
hold,11913.538461538463,105.0,105.0
error,11905.784615384617,106.0,106.0
nonlinear-equat,11839.119053254439,107.0,107.0
secondari,11797.994331983806,108.0,108.0
smooth-arc,11690.521829521833,109.0,109.0
precondit,11631.173626373626,110.0,110.0
satisfi,11621.032258064515,111.0,111.0
avoid,11614.160297766748,112.0,112.0
notat,11606.355164835162,113.0,113.0
oper,11580.568047337281,114.0,114.0
order,11536.066153846155,115.0,115.0
choos,11501.76426035503,116.0,116.0
orthogon,11432.475,117.0,117.0
initi,11334.738076923079,118.0,118.0
pseudo,11312.984084880634,119.0,119.0
suffici-small,11222.949230769233,120.0,120.0
assum,11208.488294314382,121.0,121.0
dimension,11161.382120582122,122.0,122.0
gener,11158.508875739644,123.0,123.0
secant-predictor,11077.104230769231,124.0,124.0
exist,10959.694429708223,125.0,125.0
integr-equat,10958.984615384616,126.0,126.0
solver,10953.052109181142,127.0,127.0
termin,10931.970223325061,128.0,128.0
product,10882.933333333332,129.0,129.0
pair,10838.868486352358,130.0,130.0
larg,10792.043956043955,131.0,131.0
solut-path,10788.79575596817,132.0,132.0
function,10773.329704142012,133.0,133.0
uniform,10760.226923076923,134.0,134.0
nearbi,10674.723076923077,135.0,135.0
null,10615.425,136.0,136.0
total-number,10583.257142857143,137.0,137.0
number,10529.868945868946,138.0,138.0
direct,10508.81826923077,139.0,139.0
numer,10497.736331360946,140.0,140.0
augment,10487.73076923077,141.0,141.0
need,10421.600000000002,142.0,142.0
move,10324.574175824173,143.0,143.0
secant,10300.156730769231,144.0,144.0
equival,10258.388811188812,145.0,145.0
explicitli,10230.19630769231,146.0,146.0
arnoldi,10199.333333333332,147.0,147.0
famili,10114.01943319838,148.0,148.0
consid,10112.238461538462,149.0,149.0
council,10108.54429708223,150.0,150.0
directli,10051.643076923077,151.0,151.0
symmetr,9800.512615384616,152.0,152.0
treat,9792.0,153.0,153.0
lead,9785.290716180372,154.0,154.0
similar,9746.155555555555,155.0,155.0
theori,9704.66650887574,156.0,156.0
singl,9693.25945945946,157.0,157.0
remain,9663.138461538463,158.0,158.0
hessenberg,9609.004395604396,159.0,159.0
produc,9609.004395604396,159.0,159.0
perturb,9592.382120582122,160.0,161.0
scale,9579.83247863248,161.0,162.0
geometr-multipl,9578.814814814816,162.0,163.0
uniqu,9487.753846153846,163.0,164.0
corollari,9486.236199095023,164.0,165.0
experi,9462.20923076923,165.0,166.0
found,9458.206153846153,166.0,167.0
inexact-newton,9445.735384615386,167.0,168.0
finit,9389.174636174637,168.0,169.0
forc,9373.011834319526,169.0,170.0
term,9373.011834319526,169.0,170.0
multipl,9316.009615384615,170.0,172.0
column,9214.899408284024,171.0,173.0
extend,9104.388461538461,172.0,174.0
iter-method,9093.976331360947,173.0,175.0
describ,9061.18918918919,174.0,176.0
nonsymmetr,9048.194556213017,175.0,177.0
compact,9012.66030769231,176.0,178.0
interpret,8978.391608391608,177.0,179.0
grate,8976.405835543766,178.0,180.0
sorensen,8976.405835543766,178.0,180.0
role,8975.29973474801,179.0,182.0
method-path,8962.58224852071,180.0,183.0
type,8905.608791208791,181.0,184.0
ident,8905.608791208791,181.0,184.0
follow,8904.778846153846,182.0,186.0
state,8903.22,183.0,187.0
begin,8887.18205128205,184.0,188.0
lipschitz,8860.384615384615,185.0,189.0
analysi,8841.607573964497,186.0,190.0
repres,8841.457489878543,187.0,191.0
difficulti,8810.828647214854,188.0,192.0
