Name,IF,IFDenseRank,IFMinRank
creat,35345.6875,1.0,1.0
variant,34886.753099173555,2.0,2.0
file,34203.03571428571,3.0,3.0
lemur,33102.24545454545,4.0,4.0
exist,29616.47670454546,5.0,5.0
develop,29421.029829545452,6.0,6.0
result,28120.085743801657,7.0,7.0
user,27686.236363636363,8.0,8.0
complet,27676.557334710742,9.0,9.0
defin,27421.85056818182,10.0,10.0
merg,26936.12575757576,11.0,11.0
sloth,26447.711776859505,12.0,12.0
differ,26284.5,13.0,13.0
principl,26242.39935064935,14.0,14.0
configur,26157.291083916083,15.0,15.0
automat,25937.772727272724,16.0,16.0
oper,25828.68831168831,17.0,17.0
code,25633.792832167834,18.0,18.0
idea,25266.11311983471,19.0,19.0
concept,24896.44050802139,20.0,20.0
make,24890.54338842975,21.0,21.0
separ,24560.802272727276,22.0,22.0
maria,24363.25681818182,23.0,23.0
present,24153.258373205743,24.0,24.0
project,23849.380980861242,25.0,25.0
name,23358.190909090907,26.0,26.0
version-compon,23179.53719008265,27.0,27.0
variant-structur-principl,22825.234848484848,28.0,28.0
discuss,22628.504132231403,29.0,29.0
case,22528.849025974025,30.0,30.0
build,22380.64363636364,31.0,31.0
section,22356.40638528138,32.0,32.0
tree,22276.175324675325,33.0,33.0
individu,22125.281100478467,34.0,34.0
suppos,22043.98809523809,35.0,35.0
specif,21737.59821428571,36.0,36.0
evolv,21736.736842105263,37.0,37.0
complex,21635.624999999996,38.0,38.0
sens,21612.392561983474,39.0,39.0
version-languag,21492.29066985646,40.0,40.0
made,21442.724690082647,41.0,41.0
version-file,21361.890909090907,42.0,42.0
allow,21331.352813852813,43.0,43.0
form,21316.395768025075,44.0,44.0
call,21163.892561983474,45.0,45.0
version-modul,21138.830213903744,46.0,46.0
task,21043.227272727272,47.0,47.0
sourc,20930.684210526313,48.0,48.0
relev,20709.768181818185,49.0,49.0
databas,20640.167871900827,50.0,50.0
subvers,20422.537272727277,51.0,51.0
gener,20292.67159090909,52.0,52.0
condit,20256.764204545452,53.0,53.0
paper,20232.658057851237,54.0,54.0
written,20149.636363636364,55.0,55.0
handl,20041.227272727272,56.0,56.0
requir,20027.434090909093,57.0,57.0
exist-version,20014.977272727272,58.0,58.0
hierarch,19963.308238636364,59.0,59.0
reduc,19933.426136363636,60.0,60.0
mean,19915.352272727272,61.0,61.0
version,19869.716942148763,62.0,62.0
relev-version,19829.709090909095,63.0,63.0
approach,19817.10636363636,64.0,64.0
shape,19786.995215311003,65.0,65.0
import,19678.401988636364,66.0,66.0
version-control,19474.81534090909,67.0,67.0
select,19439.40340909091,68.0,68.0
final,19378.522727272728,69.0,69.0
situat,19293.1875,70.0,70.0
compil,19263.38429752066,71.0,71.0
label,19043.49272727273,72.0,72.0
show,18951.014354066985,73.0,73.0
system,18867.045454545456,74.0,74.0
inform,18839.48803827751,75.0,75.0
programm,18767.355371900827,76.0,76.0
keir,18766.757954545457,77.0,77.0
space,18709.659090909092,78.0,78.0
combin,18633.995,79.0,79.0
choos,18412.727272727272,80.0,80.0
reason,18334.858333333334,81.0,81.0
direct,18267.272727272728,82.0,82.0
fact,18203.08318181818,83.0,83.0
chang,18191.87799043062,84.0,84.0
work,18152.829545454544,85.0,85.0
interfac,18087.9020979021,86.0,86.0
relat,18035.416267942583,87.0,87.0
atom,17944.630165289254,88.0,88.0
give,17858.93590909091,89.0,89.0
produc,17796.43722943723,90.0,90.0
error,17690.176846590908,91.0,91.0
correspond,17687.304545454546,92.0,92.0
entir,17638.36363636364,93.0,93.0
local,17610.91520979021,94.0,94.0
level,17515.545454545456,95.0,95.0
compon,17485.442665289258,96.0,96.0
version-name,17254.965909090908,97.0,97.0
languag,17210.5329153605,98.0,98.0
subsequ,17039.927447552447,99.0,99.0
odin,16988.389037433157,100.0,100.0
difficult,16931.47129186603,101.0,101.0
modul,16837.646565082643,102.0,102.0
version-complet-system,16821.364772727276,103.0,103.0
request,16801.13576555024,104.0,104.0
gener-version,16417.819602272728,105.0,105.0
least-upper-bound,16393.971590909092,106.0,106.0
branch,16365.871900826447,107.0,107.0
inherit,16354.239177489175,108.0,108.0
introduct,16340.791443850267,109.0,109.0
lemur-principl,16321.3726076555,110.0,110.0
process,16254.412121212123,111.0,111.0
order,16145.669090909094,112.0,112.0
standard,16106.762700534759,113.0,113.0
detail,16098.67424242424,114.0,114.0
repeat,16023.061983471076,115.0,115.0
signific,15995.64909090909,116.0,116.0
program,15976.217975206613,117.0,117.0
desir-version,15919.78743315508,118.0,118.0
softwar,15909.465779958677,119.0,119.0
word,15900.174825174825,120.0,120.0
entiti,15852.40909090909,121.0,121.0
except,15843.863636363634,122.0,122.0
depend,15832.216942148762,123.0,123.0
test,15801.52033492823,124.0,124.0
modifi,15800.938016528926,125.0,125.0
maria-orangekeir-appl,15723.078349282296,126.0,126.0
product,15714.641148325356,127.0,127.0
definit,15704.383116883113,128.0,128.0
directli,15676.704545454546,129.0,129.0
join,15611.58181818182,130.0,130.0
version-space,15600.863636363634,131.0,131.0
version-system,15553.846889952152,132.0,132.0
object,15466.5847107438,133.0,133.0
step,15448.413461538463,134.0,134.0
solv,15322.893939393936,135.0,135.0
construct,15301.882575757574,136.0,136.0
repres,15298.17159090909,137.0,137.0
list,15244.159607438016,138.0,138.0
environ,14972.159090909092,139.0,139.0
extens,14958.581482438016,140.0,140.0
lattic,14953.574999999999,141.0,141.0
problem,14952.534220041322,142.0,142.0
hand,14947.918019480518,143.0,143.0
graph,14918.272727272726,144.0,144.0
acycl,14918.272727272726,144.0,144.0
implement,14916.705061983474,145.0,146.0
structur,14747.18104338843,146.0,147.0
softwar-configur,14609.65805785124,147.0,148.0
tool,14588.518853305784,148.0,149.0
integr,14518.473657024791,149.0,150.0
question,14514.847178683385,150.0,151.0
formal,14501.652821316615,151.0,152.0
address,14494.96229338843,152.0,153.0
method,14425.48076923077,153.0,154.0
pass,14421.43181818182,154.0,155.0
basic,14418.946022727272,155.0,156.0
earlier,14392.840909090906,156.0,157.0
version-version,14369.250000000002,157.0,158.0
refer,14321.880681818182,158.0,159.0
gandalf,14296.105614973261,159.0,160.0
compon-exist-version,14253.436363636365,160.0,161.0
origin,14216.632231404958,161.0,162.0
evolut,14211.16875,162.0,163.0
applic,14190.211776859505,163.0,164.0
restrict,14186.607954545454,164.0,165.0
