Name,IF,IFDenseRank,IFMinRank
matrix,22950.855055747787,1.0,1.0
case,22850.282805429866,2.0,2.0
finit,21818.26375711575,3.0,3.0
entri,21136.086419753086,4.0,4.0
wavelet,20023.154555940022,5.0,5.0
oper,18696.936116382036,6.0,6.0
condit,18666.60231271996,7.0,7.0
gener,18644.842504743832,8.0,8.0
condit-number,18105.107266435985,9.0,9.0
function,18038.637506284565,10.0,10.0
show,17145.112386417983,11.0,11.0
sequenc,16552.32137733142,12.0,12.0
denot,15968.408563425368,13.0,13.0
transform,15937.094837935172,14.0,14.0
section,15921.693404634583,15.0,15.0
result,15906.924929971989,16.0,16.0
block,15782.54459203036,17.0,17.0
wavelet-transform,15691.79238754325,18.0,18.0
point,15689.675294117646,19.0,19.0
scale,15377.095648015304,20.0,20.0
relat,15366.897347174165,21.0,21.0
block-toeplitz-oper,15319.440860215052,22.0,22.0
matric,15183.65628604383,23.0,23.0
equal,15037.00526064084,24.0,24.0
subspac,15007.438655462185,25.0,25.0
fact,14970.940543959518,26.0,26.0
scale-wavelet-function,14929.045911047348,27.0,27.0
repres,14901.914529914528,28.0,28.0
singular,14898.005115089514,29.0,29.0
largest,14882.235294117647,30.0,30.0
equat,14827.701653210304,31.0,31.0
similar,14680.203619909504,32.0,32.0
numer-condit-discret,14642.347899159664,33.0,33.0
norm,14415.846338535412,34.0,34.0
base,14401.99538638985,35.0,35.0
discret-wavelet-transform,14271.381404174572,36.0,36.0
integ,14195.054997608799,37.0,37.0
applic,14140.235294117647,38.0,38.0
proof,13983.76806722689,39.0,39.0
appli,13930.174163783162,40.0,40.0
theorem,13868.293161166906,41.0,41.0
number,13847.541478129713,42.0,42.0
theta,13791.341176470589,43.0,43.0
dilat,13791.295655517108,44.0,44.0
studi,13750.98752228164,45.0,45.0
biorthogon,13616.583621683967,46.0,46.0
gamma,13568.039215686274,47.0,47.0
recurs,13533.423149905124,48.0,48.0
sequenc-form,13229.118373275234,49.0,49.0
defin,13158.829268292684,50.0,50.0
compon,13048.497478991594,51.0,51.0
imag,12963.712418300653,52.0,52.0
analog,12875.85185185185,53.0,53.0
block-circul-matrix,12871.397849462366,54.0,54.0
step,12728.972549019609,55.0,55.0
infinit,12710.11385199241,56.0,56.0
seri,12707.641025641025,57.0,57.0
decomposit,12702.489563567362,58.0,58.0
valu,12660.758938869667,59.0,59.0
studi-condit,12618.199999999999,60.0,60.0
independ,12510.993761140819,61.0,61.0
lowest-upper-bound,12499.942028985506,62.0,62.0
type,12486.605042016805,63.0,63.0
riesz,12459.881087919039,64.0,64.0
step-recurs,12445.050980392158,65.0,65.0
translat,12334.541429475015,66.0,66.0
least,12279.090909090908,67.0,67.0
size,12277.026143790848,68.0,68.0
squar,12251.443328550935,69.0,69.0
fast,12123.89120809614,70.0,70.0
invers,12117.09899569584,71.0,71.0
column,12098.666666666666,72.0,72.0
fourier-transform,11929.20892494929,73.0,73.0
reason,11665.89247311828,74.0,74.0
data,11646.993197278909,75.0,75.0
order,11594.474892395985,76.0,76.0
norm-induc,11582.817366946778,77.0,77.0
space,11398.74306964165,78.0,78.0
determin,11381.859397417506,79.0,79.0
vector,11358.797118847539,80.0,80.0
strip,11268.250474383301,81.0,81.0
deal,11243.07317073171,82.0,82.0
support,11196.132853141255,83.0,83.0
structur,11195.583972719522,84.0,84.0
error,11065.00800320128,85.0,85.0
spline,11030.640841702536,86.0,86.0
block-circul-matric,11030.367647058823,87.0,87.0
exist,10996.387631975867,88.0,88.0
paramet,10969.947712418301,89.0,89.0
recurs-transform,10962.459203036053,90.0,90.0
construct,10945.462365591397,91.0,91.0
basi,10929.387631975867,92.0,92.0
interest,10881.268292682926,93.0,93.0
curv,10840.129032258064,94.0,94.0
paper,10791.571764705881,95.0,95.0
point-wise-singular,10778.858317520555,96.0,96.0
multipl,10762.178151260505,97.0,97.0
trigonometr,10671.07317073171,98.0,98.0
estim,10629.935174069627,99.0,99.0
period,10613.689291101056,100.0,100.0
scale-function,10608.34050693448,101.0,101.0
convolut,10513.856209150325,102.0,102.0
singular-vector,10433.30756302521,103.0,103.0
circul-matrix,10331.429193899781,104.0,104.0
notic,10321.690943043883,105.0,105.0
improv,10301.429411764708,106.0,106.0
length,10173.406535947712,107.0,107.0
optim,10067.703703703703,108.0,108.0
charact,10056.531969309463,109.0,109.0
term,10022.814921090388,110.0,110.0
maximum,9980.220946915351,111.0,111.0
multiresolut,9957.321799307958,112.0,112.0
close,9932.698039215686,113.0,113.0
straightforward,9930.514108082258,114.0,114.0
impli,9925.785294117648,115.0,115.0
classic,9839.540889526543,116.0,116.0
smallest,9813.216619981325,117.0,117.0
approach,9773.53086419753,118.0,118.0
counterpart,9734.485671191553,119.0,119.0
measur-compon,9685.173796791443,120.0,120.0
multipli,9643.897058823528,121.0,121.0
discret-fourier-transform,9591.843137254902,122.0,122.0
system,9515.218762014607,123.0,123.0
choos,9513.425245098038,124.0,124.0
squar-integr,9468.946236559139,125.0,125.0
increas,9462.259570494864,126.0,126.0
coeffici,9379.19655667145,127.0,127.0
multiwavelet,9373.289760348584,128.0,128.0
involv,9360.913895993179,129.0,129.0
order-spline,9316.89411764706,130.0,130.0
fourier,9259.74936061381,131.0,131.0
supremum,9151.039848197344,132.0,132.0
essenti,9151.039848197344,132.0,132.0
notat,9138.313725490198,133.0,134.0
techniqu,9075.23273657289,134.0,135.0
mean,9069.108359133128,135.0,136.0
analysi,9060.213156230233,136.0,137.0
employ,9053.618925831202,137.0,138.0
diagon-matrix,9049.942857142856,138.0,139.0
diagon,9029.219047619046,139.0,140.0
higher,8977.977487291211,140.0,141.0
introduc,8934.165085388995,141.0,142.0
algorithm,8880.359477124182,142.0,143.0
exponenti,8867.876470588237,143.0,144.0
translat-step,8830.348813209494,144.0,145.0
view,8761.416666666666,145.0,146.0
calcul,8754.106169296989,146.0,147.0
reconstruct,8609.033064206074,147.0,148.0
depend,8606.674669867947,148.0,149.0
numer,8601.716262975779,149.0,150.0
emphasis,8517.429590017826,150.0,151.0
smaller,8514.932920536636,151.0,152.0
comput,8501.693194925028,152.0,153.0
find,8446.495098039215,153.0,154.0
similarli,8432.646274509803,154.0,155.0
work,8420.68507402961,155.0,156.0
infimum,8386.726755218215,156.0,157.0
repeat,8375.489164086686,157.0,158.0
gammak,8187.294117647059,158.0,159.0
found,8178.562091503268,159.0,160.0
