Name,IF,IFDenseRank,IFMinRank
vertic,33402.873417721516,1.0,1.0
tetrahedra,31195.8068448195,2.0,2.0
size,30714.774903687397,3.0,3.0
show,29434.53569620253,4.0,4.0
dissect,28915.959071729958,5.0,5.0
proposit,28118.077600440283,6.0,6.0
prism,27908.430379746835,7.0,7.0
prove,25712.08255365988,8.0,8.0
divid,24996.69179966978,9.0,9.0
state,24280.802971931753,10.0,10.0
convex,24090.809025866816,11.0,11.0
part,23776.942784810126,12.0,12.0
plane,23501.872151898733,13.0,13.0
properti,23323.258117776553,14.0,14.0
result,23276.38965327463,15.0,15.0
maxim-dissect,22949.17501375894,16.0,16.0
figur,22621.679793717765,17.0,17.0
minim-triangul,22594.737974683543,18.0,18.0
dimens,22552.973032471105,19.0,19.0
regular,22340.22454595487,20.0,20.0
mismatch-region,22219.050632911392,21.0,21.0
triangl,22171.498734177214,22.0,22.0
obtain,22029.95240506329,23.0,23.0
idea,21876.957622454596,24.0,24.0
least,21367.829389102917,25.0,25.0
side,21143.175949367087,26.0,26.0
proof,21041.07004219409,27.0,27.0
lower-bound,20900.42047330765,28.0,28.0
triangul,20897.6289056241,29.0,29.0
face,20880.287808127916,30.0,30.0
bound,20746.689598238856,31.0,31.0
connect,20368.2835443038,32.0,32.0
polygon,20276.62362869198,33.0,33.0
discuss,20057.4317862166,34.0,34.0
antipr,19779.22835443038,35.0,35.0
interior,19717.708860759496,36.0,36.0
form,19583.85635663181,37.0,37.0
dierent,19565.85910842047,38.0,38.0
coordinat,19455.189873417723,39.0,39.0
facet,19400.392911392402,40.0,40.0
boundari,19388.649789029536,41.0,41.0
maxim-size,19149.983725135622,42.0,42.0
call,19119.878105954052,43.0,43.0
studi,18741.30835443038,44.0,44.0
polytop,18708.352507610958,45.0,45.0
region,18666.34921816828,46.0,46.0
parallel,18624.060759493674,47.0,47.0
base,18551.342872867364,48.0,48.0
number-vertic,18303.002921129504,49.0,49.0
dimension,18280.656202531645,50.0,50.0
shown,18182.065635255505,51.0,51.0
direct,18056.932241250932,52.0,52.0
total,18019.41662080352,53.0,53.0
denot,17991.004746835442,54.0,54.0
tetrahedron,17908.0,55.0,55.0
upper-bound,17868.980187121626,56.0,56.0
remark,17838.799812470697,57.0,57.0
regular-cube,17447.53164556962,58.0,58.0
point,17438.855952571706,59.0,59.0
intersect,17339.246132208154,60.0,60.0
volum,17236.97327707454,61.0,61.0
similar,17221.776554760592,62.0,62.0
uniqu,16987.898734177215,63.0,63.0
calcul,16964.00202531646,64.0,64.0
triangul-simplic,16948.763961280714,65.0,65.0
observ,16920.567969179967,66.0,66.0
small,16888.406714364337,67.0,67.0
argument,16819.145147679323,68.0,68.0
diagon,16755.767088607594,69.0,69.0
triangul-size,16729.07544303798,70.0,70.0
condit,16681.05668684645,71.0,71.0
order,16671.026722925457,72.0,72.0
equal,16652.278481012658,73.0,73.0
addit,16638.21993670886,74.0,74.0
suppos,16606.626307099614,75.0,75.0
monoton,16401.609593604262,76.0,76.0
join,16274.084388185653,77.0,77.0
simplic,16132.558884794105,78.0,78.0
dissect-convex-polytop,16094.56540084388,79.0,79.0
segment,15986.121659634317,80.0,80.0
number,15964.771601541,81.0,81.0
type,15953.988132911392,82.0,82.0
problem,15912.450874020493,83.0,83.0
maxim-triangul,15905.67296907547,84.0,84.0
linear,15895.710321324248,85.0,85.0
cube,15813.267104630668,86.0,86.0
consecut,15732.98874824191,87.0,87.0
combinatori-cube,15706.130801687765,88.0,88.0
common,15685.894331315358,89.0,89.0
precis,15601.154650522842,90.0,90.0
gener,15595.971158468194,91.0,91.0
achiev,15460.72537149147,92.0,92.0
appear,15431.895189873418,93.0,93.0
construct,15414.370293222239,94.0,94.0
size-maxim-triangul,15403.62869198312,95.0,95.0
perturb,15364.0,96.0,96.0
line,15337.57911392405,97.0,97.0
rest,15322.106219042376,98.0,98.0
comput,15247.99871815414,99.0,99.0
maxim,15216.38038775837,100.0,100.0
turn,15125.390506329115,101.0,101.0
point-vertic,15121.760284810127,102.0,102.0
vertic-vertic,15052.271729957803,103.0,103.0
cone,14955.034449607434,104.0,104.0
path,14835.162355531094,105.0,105.0
hand,14803.443037974685,106.0,106.0
polytop-vertic,14799.332730560578,107.0,107.0
insid,14793.858558062742,108.0,108.0
hole,14746.718354430379,109.0,109.0
descript,14745.60594386351,110.0,110.0
theorem,14735.592563291139,111.0,111.0
ball,14672.04810126582,112.0,112.0
vertex,14635.007088607596,113.0,113.0
integ-program,14632.770389360678,114.0,114.0
coordin,14607.932489451478,115.0,115.0
paper,14590.891139240506,116.0,116.0
north,14572.166930379746,117.0,117.0
south,14572.166930379746,117.0,117.0
famili,14539.473417721518,118.0,119.0
minim,14525.287614164397,119.0,120.0
author,14486.515822784811,120.0,121.0
construct-triangul-size,14440.73488045007,121.0,122.0
tabl,14423.037974683544,122.0,123.0
complet,14415.07848101266,123.0,124.0
note,14363.698125300432,124.0,125.0
fact,14338.325597749648,125.0,126.0
halv,14327.291139240506,126.0,127.0
corollari,14197.023909985934,127.0,128.0
lattic,14190.309886236182,128.0,129.0
simplici,14060.408267905783,129.0,130.0
simpl,14039.691876301875,130.0,131.0
dene,14023.385841537738,131.0,132.0
triangular,14020.060887678257,132.0,133.0
mark,14018.987341772154,133.0,134.0
convex-polytop,13979.518666880307,134.0,135.0
larger,13906.431392405064,135.0,136.0
combinatori,13879.148373658069,136.0,137.0
product,13799.188591571863,137.0,138.0
dimension-prism,13751.515822784811,138.0,139.0
triangul-regular,13711.696202531644,139.0,140.0
made,13703.177215189875,140.0,141.0
size-triangul,13658.98734177215,141.0,142.0
