Name,IF,IFDenseRank,IFMinRank
rout,52280.06074027207,1.0,1.0
present,50885.34977064219,2.0,2.0
base,50257.68348623853,3.0,3.0
shown,44534.00678101316,4.0,4.0
destin,43610.855296080066,5.0,5.0
result,43475.62385321101,6.0,6.0
messag,42196.8585890541,7.0,7.0
paper,42021.79986408427,8.0,8.0
network-bidirect-min,40154.84403669725,9.0,9.0
comparison,39945.88824020017,10.0,10.0
order,39773.41724770641,11.0,11.0
reach,39010.85571309424,12.0,12.0
buse,38990.35863219349,13.0,13.0
signific,38793.178629249865,14.0,14.0
propos,38509.281067556294,15.0,15.0
take,38035.577981651375,16.0,16.0
convent-multistag-interconnect,37583.303550059834,17.0,17.0
hand,37110.79816513761,18.0,18.0
input,36922.3128003495,19.0,19.0
environ,36802.64449541284,20.0,20.0
section,36521.01209341118,21.0,21.0
path,36361.26452599388,22.0,22.0
consid,36358.01834862385,23.0,23.0
time,36206.827576902324,24.0,24.0
processor-memori,36090.91131498471,25.0,25.0
bidirect,35958.819015846544,26.0,26.0
form,35783.21363040629,27.0,27.0
similar,35566.58977719528,28.0,28.0
latenc,35297.74272038292,29.0,29.0
shown-figur,35145.85779816514,30.0,30.0
algorithm,35130.59327217125,31.0,31.0
improv,34966.27155963302,32.0,32.0
figur,34813.94245204337,33.0,33.0
compar,34542.422018348625,34.0,34.0
strategi,34540.70773263434,35.0,35.0
depend,34273.5998252512,36.0,36.0
control,33856.740061162076,37.0,37.0
left,33760.57142857143,38.0,38.0
crossbar,33561.75458715596,39.0,39.0
gamma,33260.23949782713,40.0,40.0
show,32752.68140116764,41.0,41.0
model,32599.179140511827,42.0,42.0
equal,32464.038628681796,43.0,43.0
averag,32411.057040287196,44.0,44.0
bidirect-min-multistag,32370.18348623853,45.0,45.0
number,32365.321100917423,46.0,46.0
stage,32325.15128253136,47.0,47.0
deriv,31916.449541284404,48.0,48.0
packet,31908.132184984082,49.0,49.0
equat,31899.42342978123,50.0,50.0
execut-time-applic,31735.629969418955,51.0,51.0
traffic,31725.638031693077,52.0,52.0
theta,31701.5871559633,53.0,53.0
travel,31465.622542595014,54.0,54.0
scalabl,31394.309378185517,55.0,55.0
interconnect,31270.623853211015,56.0,56.0
switch-memori,31264.756880733945,57.0,57.0
singl,31216.10091743119,58.0,58.0
extend,31215.2746559633,59.0,59.0
bidirect-multistag-interconnect,31013.552752293577,60.0,60.0
output,30817.88481141692,61.0,61.0
directli,30770.410550458713,62.0,62.0
switch-stage,30624.54128440367,63.0,63.0
differ,30585.593709043253,64.0,64.0
request,30424.30256506272,65.0,65.0
processor-util-respons,30422.04633027523,66.0,66.0
travers,30186.11009174312,67.0,67.0
figur-show,30156.23532110092,68.0,68.0
call,30068.417014178485,69.0,69.0
cmin,30048.25688073395,70.0,70.0
oper,29985.091743119265,71.0,71.0
tabl,29961.22058236937,72.0,72.0
size,29775.23882805564,73.0,73.0
digit,29741.961467889912,74.0,74.0
bandwidth,29235.574601641718,75.0,75.0
level,29131.464992757123,76.0,76.0
number-switch,29114.71821756225,77.0,77.0
multipl,29011.002530844667,78.0,78.0
turn,28972.99588737741,79.0,79.0
work,28815.60157273919,80.0,80.0
synchron,28641.062954761153,81.0,81.0
optim-path,28494.745533558667,82.0,82.0
protocol,28445.33655239015,83.0,83.0
extern-request,28389.85364788117,84.0,84.0
dynam,28340.969036697246,85.0,85.0
assum,28300.345287739783,86.0,86.0
probabl,28226.95562628721,87.0,87.0
analyz,28216.07798165138,88.0,88.0
switch-size,27959.190501888825,89.0,89.0
network,27713.805066913563,90.0,90.0
behavior,27570.54678899083,91.0,91.0
packet-switch,27445.575305810395,92.0,92.0
input-output,27440.336751214247,93.0,93.0
cluster-processor,27386.102064220184,94.0,94.0
bidirect-min-switch,27320.781435509984,95.0,95.0
link,27246.81858538029,96.0,96.0
direct,27183.334028356963,97.0,97.0
discuss,27175.339449541287,98.0,98.0
final,27164.536187563706,99.0,99.0
bidirect-min-term,26713.87638821825,100.0,100.0
shuffl,26679.48521916412,101.0,101.0
term,26576.53604193971,102.0,102.0
least,26574.039564220184,103.0,103.0
total,26523.659353809337,104.0,104.0
memori,26499.0751620234,105.0,105.0
servic,26484.257645259935,106.0,106.0
techniqu,26459.770642201835,107.0,107.0
tree,26403.318203766295,108.0,108.0
system-size,26384.570846075432,109.0,109.0
processor,26333.07297365542,110.0,110.0
side,26198.73132372215,111.0,111.0
point,25989.828480255284,112.0,112.0
larg,25981.0752293578,113.0,113.0
switch,25868.84252167326,114.0,114.0
employ,25798.825688073397,115.0,115.0
connect-processor,25605.862958715596,116.0,116.0
address,25581.96708041014,117.0,117.0
develop,25580.95489296636,118.0,118.0
larger,25491.76484789957,119.0,119.0
repli,25471.266055045868,120.0,120.0
perform,25387.67780489858,121.0,121.0
theta-switch,25305.24770642202,122.0,122.0
effect,25162.652627189327,123.0,123.0
execut-driven-simul,25096.92714516999,124.0,124.0
vari,25035.695579649706,125.0,125.0
system,24969.756922817945,126.0,126.0
delay,24747.97416214192,127.0,127.0
increas,24697.28494333513,128.0,128.0
calcul,24677.985429033997,129.0,129.0
simul,24648.00479757596,130.0,130.0
analysi,24632.60525208316,131.0,131.0
unlik,24508.19449541284,132.0,132.0
natur,24489.89392201835,133.0,133.0
servic-time,24467.26376146789,134.0,134.0
path-sourc-destin,24414.654756156444,135.0,135.0
verifi,24399.674967234605,136.0,136.0
origin,24144.80733944954,137.0,137.0
includ,24066.330275229357,138.0,138.0
valu,24043.449541284404,139.0,139.0
modul,24020.326780253385,140.0,140.0
applic,24018.455517212355,141.0,141.0
network-delay,23937.997585707388,142.0,142.0
requir,23897.41091260261,143.0,143.0
intern,23859.62453278967,144.0,144.0
extens,23737.394495412842,145.0,145.0
studi,23567.031840259042,146.0,146.0
gener,23513.3246359734,147.0,147.0
length,23227.487549148096,148.0,148.0
stage-network,23215.496723460026,149.0,149.0
center,23151.843087630496,150.0,150.0
rout-techniqu,23140.558486238533,151.0,151.0
distribut,23122.985438936117,152.0,152.0
introduc,23088.413678065055,153.0,153.0
cost,23081.718976339933,154.0,154.0
consist,23049.068565910187,155.0,155.0
local-memori-equal,23005.321100917434,156.0,156.0
cycl,22920.879423328966,157.0,157.0
comput,22821.864152849088,158.0,158.0
switch-multistag,22697.541284403673,159.0,159.0
observ,22681.15871559633,160.0,160.0
destin-tag,22561.126911314983,161.0,161.0
higher,22542.125382263,162.0,162.0
execut,22492.37519772224,163.0,163.0
amount,22488.374617737005,164.0,164.0
connect,22450.301489773592,165.0,165.0
multistag-interconnect-network,22436.078107903377,166.0,166.0
paramet,22405.635648754916,167.0,167.0
line,22324.351583308675,168.0,168.0
detail,22230.727184934814,169.0,169.0
uniform,22057.916891527253,170.0,170.0
forward-backward-rout,22035.70924488356,171.0,171.0
similarli,21937.98623853211,172.0,172.0
complex,21937.170449058427,173.0,173.0
transmiss,21847.899565427328,174.0,174.0
earlier,21820.731323722146,175.0,175.0
extent,21819.499190501887,176.0,176.0
optim-rout,21735.24770642202,177.0,177.0
servic-center,21564.955045871557,178.0,178.0
queue,21482.614594731083,179.0,179.0
cluster,21414.310579917517,180.0,180.0
directori,21390.18107194592,181.0,181.0
cluster-memori,21382.731906218145,182.0,182.0
reduc,21374.00759253401,183.0,183.0
cach,21278.376820132988,184.0,184.0
buffer,21227.14249642286,185.0,185.0
rout-probabl,21221.961009174312,186.0,186.0
node,21127.093802658677,187.0,187.0
miss,21104.938173115275,188.0,188.0
analyt,20857.850291909926,189.0,189.0
move,20813.60856269113,190.0,190.0
privat,20655.2752293578,191.0,191.0
evalu,20563.39617877283,192.0,192.0
enabl,20551.0623853211,193.0,193.0
forward-turn-stage,20540.041939711664,194.0,194.0
distanc,20515.815974096062,195.0,195.0
request-memori-modul,20497.362385321103,196.0,196.0
make,20426.636815082904,197.0,197.0
minimum,20418.314085267135,198.0,198.0
realist,20415.74311926606,199.0,199.0
architectur,20415.266391717872,200.0,200.0
lgamma,20398.67242309768,201.0,201.0
local-memori-request,20332.356964136783,202.0,202.0
organ,20239.21680347658,203.0,203.0
content,20236.358337830545,204.0,204.0
case,20235.45986238532,205.0,205.0
share-memori-messag,20214.68501529052,206.0,206.0
interleav,20152.665137614676,207.0,207.0
respons,20109.013293390748,208.0,208.0
design,20007.914148640688,209.0,209.0
make-turn,19959.346121768143,210.0,210.0
exist,19925.41663159667,211.0,211.0
scheme,19902.298165137614,212.0,212.0
proc,19883.341743119265,213.0,213.0
util,19858.453473132373,214.0,214.0
distribut-share-memori,19760.815756249478,215.0,215.0
sourc,19754.173001310613,216.0,216.0
network-similar,19744.702293577982,217.0,217.0
switch-travers,19680.6549047283,218.0,218.0
analysi-simul,19639.40075062552,219.0,219.0
cach-coher,19622.32766602138,220.0,220.0
offer,19583.41878035618,221.0,221.0
fault-toler,19581.0248295598,222.0,222.0
backward,19579.17227319062,223.0,223.0
simul-result,19560.679696848823,224.0,224.0
grow,19536.212940608402,225.0,225.0
connect-stage,19536.029357798165,226.0,226.0
modifi,19482.72718493481,227.0,227.0
multiprocessor,19455.562326403502,228.0,228.0
back,19406.62385321101,229.0,229.0
wait,19395.52828746177,230.0,230.0
express,19323.655610444603,231.0,231.0
interfac,19309.24986508365,232.0,232.0
iter,19286.89908256881,233.0,233.0
output-buffer,19270.2003198384,234.0,234.0
extern,19250.15638031693,235.0,235.0
stage-stage,19229.634609300854,236.0,236.0
simplic,19221.182981230537,237.0,237.0
made,19218.659614304433,238.0,238.0
explain,19168.213094245206,239.0,239.0
factor,19132.561484723512,240.0,240.0
select,19111.90003163556,241.0,241.0
backward-turn-stage,19082.568807339452,242.0,242.0
rest,19078.55474006116,243.0,243.0
matmul,19069.977855109144,244.0,244.0
reliabl,19059.06489352748,245.0,245.0
butterfli,19055.730494066156,246.0,246.0
probabl-request,19041.95871559633,247.0,247.0
sourc-destin-pair,19039.930134086102,248.0,248.0
pass,18953.543343943078,249.0,249.0
share-memori-multiprocessor,18937.52764918778,250.0,250.0
memori-modul,18862.565062722337,251.0,251.0
measur,18815.958516154766,252.0,252.0
highli,18805.67660550459,253.0,253.0
parallel,18782.812894537496,254.0,254.0
interconnect-network-interconnect,18776.56345565749,255.0,255.0
number-processor,18767.230106721585,256.0,256.0
structur,18765.949541284404,257.0,257.0
configur,18727.38262277388,258.0,258.0
combin,18693.491242702254,259.0,259.0
tabl-show,18690.129238133228,260.0,260.0
specif,18664.924488355682,261.0,261.0
stage-forward-rout,18580.572045331897,262.0,262.0
memori-request-section,18580.16972477064,263.0,263.0
stage-gamma,18508.358817533128,264.0,264.0
switch-architectur,18506.451477148392,265.0,265.0
static,18478.759700361923,266.0,266.0
strictli,18454.36103615758,267.0,267.0
number-connect,18434.685452162517,268.0,268.0
proteu,18433.963723592293,269.0,269.0
commun,18364.92769968858,270.0,270.0
hierarch,18356.131638750947,271.0,271.0
support,18304.72579001019,272.0,272.0
machin,18283.972897904216,273.0,273.0
pair,18261.15090161341,274.0,274.0
simulationmbnm-analysismbnm,18205.740061162076,275.0,275.0
share,18204.707870593913,276.0,276.0
memori-request-probabl,18161.141359296013,277.0,277.0
place,18103.68979357798,278.0,278.0
obtain,18095.905772171252,279.0,279.0
network-distribut-share,18042.459421312633,280.0,280.0
found,18034.937375349018,281.0,281.0
defin,18010.72177494851,282.0,282.0
posit,17963.182652210176,283.0,283.0
interconnect-network-multistag,17886.338018685296,284.0,284.0
hardwar,17861.10773503914,285.0,285.0
inter,17828.669724770643,286.0,286.0
function,17808.98081734779,287.0,287.0
finit,17794.150829054794,288.0,288.0
close,17777.048373644702,289.0,289.0
problem,17756.85127514519,290.0,290.0
analog,17581.94495412844,291.0,291.0
acknowledg,17406.888952599384,292.0,292.0
splash,17382.55264708358,293.0,293.0
high,17349.84639340123,294.0,294.0
switch-network,17291.688830906493,295.0,295.0
arriv,17172.308546595847,296.0,296.0
version,17159.5252924838,297.0,297.0
fact,17086.0129618719,298.0,298.0
altern,17086.0129618719,298.0,298.0
valid,17023.891437308866,299.0,300.0
decid,17023.10091743119,300.0,301.0
optim,16912.357208989142,301.0,302.0
switch-posit-stage,16891.32110091743,302.0,303.0
overhead,16806.56233135456,303.0,304.0
turn-rout,16775.211009174312,304.0,305.0
introduct,16704.98734577665,305.0,306.0
provid,16687.44149035761,306.0,307.0
stage-switch-number,16675.674967234598,307.0,308.0
read-stall-time,16645.59791205315,308.0,309.0
ring,16617.701834862386,309.0,310.0
commerci,16617.701834862386,309.0,310.0
serv,16565.67955439056,310.0,312.0
fast,16501.54666244859,311.0,313.0
initi,16501.1252293578,312.0,314.0
achiev,16472.563410685376,313.0,315.0
busi,16456.641078449728,314.0,316.0
remot,16429.55794794982,315.0,317.0
manner,16384.7204249155,316.0,318.0
time-processor,16267.295450290207,317.0,319.0
remain,16251.687155963304,318.0,320.0
demand,16250.509683995922,319.0,321.0
ieee,16202.29357798165,320.0,322.0
cessor,16202.29357798165,320.0,322.0
dekeys,16202.29357798165,320.0,322.0
bhuyan,16202.29357798165,320.0,322.0
solut,16202.29357798165,320.0,322.0
wormhol,16202.29357798165,320.0,322.0
august,16202.29357798165,320.0,322.0
narayan,16202.29357798165,320.0,322.0
criteria,16202.29357798165,320.0,322.0
iyer,16202.29357798165,320.0,322.0
numa,16202.29357798165,320.0,322.0
kechadi,16202.29357798165,320.0,322.0
rout-multistag-network,16202.29357798165,320.0,322.0
hujun,16202.29357798165,320.0,322.0
wang,16202.29357798165,320.0,322.0
futur,16202.29357798165,320.0,322.0
multicast,16202.29357798165,320.0,322.0
volum,16202.29357798165,320.0,322.0
multi,16202.29357798165,320.0,322.0
manag,16202.29357798165,320.0,322.0
kenneth,16202.29357798165,320.0,322.0
overlap,16202.29357798165,320.0,322.0
march,16202.29357798165,320.0,322.0
impact,16202.29357798165,320.0,322.0
laxmi,16202.29357798165,320.0,322.0
multipro,16202.29357798165,320.0,322.0
perform-multistag-interconnect,16202.29357798165,320.0,322.0
journal,16202.29357798165,320.0,322.0
coher,16202.29357798165,320.0,322.0
septemb,16202.29357798165,320.0,322.0
polici,16202.29357798165,320.0,322.0
virtual,16202.29357798165,320.0,322.0
hoganson,16202.29357798165,320.0,322.0
isaac,16202.29357798165,320.0,322.0
technic,16202.29357798165,320.0,322.0
chadi,16202.29357798165,320.0,322.0
euromicro,16202.29357798165,320.0,322.0
scherson,16202.29357798165,320.0,322.0
supercomput,16202.29357798165,320.0,322.0
channel,16202.29357798165,320.0,322.0
rhombic,16202.29357798165,320.0,322.0
jean,16202.29357798165,320.0,322.0
summari,16202.29357798165,320.0,322.0
transact,16202.29357798165,320.0,322.0
multicach,16202.29357798165,320.0,322.0
aljundi,16202.29357798165,320.0,322.0
softwar,16202.29357798165,320.0,322.0
tahar,16202.29357798165,320.0,322.0
asynchron,16202.29357798165,320.0,322.0
univers,16202.29357798165,320.0,322.0
mode,16202.29357798165,320.0,322.0
transfer,16202.29357798165,320.0,322.0
cachebu,16202.29357798165,320.0,322.0
stanford,16202.29357798165,320.0,322.0
overview,16202.29357798165,320.0,322.0
perform-multistag-switch,16202.29357798165,320.0,322.0
ravishankar,16202.29357798165,320.0,322.0
topolog,16202.29357798165,320.0,322.0
return,16200.00516055046,321.0,380.0
stage-backward-rout,16200.00516055046,321.0,380.0
matrix,16197.88783663806,322.0,382.0
million,16196.697247706423,323.0,383.0
send,16148.030581039753,324.0,384.0
allow,16119.979612640163,325.0,385.0
queu,16055.871559633028,326.0,386.0
bidirect-min-perform,15941.963302752294,327.0,387.0
today,15908.220183486239,328.0,388.0
potenti,15896.883792048928,329.0,389.0
turn-stage-forward,15864.402795980775,330.0,390.0
minimum-path,15825.060550458715,331.0,391.0
good,15815.854521625162,332.0,392.0
cover,15801.01942795467,333.0,393.0
write-stall-time,15728.741808650066,334.0,394.0
memori-refer,15716.442298406568,335.0,395.0
respons-time-increas,15695.290519877675,336.0,396.0
view,15683.822159491887,337.0,397.0
clear,15683.822159491887,337.0,397.0
bmin,15655.729264182737,338.0,399.0
respons-time-processor,15635.351681957185,339.0,400.0
bidirect-min-turn,15621.55963302752,340.0,401.0
local,15553.816139299757,341.0,402.0
give,15418.661961891323,342.0,403.0
posit-lgamma-stage,15375.603211009175,343.0,404.0
receiv,15261.332568807338,344.0,405.0
match,15243.653044203504,345.0,406.0
interconnect-network-made,15240.475840978592,346.0,407.0
small,15240.475840978592,346.0,407.0
appli,15223.102140672785,347.0,409.0
snoopi,15223.102140672785,347.0,409.0
implement,15200.540801545148,348.0,411.0
request-processor,15175.710166635461,349.0,412.0
intermedi,15065.39159826171,350.0,413.0
section-present,15045.057912844035,351.0,414.0
carri,15020.92304811833,352.0,415.0
bold,15000.169724770642,353.0,416.0
exact,14982.45642201835,354.0,417.0
determin,14963.923929663608,355.0,418.0
local-memori-sourc,14952.812844036698,356.0,419.0
closer,14940.505292872267,357.0,420.0
processor-util-request,14878.14220183486,358.0,421.0
number-stage,14868.514510391313,359.0,422.0
dimension,14868.293873927198,360.0,423.0
backward-backward-rout,14863.968982088249,361.0,424.0
previou,14846.25516055046,362.0,425.0
predomin,14804.323998068565,363.0,426.0
squar,14804.323998068565,363.0,426.0
indic,14788.223519599667,364.0,428.0
start,14784.906637884511,365.0,429.0
port,14749.688073394494,366.0,430.0
fraction,14712.185920239654,367.0,431.0
block,14679.667949097364,368.0,432.0
combin-tag-rotat,14651.034977064222,369.0,433.0
random,14589.8357985396,370.0,434.0
bottleneck,14578.348623853213,371.0,435.0
bidirect-min-compar,14529.024186822353,372.0,436.0
clump,14522.614678899083,373.0,437.0
plot,14514.095079232695,374.0,438.0
varianc,14503.979719942055,375.0,439.0
submit,14482.749110653436,376.0,440.0
step,14470.111171073933,377.0,441.0
network-size,14431.001411432604,378.0,442.0
mean,14429.19633027523,379.0,443.0
underutil,14424.060550458717,380.0,444.0
memori-environ,14411.949188426252,381.0,445.0
number-destin,14338.346506704305,382.0,446.0
find,14275.401552575866,383.0,447.0
request-cluster-memori,14242.728940783987,384.0,448.0
mechan,14215.688073394496,385.0,449.0
avail,14215.688073394496,385.0,449.0
broadcast,14215.688073394496,385.0,449.0
attract,14215.688073394496,385.0,449.0
tag-destin-tag,14122.209989806319,386.0,453.0
independ,14116.09885789178,387.0,454.0
array,14051.776265167211,388.0,455.0
respons-time-multistag,14023.39252948886,389.0,456.0
outstand,14015.490825688074,390.0,457.0
visit,13991.1998689384,391.0,458.0
byte,13978.978395975142,392.0,459.0
handl,13949.816513761469,393.0,460.0
common,13949.816513761469,393.0,460.0
bidirect-min-offer,13642.15002698327,394.0,462.0
network-multistag-interconnect,13620.119266055044,395.0,463.0
request-probabl-stage,13606.635529608007,396.0,464.0
maintain,13592.108256880734,397.0,465.0
major,13592.108256880734,397.0,465.0
equival,13590.344418960243,398.0,467.0
convent,13542.2810675563,399.0,468.0
forward-backward-direct,13516.704587155964,400.0,469.0
princip-data-structur,13482.028410772416,401.0,470.0
respons-time-stage,13469.84862385321,402.0,471.0
basi,13385.04357798165,403.0,472.0
local-memori-intern,13358.168517624335,404.0,473.0
opposit,13358.168517624335,404.0,473.0
request-probabl-memori,13358.168517624335,404.0,473.0
easili,13340.009174311925,405.0,476.0
great,13265.009174311926,406.0,477.0
underli,13265.009174311926,406.0,477.0
size-kbyte,13257.56200059189,407.0,479.0
experienc,13212.523372651813,408.0,480.0
memori-side,13194.236373448462,409.0,481.0
data-point,13126.261911808228,410.0,482.0
respons-time-messag,13067.028155646949,411.0,483.0
read,12942.096712538225,412.0,484.0
portion,12931.398165137616,413.0,485.0
bidirect-min-input,12918.636959370904,414.0,486.0
data,12858.270372369132,415.0,487.0
minimum-distanc,12852.960244648319,416.0,488.0
repres,12833.555701179554,417.0,489.0
isol,12817.321100917432,418.0,490.0
simpler,12817.321100917432,418.0,490.0
write,12767.545871559634,419.0,492.0
type,12746.985179957657,420.0,493.0
memori-request-cycl,12727.851900393183,421.0,494.0
incorpor,12643.528581510234,422.0,495.0
construct,12643.528581510234,422.0,495.0
interconnect-network-introduct,12626.186107470512,423.0,497.0
barrier,12611.580275229358,424.0,498.0
bigger,12563.830005396654,425.0,499.0
