Name,IF,IFDenseRank,IFMinRank
approxim,22190.88,1.0,1.0
obtain,21267.908974358976,2.0,2.0
result,20317.04888888889,3.0,3.0
discuss,19207.176923076928,4.0,4.0
function,19037.73913043478,5.0,5.0
lemma,18464.97391304348,6.0,6.0
base,18426.79388888889,7.0,7.0
show,18322.847826086956,8.0,8.0
experi,18048.735,9.0,9.0
properti,17252.56052631579,10.0,10.0
eigenvalu,17064.855,11.0,11.0
case,16998.149999999998,12.0,12.0
error-estim,16181.131111111112,13.0,13.0
paper,16100.38695652174,14.0,14.0
approxim-determin,15700.701388888887,15.0,15.0
spars,15475.407017543857,16.0,16.0
present,15305.105072463768,17.0,17.0
reusken,15247.058974358975,18.0,18.0
hold,15246.139102564102,19.0,19.0
applic,15203.669565217391,20.0,20.0
entri,15179.936507936505,21.0,21.0
number,15153.233333333332,22.0,22.0
theorem,15096.9375,23.0,23.0
appli,15072.288461538463,24.0,24.0
valu,14840.868421052632,25.0,25.0
give,14706.094117647059,26.0,26.0
construct,14690.102564102564,27.0,27.0
pattern,14672.713888888888,28.0,28.0
section,14577.104347826087,29.0,29.0
shown,14441.310000000001,30.0,30.0
system,14396.533333333335,31.0,31.0
gener,14129.75438596491,32.0,32.0
choleski-factor,14088.10701754386,33.0,33.0
vector,13900.323684210523,34.0,34.0
solv,13803.529411764706,35.0,35.0
gamma,13786.46217948718,36.0,36.0
satisfi,13732.147916666665,37.0,37.0
start,13688.529411764704,38.0,38.0
sparsiti,13665.29411764706,39.0,39.0
explain,13595.0,40.0,40.0
matlab,13537.786363636364,41.0,41.0
denot,13513.927777777775,42.0,42.0
inequ,13483.914035087717,43.0,43.0
error,13391.78076923077,44.0,44.0
matrix,13352.094722222222,45.0,45.0
condit,13152.072807017543,46.0,46.0
random,13149.988888888887,47.0,47.0
form,12961.08,48.0,48.0
matrix-order,12906.327777777777,49.0,49.0
tabl,12885.969444444443,50.0,50.0
method,12795.165,51.0,51.0
estim,12794.039999999999,52.0,52.0
yield,12790.927536231882,53.0,53.0
comput,12784.365,54.0,54.0
remark,12703.990000000002,55.0,55.0
deriv,12616.578333333333,56.0,56.0
lower-triangular,12405.099999999999,57.0,57.0
numer-experi,12380.484999999999,58.0,58.0
quantiti,12372.919230769232,59.0,59.0
comput-approxim,12275.197368421052,60.0,60.0
note,12218.715,61.0,61.0
column,12198.68611111111,62.0,62.0
simpl,12157.210000000001,63.0,63.0
choleski,12122.35294117647,64.0,64.0
effici,12084.131481481481,65.0,65.0
turn,12050.628333333332,66.0,66.0
need,12002.467361111112,67.0,67.0
symmetr-posit-definit,11900.955555555556,68.0,68.0
matric,11838.244444444443,69.0,69.0
condit-number,11764.477083333331,70.0,70.0
order,11757.67857142857,71.0,71.0
relat,11664.72962962963,72.0,72.0
lower-bound,11646.675,73.0,73.0
techniqu,11604.469230769231,74.0,74.0
bound,11584.955,75.0,75.0
step,11580.398958333331,76.0,76.0
iter,11566.017777777775,77.0,77.0
introduc,11474.283333333333,78.0,78.0
analysi,11405.160344827584,79.0,79.0
determin,11336.65361111111,80.0,80.0
total,11220.763888888889,81.0,81.0
rel-error,11185.447777777776,82.0,82.0
comparison,11170.769696969699,83.0,83.0
smallest-eigenvalu,11158.639393939395,84.0,84.0
lanczo-method,11074.867222222221,85.0,85.0
call,11050.375000000002,86.0,86.0
reliabl,11048.640000000001,87.0,87.0
proof,11037.679411764706,88.0,88.0
larg-spars,11030.752941176472,89.0,89.0
spars-approxim-invers,11026.107222222223,90.0,90.0
interest,11008.370588235293,91.0,91.0
similar,10896.952380952382,92.0,92.0
dimens,10894.361111111111,93.0,93.0
frobeniu,10884.786666666667,94.0,94.0
propos,10844.393333333335,95.0,95.0
norm,10806.230555555556,96.0,96.0
approxim-gamma,10707.553333333335,97.0,97.0
factor,10672.61472222222,98.0,98.0
figur,10658.823529411764,99.0,99.0
