Name,IF,IFDenseRank,IFMinRank
figur,24244.68606138107,1.0,1.0
matrix,23302.401680672265,2.0,2.0
factor,22898.31638655462,3.0,3.0
perform,22640.472850678732,4.0,4.0
obtain,22397.653743315506,5.0,5.0
elimin-tree,21356.77083333333,6.0,6.0
result,21250.1570855615,7.0,7.0
structur,20813.77058823529,8.0,8.0
node,20700.45294117647,9.0,9.0
algorithm,20155.197478991595,10.0,10.0
entri,19207.759615384613,11.0,11.0
gener,17460.31885026738,12.0,12.0
involv,16924.571848739495,13.0,13.0
multifront-approach,16856.60633484163,14.0,14.0
pivot,16482.220588235294,15.0,15.0
process,16249.437500000002,16.0,16.0
unsymmetr-matric,15977.460207612456,17.0,17.0
larg,15881.910067873303,18.0,18.0
matric,15819.484681372549,19.0,19.0
assembl-tree,15806.908403361344,20.0,20.0
unsymmetr-matrix,15385.883689839573,21.0,21.0
block,15329.855882352944,22.0,22.0
reduc,15161.357142857141,23.0,23.0
multifront,14970.430995475115,24.0,24.0
dene,14935.784759358288,25.0,25.0
base,14924.097478991598,26.0,26.0
assembl-process,14879.660485933504,27.0,27.0
maximum-stack-size,14855.595238095237,28.0,28.0
symmetr,14697.89143598616,29.0,29.0
comput,14499.36937716263,30.0,30.0
gain,14448.0,31.0,31.0
refer,14381.895588235295,32.0,32.0
complet,14332.31269349845,33.0,33.0
tree,14185.9371657754,34.0,34.0
signic,14044.48313148789,35.0,35.0
graph,14042.0,36.0,36.0
correspond,13996.319327731093,37.0,37.0
stack,13744.633823529412,38.0,38.0
total,13665.801470588234,39.0,39.0
structur-zero,13618.225000000002,40.0,40.0
time,13533.119377162631,41.0,41.0
oper,13491.29411764706,42.0,42.0
shown,13437.264705882353,43.0,43.0
introduc,13362.107142857141,44.0,44.0
notic,13286.190476190475,45.0,45.0
frontal-matric,13212.785714285714,46.0,46.0
choleski-factor,13187.457219251337,47.0,47.0
describ,13163.795454545454,48.0,48.0
approach,13074.761344537816,49.0,49.0
order,13053.125,50.0,50.0
