Name,IF,IFDenseRank,IFMinRank
run-time-analysi,49243.7406763285,1.0,1.0
symbol-valu,48224.344202898545,2.0,2.0
function,47853.07826086957,3.0,3.0
input,47165.07472826087,4.0,4.0
meta-level-program,47003.686956521735,5.0,5.0
includ,46908.25245441795,6.0,6.0
defin,46886.614658385086,7.0,7.0
call,46859.216326530615,8.0,8.0
valu,46781.96726342711,9.0,9.0
command,46494.693333333336,10.0,10.0
state,46078.21178120617,11.0,11.0
result,45574.565217391304,12.0,12.0
interfac,45027.24637681159,13.0,13.0
type,44921.93664596273,14.0,14.0
convent,44775.771428571425,15.0,15.0
verif,43423.10144927536,16.0,16.0
infer-rule,43331.01652173913,17.0,17.0
formal-verif,42863.86824769434,18.0,18.0
abstract,42649.99209486166,19.0,19.0
concept,42428.36521739131,20.0,20.0
statement,41232.11014492754,21.0,21.0
dynam-verif-method,41116.98711755233,22.0,22.0
rule,40546.47685834502,23.0,23.0
gener-algorithm,40477.820289855066,24.0,24.0
directli,39980.15590062112,25.0,25.0
properti,39591.230179028134,26.0,26.0
path,39447.84067321178,27.0,27.0
condit,39379.629985007494,28.0,28.0
work,39371.64444444444,29.0,29.0
case,39233.46918714555,30.0,30.0
infer,38594.083120204596,31.0,31.0
control,38422.12622720898,32.0,32.0
data-type,38308.22250639386,33.0,33.0
sourc,37577.61209829867,34.0,34.0
databas,37567.54389901823,35.0,35.0
part,37485.398260869566,36.0,36.0
post-condit,37167.21872909699,37.0,37.0
instanc,36812.326956521734,38.0,38.0
templat,36779.02474916388,39.0,39.0
call-copi,36760.15756521739,40.0,40.0
transform,36739.9635451505,41.0,41.0
carri,36681.36811594203,42.0,42.0
compil,36426.65984654731,43.0,43.0
data,36287.76437587658,44.0,44.0
copi-spec,36066.912000000004,45.0,45.0
debug-system,35877.637026647964,46.0,46.0
techniqu,35639.119999999995,47.0,47.0
section,35509.75,48.0,48.0
analysi-databas,35456.32592592592,49.0,49.0
fact,35205.945341614904,50.0,50.0
definit,35088.94501278772,51.0,51.0
link,34939.84319775595,52.0,52.0
dynam,34916.61176470588,53.0,53.0
repres,34900.695907928384,54.0,54.0
execut-path,34900.21391304348,55.0,55.0
analysi-system-msg,34782.6,56.0,56.0
program-execut,34350.6652173913,57.0,57.0
