Name,IF,IFDenseRank,IFMinRank
case,27585.239285714284,1.0,1.0
inexact-precondit-conjug,23945.097560975613,2.0,2.0
precondit-conjug-gradient,22881.426785714284,3.0,3.0
bound,21703.519163763067,4.0,4.0
properti,21355.552173913045,5.0,5.0
step,20114.659259259257,6.0,6.0
obtain,19505.894117647058,7.0,7.0
test,19129.292,8.0,8.0
compar,18923.179999999997,9.0,9.0
precondition,18579.559375,10.0,10.0
minim,18500.59319727891,11.0,11.0
product,18187.357142857138,12.0,12.0
threshold,18017.796875,13.0,13.0
point,17991.914285714287,14.0,14.0
result,17529.08362369338,15.0,15.0
orthogon,17289.577639751555,16.0,16.0
converg,17093.57387755102,17.0,17.0
extrem,17086.45982142857,18.0,18.0
approxim,16581.765000000003,19.0,19.0
gamma,16540.073732718894,20.0,20.0
exact,16281.708695652174,21.0,21.0
paper,16134.889795918365,22.0,22.0
increas,16062.249624060149,23.0,23.0
iter,16056.872653061224,24.0,24.0
note,15991.413364055297,25.0,25.0
result-appli,15848.168253968253,26.0,26.0
formul,15834.285714285714,27.0,27.0
lead,15809.870731707317,28.0,28.0
steepest-descent,15805.379790940766,29.0,29.0
show,15778.15714285714,30.0,30.0
superlinear-converg-properti,15724.23354037267,31.0,31.0
global,15705.997767857141,32.0,32.0
satisfi,15604.054497354495,33.0,33.0
observ,15494.521428571428,34.0,34.0
algorithm,15478.605714285713,35.0,35.0
form,15465.699999999999,36.0,36.0
method,15124.650793650791,37.0,37.0
outer-iter,14968.102040816326,38.0,38.0
vector,14961.857142857141,39.0,39.0
direct,14951.714285714284,40.0,40.0
norm,14856.580555555556,41.0,41.0
numer-exampl,14706.12442396313,42.0,42.0
linear-converg,14655.928571428569,43.0,43.0
smaller,14623.350375939848,44.0,44.0
numer,14419.610612244896,45.0,45.0
analyz,14107.061490683229,46.0,46.0
heurist-choic-stop,14016.057142857144,47.0,47.0
occur,13988.288095238095,48.0,48.0
outer,13935.682539682537,49.0,49.0
symmetr-posit-definit,13916.211038961039,50.0,50.0
matrix,13906.813061224488,51.0,51.0
solv,13895.761224489794,52.0,52.0
gradient,13875.042063492065,53.0,53.0
appli,13856.514285714286,54.0,54.0
origin,13687.705263157894,55.0,55.0
carri,13598.30634920635,56.0,56.0
analysi,13534.034693877551,57.0,57.0
residu,13476.259920634919,58.0,58.0
lemma,13449.128571428571,59.0,59.0
factor,13302.17142857143,60.0,60.0
angl,13289.503759398494,61.0,61.0
section,13288.99841269841,62.0,62.0
close,13106.112422360247,63.0,63.0
theta,13079.654285714285,64.0,64.0
larg,12913.845510204079,65.0,65.0
iter-count,12757.218253968253,66.0,66.0
total,12754.105263157893,67.0,67.0
stop-criterion,12729.680672268907,68.0,68.0
term,12695.498701298702,69.0,69.0
denot,12685.955555555556,70.0,70.0
converg-rate,12614.444897959183,71.0,71.0
choic,12464.769642857143,72.0,72.0
larger,12445.166666666664,73.0,73.0
equat,12436.84612244898,74.0,74.0
prove,12357.881168831167,75.0,75.0
golub,12286.535714285714,76.0,76.0
remark,12256.742857142857,77.0,77.0
clear,12227.271428571428,78.0,78.0
maintain,12154.986607142859,79.0,79.0
actual,12114.063157894736,80.0,80.0
pessimist,11993.262857142856,81.0,81.0
rate,11894.537142857143,82.0,82.0
chang,11867.946428571428,83.0,83.0
system,11855.08163265306,84.0,84.0
tabl,11845.199999999999,85.0,85.0
suggest,11829.6,86.0,86.0
